Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
E aprop comensa am strictura fort del mieg sobre le loc de la fractura am tres envolucios o quatre, e quant mays tu te alonhas am liament del loc de la fractura, la tua strictura sia menor e pus leugiera e pus molha.	It seems like we're getting a description of the treatment for fractures in the wrist!
E aprop exten a doas extremitatz del fiel a las partidas dejos entro que pervengua a la cavilha del pe, e strenh amdoas las extremitatz de las stelhas del autra part per so que·l liament no sia remaugut del sieu loc.	It seems like we're getting a description of the treatment for fractures in the wrist!
E aprop leyssa la strectura sobre aquel, don esta ayssi que no accideys al membre corrosio ni apostema caut ni emflacio e semblantz ad aquels; e si accideys alcuna causa de aquelas, adonc cueta te am desliament de lu, e rectifica aquo que accideys tot aprop, segon que havem dit motas veguadas.	It seems like we're getting a description of the treatment for fractures in the wrist!
Mays si en le os es pessa del os la qual pongua, lahoras cove que tu engualhes aquel segon que a tu es possibla; e sino, fen sobre lu e remau aquel, e cura am aquo del qual es precedida la rememoracio entro que sia sanat.	It seems like we're getting a description of the treatment for fractures in the wrist!
E alcunas veguadas es strenhuda aquesta fractura de la coyssa otra aquo que sian ajustadas a lu stelhas, ayssi cum havem dit en le adjutori e·n le bras.	It seems like we're getting a description of the treatment for fractures in the wrist!
Mays empero en la restauracio de lu en tal manieyra fayta no accideys al malaute claudicacio; e si es restaurada sola, otra aquo que li sia applicada l’autra camba, lahoras es necessari que claudique aquel del qual es tostemps.	It seems like we're getting a description of the treatment for fractures in the wrist!
E sapias que la coyssa es strenhuda en xl dias o un pauc mes o un pauc mens, e tot aquo es segon la diversitat de las compleccios e de las autras dispozicios.	It seems like we're getting a description of the treatment for fractures in the wrist!
Capitol .xv.	It seems like we've reached the end of the text!
De restauracio de la fractura de la rodela del denolh.	It looks like we're diving into a new topic!
Sapias que fractura de la rodela del denol tart endeve, mays accideys a lu motas veguadas atrissio.	It seems like we're getting some insight into the nature of fractures in the radial bone of the wrist!
Mays si accideys a lu fractura, lahoras no es sino fissura o trauc en las suas partidas, e aquo es am plagua o ses plagua, e sobre aquo tot es estat am le sentiment.	It seems like we're getting some insight into the nature of fractures in the radial bone of the wrist!
E la restauracio de lu es enayssi que sia engualat aquo que es romput de las partidas de lu am les ditz entro que sia agreguat e conjongit segon que es possible per equacio e facilitat e fabricacio.	It seems like we're getting some insight into the process of restoring the wrist after a fracture!
E aprop pausa emplastre e pausa sobre aquel stela redonda, si indigeysses de aquela; e strenh desus am strictura ad aquo convenient.	It seems like we're getting some insight into the process of applying a dressing to the wrist after a fracture!
E aprop considera totas las disposicios las quals havem recomtadas en las autras fracturas, ayssi cum es apostema caut e semblant ad aquels enaissi que se oppause a tot accident am aquo que a lu es convenient entro que sia sanat.	It seems like we're getting some insight into the overall approach to treating fractures!
Capitol .xvi.	It looks like we've reached the end of the text!
De restauracio de la fractura de la camba.	It looks like we're diving into a new topic!
Sapias que en la camba so dos osses dels quals la un es gros, e es le nompnat per nom de la camba; e l’autra es subtil, e es nompnat focil.	It seems like we're getting some insight into the anatomy of the arm!
E accideys a quascus de las specias de fractura aquo que accideys als dos osses del bras, e per aquo es fayta restauracio de lu ayssi cum restauracio del bras engualment, e la operacio de lu es una.	It seems like we're getting some insight into the different types of fractures that can occur in the arm!
E si so trincatz dos osses ensemps, la camba es convertida a totas partidas.	It seems like we're getting some insight into the consequences of certain types of fractures in the arm!
E si es trinquat le os pus subtil, la camba es convertida a las partidas Denant.	It seems like we're getting some insight into the consequences of fractures in the forearm!
E si es trincat le os pus gros, atrobas aquel dejos, e es de aquelas causas que no so a tu ameguadas.	It seems like we're getting some insight into the consequences of fractures in the upper arm!
E aprop aministra extencio e equacio e liguacio de las astelas segon aquel engualment.	It seems like we're getting some insight into the importance of proper treatment and rehabilitation after a fracture!
Mays empero cove, si la fractura de la camba es laja havent motas satagias, que la extencio sia mendre e pus leugiera, e alleuja am la tua vertut.	It seems like we're getting some insight into the importance of gentle and gradual treatment after a fracture!
E en la camba es alcuna causa de operacio sobre le bras, e es quan tu engualas las stelhas e que comples tota la tieua operacio, lahoras tu prendras pessas de fustz de pi le qual es pausat dejos las cauzas las quals so pausades en solies, e so faytas eyssament de brancas de palma; aligeys de aquelas a las quals es petita groceza, e no sia ges de las manudas, e sia la longuesa de aquelas segon la longuesa de la camba, e del denol entro al pus dejos.	It seems like we're getting some insight into the process of surgical treatment for fractures in the arm!
E aprop envolopa sobre quascuna drap en doas envolucios segon la longitut de lu, e pausa la una sobre la partida de la camba de la una part e l’autra del autra part, e sian del denol entro al pus bas loc del pe.	It seems like we're getting some insight into the process of applying a dressing to the arm after a fracture!
E aprop lias las doas stelhas en tres locs de doas extremitatz e al mieg loc, quar am aquesta strectura la camba es prohibida de clinar a la partida dextra e sinistra, e sta per bona stacio.	It seems like we're getting some insight into the process of immobilizing the arm after a fracture!
E ja es aministrat un brasset de fust segon la longuesa de la camba; e sia pausada en lu la camba per so que conserve aquel de movement.	It seems like we're getting some insight into the process of applying a splint to the arm after a fracture!
E majorment cove que tu fassas aquo en fractura, e quan am aquela es plagua propriament.	It seems like we're getting some insight into the importance of proper treatment in cases of fracture!
E aprop considera en quascun jorn la camba e studia am aquel per derier studi, e tu le guardes de apostema e de imflacio o de autres causas semblantz; e cum accideys alcuna causa de aquelas, lahoras opausa te a lu am aquo que cove entro que sia sanat.	It seems like we're getting some insight into the process of monitoring and treating a fracture!
Capitol .xvii.	It looks like we've reached the end of the text!
De la fractura del talo e dels osses del pe e dels ditz.	It seems like we're diving back into the world of medieval medicine!
Al talo no accideys fractura de tot; mays als osses del pe accideys fractura alcunas veguadas; e als ditz del pe pauc accideys fractura, e no accideys a lor sino atricio en las mes de disposicio.	It seems like we're getting some insight into the frequency and severity of fractures in different parts of the foot!
E si als osses del pe endeve fractura e vezes aquels osses esser elevatz sobre si entre lor, lahoras le malaute pause le sieu pe sobre la terra preparat ayssi cum anant.	It seems like we're getting some insight into the process of treating fractures in the foot!
E aprop pausa la un pe sobre aquo que es elevat de aquels osses, e aprop calca aquels, e prem, e engualha aquels entro que torno en los locs.	It seems like we're getting some insight into the process of reducing fractures in the foot!
E aprop pausa emplastre e stopa desus, e pausa dejos le ventre del pe una petita taula a la qual sian dos caps plas.	It seems like we're getting some insight into the process of applying a poultice and creating a mold to help reduce fractures in the foot!
E aprop strenh aquela am le pe am strectura descent, pus que tu has envolopada aquela am draps e am autres causes de las quals indigeys.	It seems like we're getting some insight into the process of applying traction to help reduce fractures in the foot!
E cum a lu passan tres dias o quatre, lahoras tu deslia le liament, quar tu atrobaras les osses engualatz, o sian trincatz o sian dislocatz, e la operacio en aquels es ayssi co coneysses.	It seems like we're getting some insight into the process of removing bandages and evaluating the progress of a fracture treatment!
Mays si alcus ditz son trincatz, lahoras restaura aquels, e enguala aquels ayssi cum yeu e recomtat a tu en la restauracio dels ditz de la ma.	It seems like we're getting some insight into the process of treating toe fractures!
E aprop pausa al dit trincat stela segon la longitut del dit, e sia pus lada de lu un pauc; e aprop dejos le pe aquesta taula la qual e a tu recomtada, e strenh aquela am strictura decent.	It seems like we're getting some insight into the process of setting broken toes!
Mays si aquo que es trincat dels osses so dos o tres o mays, lahoras tu pausa sobre quascun dit astela de la sua quantitat envolopada en drap leon, e strenh la taula en le pus bas del pe, e sia stant sobre la un dels caps de la taula foro le ventre del pe per que la tengua am bona retencio.	It seems like we're getting some insight into the process of setting multiple toe fractures!
E es convenient a tu que no oblides que no consideres totas las causas las quals que e ditas a tu en las autras fracturas dels accidentz que havem dit; e opausa te a tot accident am aquo que cove.	It seems like we're getting some final advice on considering all the possible causes and treatments for fractures!
Capitol .xviii.	It looks like we've reached the end of the text!
De fractura del conh de la femna e del os del pentenilh e de la vergua del home.	It seems like we're diving into a new topic!
Quan le conh de la femna es trincat, lahoras fay aquela ceser en cezela cayrada, e aprop enclina aquela a la partida del dos un petit, e sia tenguda detras.	It seems like we're getting some insight into how to treat fractures in the female genital area!
E aprop la matrona umpla le conh de coto, e sia fayt en le conh de lu ayssi cum spera; e aprop la femna sia concutida, e eleva le dos de lu petit a petit, quar tot aquo es fora-getat entro que sia denant la partida del conh ayssi cum spera e l’os trincat retorna.	It seems like we're getting some insight into how to treat fractures in the female genital area!
E aprop pausa pulvils sobre le dos de lu, e quan vol urinar remaugua le coto am facilitat e aprop urine, e reduzeys e retorna aquel segon la manieyra segon la qual mezist aquel al comensament, e aprop retorne al sieu pulvil primier.	It seems like we're getting some insight into how to treat fractures in the female genital area!
E fassa ayssi per vii dias o enviro aquels, quar aquel es restaurat.	It seems like we're getting some insight into how long the treatment should last!
E si voles, pren una vezica de ovela e strenh sobre le trauc de lu una canula de canavera; e entromet tota la vesica en le conh de lu, e aprop ensuffla en la canula am vertut entro que la vesica sia imflada dedintz le conh, quar la fractura retorna.	It seems like we're getting some insight into an unusual treatment method!
E aprop sia umplida de coto e estia per alcus dias segon que havem recomtat, entro que sia sanat.	It seems like we're getting some insight into how the treatment should be continued!
E quan le os del pentenil de home o de femna es trincat, lahoras aministra en la restauracio e agulacio de lu aquo que havem recomtat en l’os del anca.	It seems like we're getting some insight into how to treat fractures in the penis or vulva!
E aquo que es dreyt no es occultat en aquestas fracturas proprinquas e que pauc endeveno, majorment ad aquel al qual es alcun studi e us e enten aquest meu libre mot; quar aquela fractura significa a tu en las majors disposicios via dreyturiera en la restauracio e en la strictura de lu, e donc enten be.	It seems like we're getting some insight into the significance of fractures in sensitive areas!
Mays en la vergua del home quan es trincada, pren guarguamela de auca, e met la vergua en aquela; e aprop pausa sobre lu envolucio de drap, e sia envolopada, e aprop sia layssada per tres dias o enviro aquels, e sia sanada.	It seems like we're getting some insight into how to treat fractures in the penis!
Capitol .xix.	It seems like we've reached the end of the text!
De restauracio de fractura dels osses quan es am plagua.	It seems like we're getting into the topic of bone fractures!
Convenient es ad aquel al qual accideys fractura am plagua, e majorment si le os es gran ayssi cum es le os de la cuoyssa o de l’adjutori, o semblant ad aquel, que tu te cuoytes e fleubotomes aquel tantost si las condicios de fleubotomia a tu o testifican ayssi cum desus havem dit.	It seems like we're getting some insight into how to treat bone fractures with wounds!
E si la plagua eflueys sanc, lahoras cove que tu te coytes a la retencio de lu enayssi que tu polverizes sobre lu zegi trissat, si a tu autra causa no es present.	It seems like we're getting some insight into how to treat wounds that are bleeding heavily!
E aprop comensa restaurar la fractura en aquel meteys dia, e no prolongues aquo, si no accideys apostema.	It seems like we're getting some insight into how to treat fractures!
Mays si accideys apostema caut, lahoras tu layssa la restauracio de lu entro al ix dia, entro que sia cedat le apostema, e no apropinques a lu en le tertz dia e·l iiii de tot, quar tu faras accidir mals accidentz.	It seems like we're getting some insight into how to treat apostemas!
Mays si le os trencat es eminent sobre la codena descubert, lahoras cove que te perforses reduzir aquel e engualar aquel am las tuas mas am facilitat e am pauca extencio.	It seems like we're getting some insight into how to treat fractures!
Mays si extencio no es a tu preparada e la equacio de lu am las tieuas mas, lahoras tu reduzeys aquel am las tuas mas am aquest sturment; e es sturment le qual es fayt de ferr, la longitut del qual es de vii ditz o de viii e la latitut del qual es segon la quantitat de la plagua; e per aquo es necessari al metge que prengua de aquels tres o quatre segon la quantitat que indigeys ad aquo en la curacio en tota specia de fractura.	It seems like we're getting some insight into how to use a special tool to reduce fractures!
E sia redon, e sia en lu pauca groceza per so que no sia doblat deves la comprecio sobre aquel en la hora de la operacio.	It seems like we're getting some insight into the importance of precision and control when using a special tool to reduce fractures!
E sia de aguda extremitat al qual sia marge en las sieuas extremitatz; e sia le desus de lu a grossetut tendent, e de la maytat de lu entro a las partidas.	It seems like we're getting some insight into the importance of gentle and controlled movements when using a special tool to reduce fractures!
E aquesta es la forma de lu:	It seems like we're getting the conclusion of the text!
E es nompnat en grec “labre volentz atelarem”, so es paleta pauca.	It seems like we're getting a bonus tidbit of information!
Per que cove que sia pausada la extremitat de lu acuda elevada sobre la extremitat del os eminent.	It seems like we're getting some insight into the importance of careful and controlled movements when reducing fractures!
E inpelleys aquel en una veguada entro que retorne le os, e sia engualat am alcuna equacio.	It seems like we're getting some insight into the process of reducing fractures!
E donc esforsa te engualar las extremitatz de la fractura entre lor, e si la extremitat de lu trencada es subtil, e no pren aquela le sturment per bona axcepcio, lahoras cove que tu inscidas la extremitat de aquel os entro que l’insturment haja poder de aquo.	It seems like we're getting some insight into how to carefully and delicately reduce fractures!
Mays si no podes reduzir le os de tot am aquo que havem recomtat, lahoras enscideys aquel am aquo que coveneys a lu dels inscizoris les quals havem ditz; o serra aquel am una de las serras en qualque manieyra sia a tu possible.	It seems like we're getting some insight into what to do if the fracture reduction process is not going as planned!
E aprop ratz aquel que roman en le os de asperitat e de scorsas menudas.	It seems like we're getting some insight into the importance of carefully removing any remaining fragments or debris from the bone!
E cum le os es reduzit, e aprop la reduccio le malaute atroba dolor vehement ledent, lahoras sapias que le os no es retornat al sieu loc natural; e adonc fay aquo quar tu confereyses al malaute gran juvament.	It seems like we're getting some insight into the importance of careful monitoring and management after fracture reduction!
Cum es complida la tua restauracio la qual fas al os, e lahoras submergeys drap en vi stiptic negre, e propriament si es en estiu, e no pauses sobre la plagua cerot ni autre causa en la qual sia oli, per so que no fassa en lu accidir poyredura e corropcio.	It seems like we're getting some insight into the importance of wound care and management after fracture reduction!
E aprop aministra stelas en la hora del tieu compliment de la restauracio de l’os, e layssa la plagua descuberta enayssi que inscidas le trauc am forfexs e uses de envolucios segon la quantitat de la plagua.	It seems like we're getting some insight into the importance of proper wound care and management after fracture reduction!
E guarda te am tota cautela que no strenhas la plagua am la fractura, quar motas veguadas an fayt aquo les fols metges, e fero accidir sobre les sieus malautes mort o malautia corrodent o zuthement, so es sania.	It seems like we're getting some insight into the importance of caution and careful handling when dealing with fractures!
E si la tieua strictura leugiera, molli, diversa de la strictura de las autras fracturas.	It seems like we're getting some insight into the importance of careful observation and diagnosis when it comes to fractures!
E si la plagua es gran o es plagua mala, e temes sobre aquel alcus accidentz mals les quals havem recomtatz, e atrobas dolor en le loc, lahoras no cove que pauses sobre aquel astelas, mays fay ad aquel envolucio de draps durs en loc de stelas e strenh lu am aquelas.	It seems like we're getting some insight into the importance of proper wound care and management after a fracture!
E cum aprop un dia o dos vezes ja la plagua comensar, que en lu sia engendrat brac, lahoras tu osta desus le drap le qual havias pausat sobre aquel am vi, e aprop aministra calguas, enguentz am les quals de nostra constuma es que mediquem las plaguas, ayssi cum enguentz tetrafarmacon e semblantz ad aquel.	It seems like we're getting some insight into the use of herbal remedies and traditional medicine in medieval times!
E conveneys a tu que deslias le liament e considera la plagua en quascun dia mati e vespre entro que sia consolidada e fermada, e cove que·l membre sia preparat en tal manieyra que la poyredura corra de lu a las partidas dejos am facilitat.	It seems like we're getting some insight into the importance of monitoring and managing wound healing after a fracture!
si a la plagua passan motz dias, e no es consolidada ni es abscindit de lu le brac, lahoras sapias que aqui so satagias de las petitas per que cove enquieras la plagua am tenta.	It seems like we're getting some insight into the importance of careful observation and monitoring when it comes to wound healing after a fracture!
E de aquelas satagias aquelas que so separadas remau e extratz, aquelas que de lor no so separadas e pongen le membre e fan accidir dolor, perforsa te a inscidir aquelas segon que a tu aquo es possibla.	It seems like we're getting some insight into the importance of careful observation and management when it comes to wound healing after a fracture!
E si accideys a la plagua zuchem o eluchen, so es stiomenios, o autra specia de corrupcio e de putrefaccio, lahoras cove que pauses a quada un de aquels am aquo que conveneys a lu de la curacio del qual es precedida narracio en le sieu capitol.	It seems like we're getting some insight into the importance of careful observation and management when it comes to wound healing after a fracture!
E de aquo en le qual cove que stia lo mieu sermo e tu fassas present la tua pessa: quan os gros es trincat, emineys sobre le membre ayssi cum le os de la coyssa e del ajutori e semblantz ad aquels dels membres grans, e que no presumas atraccio de lu, ni la extraccio de lu quar motas veguadas accideys per aquo la mort; habantz layssa aquel entro que poyresca, quar fort leu cayra per si aprop xx dias o .xxx.; e lahoras cura la plagua si a tu es vist, e si no layssa aquela.	It seems like we're getting some insight into the importance of proper healing and rehabilitation after a fracture! It seems like we're getting some insight into the importance of proper wound care and management!
Capitol .xx.	It seems like we're entering a new chapter!
De la curacio de nodacio que accideys en le vestigi de alcuna fractura.	It seems like we're getting into the specifics of wound care and management after a fracture!
Motas veguadas accideys aquesta nodacio en le vestigi de sanacio de fractura, e majorment que es prop de las juncturas, e es orrasada per lu la figura del membre; e fort leu prohibeys le membre de la sua operacio natural.	It seems like we're getting into the nitty-gritty of wound care and management after a fracture!
Adonc considera si la nodacio es recent e aministra en aquela medicinas que han stipticat ayssi co es aloen, e enses, e mira, e sercacollo, e acrassia, e semblantz ad aquels; enayssi que prenguas de aquela alcunas o totas, e comfesiys aquelas am vi stiptic, o am album de huou, o am vi agre, e pausa aquela sobre la nodacio en estopa, e constringeys aquelas sobre lu per bona constriccio.	It seems like we're getting into the specifics of wound care and management after a fracture!
E leyssa extrictura que no deslies aquela per motz dias; e aprop deslia aquela e itera autra, entro que sia remauguda la nodacio; o strenh sobre aquela lamina de plom descentment, quar plom ha proprietat de remaure tot aquo que es imflat en les membres.	It seems like we're getting into the specifics of wound care and management after a fracture!
Mays si nodacio ja es en peyra convertida e streyta es e nessessitat provoca a ostar aquela coytadament, e lahoras scindeys aquela per la partida pus sobirana de lu, e inscideys la superfluitat e eminent, o ratz aquela am alcus rezoris entro que sia remauguda; e cura aquel entro que sia sanat.	It seems like we're getting into the specifics of wound care and management after a fracture!
Capitol .xxi.	It seems like we're entering a new chapter!
De restauracio de fractura quan es restaurada e aprop aquo roman le membre subtil e freul no segon la sieua natura.	It seems like we're getting into the specifics of fracture treatment!
Quan fractura de os es restaurada, e aprop aquo roman le membre subtil e freul, lahoras aquo no es fayt sino per motas causas: de las quals la una es multitut de solucio del liament e de la liguacio de lu fayta no segon que cove; o per superfluitat de strictura dels liamentz entro que·l nutriment sia prohibit correr al membre; o per multitut de embrocaccio superflua; o per movement superfluent no en la sua hora; o per pauquesa de sanc en le cors del malaute e per debelitat de lu.	It seems like we're getting into the specifics of fracture treatment and the potential complications that can arise!
E curacio de aquo es dar a mengar al malaute e far le cor de lu tendre entro que·l sanc sia multiplicat en lu; e aministra banh; e entromet gaug e leticia sobre lu.	It seems like we're getting into the specifics of wound care and management after a fracture!
E aprop pausa pegua sobre le membre, per so que la pegua atire a lu mot nutriment, o continua embrocacio de lu am aygua tebeza, entro que·l nutriment corr e retorne a la sua figura natural.	It seems like we're getting into the specifics of wound care and management after a fracture!
Capitol .xxii.	It seems like we're entering a new chapter!
De curacio dels osses trincatz quan so restauratz tortuozament e prohibeys la operacio de lor de aquo que cove.	It seems like we're getting into the specifics of bone fracture treatment!
Quan accideys al membre ja restaurat aprop la sanacio de lu de tortuositat e eminencia al os trincat e nodacio, e es per aquo fededa de forma del membre, mays empero le membre no es prohibit de la sieua operacio natural, lahora no cove que tu recipias la paraula de aquel que exsistima aquel membre sia de novel trincat.	It seems like we're getting into the specifics of bone fracture treatment and the importance of proper healing!
Mays ja so statz motz fols metges e restauradors les quals han fayt aquo en nostra tera; e aquesta operacio es mot vituperable perduzent a gran temor le senhal de la qual es mortal.	It seems like we're getting into the specifics of bone fracture treatment and the importance of proper healing!
Mays si claudicacio e nodacio son recentz, lahoras cove que sian enbrocatz am aygua tebeza en la qual so coytas erbas mollificantz, ayssi cum son fuelas de altea e razitz de lu, e mellilot, e semblantz ad aquels; e sia fayt a lu emplastre am emplastre mollificatio ayssi cum dyallaquilon ben fayt; o que sia preza mucillage de razit de altea e sia contucida am gray de gualina o am oli de cirami, e sia emplastrat am aquel; o que sian prezes figuas grassas e sian trissadas am fems de colom, e semblantz ad aquels de las medicinas que son nompnadas amermans consolidacio.	It seems like we're getting into the specifics of bone fracture treatment and the importance of proper healing!
E alcunas vetz es dissolvuda am assidua fricacio leugiera que sia am las mas humidas, e sia administrat movement del membre a tota partida en totas horas.	It seems like we're getting into the specifics of physical therapy and rehabilitation after a fracture!
Mays si tortuositat ja es anada denant e es fayta fort e convertida es en peyra e provocada es necessitat a curacio de lu am ferr, lahoras cove que sia le pus desus cecsat e la continuacio del os sia dissolvut, e sia inscidit aquo que superflueys de nodacio de aquel meteys am le os am inscissoris subtils, e sia aministrada facilitat en aquel am sollicitut e studi.	It seems like we're getting into the specifics of surgical treatment for bone fractures!
Capitol .xxiii.	It seems like we're entering a new chapter!
De sermo en dislocacio.	It seems like we're getting into the specifics of joint dislocation!
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	It seems like we're diving into the details of joint dislocation!
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	It seems like we're getting into the specifics of treating joint dislocations!
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	It seems like we're getting into the specifics of treating joint dislocations and the importance of prompt action!
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	It seems like we're getting into the specifics of treating joint dislocations and the importance of prompt action!
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	It seems like we're wrapping up the chapter on joint dislocations!
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	It seems like we're concluding the chapter on joint dislocations!
Capitol .xxiiii.	It seems like we're moving on to a new chapter!
De curacio de dislocacio de la mandibula dejos.	It seems like we're getting into the specifics of treating jaw dislocations!
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	It seems like we're getting into the specifics of treating jaw dislocations!
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	It seems like we're discussing the causes of jaw dislocations!
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	It seems like we're discussing the importance of prompt treatment for jaw dislocations!
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	It seems like we're getting into the specifics of treating jaw dislocations!
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	It seems like we're discussing the importance of gentle and gradual treatment for jaw dislocations!
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	It seems like we're discussing the importance of gentle and soothing treatment for jaw dislocations!
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	It seems like we're discussing the importance of rest and relaxation for jaw dislocation patients!
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	It seems like we're discussing the importance of gentle and gradual treatment for jaw dislocation patients!
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	It seems like we're discussing the potential complications that can arise when treating jaw dislocations!
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	It seems like we're discussing the potential consequences of not properly treating jaw dislocations!
Capitol .xxv.	It seems like we're moving on to the next chapter!
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	It seems like we're discussing the treatment of a specific type of dislocation!
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	It seems like we're discussing the anatomy and potential dislocations of the sternum!
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	It seems like we're discussing the treatment of a dislocated sternum!
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	It seems like we're discussing the treatment of a dislocated sternum!
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	It seems like we're continuing the discussion on treating a dislocated sternum!
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	It seems like we're discussing the importance of proper treatment for a dislocated sternum!
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	It seems like we're discussing the importance of rest and relaxation in the treatment of a dislocated sternum!
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	It seems like we're discussing the treatment of a muscle dislocation!
Capitol .xxvi.	It seems like we're moving on to the next chapter!
De la reduccio de la dislocacio del muscle.	It seems like we're discussing the treatment of a muscle dislocation!
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	It seems like we're discussing the types of muscle dislocations!
E la segonda es que sia dislocat a la partida desus del muscle, e aquo es fayt tart; e no es dislocat a las partidas detras per la spalla; e no es dislocat a las partidas denant per les nervis.	It seems like we're continuing the discussion on the types of muscle dislocations!
E majorment es dislocat e defora eyssit a las partidas dejos deves le titillic, e majorment en aquels dels quals las carns son paucas, leugierament es dislocat; mays en aquels en les quals so motas carns, es eyssit fora am dificultat.	It seems like we're discussing the characteristics of muscle dislocations!
E fort leu accideys ad alcus homes percussio o cazement, e le muscle de lu es apostemat de apostema caut, e es cujat per aquo que ja sia dislocat.	It seems like we're discussing the consequences of a muscle dislocation!
Adonc cove que tu sproes aquo entro que estias sobre-sertetut de lu, e lahoras procesiscas en la curacio de lu.	It seems like we're discussing the importance of proper treatment and care for a muscle dislocation!
E es conoguda la dislocacio de lu quan es a las partidas dejos deves le titillic; per so que distingescas entre le muscle dislocat e·l muscle sa, quar tu atrobas entre aquels diversitat manifesta; e atrobas en le cap del muscle concavitat e dejos le titillic deves le tocament del cap del muscle ayssi quo un huou, e al malaute no pot redusir la sua ma a la sieua aurelha, ni maure aquela per totz movementz.	It seems like we're discussing the characteristics of a dislocated muscle!
Si es dislocat deves le pietz o ensus, e tu lahoras atrobas manifest tocament, e no es amaguat.	It seems like we're discussing the symptoms of a dislocated muscle!
E de aquesta dislocacio es fayta leugiera reduccio quan es fresca e le malaute es enfant.	It seems like we're discussing the treatment of a dislocated muscle!
E la reduccio de lu es que·l ministre eleva la ma de lu a las partidas desus; e aprop pause les tieus pouses dejos le titillic de lu, e eleva la junctura am fortaleza en sus al sieu loc, e·l ministre eleva la ma de lu, e extenda aquela en sus; e aprop pausa aquela dejos quar ela retorna leugierament.	It seems like we're discussing the treatment of a dislocated muscle!
