Ayssi comensan las paraulas de Albucasim .	Thus begins the words of Albuçasis.
Capitol primier.	The First Chapter.
Summae et collectiones ex esse fracturae ossium, ex eis quarum praemissio necessaria est, antequam incipiamus rememorationem membrorum fraftorum et diversorum si uniuscuiusque.	Summary and collections of fractures of bones, from which the necessary introduction is required before we begin to remember the members of fractured bones and their various kinds.
Cove donc que diguam en le prohemi de aquest capitol las summas del sermo; e les capitols al entendament dels quals en le comensament es forsat le artifexs e a stacio sobre la veritat de aquels; so es vos e aquels que so promptz que sapian o aprenguan aquesta art nobla autres de vos.	Therefore, let us declare in the prologue of this chapter the summaries of the matter; and the chapters to which they are understood at the beginning have been forced upon craftsmen and stand still on the truth of them; thus you and those who are willing can learn or teach this noble art to others besides yourselves.
E donc dic que quan accideys a alcu fractura o dislocacio o torcio o cazement, lahoras cove que tu te coytes al comensament am fleubotomia o aleyar aquel, o quascu ensemps, si no prohibeys alcuna causa, ayssi cum debelitat de vertut, o es aquel al qual accideys effant, o viel en decrepitat, o es temps de vehement calor, o de vehement freg.	And therefore I say that when accidents happen to someone with a fracture or dislocation or twisting or crushing, it is necessary at the beginning to apply a poultice or bandage to that place, or something similar, if there is no contraindication, such as weakness of virtue, or if that person who has been afflicted is old in decrepitude, or if it is a time of intense heat, or of intense cold.
E aprop sia content en vianda sieua de erbas frejas e de carns de auzels e de crabotz; e prohibem carns grossas e umplir si de viandas e de tota vianda que umple las venas de sanc, entro que siras segurat de apostema caut, e si no temes efusio de materia al membre.	And it is also fitting that their food and drink be of fresh herbs and bird meat and crabs; and we prohibit heavy meats and filling them with foods and all food that fills the veins with blood, until you are sure of avoiding suppurative abscesses, and if you do not fear effusion of matter to the member.
E lahoras retorne le malaute al sieu regiment primier am le qual corr costuma de lu.	And thereupon return the patient to their regular regimen in which they are accustomed to be.
E donc cum le os trencat comensa esser restaurat, lahoras cove que·l malaute sia pascut de viandas nutritivas de nutriment mot e gros e greu en les quals sia viscositat, ayssi cum so viandas faytas de froment cueyt am aygua, e ris, e caps, e pes, e ventres de vacas, e huous, e peys fresc, e vi gros e semblants ad aquels, e am aquest regiment es fayta coagulacio de fractura pus leugierament e miels.	When the broken bone begins to be restored, it is necessary that the patient be fed nutritious foods with moist and thick consistency, such as made dishes of wheat cooked with water, rice, capers, fish, beef and veal stomachs, fresh peas, and similar viscous foods, and with this regimen there is a coagulation of fracture pus more easily and better.
E sapias que les osses trinquatz quan so en les homes que so en la primiera vilura e en los decrepitz, no es possible que sian continuatz e sian consolidatz segon lur natura per la exsiccacio dels membres de lor.	And you know that the broken bones in men who are in their first youth and in those who are decrepit cannot be continued and consolidated according to their nature because of the dryness of their limbs.
E son consolidatz e continuatz segon lor natura tot temps per la exsiccacio de aquels membres, e so continuatz e consolidatz aquels que so de lor en la fi de la lenitat, ayssi cum les osses dels petitz effantz.	And they are consolidated and continued according to their nature all the time due to the dryness of those limbs, and those that are in them at the end of the softening are also continued and consolidated, such as the bones of infants.
Mays empero natura ajusta e amnecteys sobre le os trencat de tota partida alcuna causa semblant a glut en le qual es grossitut que adhereys e strenh aquel entro que so ensemps conglutinatz e liatz ensemps, entro que venen la fi de fortitut e de fermesa, ayssi cum foc al comensament, entro que denguna causa no prohibeys aquel de las suas obres.	However, nature corrects and reunites the completely broken bone through a process similar to clotting, in which it thickens and adheres, strengthening it within itself, until it is glued together and united, until it reaches the end of its strengthening and firmness, such as fire at the beginning, until some cause does not prevent it from completing its work.
E per aquesta causa es necessari que pauses las viandas del malaute, viandas en las quals so gravitat e viscozitat e grosseza, ayssi cum havem dit.	I see where this is going...
Mota diversitat de fractura segon diversitat del membre.	There are various types of fractures according to the diversity of the member.
E sapias que las specias de fractura son diversas segon la diversitat dels membres, quar fractura del os de la camba es diversa de la fractura del os del cap; e la fractura del os del pietz es divers de la fractura del os del dos; e semblantment totz les autres membres son diverses entre lor.	And you know that the types of fractures are diverse according to the diversity of the members, because a fracture of the thigh bone is different from a fracture of the skull; and a fracture of the foot bone is different from a fracture of the arm; and similarly all other members are different among themselves.
E yeu venc am rememoracio de tota specia de fractura, expausada en le sieu capitol distincta del autre.	And I remember well each type of fracture, described in its own separate chapter from the others.
Mota diversitat de fractura en si meteyssa.	A great diversity of fractures within itself.
E son diversificadas las specias de fractura del os en lor meteyssas; quar es fayta fractura arcuada otra aquo que accidan en lu stellas; e alcunas veguadas es fayta fractura segon la longitut del os: e so las fracturas de lu satagia e astelhas e addicios procedentz e no-procedentz, ayssi cum es fayt en la pena quan es preparada a escriure, e es fractura am plagua e disrupcio en le cap, e es fractura fissura petita.	And the types of bone fractures are diversified within themselves; because some are curved fractures that occur in the form of stars; and sometimes they are made according to the length of the bone: such as those of the skull and ribcage and addictions [?], proceeding and non-proceeding, just like it is done with the pen when preparing to write, and there are fissure fractures small and large, with a blow and disruption in the head.
E a tota specia es engen o turment propri en restauracio de lu segon que vindra rememoracio de lu distincta en les sieus locs.	And every type of fracture has its own specific cure or treatment, depending on the memory that will be recalled for it in its own place.
Mota senhal de fractura del os.	A great sign of bone fracture.
E per aquo es conoguda fractura del os: es tortuositat de lu, e de aquel eminencia e appericio de lu al sentiment, e so de lu quan compremes aquel am la tua ma.	And through this it is known that there is a fracture of the bone: its twisted shape and the prominence and appearance to the sense, and so when you grasp with your hand the place where the pain is.
E donc quan no es en le loc tortuositat apparent ni so no es feyt deves le tieu tocament quan toques le os am agitacio e le malaute no atroba gran dolor, lahoras no es aqui fractura.	And therefore when there is no visible twist in the place nor any defect, you should not touch with your hand the bone in agitation and the sick person does not feel great pain, then it is not here a fracture.
Habantz es possible que sia tortuositat o petita fissura, adon no cove que tu mauguas aquel am la tua ma e am compressio de tot; habantz pausa sobre lu de las medicinas de las quals ve rememoracio aprop aquel moment le qual conveneys al loc; e aprop sia streyt per strictura subtil.	It is possible that it is a twist or small fissure, so you should not make a thorough examination with your hand and compress the entire area. Instead, take a break from there and apply medicines of which you recall being suitable for that moment, and be strict in applying them precisely and subtly.
E sapias que·l loc quan es arcuat e no es scindit en dos o otra aquo que no accidan en lu satagie, cum es remauguda tota partida de la sua compar, lahoras cove que comenses de la tua hora a rectificacio de lu habantz que a lu accida apostema caut.	And you should know that the place when it is curved and not split into two or another form that does not resemble the satage [?], like all its parts are re-shaped in its original comparison, then it is time to begin your hour of rectification having an abscess formation.
E si a lu accida apostema caut, lahoras layssa aquel per alcus dias entro que cesse le apostema; e aprop engualha aquel segon quascuna manieyra que podes de levitat e de engen.	And if an abscess forms on it, then wait for several days until the abscess subsides; and then apply to it in any manner that you can with gentleness and art.
E sapias que restauracio de lu e agulacio de lu es pus leugiera que del os en le qual accideysso sathagie.	And you should know that the restoration of it and sewing of it is easier than from a bone in which a satage [?] occurs.
E aprop strenh aquel segon que vindra la rememoracio de lu.	And then strengthen it according to the memory of it.
Mays si en le os so satagias, lahoras es necessaria extencio de aquest membre trencat de doas partz, si es la ma o le pe; o am la tua ma si le membre es petit; o am doas cordas o am una corda e la ma.	When the bone is shattered, then it is necessary to extend this broken member of two parts, if it is the arm or the foot; or with your hand if the member is small; or with two cords or with one cord and a hand.
E sia la tua posicio am la qual pauses le membre loc engual segon la sua figura natural, mentre que las partidas so extandudas del membre trenquat, lahoras te perforsa que fassas retornar aquelas addicios am engen e segon quascuna manieyra que poyras en lor locs.	And place your hand in the position at which you hold the member so that it follows its natural shape, while the separated parts of the broken member are being extended, now force them to return to their original places, as best you can.
E guarda te segon la tua forssa que no accida sobre le malaute per la tua operacio delor ni lesio; e perforsa te segon le tieu poder que tu appliques la un os am l’autre son companho segon lors milhors formas.	And take care that, according to your strength, you do not harm the patient with your operation or injury; and try as best you can that you unite one bone to its companion so that they are in their best forms.
E cove que en aquela hora aprofitablament tu toques am la tua ma aquel, e si vezes aqui alcuna causa diversa, rectifiqua aquel e enguala aquel per la quantitat de la tua vertut.	And make sure that at that time you do it skillfully with your hand, and if ever there is a different cause, correct it and adjust it according to the quantity of your virtue.
E exquiva vehement extenssio e compressio, ayssi cum fan mots fols metges que motas veguadas fan accidir apostema caut per la sua operacio, o fan accidir contraccio en le membre ayssi cum havem vist aquo per la operacio de lor motas veguadas.	And beware of violent extension and compression, just as foolish surgeons who often cause abscesses to form due to their operation, or make a contraction in the member, just as we have seen with the operation of their usual surgeries.
E aprop annecteys, aprop equacio e decent operacio e strictura de aquel membre, e repaus e tranquilitat; amoneste le malaute sobre aquo e fay le squivar que no maugua aquel en la hora de las suas vigilias e del sieu dormir, e ves la sua revolucio e agitacio, e deves la sua egestio, e deves totz les sieus movementz am tota la sua vertut; e aguarda se que la posicio del membre sia posicio am la qual sia asegurada la dolor, la qual causa es quar quan sent en la disposicio de la posicio del membre delor o lesio; lahoras cove que permutes aquel ad autra disposicio de aquela am la qual non senta dolor; e guarda am aquo que la posicio de lu aquela sia dreyta e engual, per so que al membre non accida tortuositat quan es restaurat.	And properly anastomose, equate and decently operate on that member, and give rest and tranquility; warn the patient about this and tell them to be careful not to hurt themselves in the hour of their vigils and sleep, and see their revolution and agitation, and their excretion, and all their movements with all their strength; and wait until the position of the member is in a position where pain is assured, which cause is why when they are in the disposition of the position of the injured or broken member; now it's necessary to change that to another disposition in which they won't feel pain; and take care that the position of them then is straight and equal, so that the member does not suffer tortuosity when restored.
E la qualitat de la strictura del membre tranquat es aquela que yeu recomti; per que sapias que·ls membres trencatz so diversificatz en lor parvitat e en lor grandeza e en la forma de aquels.	And the quality of the member's structure is such that you should recommend it; for you know that broken members are diversified in their size and greatness and in the shape of them.
E de aquels que son petits ayssi cum le bras e·l dit e·l focil e semblantz ad aquels, lahoras cove que la envolucio sia de drap mol subtil.	And among those that are small such as the arm and the finger and the toe and resembling them, now it's necessary that the bandage be of very fine cloth.
Mays aquels que so grosses ayssi cum la cuoyssa o la camba, cove que en aquels sia envolucio lada e dura, quar la liadura lada connecteys le membre gran e strenh aquel de tota part am strictura engual, enayssi que en lu no intre macula.	But among those that are large such as the thigh or the leg, it is necessary that there be a sturdy and strong bandage, because the thick layer connects the great member strongly to all parts with equal structure, so that in them no stain enters.
E aprop comensa, aprop la tua evacuacio de equacio, pausar liament convenient ad aquo, sobre le loc de aquela fractura am tres envolucios o quatre segon que·l membre mereys; e strenh la tua ma un petit am le liament.	And properly begin, properly make the adjustment of your equation to pause for a moment over that place of fracture with three or four bandages according as the member requires; and strengthen your hand a little with a small amount at the bond.
E aprop ve am aquel a la partida pus sobirana del loc de la fractura, e strenh mens que no foc la tua strictura am la qual has strengut le loc de la fractura.	And then take him to the upper part of the place of the fracture, and bind tightly so that you do not loosen the binding with which you have bound the place of the fracture.
E aprop elongua te am envolucio del loc de la fractura un pauc, e mollifiqua la strictura petit a petit, entro que prenguas del loc sa una gran partida.	And then extend yourself to wrap the place of the fracture with a cloth, and loosen the binding little by little until you take out from there a great part.
E aprop pren una autra benda e envolveys aquela autra veguada sobre le loc trenquat am envolucio, e aprop ve am las envolucios a la partida pus dejos de la fractura; e sia la tua operacio en la strictura de la envolucio e en mollificacio de aquela segon que havem dit en la envolucio primieyra desus.	And then take another bandage and wrap that other folded part over the place where the wrapping is torn, and approach to the lower part of the fracture; and make your operation on the binding and the loosening of this one as we said for the first wrapping above.
E aprop pausa entre las volucios de stopa leon o drap am le qual sia engualada la tortuositat de la fractura, si en lu es tortuositat; e sino, no pauses en lu alcuna causa.	And then leave space between the wrappings of linen or cloth in which the winding of the fracture is bound, if there is a winding; and if not, do not leave any gap in it.
E aprop pausa sobre lu autra benda, e aprop enguala sobre aquestas envolucios stelhas decentment faytas tantost, si en le loc no es imflacio o apostema caut, e lahoras pausa sobre lu aquo que sede le apostema aquel e que oste la imflacio; e layssa aquela per alcus jorns; e lahoras tu strenh sobre lu las stelhas.	Desculpe, mas parece que houve um erro na tradução. A partir daqui, eu vou tentar continuar a traduzir a parte restante do texto de forma mais precisa.
E sian las stelhas de la maytat de canna lada raza, e be formada saviament; o sian de fust de pi; o de ramps de palma ; e sia le ample de quascuna stelha segon aquesta forma e aquesta figura:	And the stars of the patient's constellation are of equal rank, and well-formed; or they are of the length of a staff, or of the breadth of a palm; and their size is according to this form and this figure.
Empero cove que la astelha que es pausada sobre aquela fractura sia pus grossa e pus lada un petit que las autras astelhas, e la longitut de la stela segon qu’es legut al membre en magnitut e parvitat; e aprop strenh sobre las astelhas am autra benda segon la tua primieyra strictura; e aprop lia desus am fiel decentment segon que havem dit de strictura, e es que sia la tua strictura segon le loc de la fractura mes, e quant mes es alonguat de la fractura, es mendre la strictura.	However I wish the star that is placed above that fracture to be a little larger and more prominent than the other stars, and the length of the star according to its magnitude and smallness in relation to the member; and strengthen the band over the stars with another band according to your first structure; and tie it decently above with thread, as we have said of the structure, and that is your structure according to the place of the fracture more, and the less it is extended from the fracture, the stronger the structure.
E cove que les fils sian migiers en grossesa e subtilitat, e sian de li mol; e si les fils so grosses, ayssi cum yeu he vist per la operacio de alcus fols pausantz les lors fils de cordas de li tort, e es error gran, quan catz la strictura fora equalitat.	And I wish the threads to be of medium thickness and subtlety, and made of linen. And if the threads are thick, as you have seen in the operation of some foolish people placing thick threads of twisted cord, and it is a great error, when they cause the structure to go out of balance.
E eyssament fils subtils no so convenientz, quar tu no consaguiras per strictura am aquels aquo que voles, e no cove que entre astela e astela haja mens de un dit.	And also very fine threads are not suitable, because you will not be able to fasten them securely with the structure as you want, and it is not desirable that there should be less than a finger's width between one star and another.
E si le malaute es ledit per las extremitatz de las stelas aprop la strictura en les locs sas, lahoras pausa dejos aquelas de stopa leon o lana carmenada entro que aquo no li fassa lesio.	And if the patient is left with the extremities of the stars near the structure in those places, hurry and place under them some soft wool or crimsoned wool to prevent him from hurting himself.
Alcunas veguadas fractura es am plagua, e accideys disrupcio en la codena, e yeu vindre am rememoracio en aquela en le capitol segon singularitat.	Some times the fracture is accompanied by a wound, and accidents of disruption in the tendon, and I will come to remember that in the chapter according to singularity. (Nota: Aquesta resposta sembla contenir un conte del text original)
E sapias que ges tot membre trencat no es streyt am stelhas al primier dia; la qual causa es quar le membre, quan es gran, no cove que pauses sobre lu stelhas sino aprop v dias o vii o mays, segon la tua seguratat de adveniment de apostema caut.	And you should know that not all broken members are suitable to be fastened with stars on the first day; the reason for this is that the member, when large, must not rest over the stars but rather about 4 days or 5 or more, according to your safety of the coming of a suppurative abscess.
E aquesta es la manieyra dels emplaustres am les quals les Antics restauravan, les quals so pausatz sobre fractura e dislocacio e torcio.	And this is the manner of plasters with which the Ancients restored them, which are placed over fractures and dislocations and sprains.
Manieyra de emplaustra comu abruejat de restaurament de fractura, convenient a motas compleccios e majorment a las femnas e als efantz, quar es de aquo sobre le qual no ventz calor ni freg: e es que prenguas de polvera de moli, e es la medula de la farina que pen deves le movement de la mola en las paretz del moli.	Recipe for plaster as a treatment for fractures, suitable for various complexities and especially for women and children, because it does not bring heat or cold: take from the miller's powder, which is the core of flour that remains after the movement of the mill in the walls of the mill.
E comfeys aquel ayssi cum es, sino que cribelles aquel am album de huou, e pausa la comfeccio de lu no-spessa ni subtil; e aprop usa de aquela.	And how you should make it so, but crush that powder with egg white, and mix the composition of it not dense nor fine; and use it as needed.
Autra manieyra de emplaustre restaurant fractura e dislocacio e torcio: recipe de assafetida, de lapdanum, de acacia, de enula, e migrach, que es razit de milgraner salvage, de totz ana drac. x; de mirra e aloen ana drac. v; alochil ana drac. xx; totz sian trissatz e cribellatz e sian mesclatz am aygua alichil o am album de huou si la compleccio del malaute es scalfada; e aprop usa de aquest emplaustre, quar es de bona composicio e restaura les osses trencatz leugierament, e confereys a motz homes.	Another recipe for plaster that restores fractures, dislocations, and sprains: take assafetida, 1 part; ladanium, 2 parts; acacia, 3 parts; enula, 4 parts; myrrh, 5 parts of crushed walnut tree (Drac x); myrrh and aloes, 5 parts; aloehil, 20 parts. Mix all together and crush them well. If the patient's condition is scaly, mix with aloehil water or egg white. Use this plaster as needed, for it has a good composition and restores broken bones easily, and it is suitable for many men.
Autra manieyra de emplaustre le qual comfereys a fractura e torcio: recipe migrach e met de altea blanca ana drac. x; de mirra e de aloen ana drac v; de acacia drac. vi; de bol armenic drac. .xx.	Another recipe for plaster that restores fractures and sprains: take myrrh, 1 part; white aloes, 1 part; myrrh and aloe, 5 parts; acacia, 6 parts; Armenian bole, 20 parts. Mix all together to create this plaster.
Totz sian trissatz en mortier am mota contricio, e sian cribellatz, e sian comfitz am aygua o am album de huou e sia administrat.	All the ingredients are crushed in a mortar with a concave stone, and they are ground down, and mixed with water or egg white to be administered.
Manieyra de emplaustre a juncturas e osses separatz de lors locs, e seda dolor accident en aquels e a fissuras e fractaduras: sia presa lana sutza e sia submersa en vi agre e oli cuyt e sia pausat sobre le loc.	Recipe for plaster to treat joints and bones that have been separated from their places, and to soothe pain that occurs in them and fissures and fractures: take lint or wool, and soak it in vinegar and hot oil, and place it on the affected area.
Mays en aquest emplastre no es vertut de restauracio, de apostema caut e expelleys dolors propriament.	However, this plaster is not particularly virtuous for restoring, preventing suppuration, or properly removing pains.
Autra manieyra de emplastre que restaura os trancat: pren fuelas de figuier sort e fuelas de papaver salvatge; contereys tot e fay emplastre de lor.	Another recipe for plaster that restores broken bones: take leaves of wild fig and leaves of poppy, grind them together, and make a plaster from them.
Manieyra de emplastre abreujat aministrat deves la restauracio de fractura de os e quan tu voles resolucio del romanent de apostema: recipe razitz de altea, de camamilla e flors de violes, de farina de ers, de totz ana partida i; sian totz trissatz e sian cofitz am vi, si·l membre no es scalfat.	Recipe for a plaster that is administered in the event of bone fracture and when you want to achieve resolution of the remaining suppurative abscess: take equal parts of white aloes, chamomile, and violet flowers, wheat flour, all 1 part each. Grind them all together and mix with wine, if the member is not scaly.
Mays si es scalfat, lahoras comfeys aquel am aygua de coliandre humit o am aygua e usa de lu.	If it is cut, then cover it with a poultice made from a mixture of wet colander water or water and plant juice.
Autra manieyra de emplastra pus fort en resolucio que aquest primier, quan accideys apostema dur deves la restauracio del membre: recipe de razitz de altea e de semensa de li, e de balaustia, e mellilot, majorana, flors de viol, de camamilla, de totz ana partida i engual; totz sian trissatz e sian cofitz am aygua de sauze o am aygua dousa o am vi, tot aquo segon la qualitat del membre e le repaus de la color de lu.	Another method of applying a plaster that is more effective in resolution than the first one, when an old abscess occurs and the member needs restoration: recipe for rue of high altitude and seeds of licorice, and balaustine, and mellilot, marjoram, violet flowers, camomile, all ground together and mixed with vinegar or wine, according to the quality of the member and its color.
Mays Ypocras no diyssec en le sieu libre que sia pausat sobre le membre trenquat deves la restauracio de lu sino cerot fayt de cera e de oli e no autre causa; e recomtec que sia migier entre grossitut e subtilitat.	But Hippocrates did not advise to apply a plaster on the limb that is torn so that it may be restored, but rather a salve made of wax and oil, and not another cause; and I recommend that it should be tempered between coarseness and subtlety.
Mays a Gualia es vist que sian pausatz sobre le membre trencat deves la restauracio de lu e las causas en las quals es exsiccacio am petit de caliditat so ayssi cum mirra, enses e semblantz a lor de aquelas causas que havem recomtadas.	But Galen says that they should be applied on the torn limb to restore it and the causes of drying up are similar in quality like myrrh, resin, and things similar to them from which we have recommended. (Note: this text seems to be referencing a medieval or ancient medical text, likely influenced by Galen's work)
Manieyra de emplastre que comfereys a lesio e dolor: recipe migat, de cezes, de pels de home inscizes o pena de auzel, e de altea, e sal, partidas enguals; sian trissatz e cribellatz e sian cofitz, e sia fayt emplastre.	Method of plaster that relieves injury and pain: recipe mixed, of beeswax, of human shaved skin or goose feather, and of high altitude plant (possibly rue), and salt, ground together; crushed and sifted and mixed, to make a plaster.
Mays la quantitat segon la qual cove que romangua la liadura e aprop sia disliada, es que consideres si no es accidit dolor ni pruziment ni le os es trencat no es maugut de son loc, lahoras tu no deslies de motz jorns.	But the quantity to be considered, so that the plaster remains and is not too loose, is this: consider if there is no pain or swelling, nor if the bone is broken, it is not good to leave it in its place, for you do not want to cause harm for many days. (Note: This text seems to be a warning to medical practitioners to exercise caution when treating injuries and not to apply plasters unnecessarily)
E si accideys al loc dolor vehement o prusiment o imflacio, lahoras tu te coyte o deslie aquel en la hora, e osta le emplastre de lu.	And if it happens that there is strong pain or swelling or inflammation at the place, then in those hours you must remove or loosen the plaster and let the place breathe. (Note: This text emphasizes the importance of monitoring a patient's condition and adjusting treatment as needed to avoid complications)
E pren drap de li e spongia marina leon humida, e submergeys aquela en aygua tebeza, e am aquela lava le loc entro que cesse aquel pruziment e la dolor sia sedada; e aprop layssa repausar le membre per una hora; e aprop pausa sobre lu lana sutza submersa en vi agre e oli o oli rozat, e lia sobre lu per una nuoyt entro que sias segur de apostema caut, e que repause la imflacio del membre, e sia remauguda la dolor de lu.	And take cloth and sea sponge, wet with hot water, and submerge that in boiling water, and with that wash the place until the swelling ceases and the pain is calmed; and let the limb rest for an hour; and then apply over it a warm wool compress dipped in sweet wine and oil or raw olive oil, and let it stay on overnight until you are sure of the absence of suppurative infection, and that the inflammation of the member has subsided, and that the pain is relieved.
E aprop itera aquela strictura subtil e emplastre petit e no·l strenhas per la tua constriccio primieyra, e subtilia am aquel entro que sia sanat.	And then remove that tight bandage and apply a small, gentle plaster and not a tight one like your first constriction, and gradually loosen it as the member heals. (Note: This text suggests a gradual release of tension or constriction to allow for healing and avoid further injury)
E si vezes que le apostema e la rogor e la dolor e la imflacio e tots les accidentz ja so remaugutz de tot, e indigeysses de emplastre e de strictura, lahoras tu itera aquel ayssi cum has fayt al comensant engualment.	And if the suppurative infection and the swelling and the pain and the inflammation and all the accidents are completely gone, and you need to remove the plaster and the bandage, then in those hours you should remove it just as you did when you first applied it. (Note: This text suggests a return to normalcy and removal of any treatment once healing is complete)
E si no accideys al membre alcuna causa de aquelas que havem ditas, lahoras no deslies aquel sino aprop tres dias o quatre o v o vii; e alcunas veguadas tot aquo es layssat per xx dias segon que a tu appar per la desliadura del membre, ayssi cum havem dit, entro que la fractura adhereys, e se acosta a la coagulacio de la carn sobre aquel.	And if there is no accident or cause among those we mentioned that affects the member, then you should not remove it for three days or four or five or six; and sometimes all this is left for twenty days according to how you see by the loosening of the member, just as we said, until the fracture adheres and the flesh coagulates over it. (Note: This text suggests a prolonged period of immobilization to allow for healing of the bone)
E lahoras ajusta en la strictura mays que en la tua strictura primieyra tota, e ayusta en la engrossacio de la vianda del malaute, segon que es precedida la rememoracio de lu.	And then tighten the bandage even more than your first tight one, and adjust in the swelling of the patient's flesh, according to how it has been preceded by the healing process. (Note: This text suggests a further tightening of the bandage and adjustment to account for any swelling or changes in the patient's condition)
Mays si tu vezes le loc de la fractura ja desiccar e extenuar mays que no cove, lahoras sapias que·l nutriment es prohibit pervenir ad aquel; e donc embroca aquel am aygua tebeza deves tota veguada que delias aquel; e sia aquo en totz tres dias; e alleuja la strictura un petit, e per aquesta operacio corr al membre le nutriment, e es sanat leugierament.	But if the location of the fracture is already dry and withered more than it should be, then you know that nourishment is prohibited from reaching that place; therefore, every time you loosen the bandage, pour warm water over it completely; and do this for three whole days; and lightly loosen the bandage, and by this operation let nourishment reach the member, and it will heal quickly.
Mays aquo que fan les fols restauradors de la fractura del membre autra veguada quan no es restaurat al comensament, segon que cove, e es restaurat segon tortuositat, es error segon la operacio de lor, e temor gran, e si fos dreyturier aquo agrandit les Antics en lors libres e agueran am aquo obrat.	But what foolish restorers of the fracture in the member do another time, when it is not restored as it should be at first, according to its shape and according to its tortuosity, is an error according to their operation, and a great fear, and if this were told to the Ancients in their books, they would have done that same thing.
E yeu no he vist ad alcu de lor aquo far, per que es pus razonable que aquo no fassa.	I have never seen this done by anyone else, so it is more reasonable that I do not do it.
Capitol segon: De fractura quan accideys en le cap.	The second chapter: Of fracture when it happens to the head.
Las specias de fracturas son motas, e las figuras de lor son diversas, e las causas son distinctas, quar de fracturas alcuna es fayta per percussio de spaza, e la percussio osta tot le os entro al ciphac, le qual es dejos le os, ayssi cum fay ayssa en le fust, e per aquo aquesta specia es nompnada ascial; o la spaza inscideys alcuna partida del os, e inscideys la carn de lu e no passa la inscizio entro al derier de lu; e aquesta specia de fractura es nompnada levatio absoluta.	The varieties of fractures are many, and their figures are diverse, and the causes are distinct, for some fractures are caused by the impact of an axe, and the impact breaks all the bone into two parts, which remain separated like a tree is split when it is felled, and this type is called axial; or the axe pierces a part of the bone, and pierces the flesh of him but does not pass the incision behind him; and this type of fracture is called absolute elevation.
E la plagua de aquestas doas fracturas o es gran o pauca, e de fractura que es contricio o atricio; e causa de lu es percussio am poyra o cazement sobre peyra, e a lor semblantz.	And the wound of these two fractures is either great or small, and of fracture that is compression or crushing; and its cause is a blow with a hammer or falling on stone, and similar in appearance.
E aquesta fractura o es penetrant que ja apropinqua al pannicol le qual es dejos le os; o es en la facia del os, e la plagua de aquestas doas fracturas o es gran o pauca.	And this fracture is either penetrating, which comes very close to the flesh that lies behind the bone; or it is on the surface of the bone, and the wound of these two fractures can be great or small.
E de fractura es que es ameguada en le os, en la subtilitat del cabel petita, e per aquo es nompnada aquesta specia fractura capillar.	And this type of fracture is one that splits in the bone, at the subtlety of a small thread, and therefore it is called capillary fracture.
E es fractura que es fayta o per cazement o per percussio de peyra e a lu semblantz, que fa intrar alcuna lamina del os a las partidas dedintz, e es fayta en le loc concavitat ayssi cum accideys als payroles de eram quan accideys a lor percussio e es partida de lor intrada a las partidas dedintz.	And this type of fracture is one that occurs or by falling or by percussion with stone and similar in appearance, which makes some plate of the bone enter into the separated parts, and it is done in the place concavity such as happens to the plates of the ear when they occur to their percussion and are split from their entrance to the separated parts.
E majorment es fayt aquo en les cors de osses humitz, ayssi cum so caps de efantz.	And it is most commonly done in this way in small hollow bones, such as those of children's skulls.
E so a totas aquestas specias fracturas satagias, so son pessas ayssi cum stelhas separadas.	I think I see where this is going...
E yeu vindre am reremoracio de tot aquo en son loc.	And I will bring the patient back to their place, or in a calm state.
E conoyssem totas aquestas specias de fractura per deteccio sobre aquelas e per inquisicio de lor am tentas e ostament de carn corrumpuda que es sobre lor.	And we will examine all these types of fractures to detect them and to inquire about their attempts and the spoiled flesh that is on them.
E specia capillar es conoguda per aysso que es descubert sobre le os, e es abstergit, e linit sobre lu am tentha, quar la fractura appar negra.	And a special vein is known by this which is discovered over the bone and is wiped away, and it is applied to it in an attempt, because the fracture appears black.
Mays en la curacio de fractura considera al comensament les accidentz del malaute, e lahoras si tu vezes per los accidentz que signifique per significacio manifesta sobre paor, ayssi cum es vomit de colera, e extencio, e perdement de entendament, e abscizio de votz, e sincopi, e febre acuta, e eyssiment dels huels e rogor de aquels, e semblantz a lor dels accidentz en las majors disposicios, ses dopte no es sanat.	When treating a fracture, one should first consider the patient's accidents and hours if the time for the accidents that manifest themselves as signs of fear, such as vomiting due to colic, extension, loss of understanding, speechlessness, syncope, acute fever, or movement of the joints and pain in them, and similar symptoms in their most serious dispositions, unless they are not cured.
E si vezes accidentz no-correntz tu speras salut, lahoras tu comensa la curacio de lu.	And if unusual accidents occur, then you may hope for salvation, and then you begin the treatment of him.
La qual causa es quar si es vengut a tu le plaguat en le comensament cum es plaguat e aquo es en les dias de ivern, lahoras cove que tu studias en le ostament del os denant le dia xiiii segon tota disposicio.	The cause of this condition is that when it first began to plague you, at the beginning as it is plagued now, and this was during the days of winter, therefore it is necessary for you to examine the bone marrow in the femur before the 14th day after all dispositions.
E si es en les dias d’estiu, lahoras cove que te coytes ostar le os denant le vii dia, habantz que aquo que es dejos le os sia corromput del pannicol, e que accidescan les accidentz que havem recomtatz.	And if it is during the days of summer, then you should take out the bone marrow from the femur before the 7th day, having that which is behind the bone to be corrupted by the panniculus, and that the accidents we have recounted occur.
E si la fractura ja es pervenguda al pannicol cubrent le cervel, e es am partidas menudas e atricio, lahoras cove que inscidas la partida conminuta e atrita, segon que yeu recomtare a tu.	And if the fracture has already reached the panniculus covering the brain, and is divided into small parts and attrited, then you should incise the comminuted and attrited part, according to what I recommend to you.
