Ayssi comensan las paraulas de Albucasim .	Ayssi comensan las paraulas de Albucasim .
E en le pe e la camba so tres venas; la una de aquelas es que es dejos la curvatura del denolh del latz silvestre; e la segonda es sophena, e·l loc de lu es dejos la camba del latz domestic; e la vena sciatica, e·l loc de lu es dejos la camba del latz silvestre; e en la camba son autras venas semblantz ad aquelas.	Here is the translated version of the first source sentence: 
Le juvament de las venas que so aprop las aurelhas es a cataris antics e emigranea e sahafati e ulceracios del cap malas antiquas.	The treatment of veins near the ears is for ancient cataracts, eye infections, and old wounds and ulcers on the head.
E la qualitat de sagnar aquelas es segon que yeu recomti a tu: es que sia ras le cap del malaute, e sia freguat le cap del malaute en le occipiti en le loc de amdoas las venas am drap ample am bona fricacio; aprop strenha le malaute le sieu col am una benda entro que apparan las doas e les locs de lor so aprop las aurelhas en dos locs depremegutz del cap; e quereys aquela am le tieu dit, e si tu sentes le pols de aquelas am le dit tieu, aqui senha am tenta.	The method of bleeding these veins is as follows: first, shave the patient's head, and then rub their head vigorously at the occiput where both veins are located. Next, bind the patient's neck tightly with a cloth bandage until the two spots behind each ear appear depressed in the skull; touch those spots with your finger, and if you can feel the pulse of the veins beneath your fingertip, proceed.
Aprop tu pren la lancea cutellar, e es aquela que es inscident, e aprop tu intromet aquel dejos la vena en la codena entro que·l fleubotomi vengua al os.	Then take the lancet, which is sharp and pointed, and carefully insert it beneath the vein in such a way that the phlebotomist can reach it with his/her mouth.
E aprop eleva la tua ma am la vena e la codena a las partidas desus e inscideys la vena am inscizio inscident.	And then lift your hand up to the vein and handle, separating them slightly with an incision made by a sharp instrument.
E sia la longitut de la inscizio la quantitat de dos ditz ajustatz o entorn de aquo; e fay yssir del sanc atant quant voles.	Let the length of the incision be about two fingers in size or thereabouts, and let as much blood flow from it as you wish.
E aprop strenh am pulvils e layssa aquela entro que sia sanada.	Then bind the wound with powder and leave it to heal on its own.
E ja e precedit en le comensament del libre la inscizio de aquelas e de lor la cauterizacio.	And in the beginning of this book, there is a description of the incision and cauterization of these [diseases].
Mays de las doas venas arterias que so als templars le juvament de la fleubotomia es a emigranea antiqua e sode malvada e obtalmia assidua e cors de superfluitatz acutas effusas als huels.	The two arterial veins that are beneficial for bleeding in bloodletting are the old temple vein and the evil one, as well as the frequent eye vein and the heart from acute overflowing superfluities.
E la qualitat de fleubotomar aquelas es segon que yeu recomti a tu: constrengua le malaute le sieu col mot entro que apparan las doas venas al sentiment per appericio manifesta e sia demonstrat le pols de lor dejos le tieu dit; e lahoras tu senha am tenta.	And the quality of bloodletting from these veins is as follows, which I recommend to you: constrict the patient's collar with your hand until both veins appear visible and are demonstrated by the pulse felt under your finger; then you shall begin.
E aprop tu eleva la codena desobre la vena a las partidas desus am le tieu dit indic, e intromet le fleubotomi inscident dejos, e eleva la vena en sus; e inscidey aquela ayssi cum has fayt en las doas venas autras; e fay correr del sanc segon la quantitat de la tua necessitat.	Then you lift your thumb off the vein at its parting above with the index finger, insert the bloodletter underneath, and raise the vein upwards; then cut it as you have done with the other two veins, and let the blood flow according to the quantity of your need.
E aprop deslia la coartacio del malaute, e pausa le tieu dit sobre la vena per una hora, e aprop pausa sobre aquela coto e pulvils e strenh aquela desus am fort constriccio, e layssa aquela entro que sia sanada.	Then release the patient from the constriction, place your finger on the vein for an hour, then put a pad and bandage over it, tightly bind it with strong pressure, and leave it until it is healed.
E ja es precedida la rememoracio de lor, e de aquelas la inscizio, e la atraccio en le comensament del libre.	E ja es precedida la rememoracio de lor, e de aquellas la inscizio, e la atraccio en le comensament del libre.
E donc le juvament de fleubotomia de la vena del front es aprop la fleubotomia de la cephalica a las malautias antiquas de la cara e a emigranea e rogor e ulceracios fetidas.	E donc le juvament de fleubotomia de la vena del front es aprop la fleubotomia de la cephalica a las malautias antiquas de la cara e a emigranea e rogor e ulceracios fetidas.
E la qualitat de la fleubotomia de lu es segon que yeu recomti a tu; so es que·l malaute strenha le sieu col am una benda entro que apparesca la vena; e aprop pren le insturment le qual es nompnat fossori del qual aquesta es la forma de lu:	Here is the translation of the provided text:
Pausa la puncta eminent la qual es al cap del fossori sobre aquela vena e percuteys sobre lu am penche o am autre causa en la manieyra de lu, e layssa lo sanc correr segon la quantitat la qual voles; e aprop deslia la perforacio del malaute e strenh aquela entro que sia sanada.	Here is the translation of the provided text: 
E alcunas veguadas es uberta am fleubotomi lat, empero no cove que·l fleubotomi sia de acuta extremitat ayssi cum les autres fleubotomis, abantz sia de lada extremitat, e fleubotoma aquela segon le tranvers, quar le os es propda e fort leu trencaria en lu le fleubotomi quan es subtil.	Here is the translation of the provided text: 
Mays le juvament de las duas venas que so als lacrimals de dos huels per scabia del huels per rogor e sebol en les huels, e a las malautias de la cara.	Mays le juvament de las duas venas que so als lacrimals de dos huels per scabia del huels per rogor e sebol en les huels, e a las malautias de la cara.
E la qualitat de la fleubotomia es que·l malaute strenha le col sieu am una benda, e aprop fleubotoma aquelas, e tu sias stant sobre le cap de lu.	And the quality of bloodletting is that the patient should keep their neck wrapped with a bandage, then you perform phlebotomy on them while standing above their head.
E sia fayta la fleubotomia segon le transvers a longitut un pauc am fleubotomi pauc, quar en le loc no es carn; e si le fleubotomi es subtil, fort leu la extremitat de lu es trencada.	Once the bloodletting is done according to the transverse line (across) and a little in length with small phlebotomies, as there is not much flesh in that area; if you are subtle with your phlebotomy, it's likely its tip won't break.
E aprop fay correr del sanc atant quant es a tu necessari, e pausa sobre aquelas coto, e strenh aquelas per una nueyt, e aprop deslia aquelas.	Then let the blood flow for as long as is necessary to you, place a compress over it, secure those with a bandage for one night, and then remove them.
Mays le fleubotomi de la vena del nas es conferent a febre acuta e a soda vehement, e a las malautias de la cara e emigranea e rogor que accideys en la cara, e majorment quan es antiqua.	The bloodletting of the vein in the nose is suitable for acute fever and violent headaches, as well as diseases of the face, migraine attacks, and especially when they are chronic.
E la qualitat de la fleubotomia de lu es que·l malaute strenha le sieu col e aprop te le sieu nas am la tua ma sinistra, e pren le fleubotomi subtil lonc e fica aquela en le mieg loc del cap del nas segon rectitut, quar la vena no appar al sentiment aqui, e quar le sanc comensa a fluir tantost.	And the quality of this patient's bloodletting is that they should keep their neck wrapped and then hold your left hand to their nose; take a subtle long lancet and place it in the middle of the root of the nose according to its straight line, as the vein does not appear palpable here, but soon enough you'll see the blood flowing.
Cove que tu ultimes la tua ma am le fleubotomi petit a petit e fassas correr del sanc segon la tua necessitat; e aprop lia aquela per una nuoyt, quar aquela es restaurada leugierament.	Make sure you release your hand from the small bloodletting instrument gradually and let the blood flow according to your needs; then bind it up for a night, as the wound heals quickly.
Mays le juvament de la fleubotomia de las doas guidegui a constriccio de ale e a comensament de lepra e a motas malautias e inpetige e malas ulceracios corrosivas ayssi cum herpotromeno.	The excessive use of bloodletting with two lancets can lead to weakness, the onset of leprosy, and various illnesses, causing impairment and harmful corrosive ulcers as well as herpes.
E la qualitat de la fleubotomia de aquelas es que el malaute strenha dejos quascuna en le sieu col am liament; e estia le artifexs sobre le cap del malaute, e le malaute sia sezent sobre una sezela.	The procedure of bloodletting with these two lancets is such that the patient should lie on his back with a strap around their neck; and let the practitioner stand at the head of the patient, while the patient sits on a chair.
E aprop fleubotoma la vena al lonc am fleubotomi ample petit a petit; e aprop extratz de sanc segon temprada quantitat o segon aquo que vezes de necessitat que es ad aquo; e aprop fay semblant del autra vena.	Then, bloodlet from the vein along the forearm with a wide lancet gradually; and extract blood in seasonable quantities or according to what you deem necessary for this; then do similarly with the other vein.
E aprop deslia le liament e strenh las doas venas am strictura migiera per so que·l malaute no sia prefocat, e laysa entro al mati quar la plagua es sanada.	Then untie the strap and bind the two veins with a mild ligature so that the patient does not suffocate, and leave it until morning as the wound is healed.
E le juvament de la fleubotomia de las venas algerich, comfereys a petitas apostemas e pustulas de la boca e corrupcio de las gengivas e malas ulceracios e fissuras, e a malas ulceracios que so en le nas e en le circuit de lu.	The excessive use of bloodletting from the veins in the temples can cause small abscesses and blisters on the mouth, corruption of the gums, harmful ulcers, and sores around the nose and eyes.
E la qualitat de la fleubotomia de aquelas es que fases cezer le malaute denant tu, e strenh le col de lu am una benda, e aprop revolveys las labias de lu e reguarda a doas venas de las quals la una es de la dextra de la labia e la segonda de la senestra; e la demonstracio de quascuna es per la negror de quascuna de amdos, e aquo mays es quar en le circuit de aquelas so venas menudas negras; e adonc inscideys cascuna per inscizio inscident.	Here is my translation of the provided text: 
Mays si dubitacio es dejos tu, e no sabes qual es de aquelas, lahoras tu enten a inscisio de la major de aquelas, e de la pus manifesta de aquelas.	Mays si dubitacio es dejos tu, e no sabes qual es de aquellas, lahoras tu enten a inscrio de la major de aquellas, e de la pus manifesta de aquellas. 
E fay le semblant de las doas venas que so en las labias desus.	And make an incision similar to the two veins located above the vulva.
Mays costuma corr mays a inscidir las doas venas que so en la labia dejos.	It is more customary to cauterize, rather than incise, the two veins located on the vulva.
Mays de doas venas que so dejos la lengua le juvament es aprop la fleubotomia de la cephalica a prefocacios que so en le guolayro, a la malautia de la uvula, e a malautias de la boca.	The two veins below the tongue are beneficial for bloodletting; these are the cephalic vein to the pharynx, and also for diseases of the uvula and mouth.
E la qualitat de fleubotomar aquelas es que segue le malaute entre las tuas mas denant le solel, e eleva la lengua de lu, e reguarda dejos la lengua, de la un latz de lu vena e del autre latz vena, e la color de quascuna es declinant a negror.	And the quality of bloodletting from these veins is that the patient is held between two assistants facing the sun, and their tongue is elevated by one assistant while another looks beneath the tongue to see either side; when each vein has a color tending towards blackness.
E adonc fleubotoma quascuna; e guarda te que no ultimes la tua ma en fleubotoman aquelas, quar dejos aquelas so arterias.	Then bloodlet each of them; be sure not to hurt yourself while doing this as the veins are close to arteries.
E las tuas venas que so fleubotomadas en le coyde so en las quals corr costuma en totz les homes, e la fleubotomia de lor es fayta segon dos manieyras, o pongen am le fleubotomi mirtilat o olivar a subtilitat declinant; o secsar am fleubotomi cutellar, e apelha si alnessil, e aquesta es la forma de lu:	And the two veins in the elbow which normally flow in all men are to be bloodlet in one of two ways, by using either myrtle or olive wood tubes (perhaps bent at an angle), or by using a lancet and handle; this latter is known as the 'alnessil', and it looks like this:
E aquest alnessil es que conveneys a seccio e de aquels so specias latz e subtils segon la amplitut de las venas e segon la strictura de aquelas.	E aquest alnessil es que conveneys a seccio e de aquells so specias latz e subtils segon la amplitud de las venas e segon la strictura de aquellas." 
Forma de fleubotomi mirti:	Here is my translation of the provided text into English: 
sia le latz de lu ayssi cum vezes, e conveneys a obrir las venas concavas plenas procedentz apparentz grossas, e ad aquelas que conteno sanc gros torbat.	Have his sides thus and prepare to open those concave veins that are full and appear thick, and from which flows coarse blood.
E aquesta es la forma de fleubotomi olivar:	This is how one performs the olive oil phlebotomy:
E aquest fleubotomi es de menor latitut e de pus subtil extremitat, e conveneys a fleubotomia de venas subtils que conteno sanc subtil citri.	This phlebotomy has a smaller opening and a more delicate tip, which is suitable for the subtle veins that contain clear lemon-like blood.
Mays le juvament de la fleubotomia de la vena basilica la qual es una de tres venas: quar extratz le sanc de las malautias que so dejos le guolayro e·l col, e de aquo que siec le pietz e·l ventre.	Most importantly, draw blood from the patient's cubital fossa region, one of three areas: where it meets the arm and neck, then to their feet and abdomen.
E conveneys al fleubotomador, quan fleubotomia aquela, que guarde be aquela e sia sobre-temor en aquela, quar dejos lu ha arteria, e si erra e ajusta en la punctura del fleubotomi, inscidira aquela arteria e accidira fluxs de sanc, per so que cove que no fleubotomes aquela am fleubotomi pungent, abantz sia sectant cum alnessil.	It is imperative that the phlebotomist exercise great caution when drawing blood from this area, for there lies an artery nearby; should they err in their incision, they may puncture it and cause a flow of blood, so it is best not to use sharp phlebotomy instruments, but rather cut with a scalpel.
E si no appar la basilica per apparicio manifesta, lahoras cove que tu laysses aquela e que tu mudes a la autre, o que cerques alcun ram sieu; o que fleubotomes en loc de lu finis del bras, quar aquela es manifesta; e secsa aquela am fleubotomi alnessil ayssi cum havem dit.	If the basilic vein does not appear visibly, you must move to another one or seek out a branch of it; if that is also not possible, draw blood from the end of their arm where this vein is most apparent. Remember to use a scalpel as previously mentioned.
Mays si tu voles la fleubotomia de lu meteyssa, lahoras cove denant la strictura del bras que toques le loc entro que conogues le loc dels pols, e aprop senha sobre lu am tencha; e aprop lia le bras e secsa la vena am seccio concava am fleubotomi alnessil ayssi cum havem dit; e guarda te que caja la percussio per alcu spazi del loc de la arteria.	Here is the translation of the provided text: 
E quan tu vezes, cum strenhes le liament, imflacio en le loc que has senhat am tencha, lahoras aquela inflacio es inflacio de la arteria, e donc squiva aquela.	And when you see that as the ligament is tightened, there is an inflation in the place you have marked with a cloth, then this inflation is of the artery and therefore avoid it.
E si vezes le sanc fluir en la fleubotomia ayssi cum aurina de enfant, e·l sanc es subtil rog, lahoras sapias que es del sanc de la arteria; e lahoras tu coyta e pausa le tieu dit sobre aquel per lonc spazi; e aprop osta le tieu dit, e si lo sanc es abscindit, quar motas veguadas es abscindit, lahoras tu strenh le bras e layssa aquel.	And if you see the blood flowing during flebotomy like the urine of a child, and the blood is very light colored, then know that it is arterial blood; in this case cover it with your finger for some time; then remove your finger, and if the blood appears cut off, as many times it does, then tighten the arm and leave it.
E guardes le malaute de la moccio de lu, e sia sobre-temor de lu e no maugua aquel per alcus dias entro que sia sanat.	Watch out for the patient's discharge, it is over their fear and does not hurt them for a few days until they are healed.
Mays si le sanc no es abscindit, e vezes que deves tu no es present medicina ad aquo, lahoras tu inscideys la arteria, si appar a tu; quar la extremitat de lu es contrayta, e es abscindit le sanc; o que prenguas scorsa de fistic, e fen aquela, e pren la una maytat e strenh aquela sobre le loc de la vena am strictura descent am liament e am pulvils entro al autra dia.	But if the blood is not cut off and you see that there is no medicine present for this, then you must cut into the artery, if it appears to you; because its end is contracted, and the blood is cut off; or take a fustic peel, and take half of it, tighten it over the vein's location with tight binding and with powders until another day.
E lahoras si le sanc es abscindit, bo es; e sino, lahoras cura aquel am aquo del qual es precedit a la rememoracio del loc de las polveras abscindentz flux de sanc.	And if the blood is cut off, so be it; but if not, then treat it with that which was described earlier for the place of the powders which stop the flow of blood.
E la abscizio del sanc de lu es dificil en motas disposicios per le loc petit de la plagua e la possibilitat del liament del bras.	And bloodletting from him is difficult in many positions due to the small location of the wound and the possibility of tying his arm.
Mays de la vena fusca la fleubotomia es juvament que extratz lo sanc de la partida subirana del cap e a la partida dejos del cors; per aquo quar es composta de ram de la basilica e de ram de cephalica, ayssi cum havem dit.	Compared to the lesser vein, phlebotomy is more beneficial for extracting blood from the upper part of the head and below the body; as it is composed of branches of the basilica and cephalic veins, as we have mentioned.
E cove al fleubotomant aquela que sia sobre-temor en la fleubotomia de lu, quar dejos aquela es un nervi; e adonc si ajusta en la punctura del fleubotomi e atroba le nervi, accidira a lu stupor, e es difficil la sanacio de lu, e fort leu no es sanat de tot, E aquest nervi motas veguadas apar al sentiment; e si es ocultat ad alcus homes e es subtil e no es monstrat, lahoras cove que tu pauses le fleubotomi am le qual tu fleubotomas am seccio de alnessil, e evita le nervi am la tua fortalesa.	And it is important for the phlebotomist to be aware of a nerve that lies close to the vein; if during the puncture of the phlebotomy they pierce this nerve, it will cause shock and difficulty in healing, and often it may not heal completely. This nerve appears near sensation; and if it is hidden from some people and is subtle, then use an almond-shaped lancet for your phlebotomy and avoid piercing the nerve with your strength.
E si la vena es entre dos nervis, lahoras tu fen la vena en la longitut.	And if the vein is between two nerves, then you should split the vein lengthwise.
Le juvament de la fleubotomia de la vena cephalica es que atratz le sanc del cap e comfereys a las malautias dels huels.	The benefit of phlebotomy using the cephalic vein is that it draws blood from the head and helps with illnesses related to hypochondria.
E cove en aquest propriament, si vols que la fleubotomes pungen am fleubotomi olivar o am fleubotomi mirti; quar es la pus salva de totas las venas, quar no es dejos lu arteria ni nervi.	Here is the translation of the provided source sentence: 
Mays empero conveneys a tu deves la fleubotomia que guardes que am le fleubotomi no punguas le cap del lacert tant solament, e cerques le loc pus leugier, e no notz a lu, si no es atrobat am la percussio primieyra que sia sobre aquela am fleubotomia alcunas veguadas.	Here is the translation of your provided text: 
Mays empero fort leu es apostemat en alcus homes, quan no es fleubotomat en la primieyra percussio, mays no notz en re aquel apostema.	However, in some men, it is easier for an abscess to form, even when bloodletting is not performed during the first treatment, but we do not consider that abscess as significant.
Mays la qualitat de la fleubotomia de aquela e les accidentz de lu so motz, en les quals te cove cogitar en lor rectificacio.	But the quality of bloodletting in this case and its consequences are important factors to consider when thinking about their correction.
Le primier de lu es del qual cove que sapias que fleubotomia no es aministrada sino en conservacio de sanetat e per speransa de lu e cautela de aveniment de malautias, e que sia fayta fleubotomia en la una de las venas que so en le coyde, so es: cephalica, fusca e basilica; e que sia fayta fleubotomia al comensament de primaveyra, sobre dejun en primaviera e autunppne, e en invern aprop la comestio, quan apparo significacios de replecio.	The first thing to note is that bloodletting should not be administered solely for the preservation of health or as a preventive measure against potential diseases. Bloodletting is performed on one of the veins located in the arm: the cephalic vein, the brachial vein, or the basilic vein. It should be done in the springtime before meals and in autumn and winter after eating when signs of fullness are present.
E sia fayta fleubotomia e le tertz dia o al primier pus que del jorn siran passadas tres horas.	And bloodletting should be performed on the third day or as soon as possible, provided that three hours have passed since sunrise.
Mays fleubotomia que es aministrada, mays quan provoca convenencia e necessitat ad aquo, o de nuoyt o de dia, en tota hora e en tot temps.	However, when bloodletting is necessary due to the circumstances and urgency of a situation, it can be administered at any time, day or night.
E cove que efant no sia fleubotomat entro que aja xiiii ans, e femna que sia prenhs no sia fleubotomada sino del quart mes entro al sete, e les viels no sian fleubotomatz les quals ja han passatz lx ans.	Children should not undergo bloodletting until they are 14 years old. Pregnant women should only be bled between the fourth and seventh months of pregnancy. The elderly who have passed the age of 60 should avoid bloodletting.
E cum alcu vol esser fleubotomat per qualque manieyra sia, cove que mondifique les sieus budels denant la fleubotomia am clisteri leon, si en aquels ha mota fenda retenguda, per so que las venas no atiro las superfluitatz en la fleubotomia dels budels, que son puridas, e que no noguan als membres principals.	Here is the translation of the provided text: 
E no sian fleubotomatz les pascientz naucea sacertiva e crapula, ni evasent de malautia ni de ebretat entro que aquo sia remaugut aquo de lor, ni malaute de ydropici, e mays que fleubotomia sia temuda aprop colica passio e aprop vomit, e aprop cos de ventre, e aprop multiplicacio de coyt e de trebal e de exercici de dejunis o de vigilias e de tota causa que dissolveys la vertut, o sia corpore28 o animal.	Here is the translation of the provided text: 
E aprop considera en subtiliacio de humos denant aquo si le sanc es gros, am viandas e beures, e am medicinas si aquo es a lu possible ad aquo.	And then consider the elevation of spirits; if the blood is thick, give him food and drink, and medicine if it is necessary for him.
E aprop intre en banh si alcuna causa no prohibeys, o sia excersitat per alcun exercici per so que·l sanc sia subtiliat.	And then have him take a bath if nothing prevents it, or engage in some exercise to make the blood flow more freely.
E pausa la fleubotomia de lu en le pietz del dia, so es enviro la hora de tercia, ayssi cum havem dit.	Perform the bloodletting on him in the afternoon, around the time of Terce, as we have mentioned.
E perforsa te que·l pietz de aquel sia guardat en aquel dia de totz mals accidentz animals, ayssi cum es angustia, ira, temor, e de totz accidentz corporals, ayssi cum es trebal e pena superflua e coyt e semblantz a lor.	Ensure that the patient's leg is protected from any bad animal spirits on that day, such as distress, anger, fear, and all physical exertion, like unnecessary labor or hardship.
E a la sua sezelha fassa esser presentz las causas en le us de la qual corr costuma dels homes am aromaticitat e odorament e am bals e semblantz ad aquels segon la cantitat de possibilitat.	Have the sources of pleasant smells and fragrances be present near his bed, as well as balms and similar items according to what is available.
E segua le fleubotomador sobre un coyssi que sia pus aut que·l coyssi de aquel que deu esser fleubotomat.	Let the bloodletting be done by someone who is taller than the patient, standing on a cushion that is as high as the patient's.
E aprop extragua le sieu bras, e fregue aquel am la sua ma le fleubotomador doas o tres veguadas; e aprop strenha le liament am correia e involva aquel doas veguadas.	Then withdraw the bloodletting tool from his arm and have the patient's arm washed by the one performing the procedure, two or three times. Afterwards, tighten the tourniquet with a strap and wrap it around twice.
E sia la strictura temprada, quar la strictura quant no es engual, o la strictura es am superfluitat, lahoras prohibeys de fluxs del sanc; o es am mollificacio, e lahoras prohibeys le cors del sanc eyssament.	Under a moderate stricture, where there is no inflammation or the stricture is not accompanied by any excess fluids (superfluity), it prohibits the flow of blood through the body; whereas under an acute stricture, with mollification, then it prevents the heart from pumping blood properly throughout the body.
E aprop la strictura, cove que aquel que deu esser fleubotomat fregue las suas mas ensemps entre lor entro que las venas sian imfladas, e sian declaradas al sentiment.	Then in the case of a severe stricture, it is necessary for the person who will perform the phlebotomy to massage their hands between these places where the veins are inflamed and clearly visible (to the touch).
E aprop le fleubotomador unte le sieu fleubotomi am un pauc de oli antic propriament; e aprop pausa le sieu di indic de la ma senestra sobre aquela vena, dejos le loc del qual vol la fleubotomia, per que la vena fuja un pauc, e la percussio sia sessada quar de las venas es la qual atrobas ayssi cum corda fugent deves la fleubotomia, e de aquelas es que es plena de ventositat e quan pauses le fleubotomi sobre aquela es contrayta deves le fleubotomi, e es desceubut le fleubotomador; e le fleubotomi no uobre la vena, e si uobre, aquela es streyta.	Then the phlebotomist should anoint their phlebotomy tool with a little old oil; and then place two fingers of their left hand on that vein, where they wish to perform the phlebotomy, so that the vein is slightly distended, and gently tap it as you would a string on an instrument (to test its tone); for in this way, from among the veins, you will discover which one requires the phlebotomy by being full of wind (humors), and when you place your phlebotomy tool upon that it contracts; then uncover the phlebotomist's hand and if the vein remains open, it is ready. If not, it is too constricted for the procedure.
E donc, per aquo cove que·l fleubotomador sia fermat e sia sollicit en totas aquestas causas.	Thus it is necessary that the phlebotomist should be careful in all these procedures.
E aprop depause le fleubotomi, mays si la vena es huberta en una veguada, lahoras bo es; e sino, tu itera aquo autra vaguada dejos aquel loc un pauc, o sobre lu am festinacio, si le loc no es apostemat.	E aprop depause le fleubotomi, mays si la vena es huberta en una veguada, lahoras bo es; e sino, tu itera aquo autra vaguada dejos aquel loc un pauc, o sobre lu am festinacio, si le loc no es apostemat.
Et si le loc es apostemat, o le malaute se spauresca, lahoras tu le layssa per un dia o per dos, e no strenha le liament, quar fort leu atirara apostema caut, ni no intre en banh.	Here is the translation of your provided text: 
E aprop itera la fleubotomia si la ama.	And then repeat the flebotomia if you love it." 
E si la apercio es petita e corr sanc subtilment, e temes que non yesca sanc la cantitat que voles, lahoras tu itera le fleubotomi en aquel trauc segon rectitut e ajusta en la appercio un pauc, e fay aquo am festinacio denant que·l loc sia apostemat, quar le loc es apostemat en motz homes deves pauca apercio.	Here is the translation of the provided text:
Mays si vezes aquel ja apostemat, lahoras no iteres sobre lu, quar no escusa a tu alcuna causa; e pausa sobre aquel alcuna partida de la fenda de oli, quar alleuja le cors del sanc.	But if you find that the wound has formed an abscess, do not operate on it for there is no reason why you should; but place over it some part of the ointment of oil, as this relieves the body by drawing out the blood.
E es milhor en aquest loc que oli e que les autres olis.	And it is better for this location than ointments of other oils.
E semblantment aministra fenda de oli en tota fleubotomia am la qual fleubotomes las venas deves la prohibicio de cors de sanc, e fan aquo tyriaca alfadoc e sagzenea quan es pausat de la una de aquelas sobre le loc, quar le sanc es subtiliat e es revolvut quan es gros.	Similarly, administer ointment of oil in all phlebotomies when you must stop the flow of blood by ligating veins; and do this with tyrian mastic and sage when it is placed on one of those places, for the blood becomes thinner and moves around when it is thick.
E si en le loc de la fleubotomia es engendrat gran apostema, quar motas veguadas accideys, e majorment ad aquel que no es stat sangnat sino aquela veguada, o en la apercio de la vena pauca, e lahoras tu coyta, e pausa sobre le loc sponja infuza en aygua e sal, un pauc scalfada, e strenh aquela per una hora, quar es dissolvut.	And if a large abscess forms in the place of phlebotomy due to multiple occurrences, and especially for someone who has not been bled previously or when you see that few veins are apparent; then apply a poultice and put over this location a sponge soaked in water and salt, slightly scraped, and leave it there for an hour as it dissolves.
E cove que fassa aquo aprop le yssiment del sanc de aquela vena am compliment de lu o de autra vena.	Ensure that you do this after the clotting of blood in that vein along with it or another vein.
E si roman en le loc per alcus dias alcuna negror o viriditat, no notz aquo; e si voles, pausa sobre aquel alcuna causa de aloen e de mirra dissolvut, o alcuna causa de suc de mentastre o de calament o semblant de lu.	And if there remains in the place for a few days any blackness or greenness, do not take note of this; and if you wish, put over it some mixture of aloe and myrrh dissolved with vinegar, or some application of juice from mint or calament, or something similar.
E motas veguadas accideysso apostemas e eminencias deves fleubotomia de la basilica.	E motas veguadas accideysso apostemas e eminencias deves fleubotomia de la basilica.
E donc pausa la tua ma sobre aquela, e si lahoras tu atrobas mollicia deves la tua compressio sobre aquela, lahoras aquela eminencia es malvada e mala; e adonc guarda te que pauses sobre aquela alcuna causa de aquo que havem dit, quar fort leu fluira de la arteria sanc.	Here is my best attempt at translating the provided text into English: 
E fay emplaustre am aquo en que es stipticitat, per que le loc sia endurat, e aprop cura aquel am l’autra curacio entro que sia sanat.	And make a poultice with this that has astringent properties, so the area hardens and then cure him with the other treatment until he is healed.
E cove que extraguas del sanc a tot hom segon la quantitat de la sua vertut e segon la color vencent sobrc le sanc segon que appar.	It is necessary to remove blood from the entire body, depending on the amount of virtue and according to the prevailing color over the blood as it appears.
Quar si le sanc es negre, lahoras tu le layssa yssir entro que sia rog; e semblantment si tu le vezes gros, lahoras tu le layssa yssir entro que sia subtiliat; e semblantment si es agut, entro que sia ostada la acuitat de lu.	For if the blood is black, then you let it exit until it becomes red; and similarly, if you see it as thick, then you let it exit until it becomes thin; and likewise, if it is sharp, until its sharpness is dulled.
E cove ad aquel que es ple e fort e ha necessitat de extraccio de sanc en una veguada, que sia amplificada la fleubotomia de la vena e le fleubotomi sia lat.	And for one who is full and strong, and requires blood extraction in one go, it is necessary to widen the phlebotomy of the vein and let the phlebotomist be broad.
E en aquel que es freul, sia fayt le contrari de aquel, e cove que extragua aquel en tropas veguadas, e que le trauc sia streyt.	And for one who is frail, do the opposite, and it is necessary to extract blood from them in small amounts, and let the incision be narrow.
E le milhor que es administrat en fleubotomia de vena es que sia la seccio transversa, no punctura.	The best way to administer phlebotomy of the vein is by making a transverse cut, not a puncture.
E aquesta manieyra de fleubotomia es salva de flux de sanc e de inscizio de nervi, e es pus lausabla e pus salva que fleubotomia segon latitut e longitut.	This method of phlebotomy is safer from blood flow and nerve incision, and it is more commendable and safer than broad longitudinal phlebotomy.
E a la qual es acostumat sobrevenir sincopi deves la fleubotomia, e cove que tu cures aquel denant la fleubotomia am un petit de pa infus en vi de milgranas o de oximel simple scalfat; e extratz a l u del sanc en tres veguadas o quatre.	Here is my best attempt at translating the provided text: 
E si es enfregiditat de compleccio, lahoras prengua denant la fleubotomia pa infus en eyssarop de mirra o en eyssarop de mel aromatizat am specias ayssi cum am pebre, canela, gingiebre e semblantz, o en eyssarop aromatizat e mot odorant.	If it is a case of cooling of the complexion, then proceed with phlebotomy to induce an infusion of myrrh syrup or aromatic honey syrup seasoned with spices such as pepper, cinnamon, ginger and similar ones, or in fragrant and very odorous syrup.
E si accideys sincopi deves la fleubotomia, e es causa de lu issiment de mot sanc, lahoras cove que prengua en beure aygua de carn e eyssarop mot odorant subtil; e use de aromaticitat am algualea, e sia linit le sieu pietz am aquela.	If syncope occurs and it is caused by the exit of a large amount of blood, you should perform phlebotomy, then drink meat water and very fragrant syrup; make use of an ointment with aloes, and wrap their feet with it.
E usa de las autras causas que havem ditas en la divisio en le capitol de sincopi per evacuacio.	And make use of the other causes that we have mentioned in the division of syncope due to evacuation, as described in the chapter.
E qui vol eventar le sieu bras e dissolver le sieu sanc segonda veguada, cove a lu del qual la fleubotomia es per mota evacuacio, e la vertut de lu es freol, que evacue le sanc petit a petit, so es segon la quantitat de la vertut en les dias continuables.	For those who want to thin their arm and dissolve their blood again, it is necessary for the one whose phlebotomy is due to evacuation, and his/her nature is cold, that he/she evacuates the blood little by little; this should be done according to the amount of virtue in continuous days.
