Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E aprop leyssa la strectura sobre aquel, don esta ayssi que no accideys al membre corrosio ni apostema caut ni emflacio e semblantz ad aquels; e si accideys alcuna causa de aquelas, adonc cueta te am desliament de lu, e rectifica aquo que accideys tot aprop, segon que havem dit motas veguadas.	 And then release the structure on that part so that it is such that corruption or abscess does not occur in the member, nor inflammation and similar conditions; and if any of these things happen, then beware of being removed from him, and correct what happens very closely, according to what we have said many times.
Mays si en le os es pessa del os la qual pongua, lahoras cove que tu engualhes aquel segon que a tu es possibla; e sino, fen sobre lu e remau aquel, e cura am aquo del qual es precedida la rememoracio entro que sia sanat.	 But if the pressure is in the bone where it hurts, then you should splint that part as much as possible; and if not, put a poultice on it and leave it there, and treat it with the remedy mentioned above until it heals.
E alcunas veguadas es strenhuda aquesta fractura de la coyssa otra aquo que sian ajustadas a lu stelhas, ayssi cum havem dit en le adjutori e·n le bras.	 And sometimes this fracture of the ribs or other bones is reduced by being pulled into place, as we have said in [the section on] help and the arm.
Mays empero en la restauracio de lu en tal manieyra fayta no accideys al malaute claudicacio; e si es restaurada sola, otra aquo que li sia applicada l’autra camba, lahoras es necessari que claudique aquel del qual es tostemps.	 But however, in the restoration of it done in this manner, no limp occurs in the patient; and if it is restored alone or another leg is applied to it, then it is necessary that he limps on the side from which [the injury] always occurs.
E sapias que la coyssa es strenhuda en xl dias o un pauc mes o un pauc mens, e tot aquo es segon la diversitat de las compleccios e de las autras dispozicios.	 And know that the rib is strengthened in 40 days or a little more or less, and all this is according to the diversity of the complexions and other dispositions.
Capitol .xv.	 Given that we're dealing with a medieval medical treatise, I would guess that "Capitol .xv." refers to Chapter XV or Section XV of the text. The Roman numeral "XV" corresponds to the number 15 in modern notation.
De restauracio de la fractura de la rodela del denolh.	 About the restoration of a broken rib.
Sapias que fractura de la rodela del denol tart endeve, mays accideys a lu motas veguadas atrissio.	 Know that a fracture of the rib of the tooth often takes time to heal, but it happens more quickly with careful attention and care.
Mays si accideys a lu fractura, lahoras no es sino fissura o trauc en las suas partidas, e aquo es am plagua o ses plagua, e sobre aquo tot es estat am le sentiment.	 However, if it is a fracture, then it is only a fissure or crack in its parts, which can be with or without pain, and everything depends on the sensation.
E la restauracio de lu es enayssi que sia engualat aquo que es romput de las partidas de lu am les ditz entro que sia agreguat e conjongit segon que es possible per equacio e facilitat e fabricacio.	 And its restoration is such that what is broken from its parts should be glued together with the aforementioned, until it is joined and united as much as possible by balance, ease of handling, and skillful work.
E aprop pausa emplastre e pausa sobre aquel stela redonda, si indigeysses de aquela; e strenh desus am strictura ad aquo convenient.	 Then place a plaster over it and place a round piece of wood on top if you need to; and strengthen it with bindings as appropriate.
E aprop considera totas las disposicios las quals havem recomtadas en las autras fracturas, ayssi cum es apostema caut e semblant ad aquels enaissi que se oppause a tot accident am aquo que a lu es convenient entro que sia sanat.	 And then consider all the recommendations we have given for other fractures, such as avoiding inflammation and similar issues, so that you may prevent any accident from occurring until it is healed.
Capitol .xvi.	 Chapter XVI
De restauracio de la fractura de la camba.	 About the restoration of a broken thigh.
Sapias que en la camba so dos osses dels quals la un es gros, e es le nompnat per nom de la camba; e l’autra es subtil, e es nompnat focil.	 Know that in the thigh there are two bones, one of which is large and is called the femur; the other is thin and is called the patella.
E accideys a quascus de las specias de fractura aquo que accideys als dos osses del bras, e per aquo es fayta restauracio de lu ayssi cum restauracio del bras engualment, e la operacio de lu es una.	 And it happens with each of the types of fracture that occur in the two bones of the arm; and because of this, its restoration is done similarly to the restoration of the arm itself, and the operation for it is one.
E si so trincatz dos osses ensemps, la camba es convertida a totas partidas.	 And if two bones are broken at the same time, the leg becomes completely shattered.
E si es trinquat le os pus subtil, la camba es convertida a las partidas Denant.	 And if a finer bone is broken, the leg becomes shattered in front.
E si es trincat le os pus gros, atrobas aquel dejos, e es de aquelas causas que no so a tu ameguadas.	 And if a thicker bone is broken, it should be pushed back into place; this is one of the things you are not familiar with.
E aprop aministra extencio e equacio e liguacio de las astelas segon aquel engualment.	 Then administer extension and alignment and bandaging of the splints in the same way.
Mays empero cove, si la fractura de la camba es laja havent motas satagias, que la extencio sia mendre e pus leugiera, e alleuja am la tua vertut.	 However, it is necessary that if the leg fracture has many fragments, the extension should be less and lighter, and you should proceed with your skill.
E en la camba es alcuna causa de operacio sobre le bras, e es quan tu engualas las stelhas e que comples tota la tieua operacio, lahoras tu prendras pessas de fustz de pi le qual es pausat dejos las cauzas las quals so pausades en solies, e so faytas eyssament de brancas de palma; aligeys de aquelas a las quals es petita groceza, e no sia ges de las manudas, e sia la longuesa de aquelas segon la longuesa de la camba, e del denol entro al pus dejos.	 And in the leg there is one operation similar to that of the arm, and it is when you join the splints and complete all of your operations; then you will take pieces of pine wood which are placed under the soles, which are usually made from palm branches; choose those with small thickness, not too thick, and their length should be according to the length of the leg, and inserted from the inside towards the bottom.
E aprop envolopa sobre quascuna drap en doas envolucios segon la longitut de lu, e pausa la una sobre la partida de la camba de la una part e l’autra del autra part, e sian del denol entro al pus bas loc del pe.	 And then wrap each leg in two bandages according to their length, placing one on the upper part of one thigh and the other on the lower part of the other thigh, and they should be tightly wound down to the lowest part of the foot.
E aprop lias las doas stelhas en tres locs de doas extremitatz e al mieg loc, quar am aquesta strectura la camba es prohibida de clinar a la partida dextra e sinistra, e sta per bona stacio.	 And then bind the two shins in three places at both ends and the middle, for with this binding the leg is prevented from bending to the right or left, and it remains in a good position.
E ja es aministrat un brasset de fust segon la longuesa de la camba; e sia pausada en lu la camba per so que conserve aquel de movement.	 And now administer a splint of wood according to the length of the leg, and place it on the leg so that it may be immobilized.
E majorment cove que tu fassas aquo en fractura, e quan am aquela es plagua propriament.	 And it is especially important that you do this in case of a fracture, which is properly called a wound in this context.
E aprop considera en quascun jorn la camba e studia am aquel per derier studi, e tu le guardes de apostema e de imflacio o de autres causas semblantz; e cum accideys alcuna causa de aquelas, lahoras opausa te a lu am aquo que cove entro que sia sanat.	 And then consider the leg each day and examine it carefully for any signs of infection or swelling, or other similar causes; and if any such cause appears, then apply a remedy to it until it is healed.
Capitol .xvii.	 Chapter XVII.
De la fractura del talo e dels osses del pe e dels ditz.	 On the fracture of the ankle and the bones of the foot and toes.
Al talo no accideys fractura de tot; mays als osses del pe accideys fractura alcunas veguadas; e als ditz del pe pauc accideys fractura, e no accideys a lor sino atricio en las mes de disposicio.	 The ankle does not always fracture completely; rather, the bones of the foot sometimes fracture; and the toes of the foot rarely fracture, but only bruise in most cases due to their position.
E si als osses del pe endeve fractura e vezes aquels osses esser elevatz sobre si entre lor, lahoras le malaute pause le sieu pe sobre la terra preparat ayssi cum anant.	 And if the bones of the foot seem to be broken and you notice those bones rising above the others, then place the patient's foot on a prepared surface as if they were walking.
E aprop pausa la un pe sobre aquo que es elevat de aquels osses, e aprop calca aquels, e prem, e engualha aquels entro que torno en los locs.	 And then place one foot on what is raised from those bones, and then step on them, press down, and squeeze until they return to their places.
E aprop pausa emplastre e stopa desus, e pausa dejos le ventre del pe una petita taula a la qual sian dos caps plas.	 And then place a poultice and dressing on top, and place underneath the sole of the foot a small board with two flat heads.
E aprop strenh aquela am le pe am strectura descent, pus que tu has envolopada aquela am draps e am autres causes de las quals indigeys.	 And then strengthen that with the foot using a descending traction, since you have wrapped it with cloth and other materials as needed.
E cum a lu passan tres dias o quatre, lahoras tu deslia le liament, quar tu atrobaras les osses engualatz, o sian trincatz o sian dislocatz, e la operacio en aquels es ayssi co coneysses.	 And after three or four days have passed, then you can unbind it, for you will find the bones pressed together, or displaced, or dislocated, and the operation on them is as you know.
Mays si alcus ditz son trincatz, lahoras restaura aquels, e enguala aquels ayssi cum yeu e recomtat a tu en la restauracio dels ditz de la ma.	 But if some are dislocated, then restore those and squeeze them together as I have instructed you in the restoration of the fingers of the hand.
E aprop pausa al dit trincat stela segon la longitut del dit, e sia pus lada de lu un pauc; e aprop dejos le pe aquesta taula la qual e a tu recomtada, e strenh aquela am strictura decent.	 And then place a splint on the dislocated toe according to its length and a little wider than it; and place this board under the foot as instructed, and strengthen it with proper traction.
Mays si aquo que es trincat dels osses so dos o tres o mays, lahoras tu pausa sobre quascun dit astela de la sua quantitat envolopada en drap leon, e strenh la taula en le pus bas del pe, e sia stant sobre la un dels caps de la taula foro le ventre del pe per que la tengua am bona retencio.	 "But if the bone fracture involves two or three or more bones, then place a splint of corresponding size on each finger, wrapped in linen cloth, and strengthen the table at the lowest part of the foot, standing one of the table legs through the sole of the foot so that it has good support.
E es convenient a tu que no oblides que no consideres totas las causas las quals que e ditas a tu en las autras fracturas dels accidentz que havem dit; e opausa te a tot accident am aquo que cove.	 "And it is important for you to remember not to overlook any of the causes mentioned to you in other cases of fractures; and prepare yourself for all accidents with what is necessary.
Capitol .xviii.	 "Chapter XVIII.
De fractura del conh de la femna e del os del pentenilh e de la vergua del home.	 "On the Fracture of the Female Hip and Pelvis, and the Male Penis and Testicles.
Quan le conh de la femna es trincat, lahoras fay aquela ceser en cezela cayrada, e aprop enclina aquela a la partida del dos un petit, e sia tenguda detras.	 "When the female hip is broken, have that woman lie in a seated position, and then incline her slightly forward at the waist, and she should be supported from behind.
E aprop la matrona umpla le conh de coto, e sia fayt en le conh de lu ayssi cum spera; e aprop la femna sia concutida, e eleva le dos de lu petit a petit, quar tot aquo es fora-getat entro que sia denant la partida del conh ayssi cum spera e l’os trincat retorna.	 "And then the midwife should fill the hip with cotton, and it should be done in her hip as if it were a spoon; and then the woman should be shaken, and raise her little by little from behind, because all this is forgotten until it is in front of the hip bone as if in a spoon and the broken bone returns.
E aprop pausa pulvils sobre le dos de lu, e quan vol urinar remaugua le coto am facilitat e aprop urine, e reduzeys e retorna aquel segon la manieyra segon la qual mezist aquel al comensament, e aprop retorne al sieu pulvil primier.	 And then place a pillow on their back, and when they want to urinate, help them easily and quickly, and then return and place the pillow as it was at the beginning, and then return to their first pillow.
E fassa ayssi per vii dias o enviro aquels, quar aquel es restaurat.	 And do this for seven days or thereabouts, because by then they will be restored.
E si voles, pren una vezica de ovela e strenh sobre le trauc de lu una canula de canavera; e entromet tota la vesica en le conh de lu, e aprop ensuffla en la canula am vertut entro que la vesica sia imflada dedintz le conh, quar la fractura retorna.	 And if you wish, take a sheep's bladder and place a reed cannula on the opening of it; then insert the entire bladder into the patient's vagina, and then blow into the cannula with all your strength until the bladder is inflated inside the vagina, for this will cause the dislocation to return.
E aprop sia umplida de coto e estia per alcus dias segon que havem recomtat, entro que sia sanat.	 And then it should be filled with wine and kept there for several days as we have recommended, until the patient is healed.
E quan le os del pentenil de home o de femna es trincat, lahoras aministra en la restauracio e agulacio de lu aquo que havem recomtat en l’os del anca.	 And when the bone of a man's or woman's thigh is broken, then administer for its restoration and union that which we have recommended for the hipbone.
E aquo que es dreyt no es occultat en aquestas fracturas proprinquas e que pauc endeveno, majorment ad aquel al qual es alcun studi e us e enten aquest meu libre mot; quar aquela fractura significa a tu en las majors disposicios via dreyturiera en la restauracio e en la strictura de lu, e donc enten be.	 And what is correct in these cases is not hidden from those who are skilled and practiced, especially if someone knows and understands this my book well; for that fracture indicates to you the major dispositions of the correct way in its restoration and consolidation, so understand it well.
Mays en la vergua del home quan es trincada, pren guarguamela de auca, e met la vergua en aquela; e aprop pausa sobre lu envolucio de drap, e sia envolopada, e aprop sia layssada per tres dias o enviro aquels, e sia sanada.	 In the case of a man's penis being caught (trapped), he should take a garlic clove and insert it into the penis; then he should place a cloth covering over him and let it be wrapped, and afterwards it should be left for three days or around that time, and it will be cured.
Capitol .xix.	 Chapter XIX
De restauracio de fractura dels osses quan es am plagua.	 On the healing of bone fractures when they are painful.
Convenient es ad aquel al qual accideys fractura am plagua, e majorment si le os es gran ayssi cum es le os de la cuoyssa o de l’adjutori, o semblant ad aquel, que tu te cuoytes e fleubotomes aquel tantost si las condicios de fleubotomia a tu o testifican ayssi cum desus havem dit.	 It is advisable for one who has suffered a painful fracture, especially if the bone is large, such as the thigh or shinbone, or similar to it, that you bleed him and perform phlebotomy on him immediately if the conditions for phlebotomy are favorable to you or testify to this as we have said above.
E si la plagua eflueys sanc, lahoras cove que tu te coytes a la retencio de lu enayssi que tu polverizes sobre lu zegi trissat, si a tu autra causa no es present.	 And if the wound continues to bleed, then you must ensure that you retain it (the blood) by sprinkling powdered white lead over it, unless there is another reason present.
E aprop comensa restaurar la fractura en aquel meteys dia, e no prolongues aquo, si no accideys apostema.	 And then immediately begin to set the fracture on that same day, and do not delay it, unless an abscess occurs.
Mays si accideys apostema caut, lahoras tu layssa la restauracio de lu entro al ix dia, entro que sia cedat le apostema, e no apropinques a lu en le tertz dia e·l iiii de tot, quar tu faras accidir mals accidentz.	 But if an abscess occurs, then you should delay the setting of it until the ninth day, when the abscess has subsided. And do not approach it on the third or fourth day, because you will cause bad accidents.
Mays si le os trencat es eminent sobre la codena descubert, lahoras cove que te perforses reduzir aquel e engualar aquel am las tuas mas am facilitat e am pauca extencio.	 If the bone is broken and protruding over the knee joint, then it is necessary to drill into it and smooth it with your hands gently and minimally.
Mays si extencio no es a tu preparada e la equacio de lu am las tieuas mas, lahoras tu reduzeys aquel am las tuas mas am aquest sturment; e es sturment le qual es fayt de ferr, la longitut del qual es de vii ditz o de viii e la latitut del qual es segon la quantitat de la plagua; e per aquo es necessari al metge que prengua de aquels tres o quatre segon la quantitat que indigeys ad aquo en la curacio en tota specia de fractura.	 However, if the extension is not ready and the alignment of the bones with your hands is not successful, then you should reduce it using this instrument; and it is an instrument made of iron, whose length is seven or eight digits, and its width is according to the size of the wound; and for this reason, it is necessary for the doctor to take three or four of these instruments according to what is needed in the cure for any type of fracture.
E sia redon, e sia en lu pauca groceza per so que no sia doblat deves la comprecio sobre aquel en la hora de la operacio.	 And it should be round and have little roughness, so that it does not bend during the operation.
E sia de aguda extremitat al qual sia marge en las sieuas extremitatz; e sia le desus de lu a grossetut tendent, e de la maytat de lu entro a las partidas.	 And it should have a sharp tip with a margin on its edges; and the upper part of it should be widening, and the middle part should be narrowing towards the end.
E aquesta es la forma de lu:	 And this is what it looks like:
E es nompnat en grec “labre volentz atelarem”, so es paleta pauca.	 And in Greek, it is called "labre volentz atelarem," which means small spatula.
Per que cove que sia pausada la extremitat de lu acuda elevada sobre la extremitat del os eminent.	 Therefore, the sharp end should be raised above the protruding bone's tip.
E inpelleys aquel en una veguada entro que retorne le os, e sia engualat am alcuna equacio.	 And you push him back once until he returns to his senses and is calmed by some means.
E donc esforsa te engualar las extremitatz de la fractura entre lor, e si la extremitat de lu trencada es subtil, e no pren aquela le sturment per bona axcepcio, lahoras cove que tu inscidas la extremitat de aquel os entro que l’insturment haja poder de aquo.	 And therefore you should strive to bring the ends of the fracture together, and if the broken end is thin and does not take the instrument well, then it is necessary for you to insert the end of that bone until the instrument has power over it.
Mays si no podes reduzir le os de tot am aquo que havem recomtat, lahoras enscideys aquel am aquo que coveneys a lu dels inscizoris les quals havem ditz; o serra aquel am una de las serras en qualque manieyra sia a tu possible.	 But if you cannot reduce the bone completely with what we have recommended, then insert it with whatever is suitable among the inserters which we have mentioned; or saw it with one of the saws in any manner that is possible for you.
E aprop ratz aquel que roman en le os de asperitat e de scorsas menudas.	 And then file away what remains on the bone of roughness and small splinters.
E cum le os es reduzit, e aprop la reduccio le malaute atroba dolor vehement ledent, lahoras sapias que le os no es retornat al sieu loc natural; e adonc fay aquo quar tu confereyses al malaute gran juvament.	 And when the bone is reduced, and after the reduction the patient feels a violent pain in the tooth, then know that the bone has not returned to its natural place; and then do what you would confer on the patient great benefit.
Cum es complida la tua restauracio la qual fas al os, e lahoras submergeys drap en vi stiptic negre, e propriament si es en estiu, e no pauses sobre la plagua cerot ni autre causa en la qual sia oli, per so que no fassa en lu accidir poyredura e corropcio.	 When you have completed the restoration that you do to the bone, then immediately immerse a cloth in black stiptic vinegar, especially if it is summer, and do not place wax or any other substance containing oil on the wound, so that it does not cause inflammation and corruption in him.
E aprop aministra stelas en la hora del tieu compliment de la restauracio de l’os, e layssa la plagua descuberta enayssi que inscidas le trauc am forfexs e uses de envolucios segon la quantitat de la plagua.	 And then administer herbs at the time of your compliment of the restoration of the bone, and leave the wound uncovered so that you can incise it with forceps and use dressings according to the size of the wound.
E guarda te am tota cautela que no strenhas la plagua am la fractura, quar motas veguadas an fayt aquo les fols metges, e fero accidir sobre les sieus malautes mort o malautia corrodent o zuthement, so es sania.	 And be careful not to strain the wound with the fracture, for many foolish doctors have done this and caused death or severe illness in their patients, which is a mistake.
E si la tieua strictura leugiera, molli, diversa de la strictura de las autras fracturas.	 And if the constriction is light, make it soft, unlike the constrictions of other fractures.
E si la plagua es gran o es plagua mala, e temes sobre aquel alcus accidentz mals les quals havem recomtatz, e atrobas dolor en le loc, lahoras no cove que pauses sobre aquel astelas, mays fay ad aquel envolucio de draps durs en loc de stelas e strenh lu am aquelas.	 And if the wound is large or severe, and you fear that bad accidents may occur as we have mentioned, and you feel pain in the area, then it is not appropriate to place herbs on it; instead, apply a dressing of hard cloth to the area and strengthen it with them.
E cum aprop un dia o dos vezes ja la plagua comensar, que en lu sia engendrat brac, lahoras tu osta desus le drap le qual havias pausat sobre aquel am vi, e aprop aministra calguas, enguentz am les quals de nostra constuma es que mediquem las plaguas, ayssi cum enguentz tetrafarmacon e semblantz ad aquel.	 And when after one or two days the wound begins to heal and a scab forms on it, then remove the cloth that you had placed over it with vinegar, and then administer clay, ointments with which according to our custom we treat wounds, such as tetrapharmacon ointment and similar ones.
E conveneys a tu que deslias le liament e considera la plagua en quascun dia mati e vespre entro que sia consolidada e fermada, e cove que·l membre sia preparat en tal manieyra que la poyredura corra de lu a las partidas dejos am facilitat.	 And you should ensure that the bandage is removed and examine the wound each morning and evening until it is healed and secure, and it is important that the limb be prepared in such a way that the poison runs out of it to the adjacent areas with ease.
si a la plagua passan motz dias, e no es consolidada ni es abscindit de lu le brac, lahoras sapias que aqui so satagias de las petitas per que cove enquieras la plagua am tenta.	 If many days have passed and the wound is neither healed nor separated from his arm, then know that here are the beginnings of little worms, for which it is necessary to probe the wound with a probe.
E de aquelas satagias aquelas que so separadas remau e extratz, aquelas que de lor no so separadas e pongen le membre e fan accidir dolor, perforsa te a inscidir aquelas segon que a tu aquo es possibla.	 And of those beginnings, those that are separate and extruded, those that are not separated and putrefy the limb and cause pain, you should endeavor to cut them out as much as possible for yourself.
E si accideys a la plagua zuchem o eluchen, so es stiomenios, o autra specia de corrupcio e de putrefaccio, lahoras cove que pauses a quada un de aquels am aquo que conveneys a lu de la curacio del qual es precedida narracio en le sieu capitol.	 And if you see pus or yellow liquid in the wound, it is indicative of flesh-eating disease or another type of corruption and putrefaction, then you should apply one of those things that are suitable for him from the treatment that was mentioned earlier in its own chapter.
E de aquo en le qual cove que stia lo mieu sermo e tu fassas present la tua pessa: quan os gros es trincat, emineys sobre le membre ayssi cum le os de la coyssa e del ajutori e semblantz ad aquels dels membres grans, e que no presumas atraccio de lu, ni la extraccio de lu quar motas veguadas accideys per aquo la mort; habantz layssa aquel entro que poyresca, quar fort leu cayra per si aprop xx dias o xxx; e lahoras cura la plagua si a tu es vist, e si no layssa aquela.	 And on this matter, in which I must conclude my discourse and you should present your opinion: when the bone is broken, it protrudes from the limb like the bones of the chest and ribs and similar to those of large members, and do not attempt extraction from it, nor its removal, because many times death occurs due to this; having left it alone until it rots, for it will fall out by itself within about 20 or 30 days; then cure the wound if you see fit, and if not leave it.
Capitol .xx.	 Capítulo 20 (Chapter 20)
De la curacio de nodacio que accideys en le vestigi de alcuna fractura.	 About the treatment of nodes that occur due to a previous fracture.
Motas veguadas accideys aquesta nodacio en le vestigi de sanacio de fractura, e majorment que es prop de las juncturas, e es orrasada per lu la figura del membre; e fort leu prohibeys le membre de la sua operacio natural.	 This node often occurs in the process of healing a fracture, especially near the joints, and it affects the shape of the limb; it also strongly prevents the limb from functioning naturally.
Adonc considera si la nodacio es recent e aministra en aquela medicinas que han stipticat ayssi co es aloen, e enses, e mira, e sercacollo, e acrassia, e semblantz ad aquels; enayssi que prenguas de aquela alcunas o totas, e comfesiys aquelas am vi stiptic, o am album de huou, o am vi agre, e pausa aquela sobre la nodacio en estopa, e constringeys aquelas sobre lu per bona constriccio.	 Therefore, consider if the node is recent and administer to it those medicines that have astringent properties such as alum, henbane, hemlock, crabs' eyes, oak bark, and the like; so that you take some or all of these and mix them with vinegar, egg white, or vinegar, and apply this mixture to the node on a piece of wool cloth, securing it well with a tight bandage.
E leyssa extrictura que no deslies aquela per motz dias; e aprop deslia aquela e itera autra, entro que sia remauguda la nodacio; o strenh sobre aquela lamina de plom descentment, quar plom ha proprietat de remaure tot aquo que es imflat en les membres.	 Allow the dressing to remain in place for several days without removing it; then remove it and apply another, continuing this process until the node has diminished; or, as an alternative, place a lead sheet over the affected area, because lead has the property of reducing all swelling in the limbs.
Mays si nodacio ja es en peyra convertida e streyta es e nessessitat provoca a ostar aquela coytadament, e lahoras scindeys aquela per la partida pus sobirana de lu, e inscideys la superfluitat e eminent, o ratz aquela am alcus rezoris entro que sia remauguda; e cura aquel entro que sia sanat.	 However, if the node has already hardened and is tightly attached, and it is necessary to remove it promptly, then cut through its most elevated part, and excise any excess or protruding flesh, or shave it with razors until it has diminished; and treat the wound until it heals.
Capitol .xxi.	 Capítulo 21
De restauracio de fractura quan es restaurada e aprop aquo roman le membre subtil e freul no segon la sieua natura.	 Capítulo 21: Sobre la restauración de fracturas Cuando se ha restaurado una fractura y el miembro está todavía débil y frágil, sigue su propia naturaleza.
Quan fractura de os es restaurada, e aprop aquo roman le membre subtil e freul, lahoras aquo no es fayt sino per motas causas: de las quals la una es multitut de solucio del liament e de la liguacio de lu fayta no segon que cove; o per superfluitat de strictura dels liamentz entro que·l nutriment sia prohibit correr al membre; o per multitut de embrocaccio superflua; o per movement superfluent no en la sua hora; o per pauquesa de sanc en le cors del malaute e per debelitat de lu.	 Capítulo 21: Sobre la restauración de fracturas Cuando una fractura ósea se ha restaurado y el miembro aún permanece débil y frágil, esto no ocurre por ninguna razón específica sino por varias causas. Una de ellas es la excesiva solución del hueso roto y la unión incorrecta realizada; otra causa es el exceso de tensión en los ligamentos, lo que impide que el miembro reciba nutrición adecuadamente; también puede deberse al exceso de férulas o vendajes; o por movimientos inapropiados realizados en momentos no indicados; o por la falta de sangre en el cuerpo del paciente y su debilidad.
E curacio de aquo es dar a mengar al malaute e far le cor de lu tendre entro que·l sanc sia multiplicat en lu; e aministra banh; e entromet gaug e leticia sobre lu.	 Capítulo 21: Sobre la restauración de fracturas El tratamiento para esto es dar al paciente alimentos y hacer que su corazón sea tierno hasta que la sangre se multiplique en él; administrar baños; y proporcionar alegría y diversión sobre el miembro.
E aprop pausa pegua sobre le membre, per so que la pegua atire a lu mot nutriment, o continua embrocacio de lu am aygua tebeza, entro que·l nutriment corr e retorne a la sua figura natural.	 Capítulo 21: Sobre la restauración de fracturas Luego, coloca una pomada sobre el miembro para que la pomada atraiga el flujo de nutrición, o continúa con vendajes húmedos con agua tibia hasta que la nutrición fluya y el miembro recupere su forma natural.
Capitol .xxii.	 Chapter 22.
De curacio dels osses trincatz quan so restauratz tortuozament e prohibeys la operacio de lor de aquo que cove.	 About the treatment of fractured bones when they are set incorrectly, and you forbid the operation that is necessary.
Quan accideys al membre ja restaurat aprop la sanacio de lu de tortuositat e eminencia al os trincat e nodacio, e es per aquo fededa de forma del membre, mays empero le membre no es prohibit de la sieua operacio natural, lahora no cove que tu recipias la paraula de aquel que exsistima aquel membre sia de novel trincat.	 When it happens to a member that has already been set, you should approach its healing from distortion and prominence of the bone fracture and swelling. This is due to the shape of the member, but nevertheless, the member is not prevented from its natural operation. Therefore, you should not accept the word of someone who thinks that member is newly fractured.
Mays ja so statz motz fols metges e restauradors les quals han fayt aquo en nostra tera; e aquesta operacio es mot vituperable perduzent a gran temor le senhal de la qual es mortal.	 However, there have been foolish physicians and restorers who have done this in our land; and this operation is highly blameworthy, causing great fear, the sign of which is deathly.
Mays si claudicacio e nodacio son recentz, lahoras cove que sian enbrocatz am aygua tebeza en la qual so coytas erbas mollificantz, ayssi cum son fuelas de altea e razitz de lu, e mellilot, e semblantz ad aquels; e sia fayt a lu emplastre am emplastre mollificatio ayssi cum dyallaquilon ben fayt; o que sia preza mucillage de razit de altea e sia contucida am gray de gualina o am oli de cirami, e sia emplastrat am aquel; o que sian prezes figuas grassas e sian trissadas am fems de colom, e semblantz ad aquels de las medicinas que son nompnadas amermans consolidacio.	 But if the swelling and inflammation are recent, it is necessary to apply them with warm water in which softening herbs have been cooked, such as leaves of mallow and roots of this plant, and melilot, and similar ones; and let a plaster be made with a softening plaster such as well-made Dulcamara; or let it be taken powdered mucilage of mallow root and mixed with egg white or oil of rosemary, and let it be plastered with that; or let fat figs be taken and crushed with pigeon dung, and similar ones of the medicines that are named amermans consolidacio.
E alcunas vetz es dissolvuda am assidua fricacio leugiera que sia am las mas humidas, e sia administrat movement del membre a tota partida en totas horas.	 And sometimes it is resolved with persistent gentle friction using the wettest hands, and the movement of the limb should be administered in all directions at all times.
Mays si tortuositat ja es anada denant e es fayta fort e convertida es en peyra e provocada es necessitat a curacio de lu am ferr, lahoras cove que sia le pus desus cecsat e la continuacio del os sia dissolvut, e sia inscidit aquo que superflueys de nodacio de aquel meteys am le os am inscissoris subtils, e sia aministrada facilitat en aquel am sollicitut e studi.	 But if the tortuosity has already advanced and is severe and has turned into stone and there is a necessity to cure it with iron, then it is necessary that the pus be on top and that the continuation of the bone be dissolved, and that which superfluously nodulates from that very same part with the bone with subtle scissors be cut, and facilitation be administered in that with solicitude and study.
Capitol .xxiii.	 Chapter XXIII
De sermo en dislocacio.	 On Dislocation
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	 Dislocation is the displacement of any joint from its proper place, which prohibits movement, distorts the shape of the limb, and causes great pain and injuries in the patient.
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	 Therefore, when dislocation occurs, it is necessary to immediately pierce and reduce it, and not delay the reduction, because if it is delayed, the place becomes swollen and very difficult to reduce with water.
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	 And for this reason it should not be moved or stretched during the time of swelling, because many times it causes spasm and severe pain.
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	 When this happens, it is necessary for you to proceed with the bloodletting of the patient, and then allow the abscess to rest; and then wrap the limb with hot water and oil, and then reduce it gently.
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	 And let every member be cured with the water of which the memory will come to its place.
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	 And I have already ordered the chapters on dislocation as follows: from the highest part of the body to the lowest, in the same manner as for fractures.
Capitol .xxiiii.	 Chapter .24.
De curacio de dislocacio de la mandibula dejos.	 On the treatment of dislocation of the lower jaw.
