Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
Mays si la dislocacio es a las partidas denant, lahoras retorna ayssi que dobla la ma am la sua ma, entro que percuta le coyde am la razit de la sua palma.	 "However, if the dislocation is at the front, then turn it back such that you bend the hand with its own hand, until the elbow strikes the base of the palm.
E si la dislocacio no obezeys a la reduccio, lahoras aministra vehement extencio e mot fort.	 "And if the dislocation does not respond to reduction, then apply strong extension and great force.
E es que dos ministres extendan le bras, e tenguan aquel eyssament dos ministres per so que no sia remaugut deves la extencio.	 "And let two assistants extend the arm, and hold it firmly in place with two assistants so that it is not moved away from the extension.
E aprop sia revolvut le bras deves tota part, pus que es envolopat drap doblat lonc sobre la ma de lu, o liament.	 "And then the arm should be turned in all directions, since it is wrapped in a long folded cloth around its hand or bandage.
E quant le metge toca la junctura am la sua ma, unte aquela am alcun oli per so que aquo sia aquelas causas las quals ajudan en lubricitat de la junctura am facilitat; e aprop empellesca la junctura am empulcio vehement entro que retorne.	 "And when the doctor touches the joint with his hand, anoint it with some oil so that this helps with the lubrication of the joint and ease; and then forcefully press the joint until it returns.
E aprop la reduccio de lu cove que sia pausat sobre aquela empastre en le qual sia stipticitat e excequacio am album de huou, e sia extrenhut am strictura descent, e·l bras sia suspendut del col, e sia layssat per alcus dias.	 "And after the reduction, it is necessary that a poultice of astringent and desiccating properties be placed on it, made with egg white, and it should be tightly bandaged, and the arm should be suspended from the neck and left for several days.
E aprop sia desliat; e donc si la junctura es formada en le sieu loc, lahoras tu deslia le liament de lu e layssa aquela.	 "And then it should be unwrapped; and thus if the joint is formed in its place, then you may unwrap the bandage from him and leave it.
E si vezas la junctura no be strenher, lahoras tu itera le emplastre e·l liament, e layssa aquela per alcus dias entro que sia extrenhuda; e aprop deslia aquela.	 "And if you see that the joint is not strengthened, then you should reapply the plaster and the bandage, and leave it for several days until it becomes strengthened; then remove it.
Mays si accideys a lu gravitat aprop la reduccio de la junctura, e la disposicio de lu es en movement, lahoras aministra humectacio en banh e fricacio subtil, e comprecio, entro que sia aleujat; o pausa sobre la junctura aleliati, so es coyssa de moto grassa; e aprop sia liada, e layssa aquela sobre le os le dia e la nueyt.	 "But if there is a serious issue near the reduction of the joint and the person's condition is restless, then administer moistening baths and gentle friction, and compresses until it is relieved; or place on the joint some lead weights as a heavy immobile mass; and then it should be bound, and left there day and night.
E aprop osta aquela, e met aquel en banh; e quan suza, lahoras tu fregua la junctura am fricacio temprada, e aprop itera sobre aquela aleliati, so es ronhonal de moto, una veguada, e la segonda, e la .iii.a.,	 "Then remove that, and put the person in a bath; and when they come out, then you should rub the joint with cool friction, and then reapply on the joint lead weights as circular motion, one time, and the second, and the third.
am intrament de banh, entro que sia linit.	 "in the bath mixture, until it is soothed.
E si voles, pausa sobre aquela fenda de vaca humida e scalfada am boder e stren sobre aquel; e fay aquo alcunas veguadas, quar aquela es humida e reduzeys a la sua disposicio.	 "And if you wish, place on it a wet and scraped cowhide patch with a border and strengthen it; and do this several times, because that is moist and reduces to its condition.
Capitol .xxviii.	 "Chapter 28.
De curacio de dislocacio de malassen, so es de la junctura que es entre·l bras e la ma.	 "About the treatment of dislocation of the shoulder, which is the joint between the arm and the hand.
Malassen de la ma alcunas vetz es deslocada, e la reduccio de la dislocacio de lu es leugiera, e·l contrari es de las autras juncturas, mays empero cove que sia velocitat en la reduccio de lu en la hora en la qual es deslocada, denant que le loc sia apostemat o que accida en lu apostema caut.	 Sure! Here is the translation of your provided text:
E la reduccio de la dislocacio de lu es que tu pauses la junctura de la ma del malaute sobre una taula e le ministre extenda la ma de aquel, e le metge pause la sua ma o o la sua palma sobre la iminencia de la junctura, e empellisca aquela entro que retorne al sieu loc.	 Here's a line-by-line translation of the given sentence:
Mays empero cove que sia considerat si la palma ja es ostada al ventre de la ma, lahoras le malaute pause le dos de la sua ma sobre una taula deves la extencio e la reduccio; e si la dislocacio es precedent deves le dos de la ma, lahoras sia la posicio de la ma de aquel intrinicequement sobre la taula, per so que la ma del metge caja sobre aquela iminencia de la junctura.	 Certainly! Let's translate the provided medieval medical text line by line into English:
E donc si retorna tantost, bon es; e sino, lahoras strenh aquela am empastre cedant le apostema e layssa aquel; e no iteres aquo, quar sino, no soferta ni no podes sobre la reduccio de lu pus que passan a lu dias.	 It looks like the text is discussing a medical procedure involving the treatment of an abscess or infected area (apostema). Here's a line-by-line translation:
Mays empero la junctura roman segon la sua tortuositat; e no notz al malaute alcuna causa, sino que la ma es mollificada e no pot strenher alcuna causa; lahoras sapias que les nervis son trincatz o trissatz, e lahoras no es engen en lu sino que sia strenhuda am cauteri prop le cazament de lu e fort leu aquo confereys alcuna causa.	 Based on the provided example and the context, here's a line-by-line translation of the given sentence:
Donc cum malassem es retornada, lahoras pausa sobre lu empastre le qual havem recomtat, e sia layssat e strenhut per v dias; e aprop sia desliat e sia layssat e la ma de lu sia excercitada.	 When the illness has returned, then place on the patient an ointment that we have prepared, and let it be left and strengthened for five days; and afterward it should be removed and the patient's hand should be exercised.
Mays si le movement de lu es ostat e accideys en lu alcuna gravitat, lahoras leniys aquela am aygua cauda e am fricacio alcunas veguadas, entro que sia alleujat.	 But if the patient's movement is hindered and some gravity occurs to them, then relieve it with hot water and friction several times until they are relieved.
Capitol .xxix.	 Chapter 29.
De la curacio de dislocacio dels ditz.	 About the treatment of dislocations in the fingers.
Alcunas veguadas so dislocatz les ditz a tota partida.	 Sometimes the fingers are dislocated entirely.
E quan es dislocat alcun dit de aquels al dos de la palma o al ventre de lu, lahoras sten le dit e impelleys la dislocacio de lu am les tieus pouses, entro que retorne.	 And when one of those fingers is dislocated at the back of the palm or on the front of it, then straighten the finger and push the dislocation back into place with your thumbs until it returns to its proper position.
E aprop sostenta le cap del dit, e suspen aquel deves la part a la qual es dislocat, e layssa aquel per dos dias.	 And then support the tip of the finger and suspend that part from which it was dislocated, and leave it for two days.
E aprop suspen aquel e exten aquel entro que dreyt sia engualhat en aquel sieu dia.	 And then suspend that part and stretch it until it is straightened in its own day.
E quan sira noyt, lia aquel segon aquela narracio, e no cesses desliar aquel en le dia e exercitar am movement, e lia aquel en la noyt; e fay aquo per alcus dias entro que sia streyt.	 And when it is night, bind that according to the previous account, and do not cease unbinding it during the day and exercising with movement, and bind it at night; and do this for several days until it is straight.
E fay semblant am aquo, si es dislocat al ventre de la ma, e lia aquel ad aquela partida e fay am aquo la tieua primiera operacio, entro que sia sanat.	 And act as if with water, if it is dislocated in the hand of the person, and join that to that part and do with water the first operation until it is healed.
E semblantment fay am aquo quan es dislocat a las autres partidas.	 And similarly act with water when it is dislocated in other parts.
Capitol .xxx.	 Chapter XXX
De la curacio de dislocacio dels spondils del dos.	 Of the treatment of dislocation of the vertebrae of the back.
Quan accideys ad alcun dels spondils del dos o del col dislocacio complida, e so remaugutz motz spondils de lors locs, lahoras en aquela no es curacio, quar la mort se coyta al malaute.	 When it happens to any of the vertebrae of the back or neck that complete dislocation occurs and many vertebrae are moved from their places, then there is no treatment for that, because death will come to the patient.
E senhal de aquo es que la egestio del malaute es fora-eyssida ses voluntat, e no pot retenir aquela; e motas veguadas so mollificatz alcus membres de lu o doas cambas de lu o dos brasses de lu, o un de aquels; o es remaugut un spondil de son loc, quar motas veguadas es remaugut e motas veguadas es fayta la remocio de aquels a quatre partidas.	 And the sign of this is that the patient's defecation is expelled without his will and he cannot retain it; and many times some members of him are paralyzed, either both legs or both arms, or one of them; or a vertebra is moved from its place, because many times one is moved and many times the removal of those to four parts.
Donc aquela ja es remauguda a las partidas detras e es nompnada gelbozitat.	 Therefore, that has already been moved to the back parts and is called paralysis.
Mays la curacio de lu es que lahoras consideras si la gelbozitat accidey de puerissia, quar lahoras en aquela no es curacio ni de aquela no es sanacio de tot.	 But the treatment of him is that then consider if the paralysis occurs in childhood, because then there is no treatment for it and he will not be completely healed from it.
Mays en aquela que ve per cazement o per percussio o per semblant ad aquels, ja diyssero les Antics las manieras de curacio am sermo prolixs, del qual lo mays retorna am profieyt; mays yeu ja e abreujat de aquel del qual lo pauc escusa del trop de lu, per la mieua propinquitat a la entencio mieua exposicio, am la qual he aquo expausat et format ex instrument divers de aquel am le qual mostrero aquo e espausero aquel.	 Here's the line-by-line translation of the provided text:
E dic que en gelbosita que accideys de la partida denant en le pietz, no es engen ni sanacio de aquela; e semblantment en aquela que es fayta a dos latz.	 Based on the provided text and pattern, here's my attempt to translate the given sentence:
E de aquelas no es curada sino aquela que accideys en le dos propriament am aquo que yeu recomti.	 "And of those, only that which occurs in the back specifically is cured with what I recommend.
E es que·l malaute sia extendut sobre la sua cara sobre pug engual prop de paret, e sia extendut dejos lu esturment molh per so que no sia lidit le pietz de lu.	 "And the patient should be laid face up on a low bed near the wall, and a damp cloth should be placed under him to prevent his feet from moving.
E aprop un fust dreyt sia pausat, ficat en la terra en la extremitat del pug entorn le cap de lu, e autra fust en aviro les pes de lu en l’autra extremitat del pueg.	 "And then place a straight stick in the ground at the head of the bed, and another one under his feet at the foot of the bed.
E·l ministre tengua le fust, e no sia fermat en fossa; e autre ministre tengua l’autre segon aquela forma.	 "And a servant should hold the stick, not fixed in the ground; and another servant should hold the other one in the same manner.
E aprop envolopa sobre le cap del malaute e dejos les titillic liamen leon ferm; e exten la extremitat del liamel al fust le qual es deves le cap de lu, e lia aquel en lu; e aprop strenh l’autre liament sobre las ancas de lu les denols de lu, e deves las cambas de lu; e aprop ajusta totz les liamentz e lia aquels en l’autre fust le qual es deves les pes de lu.	 "And then wrap the head of the patient and tie it with a strong leather strap; extend the end of the strap to the stick that is next to his head, and tie it there; and then strengthen the other strap under his armpits, across his chest, and place it between his legs; and then adjust all the straps and tie them to the other stick near his feet.
E aprop le ministre cascu extenda le liament a la partida del fust, e no sian remaugutz les dos fustz e les liamentz dels sieus locs en les quals son ficatz, mays empero no so fermatz ayssi cum havem dit.	 "And then each servant should extend the strap to the end of the stick, and the two sticks and the straps should not be moved from their places where they are fixed, but rather, they should not be fixed as we have said.
E le metge pause las suas palmas sobre le spondil am fortaleza entro que retorne, o que pause sobre aquela una taula, e aprop que ajuste sobre la taula les sieus pes entro que retorne.	 And the physician places his palms on the spine with strength until it returns to normal, or until he places something on top of it, and then adjusts his feet on the table until it returns to normal.
Mays si no retorna per aquesta forma, lahoras pren una taula de la qual la latitut o la longitut sia en aviro de tres brassas, e cava en la paret de la qual havem dit que es prop le malaute un loc en le qual intre la extremitat de la taula.	 But if it does not return in this way, then take a table whose width or length is approximately three arms' lengths, and carve out a space in the wall near the patient, into which the end of the table can fit.
E aprop pausa la maytat de la taula sobre le spondilh, e·l metge pause les sieus pes sobre l’autre extremitat, e estrenha be entro que le spondil sia coartat e que retorne al sieu loc.	 And then place the middle of the table on the spine, and the physician places his feet on the other end, and pulls strongly until the spine is straightened and returns to its place.
E si tu voles, obre am torn le qual es revolvut am la ma; e es que tu fiques en terra deves le cap del malaute en le derier del pug dos fustz, la longitut dels quals sia d’un bras, e deves le cap de lu en le derier del pug eyssament dos fustz; e sia la longitut que es entre quascun fust un palm, e ja es fayt en quascun fust trauc en le qual corr torn, e quascun sia mot fermat en terra per so que no sia maugut.	 And if you wish, open the pulley that is attached to the hand; and have the patient lie on their back with their head between two poles, the length of which should be one arm's length, and their head between two upright poles in the same way; and the distance between each pole should be one palm, and in each pole a hole should be made through which the pulley can pass, and each pole should be securely fastened to the ground so that it does not move.
E sia mes un fust redon en le qual es le torn, e sia revolvut en les dos traucs dels dos fustz.	 And there should also be a round pole through which the pulley passes, and it should rotate in the holes of the two poles.
E en la extremitat de lu es un trauc en le qual es format le fust, la longueza del qual es un palm am aquo que es revolvut; e en les dos autres fustz es semblant de aquel.	 And at the end of it is a hole through which the shaft is formed, and its length is one hand's breadth that is wrapped; and in the other two shafts, there is something similar to this.
E aprop strenh les liamentz que has streyt en le pietz del malaute en le trau le qual es deves le cap de lu, e les liamentz que has streyts en las coyssas de lu en le torn le qual es deves les pes de lu.	 And then strengthen the bands that you have tightened on the patient's feet at the hole where his head is supposed to go, and the bands that you have tightened on their thighs on the other side where their legs are supposed to be.
E aprop deves quascun torn e stia un ministre que torssa le torn am la sua ma, e le metge engualhe le spondil segon que havem dit.	 And then there should be a servant at each turn who turns the turn with his hand, and the doctor aligns the spine as we have said.
E aquesta es la forma del torn:	 And this is the shape of the turn:
E aprop pus que le spondil es retornat, e le loc es engualhat, lahoras cove que pauses empastre exciccatiu am album de huou, e aprop estopa; e aprop pause sobre le empastre astela de taula de la qual la latitut sia de tres ditz o enviro aquels, e la longitut de lu sia quantitat que prengua le loc de la gelbositat, e sobre la partida del spondil sa.	 And then, after the spine has been returned and the place has been aligned, it is necessary to put a dry plaster with egg white, and then wool; and then put on top of the plaster a board whose width should be three fingers or around that, and its length should be such that it covers the place of the swelling, and over the part of the spine.
E aprop sia liat am liament le qual havem dit, e uze le malaute de nutriment subtil entro que sia sanat.	 And then it should be tied with the band that we have mentioned, and the patient should be fed with fine food until they are healed.
E si roman alcuna iminencia en le loc en la fi de la sanacio, lahoras cove que sian aministradas medicinas que moilifico e liniscan am aministracio de la taula per lonc temps, la qual havem recomtada; e ja es aministrada en aquel loc lamina de plom.	 And if there remains any weakness in the place at the end of the healing, then it is necessary to administer medicines that soften and cleanse with the administration of the board for a long time, which we have recommended; and already a lead sheet has been applied to that place.
E alcunas veguadas accideys imminencia en le derier dels spondils del dos, e es cujat per aquela dislocacio; e es aquel os le qual ja imineys per que no cove que sia fayta prosompcio a lu am aquesta medicina, quar fort leu fara a tu accidir mort.	 This passage appears to be discussing the risks associated with certain treatments for bone dislocations in the spine. Here is a line-by-line translation:
Capitol .xxxi.	 It looks like you provided only the chapter number (Capitol .xxxi) without the actual text that needs translation. If you could provide the full sentence or paragraph from the medieval medical treatise, I would be happy to help translate it into English line by line as demonstrated earlier.
De curacio de anca dislocada.	 Sure, let's translate this chapter heading:
Sapias que la junctura del ancha e la junctura del muscle no endeve sino dislocacio tant solament, e no accideys ad aquelas aquo que accideys a las autras juncturas de petita remocio e concavitat.	 "Know that the joint of the hip and the joint of the shoulder should only be treated as dislocations, and not like other joints that are displaced by a small movement or concavity.
E la junctura de la ancha es dislocada segon quatre manieyras, quar es dislocada a las partidas dedintz, o a las partidas defora, o a las partidas denant, o a las partidas detras.	 "And the hip joint is dislocated in four ways: it can be dislocated to the inside parts, or to the outside parts, or to the front parts, or to the back parts.
E majorment es dislocada a las partidas dedintz, e pauc a las partidas denant o a las partidas detras.	 "And it is most commonly dislocated inward, and less often forward or backward.
E senhal de la dislocacio de lu a las partidas de dintz es quar, quan tu ajustas la camba del malaute sana am la malaute, es pus longua e·l denolh es pus heminent que de la sana, e·l malaute no pot doblar le sieu pe deves le lenguonar, e es le loc que siec le lengonar apostemat de apostema caut, per so que·l cap de la coyssa ja es pervengut aqui.	 "And the sign of its dislocation inward is that when you align the healthy thigh with the sick one, it appears longer and the outer side more prominent than on the healthy side; the patient cannot bend their knee over the heel, and this is where the swelling of hot apostema occurs, because the head of the bone has already arrived here.
E·l senhal de aquel al qual accideys dislocacio es a las partidas defora, es que les accidentz de lu so contraris ad aquest accident.	 "And the sign that it is dislocated outward is that its symptoms are opposite to those mentioned earlier.
E senhal de aquel al qual accideys dislocacio a las partidas denant es quar expan la camba sieua segon compliment, mays empero no dobla aquela ses dolor que es en le denol, e si se perforsa ad anar e no pot sobre aquo a las partidas denant; e la urina de lu es retenguda e l’engonar de lu es apostemat, e deves la ambulacio de lu sobre le talo.	 "And the sign of a dislocation toward the front is that the patient's thigh stretches out straight, but cannot bend without pain on the inner side; and if he tries to walk, he cannot move forward; and his urine is retained, and his groin swells up, and he walks on the sole of his foot.
E senhal de aquel al qual accideys dislocacio a las partidas detras es que no expande le denol, ni no puesca doblar aquel denant que doble le engonar, e la camba de lu es pus breva que l’autra, e l’engonar es mollificat, e·l cap de la coyssa es deves aquel loc.	 And the sign of that which occurs in a dislocation at the back part is that it does not expand the pain, nor can it bend before it bends the knee, and the leg is shorter than the other, and the knee is softened, and the head of the thighbone is depressed in that place.
Mays reduccio de las specias de aquesta dislocacio es que tu consideras, lahoras, si la dislocacio es vetusta et antiqua, que ja es anticada am le havent aquela aprop tu aministras reduccio de lu e roman segon la sua disposicio, lahoras no es en aquela curacio de tot; e adonc no cove que en aquela sia fayta prosompcio.	 But the reduction of this type of dislocation is considered if you notice whether the dislocation is old and chronic, in which case you should not attempt to reduce it and let it remain as it is, for this treatment does not apply in that situation; thus, there is no need to proceed with the procedure.
Mays en aquel del qual la dislocacio es recent, e es una de las quatre specias de dislocacio, lahoras te coyta ad aquo que volvas la junctura e extendas aquela a las partidas dedintz e a las partidas defora, e mau aquela a la dextra e sinistra, quar fort leu retorna e no indigeys de autra cura.	 However, in the case of recent dislocation and it is one of the four types of dislocations, you should approach it by turning the joint inward and extending it to both the inner and outer parts, moving it to the right and left, for it returns quickly and does not require any other treatment.
Mays, si no retorna en aquesta manieyra, lahoras cove que tu prepares ministre fort e extendas la camba de lu de la partida pus dejos, o am las suas mas, o am liament lo qual es liat sobre la camba desus le denol; e autre ministre extenda la ma de aquel desus enayssi que meta las suas mas dejos les titillics de lu; e aprop strenha am liament leon sobre la razit de la coyssa, e tengua autre ministre ters le extremitat del liament.	 But if it does not return in this manner, then it is necessary for you to prepare a strong minister and extend the leg of the patient from below, either with his hands or with a strap that is tied above the knee on top of the pain; and another minister should extend the hand of the patient over it so that he places his hands below the hips; and then strengthen with a strap around the thigh, and let another minister support the end of the strap.
E sia extencio de lu o de la partida dedintz a l’angonar a la partida de la furcula, o de la partida detras a la partida del dos.	 And if the extension is from the inside to the outside at the area of the fork or from the back to the area of the spine.
E sia la extencio de totz aquels en una veguada entro que·l malaute sia elevat am le sieu cos de terra e que romangua pendent.	 And if the extension is of all these at once until the patient is raised with their body off the ground and remains hanging.
E aquesta specia de extencio es specia cominal a totas quatre.	 And this type of extension is common to all four [limbs].
E donc si la dislocacio retorna am aquo que havem dit, sira bo; e sino, lahoras es necessari a tota specia aquo que dire de la propria curacio.	 And therefore, if the dislocation returns with what we have said, it will be good; and if not, then all that is said about the proper treatment is necessary.
En la reduccio de lu propria, quan es dislocada, e la dislocacio es a las partidas dedintz, cove que·l malaute sia ressupinat sobre le sieu latz sa; e aprop pausa les liamentz sobre la razit de la coyssa en aquel loc le qual entre le cap de la coyssa e·l loc que es dejos le langonar; e aprop exten le liament en sus de la part del angonar a la pus auta partida de la furcula.	 In the reduction of oneself, when it is dislocated and the dislocation is on the inside parts, it is necessary for the patient to be placed supine on their back; then place the levers above the upper part of the thigh, in that place which is between the head of the thigh and the lower part of the hipbone; and then extend the lever upward from the outer part of the hipbone to the highest part of the fork.
E aprop autre ministre fort prengua les brasses de lu, e amerme le loc gros de la coyssa malaute e extenda a las partidas deforo per extencio vehement, quar aquela retorna en le sieu loc.	 Then another strong minister should take the patient's arms and firmly grasp the thickest part of the affected thigh and strongly extend it outward, because that returns it to its place.
E aquesta specia es de pus leugiera curacio am la qual aquest membre es reduzit que las autres specias.	 And this remedy is lighter in treatment than the others for reducing this member.
Mays si es excusat sobre tu e no obezeys al entrament am aquesta specia de curacio de tot, lahoras cove que sian liatz les dos pes del malaute ensemps am liament fort, leugier, sobre amdos les talos e amdos les denols.	 But if you are unable to follow and comply with this treatment method in its entirety, then it is necessary to bind both feet of the patient tightly together with a strong yet light bandage, covering both heels and both ankles.
E sia la longitut de quascun de son par la quantitat de quatre ditz, e sia la camba malaute extenduda mays que l’autre per quantitat de dos ditz.	 And let the length of each [bandage] be four times its width, and let the diseased leg be extended more than the other by two times its width.
E aprop le malaute sia suspendut sobre le cap del fust, e que sia en la mayso; e sia la longitut de lu de la terra la quantitat de dos brasses.	 Then have the patient hang by their head from the top of a pole, and be inverted, with the length of their body from the ground being two arm spans.
E aprop comanda a un jove fort que minuesca le cap de la coyssa, e sia suspendut am le malaute autre jove, e l’autre jove minuent la coysa am fortaleza empellesca, quar la junctura retorna al sieu loc am velocitat.	 Then command a strong young man to reduce the size of the cushion, and have another strong young man hang with the patient, and this other young man should press strongly on the cushion, because the joint returns to its place quickly.
Mays en la reducio propria, quan es dislocacio a la partida defora, cove que·l malaute jaga sobre pug segon que havem recomtat en le havent gelbozitat; e sia strenhut le liament sobre la camba malauta propriament e sobre le pietz de lu.	 However, in the specific case of a dislocation that has exited the body, it is necessary for the patient to sit on a stool as we have recommended when they are swollen; and let the bandage be strengthened specifically on the diseased leg and on their feet.
E aprop dos fustz sian pausatz, la un als pes de lu, e l’autre al cap; e aprop sian pausatz fustz ajustatz al mieg del pueg ficat sobre·l qual draps humitz sian envolopatz, per so que·l malaute no sia dampnajat per que·l fust sia entre las coyssas de lu, per que deves la extencio a las partidas dejos no sia atirat.	 And then two poles should be placed, one under the feet of the patient and the other under their head; and then thin poles should be placed in the middle of the bed, over which damp cloths are wrapped, so that the patient is not injured by the pole being between their thighs, for you must ensure the extension of the limbs does not cause a pull.
E aprop quascun ministre extenda a la sua part, e·l metge am la sua ma enguala la reduccio segon l’art.	 And then each assistant extends to their respective side, and the doctor, with his hand, guides the reduction according to the art.
Donc, si obezeys a revercio, sira bo grandament; e sino, pausa sobre aquela diligentment e ayssi quo havem dit en gelbozitat per aquela engualment.	 Therefore, if the reduction is successful, it will be very good; and if not, apply pressure diligently in the same manner as we said earlier for the same purpose.
Mays cove que·l malaute jagua sobre les sieus latz sa quetament.	 But take care that the patient lies on their side quietly.
E quan la dislocacio es a las partidas denant, lahoras cove que la camba sia extenduda leugierament, e es segon aquesta meteyssa narracio sobre pueg; e le metge pause la palma de la sua ma dreyta sobre·l langonar malaute, e aprop coarte aquel am l’autra ma, e am aquela coartacio pausa aquel extendut a las partidas dejos a la partida del denol.	 And when the dislocation is in the front parts, then it is necessary that the leg be slightly extended, and according to this same narrative on the bed; and the doctor places the palm of his right hand on the patient's ankle, and then pulls it with the other hand, and with that pull, he extends it backward toward the knee.
E si la dislocacio es a las partidas detras, lahoras no cove que·l malaute sia extendut a las partidas dejos, e es elevat sobre la terra; habantz cove que sia pausat sobre causa dura, ayssi cum cove le eyssament si l’ancha de lu es dislocada a las partidas defora, segon aquo que havem dit del jasement de lu sobre dos anchas; e es sobre la sua cara e les liamentz sian extendutz, segon que havem dit, no ha guayre.	 And if the dislocation is in the back parts, then it is not necessary for the patient to be extended backward, but rather raised from the ground; and it is also necessary that he be placed on a hard surface, as we have said regarding the elevation if his ankle is dislocated outward, according to what we have said about him lying on two ankles; and his face and arms should be extended, as we have said, without much difficulty.
E cove que sia aministrada compressio am taula sobre le loc al qual yeys la junctura.	 And it is necessary to apply compression with a board onto the location where there is the joint.
Donc cum la reducio es complida segon que cove — e·l senhal de la reduccio de lu no es amaguat a tu, e es que tu extendas del malaute doas cambas, e quan tu vezes aquelas enguals e le malaute extrenh la sieua camba e expandeys aquela ses excusacio, lahoras sapias que·l membre segon que cove es retornat — e lahoras tu ajusta doas coyssas e pausa empastre e extrenh am benda ayssi que la ancha no sia mauguda en alcuna de las partidas; e adheresca le malaute a repaus per tres dias o per quatre.	 Therefore, once the reduction is complete as needed — and the sign of its completion is not hidden from you, and that is when you stretch the patient's legs, and when you see those joints and the patient stretches their own leg and spreads it without complaint, then you know that the member has been properly returned to its place — at this point, you should adjust two cushions, apply poultice, and bind tightly with a bandage so that the width is not increased in any of the parts; and have the patient rest for three days or four.
E aprop deslia le liament e l’empastre, e compara la una camba am l’autra.	 Then remove the bandage and poultice, and compare one leg with the other.
Lahoras, si vezas aquelas enguals en vustament, lahoras sapias que la dislocacio ja es fermada, e adonc layssa le malaute anar.	 At this point, if you see those joints in their proper place, then you know that the dislocation has been properly set, and at this time allow the patient to go.
E si vezas alcuna causa de mollificacio, lahoras tu retorna e emplastra aquel, e extrenh aquel segon la tua primiera strectura, e layssa aquel en tres dias.	 And if you see any sign of swelling, then return and apply poultice to it, and bind it tightly as you did before, and leave it for three days.
E aprop deslia aquel, e fay aquel tardar en ambulacio sobre quascu per alcus dias, entro que sia confortat.	 Then remove that bandage, and make the patient delay walking on each side for some days, until they are comfortable. 
Capitol .xxxii.	 The translation of "Capitol .xxxii." is "Chapter 32.
De curacio de dislocacio del denolh.	 Of the care for dislocation of the shoulder.
Le denolh es dislocat segon tres manieyras, quar es dislocat a las partidas defora, e a las partidas dedintz, e a las partidas dejos mays a las partidas detras; e a las partidas denant no es dislocat.	 The shoulder is dislocated in three ways: it is dislocated to the front parts outside, and to the front parts inside, and to the back parts further to the back parts behind; and it is not dislocated to the front parts.
E le senhal de dislocacio de lu es que comandes al malaute que aplique la sua camba am la coyssa; lahoras sapias que·l denol es dislocat.	 And the sign of its dislocation is that you command the patient to apply his thigh to his shoulder; then you know that the shoulder is dislocated.
E la restauracio de totas las manieyras de lu es que fassas cezer le malaute dreyt, enayssi que ja extenda la sieua camba, si pot sobre aquo; adherir le tieu dos a la cara de lu, e pausa le pe de lu entre les tieus pes; e aprop fay adherir le denol de lu am las tuas palmas, e rete aquelas entre les tieus ditz sobre le denolh de lu am fortaleza, e autre ministre extenda le sieu pe entro que·l denol retorne a son loc.	 And the restoration of all its ways is that you make the patient lie down straight, so that he can extend his leg if possible; then press your back against his face, and place his foot between your feet; and then have another person press the patient's shoulder with their palms, and hold them firmly above the patient's shoulder. And have another assistant stretch their foot until the shoulder returns to its place.
E senhal de reddicio de lu es que la sua camba adharesca am la coyssa am levitat no-laboroza.	 And the sign of reduction is that his thigh adheres to his shoulder with effortless ease.
E aprop emplastra aquel e fay adhirir la camba am la coyssa, e aprop lia aquelas emsemps am una benda per tres dias o per quatre, e aprop deslia aquelas.	 Then bandage it and have the thigh adhere to the shoulder, and then tie them together with a bandage for three days or four, and then unbind them.
E no uze le malaute de ambulacio per alcus dias, entro que sia sanat e cofortat.	 And do not let the patient walk for some days, until they are healed and comforted.
Mays si la reduccio de lu a tu es excusada, lahoras aministra fort extencio am liamentz dels quals en la curacio de la hancha precedit narracio.	 But if the reduction of them to you is impossible, then administer strong extension with ligaments which in the cure of the hip have been previously described.
Capitol .xxxiii.	 Chapter XXXIII.
De la curacio de la dislocacio del talo.	 Of the treatment for dislocation of the ankle.
Le talo alcunas veguadas es remaugut per petita remocio, e alcunas veguadas es dislocat segon compliment, e la dislocacio de lu es fayta o a las partidas dedintz o a las partidas deforo.	 The ankle sometimes is slightly displaced by small movement, and sometimes it is dislocated according to custom, and the dislocation of it occurs either at the inner or outer parts.
E le senhal de la dislocacio de lu es que vezes le talo imflat procedent a la partida a la qual es dislocat.	 And the sign of its dislocation is that you see the ankle swelling towards the side to which it is dislocated.
Mays la curacio de la remocio de lu es de leugiera reddicio, e es que sia extendut am facilitat am las mas e sia engualhat entro que retorne.	 But the treatment for its slight displacement is easy reduction, which is that it be extended gently with the hands and then bandaged until it returns to its proper place.
Mays en la curacio de lu quan es dislocat segon compliment, cove que fasses cezer le malaute dreyt, e tengua aquel un ministre fort e valent de la partida detras del dos de aquel en le mieg loc de lu.	 But in the treatment of it when it is dislocated according to custom, it is necessary that you make the patient lie down straight, and let him have a strong and capable assistant behind his back in the middle of him.
E aprop te tu am la tieua ma dreyta le pe de la pus sobirana part, e am la tua ma sinistra de la part pus dejos del pe en le loc de la cavilha.	 And then take with your right hand the foot from the upper side, and with your left hand from the lower side of the foot in the ankle area.
E aprop atira le pe a tu am la tua ma dreyta, e aprop am la sinistra per dos veguadas, e aprop exten am la sinistra; e empelleys le pietz del pe am la dreyta deves la camba ses trebalh.	 And then pull the foot towards yourself with your right hand, and then with your left for two times, and then extend with your left; and bend the toes of the foot towards the right behind the thigh without effort.
E fay aquo doas veguadas segon que havem comtat.	 And do this twice as we have agreed upon.
