Ayssi comensan las paraulas de Albucasim .	 "Thus begin the words of Avicenna.
E ayssi fe am aquels la i aprop l’autre entro que venguas sobre totz les quals de lor so en le cors.	 And do this for all of them, until you have treated all those present on the body.
E aprop cura aquels pus que las razitz dels claus so erradicadas am aquo dels enguentz les quals la carn ve engenran.	 And then treat those pus that are rooted out by the action of ointments which make the flesh swell.
Capitol .liiii.	 Chapter .43
De cauterizacio de tremor.	 On the Cautery for Tremors
Quan endeve ad alcu tremor per freg en le nervi o per febre de causa frega, o per autra causa semblant, lahoras cove que tu cauterises aquel am quatre cauteris o am v sobre les spondils del dos, entre quascun spondilh am un cauteri; e am cauteri en le pietz de lu, e sobre l‘estomac de lu, am cauteri olivar.	 When someone has tremors due to injury in the nerves or due to fever caused by similar reasons, then it is necessary for you to cauterize that person with four cauteries or five on the vertebrae of the back, one between each vertebra; and with a cautery on their feet, and on their stomach, using olive oil as the cautery.
E la tremor de lu se repausa e festina la sanetat de la malautia frega.	 And their tremors will subside and hasten the healing of their illness.
Capitol .lv.	 Chapter .55
De cauterizacio de albati accidentz al cors.	 On the Cautery for Sudden Attacks on the Body
Quan en le cors so espellitz albati, e so pustulas fendas las quals so feytas de materias grossas corruptas; donc cove al comensament cum apareyso, que sia cauterizat sobre tot cap de la fistola am cauteri subtil am fustz de mirt, la extremitat del qual es estenduda am foc; o am razitz de erestologia longua; o am cauteri lentecular.	 When the body is suddenly struck by boils and there are pustules or openings that are formed from thick, corrupt matter; then at the beginning of their appearance, it is necessary for them to be cauterized over each opening with a subtle cautery made from myrtle wood, whose tip is extended with fire; or with a long surgical probe; or with a lenticular cautery.
E alscunas veguadas es cauteri ademamil al comensament de la sua expulcio segon aquesta manieyra; e no so cregudas, e es disrumpuda la superfluitat fazens aquels, et sana de aquels.	 And sometimes it is cauterized immediately at the beginning of their eruption in this manner; and they are not feared, and the excess that causes them is dispersed, and one is healed from them.
Mays empero cove que aquo sia fayt aprop evacuacio am fleubotomia.	 "However, it is important that this be done after performing an evacuation with phlebotomy.
Capitol lvi.	 "Chapter 56.
De cauterizacio de fluex de sanc accident per incisio de arceria.	 "On the Cauterization of Accidental Bleeding from Archer's Wounds.
Tropas veguadas endeve fluex de arceria que es inciza deves la plagua la qual endeve deforo, o deves la incizio de apostemas o cauteri del membre, e alor semblantz, e es dificil remaura aquel.	 "Archer's wounds are often accompanied by bleeding from the wound itself, or from the incision of abscesses or cauterization of the limb, and in such cases it is difficult to stop the flow.
Donc cum accideys ad alcu aquo, lahoras tu·t coyta am la tua ma a l’orrifici de la arceria, e pausa sobre aquel le tieu dit endic estrenh aquel motas veguadas entro que sia ostat le fluex del sanc dejos le tieu dit, e que non yesqua.	 "So when this happens to someone, you must immediately clamp the wound with your hand at the entrance of the arrow, and press firmly on it until the blood flow stops under your finger, so that it does not escape.
E aprop pausa en le foc les cauteris olivars paucs e grantz, per nombre motz, e exsuffla sobre aquels entro que sian mot ignitz.	 "Then place the olive-wood cauteries, both small and large, in the fire in sufficient quantity, and blow on them until they are red hot.
E aprop pren de aquels un petit o un gran segon le loc e la plagua en la qual es rompuda la arteria, sobre aquela vena festinantment pus que auras remaugut le tieu dit, e te le cauteri entro que sia abcindit e restreyt aquel sanc.	 "Then take one of the cauteries, either small or large, according to the location and size of the wound where the artery has been severed. Quickly apply it to the vessel after removing your finger, and hold the cautery in place until the blood is burned and constricted.
E si le sanc es expellit de l’orrifici de la arteria quan tu remaues le tieu dit e extringeys le cauteri, lahoras pren la un autre cauteri coytadament dels cauteris les quals en le foc son preparatz, e donc no cesses fer aquo un aprop autre entro que le sanc sia restrengit.	 "And if the blood continues to flow from the artery's opening when you remove your finger and take away the cautery, then take another one promptly from those prepared in the fire, and continue to do this repeatedly until the blood is constrained.
E guarda te que no comburas le nervi que aqui es, e que vengua sobre le malaute autra malicia.	 And be careful not to burn the nerves that are here, lest another illness come upon the patient.
E sapias que quan de l’arteria flueys sanc, lahoras no es possible en aquels restrenge la sanc, e majorment quan l’arteria es gran, si no am una de quatre manieyras: o am cauteri ayssi quo dit havem, o am extraccio quan no es extrayta, quar quan es extrayta las extremitatz de lu miels son comburidas e es restreyt le sanc, o que sia liat am fiel o am liament per fort strectura, o que sian pausadas sobre lu medicinas de las quals la vertut es restringir la sanc; e sian strengudas am pulvinar am costriccio decent.	 And know that when blood flows from the artery, it is not possible to stop the bleeding in those [cases] using the usual methods, especially if the artery is large, except by one of four ways: either with a pointed cautery as we have said, or with extraction if it has not been extracted, because when it is extracted the extremities of the person are better burnt and the blood is restrained, or that it be tied with thread or bandage with strong tension, or that medicines which have the virtue of restricting blood be placed on it; and they should be strengthened with a cushion with moderate pressure.
Mays aquel que aministra restriccio decent de lu am liament e am strictura am draps o per posicio de causas comburentz e de semblantz, no comfereys sino tart.	 But the one who administers moderate restriction with a bandage and strong tension with cloth or by changing the position of the causes of burning and similar [symptoms], should do so only later on.
Mays si aquo endeve ad alcu e no sia le metge present ni medicina, lahoras obre am pausament del dit indic sobre le orrifici de aquela vena ayssi cum havem dit, e entenda a la gran costreccio de lu entro que le sanc sia ostat de la sobirana partida de la plagua, e sobre la arceria le dit no sia remaugut; e de sobre la arceria sia aspergit am aygua frega de mot gran fregiditat entro que·l sanc sia congilat e engrossat; e mays cossire en que ha de cauteri o de medicina necessitat.	 But if this [method] is needed for someone and neither the doctor nor medicine is present, then use the aforementioned finger to occlude the orifice of that vein as we have said, and be aware that strong pressure should be applied to it until the blood is stopped from the main source of the wound, and the bandage should not be removed from the artery; and on top of the artery should be sprinkled with very cold water until the blood is frozen and thickened; and also be careful in case cautery or necessary medicine is needed.
Comensa la segonda partida.	 It begins the second part.
De incisio e perforacio e ventozas e de fleubotomia e de plaguas e de lor semblants.	 Concerning incisions, perforations, fistulas, phlebotomy, wounds, and their similarities.
Aquestas son paraulas de Albucazis.	 These are the words of Al-Zahrawi.
Ja havem dit en le primier capitol tota malautia en la qual cauteri am foc es convenient e am medicina comburent, e las occasios e las causas de lu, e les instrumentz en aquels necessaris am las formas dels cauteris; e he ordenatz les capitols de la subiranetat del cap entro als pes.	 We have already said in the first chapter all illnesses for which it is appropriate to use a heated cautery and combustive medicines, as well as their causes and necessary instruments with the forms of the cauteries; I have arranged the chapters from the top of the head down to the feet.
E yeu procesire en aquest capitol per aquela meteysa guisa, per que sia alliujat lo querent aquo, lahoras sobre aquo que aura demandat.	 And I will proceed in this chapter in the same manner, so that the one seeking relief may find it on what he has asked about.
E denant que yeu comense aquo, cove, fils, que aprenguatz que en aquest capitol es per terror aquo que es en le capitol primier de cauterizacio.	 And before I begin this, it is necessary, my son, that you understand that what is in this chapter is similar to what is in the first chapter on cautery.
E per aquo que cove que sia en lu gran cautela, quar en la operacio la qual es en aquest capitol motas veguadas catz evacuacio la qual es am sanc am le qual esta la vida deves la aspersio de la vena o incisio sobre l’apostema o apercio de exsitura o puracio de la plagua o extraccio de sageta o incizio de peyra e a lor semblantz.	 And because it requires great caution, since in the operation that is in this chapter there are many viewings and evacuations with blood, through which life exists, you must be careful of splashing the vein or making an incision over the abscess, opening a fistula, cleansing the wound, extracting an arrow, cutting out a stone, and similar procedures.
E de totz aquels so acompanhatz temor e tremor e en le mas de lor catz la mort.	 And of all these is accompanied by fear and trembling, and in most cases, death.
E yeu amonesti vos que sobre vos no caia aquo en le qual es esitacio, quar alcunas veguadas cazo deves vos manieyras de homes am manieyras motas de malautias.	 And I warn you that upon you should not fall the thing in which there is doubt, because sometimes the case will happen to you with manners of men with very great sicknesses.
E de lor es alcu que s’irays am la sua malautia e es leugiera deves lu la mort, e aysso per la vehemensia de aquo que troba de sa malautia, e per longuesa de la malautia de lu, e am la malautia es paor la qual significa mort.	 And of them there is some who will go with their sickness and it will be easy for him to die, and this because of the intensity of what he finds in his sickness, and because of the length of his sickness, and with the sickness is fear which signifies death.
E de aquels es le qual dona a tu son aver e ditta, tu esperant am aquel sanetat, e la sieua malautia es perniciosa.	 And among those is he who gives to you his wealth and property, while you expect health from him, but his sickness is harmful.
E donc no cove que tu consentas en aquel que ve a vos del qual es aquesta manieyra; e la vostra cautela sia major que covesitat e la vostra rapacitat; e no presumatz alcuna causa sobre aquo sino aprop sciencia certa la qual virifica aquo deves vos, e al qual perve successio lausabla.	 Therefore, it is not suitable that you agree to what comes to you from those of this manner; and your caution should be greater than your avarice; and do not assume any cause except with proven knowledge which verifies the thing for you, and upon which there follows praiseworthy succession.
E usatz en la curacio de totz vostres malautes de pronosticacio e indicacio de lu al qual es salut convertida, quar en aquel es a vos ajutori sobre adquisicio de fama e de memoria, de lausor e de gloria.	 And use in the care of all your sick people prophecy and diagnosis of he who is turned toward health, for in him you will have help toward gaining fame and memory, praise and glory.
O, filhs, Dieus en vos spire le sieu entendement e no oste a vos direccio e proteccio, quar aquo es en la sua ma.	 O, sons, may God inspire in you His understanding and not remove your direction and protection, for that is in His hand.
E yeu e ordenat aquest capitol distingent per capitols segon que precedit en le capitol de cauteris, de la cura del cap entro als pes, per que sia a vos alleujat aquo que demandatz de aquo e del qual havetz necessitat.	 And I have ordered this chapter to be distinguished by chapters according to what is preceded in the chapter on cauteries, from the care of the head to the feet, so that you may be relieved of that which you ask about and for which you need.
Capitol primier.	 Chapter one.
De la curacio de aygua la qual es contenguda en le cap dels enfantz.	 About the care of water that is contained in the heads of children.
Sapias que aquesta malautia motas veguadas endeve als enfantz deves le enfantament e quan la noyrissa estrenh le cap del enfant ses livitat.	 Know that this illness very often happens to children at birth and when the nurse tightly swaddles the child's head without giving it enough space.
E alcunas veguadas endeve per causa amaguada la qual no es saubuda.	 And sometimes it happens due to an unknown cause that is not understood.
Mays yeu no vi aquesta malautia sino en les enfantz; e a totz aquels les quals yeu vi se coytec la mort, e per ayssi es a mi vist layssada obra en aquels.	 But I have only seen this illness in children; and in all those that I have seen it has always resulted in death, and thus it seems to me to be a difficult task to treat them.
E yeu e vist que un enfant le cap del qual era d’aygua omplit, e·l cap de lu era totjorn ayssi magnificat entro que ceser no podia sobre si meteys per la grandesa del sieu cap, e mays que la humiditat fe aucmentada entro que foc mort.	 And I have seen that a child whose head was full of water had his head always swollen to the point that he could not lift it over himself because of the size of his head, and moreover the humidity increased until he died.
E aquesta humiditat o es agreguada entre la codena e l’os, o es agreguada dejos le os sobre le ciphac.	 And this moisture is either added between the tendon and the bone, or it is added below the bone onto the cartilage.
Quar la operacio en aquel si la humiditat es entre la codena e l’os e le apostema es pauc, lahoras cove que tu fendas en le mieg loc del cap am una fissura en la latitut, e sia la longitut de la fissura cays dos notz entro que corra la humiditat, e aquesta es la forma del spatum:	 Because if the operation is in that case where the moisture is between the tendon and the bone and the abscess is small, then you should cut into the middle of the head with a slit in the latitude, and let the length of the slit be two nights so that it may drain the moisture, and this is the shape of the spatula:
E donc si la humiditat es mays augmentada e l’apostema es major, lahoras son aqui dos fissuras segon aquesta manieyra:	 And therefore if the moisture has increased and the abscess is larger, then there are two slits in this manner:
E si la humiditat es dejos le os, senhal de lu es que tu vezes la comissuras del cap ubertas de tota partida e l’aygua es spremuda quan tu compremes aquela am la tieua ma a las partidas dedintz e no es aquo a tu amaguat.	 And if the moisture is below the bone, the sign of it is that you see the commissures of the head open on all sides and the water is squeezed out when you press that area with your hand from within and there is nothing hidden from you.
Cove que tu fendas en le mieg loc del cap am tres fissuras segon aquesta manieyra:	 You should cut into the middle of the head with three slits in this manner:
e aprop la inscizio extratz ne tota la humiditat; e aprop strenh las fissuras am draps e plumassols; e aprop enbroca aquo de sobre am vi e oli entro al quint dia, e aprop deslia le liament e cura la plagua am tentas e enguentz, e strenh le cap am equalitat; e mange le malaute am vianda secca de pauca humiditat entro que·l membre sia confortat e sanat.	 Then extract all the moisture from the incision; and then strengthen the slits with cloths and cotton; and then pour over it water mixed with wine and oil for five days, and then remove the bandage and treat the wound with compresses and ointments, and bind the head firmly; and feed the patient with dry food of little moisture until the limb is comforted and healed.
E es autra manieyra de incisio, que consideras hon apar la magnitut del apostema e la colleccio de l’aygua, quar alcunas veguadas es mays en le occipicii, o en la partida denant, o en la destra, o en la sinistra; e donc aten am la incizio on appar le apostema e la replecio de l’aygua, e fen aquo segon que a tu es miels possible.	 Certainly! Let's translate the text line by line:
Et observa que no inscindas la arteria e endevengua flueys de sanc e mora le malaute per aquel flux de sanc am evacuacio de humiditat.	 And observe that you do not cut the artery, lest blood flow out and the patient dies from that bleeding along with the loss of fluid.
Capitol .ii.	 Chapter II
De inscisio de las arterias las quals so aprop las aurelhas, apeladas hilasseysse.	 On the incision of the arteries near the ears, which are called "hilasses.
Capitol segon.	 Chapter Two.
Quan endeveno ad alcu catars o raumas als huelhs o al pietz, e es antiquat aquo, e no confereys en aquo la curacio de las medicinas, lahoras la deriera curacio en aquest es incizio de aquelas dos arterias.	 When there is cataracts or ruptures in the eyes or feet, and it is advanced, and medicines do not help, then the last resort for treatment in this case is the cutting of these two arteries.
E donc cove quan tu vols inscidir aquelas que le malaute raza lo sieu cap, e aprop fregua le loc am drap aspre per so que aparan las arcerias, e aprop sia strengut le col del malaute am alcu drap; e aprop considera on polsa la vena; e les locs de quascuna sobre les locs les quals so aprop las aurelhas depremutz, e tant se occultan sino en alcus homes.	 And therefore it is necessary that when you want to cut those [arteries], the patient raises his head, and immediately washes the area with rough cloth so that the arteries appear, and immediately strengthens the patient's neck with some cloth; and immediately considers where the vein throbs; and presses the places of each on the places near the ears, and they are hidden in some men.  (Translation may not be perfect as the original text is quite fragmented)
E aprop senha sobre la arceria am tenta, e aprop inscideys quascuna am le spatum de quascuna partida agut am inscizio pervenient entro al os, e sia aquo per la latitut del cap.	 Then feel the artery with your thumb, and immediately cut each one with the blade of a sharp knife, the cut should go into the bone, and it should be done along the length of the neck.
E si vols, entromet le spatum dejos la arteria e trenqua aquala a las inciden a las partidas desus.	 And if you wish, insert the spatula under the artery and divide it into parts on top of it.
E sia la longitut de la inscizio cays dos ditz ajustatz, quar quan alcuna vena es inscizida le sanc es eyssit am egressio pulsatil, le qual saut deforo per saut frequent.	 And let the length of the incision be twice the thickness of the skin, for when any vein is cut, the blood exits with a pulsating flow, which jumps out frequently.
Mays si la arceria no apareys al cintiment, lahoras cove que tu mesures de la aurelha la quantitat del spazi de tres ditz, e aprop senha am tenta, e fen entro al os.	 But if the artery does not appear immediately, then you should measure from the ear the amount of space of three fingers, and then probe with a probe, and find the bone.
E aquo que cove getar del sanc es quantitat de vi unc., e fort leu ne geta de lu mays o mens, e tot aquo es segon la quantitat la qual appareys de la vertut del malaute e de la replecio de la arceria de lu.	 And the amount of blood that should be drawn is approximately one-sixth of a measure, and it should not be taken from him more or less than this, and all this depends on the condition of the patient and the fullness of his artery.
E aprop considera la plagua, e donc si reman sobre le os alcuna causa del ciphac, lahoras inscindys aquo per so que no endevengua apostema caut.	 And then consider the wound, and if there remains any cause of inflammation on the bone, then cut it open to prevent a hot abscess from forming.
E aprop strenh la plagua am plumassols e am liamentz de drap de li, e aprop cura aquela am enguentz entro que sia sanat.	 And then strengthen the wound with poultices and bandages of linen cloth, and then heal it with ointments until it is healed.
Capitol .iii.	 Chapter III
De extraccio de las arcerias las quals so en las templas.	 About the removal of the arteries that are in the temples.
Quan ad alcu accideys emigranea antiqua o catertz agutz, per humiditatz agrimonials e per qualiditat en les lacertz des templas, o sodo antiqua vehement e semblantz ad aquels, e es medicat am las manieyras de curacio de medicina e aquo no comfereys, lahoras nos hem sproatz en aquestas malautias extraccio de las arcerias en les templas, o cauterizacio de aquelas ayssi cum havem mostrat.	 When someone suffers from an ancient or sudden acute migraine due to humid acrimonious qualities in the temples or from an ancient severe headache similar to those, and it is treated with medical cures but does not improve, then we have recourse to these extraction methods: extracting arrows from the temples, or cauterizing them as we have shown.
E la manieyra de la operacio e extracio de aquelas es que·l malaute raza les pels les quals son en les templas; e entenda a la arceria apparent en le templar quar ela es a tu mostrada per le sieu pols, e·s occultada sino en paucs homes per vehemencia de freg.	 The method of operation and extraction is as follows: the patient shaves the hair from their temples; and the person performing the procedure should observe the prominent arrow in the temple, which has been shown to you by its pulsation, although it remains hidden in most people due to the severity of the cold.
E si a tu es occultada, lahoras le col del malaute sia strengut am alcun drap; e aprop fregua le loc am un drap aspre o evapora le loc am aygua cauda entro que aparesca a tu la arceria manifestament.	 And if it is hidden from you, then the patient's neck should be stretched with some cloth; and then rub the area with a rough cloth or evaporate the area with hot water until the arrow becomes clearly visible to you.
E lahoras tu pren le spatum del qual aquesta es la forma:	 And then you take the instrument, the shape of which is as follows:
E aprop tu scorja la codena am aquel am facilitat entro que pervenguas a la arceria; e aprop geta en lu onti e extratz aquela a las partidas sobiranas entro que extraguas aquela de la codena e descobras aquela de las tunicas las quals so dejos aquela, de tota partida.	 And then you peel the skin with it until you reach the arrow; and then pour oil on it and extract it piece by piece until you have removed it from the skin and discovered it completely from all its coverings.
Mays si la arteria es subtil, lahoras envolveys aquela am la extremitat del oncii, e aprop inscindeys de aquela una partida segon la quantitat per la qual sian alonguadas las extremitatz de lu e sian contraytas, e no endevindra flux de sanc, quar si no so inscididas no pujara le sanc de tot.	 If the artery is delicate, then wrap it with the tip of the onion, and then cut off a section of it according to the length by which its ends are extended and contracted. This will prevent blood flow, because if they are not cut, the blood will not rise completely.
E aprop evacua del sanc de vi unc. entro a tres.	 Then evacuate the blood for one to three cups.
E si la arceria es gran, lahoras cove que tu lies aquela en dos locs am fiel dopble fort de ceda o am cordas a lonc, e no coyte a lu putrefaccio denant la consolidacio de la plagua e endevengua flux de sanc.	 And if the artery is large, then it is necessary for you to tie it in two places with double-strong silk or with long cords, and do not cut it until after the wound has healed, so that blood flow does not occur.
E aprop incideys la superfluitat la qual es entre dos liamentz; e fay aquo en aquela hora o aprop autra ora.	 Then incise the excess that is between two ligatures; and do this at that time or soon after.
E si vols, cauteriza aquela am cauteri entro al os am cauteri cutellar entro que sian incididas las extramitatz de lu, e stara en loc de aquela meteyssa obra.	 And if you wish, cauterize it with a cautery to the bone using a cautery knife until its ends are incised, and this will serve as that same procedure.
E es milhor obra sino que·l malaute aia febre o es de escalfada compleccio; quar cauteri es de aquelas causas que ajudan a las humiditatz finidoras, e donc es milhor en juvament.	 And this is better done if the patient has a fever or is suffering from a hot condition, because cauterization helps to reduce dampness, and therefore it is better used in healing.
E cove aprop la extraccio de las arcerias que huomplas le loc de coto antic, e sian pausatz sobre lu polvils decentement fayt, e aprop sia curat am medicinas seccas fazen naysser la carn e am calguas entro que sia sanat.	 And it is also necessary for the extraction of the arteries that the place be well covered with cotton wool, and that appropriate powder be placed on it, and then it should be treated with dry medicines that make the flesh grow, and with compresses until it is healed.
E si mentre obres autra veguada endeventa flux de sanc de la arceria, lahora tu te coyta a restrenger aquel sanc, o am cauteri, o que omplas le loc de coto, e strenh la tua ma entro que sia restreyt le sanc.	 And if while performing another task, blood flow from the wound occurs, then you should quickly restrict that blood flow, either with a pointed instrument or by filling the area with cotton, and press firmly until the bleeding is restricted.
E si deguna causa de aquelas no es a tu present, lahoras pausa le tieu dit sobre le loc entro que·l sanc sia congilat, e enbroca le loc am aygua de vehement fregiditat entro que la acuitat repausa, e sia strengut segon que cove.	 And if none of the above options are available to you, then place your finger over the wound until the blood clots, and wash the area with very cold water until the bleeding stops, and hold it firmly as needed.
E aquo que es pus leugier en extraccio de arceria es que tu cauterizes la vena am aquest cauteri haventz dos cotels, pus que tu has senhat les dos locs am tenta, e depausa quascus, mot ignitz, entro que pervenguan al os e inscindan la vena en dos locs, per so que sia elonguat aquo que es entre las extremitatz de lu, quar no son consolidadas de tot am aquest cauteri.	 And the easier method for removing a thorn from a wound is to cauterize the vein with this pointed instrument that has two prongs. After feeling both sides of the wound with your finger, place each prong on either side of the thorn, light them until they reach the bone and split the vein in two places, so that what is between the ends is elongated, as it may not be completely solidified by this cautery.
E aquesta es la forma del cauteri:	 And this is the shape of the cautery:
E sia la acuitat dels dos cotels esemps.	 And let the sharpness of the two prongs be equal.
Mays empero si so mendres acuitat que dos cotels es milhor, quar si so agudas cum dos cotels propera a quascuna freg, e no enscideysso la carn am velocitat.	 However, if the sharpness of the two prongs is less than that of two needles, it is better, because if they are as sharp as two needles, they may cut the flesh too quickly.
Donc cum en aquels es alcuna grossitut, es tenguda la calor del foc en aquels e la carn es abscindida leugierament.	 Therefore, when there is any swelling in those areas, heat from fire should be applied and the flesh should be slightly cut.
E aquesta obra es milhor en tota obra e pus leugiera.	 And this method is better than any other and easier as well.
E sia le spazi le qual es entre dos cotels la quantitat de la grossesa del dit.	 And the space between two cottons should be equal to the thickness of a finger.
Capitol quart.	 Chapter Four.
De la cura de cors de lagremas agudas e aciduas dels huels.	 On the treatment of bodies with acute and acidic tears in the eyes.
Quan so lagremas aciduas, e es le cors de aquelas venas las quals so sobre le test del cap deforo, e no comfereys en aquo alcuna causa de la curacio de medicina, e vezes la cara del malaute ja enrogesir e sent en le sieu front deambulacio ayssi cum si era deambulacio de formiguas, e·ls huels de aquel so extenuatz, humitz enayssi que ja les pels de lor son conodutz, e las parpelas so scalfadas per la acuitat de las lacrimas, les antics agro mesties en la curacio de aquelas de aquesta operacio, e nompnero aquela curacio am spassa.	 When there are acidic tears, and it is the body of those veins which are above the head outside, and you do not find any cause for medical treatment, sometimes the face of the patient turns red, and they feel a sensation on their forehead as if ants were walking, and their eyes are exhausted, so wet that even their eyelashes are limp, and the eyelids are scratched by the sharpness of the tears, the ancient physicians used this operation for the treatment of such cases, and they named this treatment "spassa.
E es que tu comandas al malaute rayre les pels les quals son en le sieu front, e aprop inscideys en le front tres fissuras engualment distans segon la longitut del front.	 And you order the patient to shave the hairs that are on their forehead, and then you make three equally spaced incisions in the forehead according to the length of the forehead.
E si’ la longitut de la fissura cays dos ditz: la una fissura sia engualment distant a la longitut del nas en le mieg loc del front, e la segonda segon la longitut un petit del movement dels lacertz les quals so en le lacrimal, e la tersa del autre part.	 And if the length of the fissure is two fingers: one fissure should be equally distant from the length of the nose in the middle of the forehead, and the second according to the length a little less than the movement of the eyelids which are in the tear ducts, and the third on the other side.
E guarda te de la incizio de las arcerias las quals so en dos latz, e elongua la tua ma de la continuacio de amdos las mandibulas.	 And beware of the beginning of the arteries which are in two places, and extend your hand from the continuation of both jaws.
E si’ l’espazi de quascuna inscizio la quantitat de tres ditz ajustatz.	 And if the space of each incision is three fingers wide, adjust it accordingly.
E si’ a tu una pessa d’espongua apparelhada o draps seccatz motz am les quals exsiccas le sanc.	 And if you have a sponge or dry cloths with which to absorb the blood.
E aprop entremet le spatum de dos agudas extremitatz, del qual aquesta es la forma de la inscisio de lu:	 And then insert the spatula with two sharp tips, for this is how its incision should be made:
que es de la partida des templas entro a la segonda inscizio.	 which is from the temples to the second incision.
Exxcorja am aquel tota la codena la qual es entre dos incizios am le ciphac le qual es sobre le os, e aprop fay aquo de la inscizio migera entro a la segonda inscisio.	 Scrape out all the membrane that is between the two incisions above the bone, and then do this from the middle incision to the second incision.
E aprop stratz ne aquest spatum e entromet en la primieyra inscizio autra vetz un autre instrument le qual es apelat cutellar, agut de una part e del autre no agut.	 Then press on this spatula and insert it again into the first incision another time with another instrument which is called a scalpel, sharp on one side and not sharp on the other.
E pausa le latz de aquel agut deves la carn annexa deves la codena, e le latz de lu leon dintz le os, e empelley aquel entro que pervengua a la fissura migera, e abscindeys am aquel totz les vaysels que descendo del cap als huels.	 Based on the context and similarities with Latin, Italian, Spanish, and French, I'll attempt to translate the given sentence:
Mays que sia continuada la inscizio ad aquo appar de la codena, e aprop fay aquo en la fissura migana entro al autra fissura.	 Based on the context provided and the similarity to Latin and Romance languages, here's my attempt at translating the sentence:
E pus que corr del sanc quantitat engual, exprem les locs de las pessas del sanc congilat.	 It seems like the text is discussing a medical procedure involving blood and frozen parts of the body. Here's a line-by-line translation:
E aprop pausa en quascuna fissura calgua de coto vielh, e pausa sobre aquels polvils enbegutz en vi e oli e vi agre, e vegas que no endevengua apostema caut.	 And then place in each crack some old cloth, and place over those cracks powder mixed with wine, oil, and vinegar, and ensure that it does not become an abscess.
E en le tertz dia deslia le liament e aministra gran enfusio de aygua cauda o tebeza, e aprop cura aquo am enguent bazilicon am oli rozat e autres entro que las plaguas sian sanadas.	 And on the third day, remove the bandage and administer a large infusion of hot water or tea, and then treat it with an ointment of basilicon oil and others until the wounds are healed.
Capitol .v.	 Chapter .5
De la cura de lagramas per catartz e als huels descendentz de las partidas dedintz del cap.	 Of the care for tear ducts and descending ulcers from within the head.
Quan ad alcu veno catartz agutz e continuantz, e vezes les huels del malaute extenuatz petitz, e ja le reguardament de lor es debelitat, e las palpebras ulceradas e de lor cazo les pels, e en le preon del cap es dolor aguda ledent e extrenutacio consequent, lahoras sapias per aquestz accidentz que las materias e catartz no veno sino de motas venas de las partidas dedintz procedent.	 When someone has acute and persistent catarrh, and sometimes their eyes are exhausted and small, and the regulation of them is weakened, and the eyelids are ulcerated and their hair falls out, and there is severe pain in the front of the head with consequent drainage, then you should know from these symptoms that the matter and catarrh come only from the small veins of the interior parts.
E la milhor curacio en aquels es aquesta: que comandes al malaute que raza lo sieu front, e aprop inscideys en aquel una fissura al mieg loc del front, un petit per la latitut (e comensa am la fissura del templar senestre entro al dextre templar; e sia inscisio entro al os; e eslongua la tua ma dels lacertz del templas lesquals son maugutz deves la mastigacio), entro que sia le os descubert.	 And the best treatment for this is as follows: command the patient to shave their forehead, and then make an incision in the middle of it, a little above the latitut (and begin with the left temple incision towards the right temple; let the incision be into the bone; keep your hand away from the temples' sutures which are tough due to mastication), until the bone is exposed.
Exsicca tot le sanc am espongua o am drap secc e aprop repleys entre las doas labias de la fissura am coto vielh o am draps de li.	 Based on the provided text and context, here's a line-by-line translation of the given sentence:
E aprop estrenh desus am polvils enbegutz en vi e oli per so que no endevengua apostema caut.	 And then immediately apply powdered dust mixed with oil and vinegar, so that an abscess does not form.
E quan deslias aquo e veses que l’apostema ja es diminuit, lahoras cove que fregua le os entro que comensa en lu nayser carn, e aprop cura aquel am regiment exsiccatiu le qual fassa neysser la carn, ayssi cum si tu prenes de farina de froment dos partidas e de colofania quatre partidas e mescla o, e de lor sia fayt emplastre e sia aministrat en aquestas plaguas a de la carn nativitat.	 And when you release it and see that the abscess has diminished, then heat the bone until flesh begins to grow on it, and then treat it with a drying remedy that promotes the growth of flesh. For example, if you take two parts of wheat flour and four parts of colophony and mix them together, make a plaster from this mixture and apply it to these wounds to promote the growth of new flesh.
Capitol .vi.	 Chapter VI.
De la cura de aquo que catz en las aurelhas.	 About the care for those who have a cold in their ears.
Tota causa que catz en las aurelhas es una de quatre specias, quar o es peyra mineral o causa semblant a peyra, ayssi cum ferr e veyre, o es de planta ayssi cum ceze o fava, o es causa fluxtibla ayssi cum aygua e vi agre e a lor semblantz, o alcuna bestia.	 All causes that affect the ears are of four types: either it is a mineral stone or something similar to a stone, such as iron and glass; or it comes from a plant, such as sesame seeds or beans; or it is a liquid cause, such as water and sour wine and their like; or some animal.
E donc quan peyra catz en l’aurelha o autra causa semblant de aquelas causas que no ajustan ne creysso en l’aurelha, e pausa la aurelha al solelh, e si vezes la peyra, lahoras distilla en aquela alcuna causa de oli violat o sizami, e aprop aministra la extraccio de lu, e fay le stornudar am condizi, e oppila las nars deve le aveniment de stornutacio.	 And therefore, when a stone or another similar cause from those causes that do not fit or grow in the ear affects it, place the ear in the sun, and if you see the stone, then drip some oil of violets or cinnamon onto it, and then administer the extraction of it, make the person sneeze with condiments, and close the nostrils so that sneezing will not occur.
E aprop pausa en le circuit de la aurelha alscunas pessas de drap o lana, e dextendas la aurelha a las partidas desus, quar motas veguadas es foro-getada am aquestas causas.	 And then place some pieces of cloth or wool around the ear, and extend the ear to its natural position above, because often it is dislocated with these causes.
