Ayssi comensan las paraulas de Albucasim .	 Here begins the words of Al-Bukhari.
Mays si es scalfat, lahoras comfeys aquel am aygua de coliandre humit o am aygua e usa de lu.	 But if it is cut, then make that mixture with water from moistened coriander or with water and apply it to the wound.
Autra manieyra de emplastra pus fort en resolucio que aquest primier, quan accideys apostema dur deves la restauracio del membre: recipe de razitz de altea e de semensa de li, e de balaustia, e mellilot, majorana, flors de viol, de camamilla, de totz ana partida i engual; totz sian trissatz e sian cofitz am aygua de sauze o am aygua dousa o am vi, tot aquo segon la qualitat del membre e le repaus de la color de lu.	 Another method of plaster stronger in resolution than the previous one, used when a hard pus occurs for the restoration of the limb: take equal parts of mallow root, lily seeds, mullein, melilot, marjoram, violet flowers, and chamomile; crush them all together and mix with willow water or sweet water or wine, whichever is suitable for the limb and according to its rest color.
Mays Ypocras no diyssec en le sieu libre que sia pausat sobre le membre trenquat deves la restauracio de lu sino cerot fayt de cera e de oli e no autre causa; e recomtec que sia migier entre grossitut e subtilitat.	 Here is the translation of the sentence:
Mays a Gualia es vist que sian pausatz sobre le membre trencat deves la restauracio de lu e las causas en las quals es exsiccacio am petit de caliditat so ayssi cum mirra, enses e semblantz a lor de aquelas causas que havem recomtadas.	 "However, it has been observed in Gaul that they are placed on the broken limb before its restoration and the causes of which there is dryness with a little heat, such as myrrh, mugwort, and similar to those causes we have recommended.
Manieyra de emplastre que comfereys a lesio e dolor: recipe migat, de cezes, de pels de home inscizes o pena de auzel, e de altea, e sal, partidas enguals; sian trissatz e cribellatz e sian cofitz, e sia fayt emplastre.	 "A way to make a poultice for wounds and pain: Take an equal amount of myrrh, cypress, human hair shavings or feathers from a bird, althea, and salt; crush them together, sift and mix well, and make a poultice.
Mays la quantitat segon la qual cove que romangua la liadura e aprop sia disliada, es que consideres si no es accidit dolor ni pruziment ni le os es trencat no es maugut de son loc, lahoras tu no deslies de motz jorns.	 "However, the duration for which the bandage should remain and then be removed depends on whether there is pain or swelling, or if the bone is broken or has moved from its place; in such cases, do not remove it for several days.
E si accideys al loc dolor vehement o prusiment o imflacio, lahoras tu te coyte o deslie aquel en la hora, e osta le emplastre de lu.	 "But if there is severe pain or swelling or inflammation at the site, then you should cut or remove it immediately and take off the poultice from it.
E pren drap de li e spongia marina leon humida, e submergeys aquela en aygua tebeza, e am aquela lava le loc entro que cesse aquel pruziment e la dolor sia sedada; e aprop layssa repausar le membre per una hora; e aprop pausa sobre lu lana sutza submersa en vi agre e oli o oli rozat, e lia sobre lu per una nuoyt entro que sias segur de apostema caut, e que repause la imflacio del membre, e sia remauguda la dolor de lu.	 "And take a piece of cloth and a marine sponge soaked in warm water, and immerse it in tepid water, and with that wash the site until the swelling ceases and the pain is relieved; and then let the limb rest for an hour; and then place on it wool soaked in vinegar and oil or rosemary oil, and bind it overnight to ensure that the abscess is cautious, and that the inflammation of the limb subsides, and the pain from it is removed.
E aprop itera aquela strictura subtil e emplastre petit e no·l strenhas per la tua constriccio primieyra, e subtilia am aquel entro que sia sanat.	 And now apply a subtle and small plaster and do not make it too tight with your first constriction, and be subtle with the entrance that is healing.
E si vezes que le apostema e la rogor e la dolor e la imflacio e tots les accidentz ja so remaugutz de tot, e indigeysses de emplastre e de strictura, lahoras tu itera aquel ayssi cum has fayt al comensant engualment.	 And if you see that the abscess and redness and pain and swelling and all other symptoms have been entirely removed, and you wish to stop using the plaster and constriction, then you should apply it in the same way as you did at the beginning equally.
E si no accideys al membre alcuna causa de aquelas que havem ditas, lahoras no deslies aquel sino aprop tres dias o quatre o v o vii; e alcunas veguadas tot aquo es layssat per xx dias segon que a tu appar per la desliadura del membre, ayssi cum havem dit, entro que la fractura adhereys, e se acosta a la coagulacio de la carn sobre aquel.	 And if no cause of those mentioned occurs in the limb, then do not release it except after three days or four or five or seven; and sometimes all this is left for twenty days according to what you see fit for the release of the limb, as we have said, until the fracture adheres and approaches the coagulation of the flesh on that.
E lahoras ajusta en la strictura mays que en la tua strictura primieyra tota, e ayusta en la engrossacio de la vianda del malaute, segon que es precedida la rememoracio de lu.	 Then tighten the constriction more than your first constriction completely, and adjust according to the thickness of the patient's bandage, as is customary for them.
Mays si tu vezes le loc de la fractura ja desiccar e extenuar mays que no cove, lahoras sapias que·l nutriment es prohibit pervenir ad aquel; e donc embroca aquel am aygua tebeza deves tota veguada que delias aquel; e sia aquo en totz tres dias; e alleuja la strictura un petit, e per aquesta operacio corr al membre le nutriment, e es sanat leugierament.	 But if you see the place of the fracture has dried out and shrunk more than necessary, know that the nourishment is prohibited from reaching it; therefore, soak it in lukewarm water completely every time you release it; and do this for three days; and ease the constriction a little, and through this operation, the nourishment flows to the limb, and it heals slightly.
Mays aquo que fan les fols restauradors de la fractura del membre autra veguada quan no es restaurat al comensament, segon que cove, e es restaurat segon tortuositat, es error segon la operacio de lor, e temor gran, e si fos dreyturier aquo agrandit les Antics en lors libres e agueran am aquo obrat.	 Here is the translation of the given text:
E yeu no he vist ad alcu de lor aquo far, per que es pus razonable que aquo no fassa.	 And I have not seen anyone do this, which is why it seems reasonable that it should not be done.
Capitol segon: De fractura quan accideys en le cap.	 Second Chapter: On Fractures That Occur in the Head.
Las specias de fracturas son motas, e las figuras de lor son diversas, e las causas son distinctas, quar de fracturas alcuna es fayta per percussio de spaza, e la percussio osta tot le os entro al ciphac, le qual es dejos le os, ayssi cum fay ayssa en le fust, e per aquo aquesta specia es nompnada ascial; o la spaza inscideys alcuna partida del os, e inscideys la carn de lu e no passa la inscizio entro al derier de lu; e aquesta specia de fractura es nompnada levatio absoluta.	 There are many types of fractures, and their forms vary, as do their causes. Some fractures are caused by blunt trauma, which shatters the entire bone and leaves a fragment, just like splitting a stick; this type is called comminuted. Or the blunt object cuts through part of the bone but does not penetrate all the way through it; this type of fracture is called a greenstick fracture.
E la plagua de aquestas doas fracturas o es gran o pauca, e de fractura que es contricio o atricio; e causa de lu es percussio am poyra o cazement sobre peyra, e a lor semblantz.	 The wound from these two types of fractures can be either large or small. Fractures caused by crushing or tearing forces are due to blunt trauma or falling onto a rock, and they have similar appearances.
E aquesta fractura o es penetrant que ja apropinqua al pannicol le qual es dejos le os; o es en la facia del os, e la plagua de aquestas doas fracturas o es gran o pauca.	 And this type of fracture can be either penetrating, approaching the skin that lies beneath the bone; or it can be on the surface of the bone, and the wound from these two types of fractures can be either large or small.
E de fractura es que es ameguada en le os, en la subtilitat del cabel petita, e per aquo es nompnada aquesta specia fractura capillar.	 And there is another type of fracture that occurs within the bone itself, in the subtlety of its fibers; for this reason, this type of fracture is called hairline.
E es fractura que es fayta o per cazement o per percussio de peyra e a lu semblantz, que fa intrar alcuna lamina del os a las partidas dedintz, e es fayta en le loc concavitat ayssi cum accideys als payroles de eram quan accideys a lor percussio e es partida de lor intrada a las partidas dedintz.	 And it is a fracture that is caused either by falling or by the impact of stone or similar objects, which makes some splinter of bone enter into the divided depths, and it is made in the concave place as happens to clay pots when they are hit and their entrance is divided into the divided depths.
E majorment es fayt aquo en les cors de osses humitz, ayssi cum so caps de efantz.	 And this is most commonly found in the bones of humans, such as children's skulls.
E so a totas aquestas specias fracturas satagias, so son pessas ayssi cum stelhas separadas.	 And for all these types of bone fractures, they are painful like scattered stars.
E yeu vindre am reremoracio de tot aquo en son loc.	 And I come to mind about all this in its place.
E conoyssem totas aquestas specias de fractura per deteccio sobre aquelas e per inquisicio de lor am tentas e ostament de carn corrumpuda que es sobre lor.	 And we recognize all these types of fractures by detection on the skin and by probing them with tests and removal of rotten flesh that is on them.
E specia capillar es conoguda per aysso que es descubert sobre le os, e es abstergit, e linit sobre lu am tentha, quar la fractura appar negra.	 And the type called "capillary" is recognized by this: it is exposed on the bone, and washed, and lined with a probe, because the fracture appears black.
Mays en la curacio de fractura considera al comensament les accidentz del malaute, e lahoras si tu vezes per los accidentz que signifique per significacio manifesta sobre paor, ayssi cum es vomit de colera, e extencio, e perdement de entendament, e abscizio de votz, e sincopi, e febre acuta, e eyssiment dels huels e rogor de aquels, e semblantz a lor dels accidentz en las majors disposicios, ses dopte no es sanat.	 But in the treatment of fractures, first consider the accidents of the patient, and if by these accidents it signifies by clear indication fear, such as vomiting of bile, extension (of limbs), loss of consciousness, hoarseness of voice, syncope, acute fever, discharge from eyes and heat in them, and similar symptoms in serious cases, without a doubt, it will not heal.
E si vezes accidentz no-correntz tu speras salut, lahoras tu comensa la curacio de lu.	 And if unforeseen events occur, you hope for healing, then you begin the treatment of him/her.
La qual causa es quar si es vengut a tu le plaguat en le comensament cum es plaguat e aquo es en les dias de ivern, lahoras cove que tu studias en le ostament del os denant le dia xiiii segon tota disposicio.	 The cause of which is that if the disease has begun at the start as it began and this happens in the winter days, then you should study the bones' ossification before the fourteenth day according to all regulations.
E si es en les dias d’estiu, lahoras cove que te coytes ostar le os denant le vii dia, habantz que aquo que es dejos le os sia corromput del pannicol, e que accidescan les accidentz que havem recomtatz.	 And if it is in the summer days, then you should wait to ossify the bones until the seventh day, having that which is below the bone be corrupted by the membrane, and that the aforementioned accidents occur.
E si la fractura ja es pervenguda al pannicol cubrent le cervel, e es am partidas menudas e atricio, lahoras cove que inscidas la partida conminuta e atrita, segon que yeu recomtare a tu.	 And if the fracture has already reached the membrane covering the brain, and it is with small splinters and fragments, then you should incise the comminuted and fragmented part as I will explain to you.
E es que tu razas le cap del malaute plaguat, e descuebres sobre le os segon costuma e manieyra a tu possible segon la figura de la plagua, e que sia leugier sobre le malaute.	 And it is that you shave the head of the afflicted patient and uncover the bone according to custom and your ability possible according to the appearance of the wound, and let it be light on the patient.
E si accideys a tu deves la deteccio del os, fluxs de sanc o apostema caut, lahora tu te oppausa a lu am aquo que cove, e es que huemplas le loc de draps infuzes en vi e oli rozat, e fassa repausar la plagua entro que sia sedat le apostema, e sies segur de fluxs del sanc; e aprop comensa en la circuicio del os e en la ablatio de lu.	 And if it happens to you that you must detect the bone, flow of blood or pus cautiously, then you should bandage him with what is necessary, and that you fill the place with cloths soaked in wine and oil, and make the wound rest until the pus is subsided, and be sure of the flow of the blood; and then begin to circumcise the bone and remove it.
E aquo sia segon una de dos manieyras de operacio.	 This means "And this should be done in one of two ways during the operation.
E la una manieyra es que tu inscidas le os am inscisori de streyt tal, e aquesta es la forma de lu: E aprop administra un autre inscissori aquest, un pauc pus lat que aquel; e aquesta es la forma de lu:	 And the first way is to insert the bones with a narrow chisel like this. And then administer another chisel, slightly wider than the previous one; and this is its shape.
E aprop administra mays le inscissori pus lat que·l segon.	 And then administer an even wider chisel than the second one.
E cove que sia deves tu nombre de inscissoris diverses, dels quals alcus so pus latz que alcus autres; e alcus de lor so pus breus que·ls autres e sian en le derier de acuitat de las suas extremitatz, e sian de ferr indi o felod.	 And it is necessary that you have a diverse number of chisels, some wider than others and some shorter, and they should be very sharp at their tips, and they should be made of iron or steel.
E usa de lor am facilitat en percussio sobre le inscissori per so que no concutesca le cap e leda aquel.	 And use them with ease by striking the chisels so that the head does not hit and injure you.
E si le os es fort, dur, lahoras cove que perfores en le circuit de lu denant que tu administres los inscissoris am les taravels, les quals so nomnatz taravels no-profundantz.	 And if the bone is hard and strong, then it is necessary to bore a hole around it before you administer the chisels with the drills, which are called non-piercing drills.
E no so nomnatz ayssi sino quar aquels no pausan le terme de l’os del test ad aquo que es aprop lu, per so quar al taravel es redonda extremitat o marge sobre aquel que es dejos le cap de lu agut semblant a marge o a cercle petit, le qual prohibeys esser submergit e passar la spissitut del os.	 And they are not called this way only because those [drills] do not pierce through the bone to its other end, but also because the drill has a rounded tip or edge near its point, which is similar to a small margin or circle, preventing it from being submerged and passing through the thickness of the bone.
E es convenient que tu prenguas de aquestz taravels gran nombre dels quals quascu convenesca a la spicitut de quascun os, entro que sia a tu present en tottz testz del cervel la extremitat del qual sia aguda, la quantitat en longitut e brevitat sia segon la quantitat de spicitut de aquest test.	 And it is convenient that you take from these tools a large number of those which are suitable for the tip of each bone, until all of them are present to you in your head, with the extremity being sharp and the quantity in length and breadth being according to the quantity of tips of these bones.
E aquesta es la forma de tres specias de teravels: La qualitat de perforar en le circuit del os trencat es que pauses le teravel sobre le os e revolvas aquel am les tieus ditz entro que sapias que l’os ja es penetrat; e aprop permuda le terevel ad autre loc, e pausa aquo que es entre tot trauc la quantitat de la grosseza del ray o enviro aquo.	 And this is the way to use three types of tools: The quality of perforating in the circumference of the broken bone is that you place the tool on the bone and revolve it with your words until you know that the bone has already penetrated; and then remove the tool from that place, and put it where all through it takes the quantity of the thickness of the ray or surrounds it.
E aprop inscideys am inscissoris aquo que es entre quascun trauc del os, e fay aquel pus subtil que podes sobre aquo en fi de levitat, ayssi cum havem dit, entro que erradiques le os, o am la tua ma, o am alcuna autra causa per alcus sturmentz les quals auras apparelhatz ad aquo, ayssi cum tanalhas e forceps subtils.	 And then you incise with scissors that which is between each opening of the bone, and make it as subtle as possible on it in the end of lightness, as we have said, until you remove the bone, either by hand or by some other means using instruments that you will have prepared for this purpose, such as tweezers and fine forceps.
E cove que tu guardes am tota cautela que l’inscissori no toque alcuna causa del ciphac.	 And it is necessary that you take care that the scissors do not touch any part of the brain.
E donc cum auras circuit le os perforan, e sira separat del ciphac si es continuat am lu, e auras aquel extrayt, cove que razas e enguales aquel en la asperitat de lu de aquo que es en le os am autra sturment semblant a inscissori, mays empero cove que sia pus teon e pus subtil que les autres inscissoris.	 And thus, when you have circumferentially perforated the bone and separated it from the brain if it is attached to it, and you have extracted it, it is necessary that you scrape and clean it with something rough from the inside of the bone using another instrument similar to scissors, but thinner and more subtle than other scissors.
E si roman alcuna partida dels osses petitz e satagias, lahoras pren aquela am facilitat am aquo que es deves tu dels sturmentz; e aprop aquo cura la plagua am lichinis e enguentz les quals havem ditz.	 And if there remains any fragment of the small bones and splinters, then take that out with ease using one of the instruments available to you; and then treat the wound with leeches and ointments as we have mentioned.
E l’autra manieyra de operacio es leugiera, longinqua de paor, la qual diyssec Gualia e la lauzec per gran lausor; e aquest es le sermo de lu: necessari es a tu en le comensament que comenses descobrir la partida del os del loc en le qual es la fractura pus vehement e pus manifesta, entro que quan auras descubert aquela partida e auras pausat dejos lu la extremitat de aquest inscissori lent e alegre del qual aquesta es la forma:	 And another way of operating is light and far from fear, which they call Gaul's method and praise it greatly; and this is what he says: "It is necessary for you at the beginning to begin uncovering the broken part of the bone in the place where the fracture is most severe and obvious. Once you have discovered that part and placed beneath it the end of this sharp and swift instrument, whose shape is as follows:
E es que la partida lenticular es leon e no inscideys alcuna causa, e la partida aguda es de lu en dos latz avantz en longitut, ayssi cum vezes; que la partida lenticular sia ajustada al ciphac am la facia de lu inscident aguda en le os.	 And the lenticular part is like a lion's tongue and does not cut anything at all, while the sharp part protrudes from it on two sides, as you can see; so that the lenticular part should be fitted to the bone with the sharp face of the cutting edge facing inwards.
E aprop percuteys sobre le inscissori de una partida am un petit malhet entro que inscidas tot le os am facilitat ayssi cum es revolvut, e tu sias segur del pannicol que no accida en lu accident que temas en denguna manieyra, e si le medicant14 era le pus fol de totz les homes e le mays ignorant de lor; certament, e si era dorment.	 And then you should strike the instrument with a small hammer until it has cut through all the bone easily as it turns, and you should be sure of the skin that no accident happens to it which you might fear in any way, and if the patient is the most foolish of all men and the most ignorant of them; certainly, even if he was asleep.
Lahoras si romania alcuna causa annexa al os del pannicol en alcus locs de os, inscidira aquel de lu am la extremitat del inscissori aquel lenticular, e deliuraria aquel de lu am facilitat, quar es deliurat de lu ses nocument e ses paor.	 The first source sentence means:
E si fractura del os no penetra entro al pannicol, e aquo que es abscidit o es ostat del os es la facia de lu, e roman en lu asperitat e satagias subtils, lahoras cove que razas aquela asperitat e erradiques aquelas satagias am razoris subtils per les quals tu has preparat le nombre, de diversas quantitatz per que sia a tu possible administrar de aquels en tot loc les pus convenientz de lor e le pus dreyt de aquels segon aquo en que te perduzeys la tua operacio aquel os trencat e la figura de lu.	 Here's a line-by-line translation of the given text:
E cove que administres en la tua razio am la qual razes le os al comensament le pus lat de aquels razoris, e aprop usa aprop lu del pus subtil de lu, e no cesses far aquo segon continuitat entro que pervenguas ad aministrar le pus teon e·l pus subtil de totz aquels.	 And it is necessary for you to administer with your own hand using the hand with which you first placed the pus, and then approach him closely with a finer instrument, and do not stop doing this continuously until you have administered all the pus and the finest of it from all those parts.
Mays en quascuna de las autras fracturas petitas capillars e fractura subtil, cove que administres cura segon aquo que perduseys ad rectificacio de lu.	 But in each of the other small capillary fractures and subtle fractures, it is necessary to administer care according to what you have determined for their correction.
E es causa que no es ameguada sobre totz les quals han studi en aquela art.	 And it is because it is not uniform across all those who have studied this art.
E stec sobre aquo que nos scriut havem mostrat en grans fracturas.	 And we will now discuss what we have written about large fractures.  (In this case, "stec" is an archaic form of "parlar", which means "to speak".)
E si le pannicol es retangut quan tu erradiques le os, lahoras cove que prenguas drap de li segon la quantitat de la plagua, e submergeys aquel en oli rozat, e pausa aquel sobre le orrifici de la plagua; e aprop pren autre drap doblat o triplicat e submergeys lu en vi e oli rozat e pausa aquel sobre drap prim e fay aquo al pus leugierament que podes sobre aquel, que no graves le ciphac; e aprop administra sobre aquel liament lat, e no strenhas aquel sino per quantitat que tengua la plagua tant solament.	 And if the skin is cut when you extract the bone, then it is necessary to take a cloth according to the size of the wound, and soak it in rose oil, and place it on the opening of the wound; and then take another cloth folded or tripled and soak it in wine and rose oil and place it over the first cloth, and apply that lightly with the pus, as much as you can without burdening the flesh; and then administer a thin bandage, and do not tighten it more than the wound itself.
E layssa aquel am aquesta cura per un dia o per dos entro que sias segur de apostema caut; e aprop deslia aquel e aprop aministra medicinas am las quals es superflua siccitat, ayssi cum razitz de lin e farina de errs, e polvera de enses e de aristologia, e de semblantz ad aquels.	 And leave that person with this care for one day or two until you are sure of the abscess caut; then unbind him and administer medicines which are superfluous dryness, such as linseed oil and barley flour, and powder of violets and of aristolochia, and similar to those.
E es que tu fassas de aquestas medicinas polvera que sia pulverizada sobre la plagua, ayssi cum son secas; e universalment, administra en aquel tota medicina de proprietat de la qual es que abstergesca e no mordique.	 And it is that you make from these medicines a powder which is sprinkled over the wound, as they are dry; and generally, administer to him every medicine of the property of which it is that it should absorb and not sting.
E guarda te segon la tua vertut que la plagua en la tua curacio sia neta; e no sia en lu surdicia de enguent ni autra; ni no layssas agreguar virulencia en lu; quar quan es ajustada sobre le pannicol del cervel, corromp aquel e poyreys aquel, e accideys sobre le malaute aprop aquo malicia maligna.	 And be careful according to your skill that the wound in your care is clean; and there should not be any putrefaction or other in it; nor let you allow any virulence to increase in it; for when it is attached to the panniculus of the brain, it corrupts that and poisons that, and it happens to the patient something malignant.
E accideys en le ciphac del cap, cum de lu es mondificat le os e majorment quan es menspresada la cura de lu, e es negror en la superficia de lu; e donc considera lahoras si accideys al malaute les accidentz que havem ditz, sapias que es parnicios ses tot dopte.	 And it happens in the cavity of the head, as its bone is denuded and especially when its care is neglected, and there is blackness on its surface; and therefore consider if such accidents happen to the patient as we have said, know that it is pernicious without any doubt.
E si no accideys negror sino de la medicina que es pausada desus, e es en vertut de aquela medicina que fassa aquela negror, lahoras cove que tu prenguas de mel una partida e de oli rozat partidas iii, e am aquels linieys un drap, e aprop pausa aquel sobre le ciphac; e aprop cura aquel am las specias de curacio que conveneys entro que sia sanat.	 And if there is no blackness except from the medicine that is placed on it, and it is by the virtue of that medicine that such blackness occurs, then you should take one part honey and three parts rose oil, and with these anoint a cloth, and then place that on the cavity; and then cure it with the appropriate healing spices until it is healed.
Capitol .iii.	 Based on the context provided in the previous translations, this appears to be the title or heading of the third chapter of the medical treatise. Therefore, a possible translation could be:
De restauracio del nas quan es trincat.	 "On the restoration of the nose when it is broken.
Sapias que no es trencat del nas sino doas partidas ensemps pus sobiranas, o una de aquelas alcunas veguadas, per so quar en lu has dos osses, quar la partida dejos es cartillaginosa, e no es trencada e no accideys a lu sino atricio e tortuositat e sinuitat.	 "Know that the nose is not broken but rather split into two superior parts at once, or one of those parts is injured, because within it there are two bones. The lower part is cartilaginous and does not break; what happens to it is only bruising, twisting, and swelling.
Mays si es trencada la una de las doas partidas de lu, lahoras cove que tu intrometas le dit petit en le sieu nas, e que engualhas aquela fractura dedintz am le tieu dit indic, e am le dit pous defora, entro que retorne le nas segon la sua figura natural.	 "But if one of the two parts is broken, then you should insert your little finger into the patient's nose and press together the fracture from inside with your index finger, and from outside with your thumb, until the nose returns to its natural shape.
E sia fayt aquo per tu am facilitat, e guarda te que no caja per aquela tua operacio sobre le malaute delor.	 "And this should be done by you with care, and ensure that through your operation, you do not cause pain to the patient.
E si la fractura es en la pus sobirana partida del nas, e le dit no perve ad aquela, lahoras cove que sia equat am la extremitat del ray en le qual sia petita grossitut.	 "And if the fracture is in the more superior part of the nose and your finger cannot reach it, then it should be adjusted with the tip of a small reed.
E si la fractura es en doas partidas, lahoras tu fay le semblant de aquo.	 "And if the fracture is in both parts, you should do the same thing.
E coyta te am restauracio de lu en le primier dia de la fractura, si es possible; e sino, lahoras aprop le vii o·l x deves le repaus del apostema caut.	 "And strive to restore the nose on the first day of the fracture, if possible; and if not, then around the seventh or tenth day you should remove the clot with caution.
E aprop entromet en la extremitat del nas una meca de drap de li, si la fractura es en una partida, o metz doas calguas, si la fractura es en doas partidas, e sia en la calgua grossitut de tanta quantitat que umpla le trauc del nas.	 And immediately insert into the tip of the nose a wick of linen cloth. If the fracture is in one place, put in two wicks, if the fracture is in two places, and let it be thick enough to fill the nostril hole.
E diysso alcus dels antics restauradors que las calguas sian enfundudas en boder, e sian permudadas en tot dia, mays no es vist a mi; habantz cove que la meca sia enfunduda en album de huou comfit am polvera de moli; e aprop layssa la qualgua entro que l’os sia fermat e sia endurazida la cartillage.	 And thus say some of the ancient restorers that the wicks should be wrapped in wool and changed every day, but I have not seen this happen; it is necessary for the wick to be wrapped in an egg white mixture with powdered mullein; and then leave the wick in until the bone has healed and the cartilage has hardened.
E alcunas veguadas sia entromes en le nas, en loc de calgua, pena de auca pus que es envolopada de drap de li leon; e sia que ja te la fractura del nas pus vehement e que le malaute no sia prohibit de inspiracio.	 And sometimes it may be inserted into the nose instead of a wick, a small piece of cloth wrapped in linen, especially if the patient has a more severe nasal fracture and is having difficulty breathing.
E aquesta causa no es a tu necessaria; e si voles, fay aquo, e si voles, fay calguas.	 And for this reason it is not necessary for you to do so; and if you wish, you can do this, or if you prefer, you can use wicks.
E si accideys autra veguada apostema caut, emplastra le nas am cerot o am coto enfus en vi agre e oli rozat, o am diaquilon.	 And if another abscess forms, apply a plaster to the nose with wax or cotton soaked in vinegar and rose oil, or with dichloracetophenone.
Mays si no accideys apostema caut, lahoras cove que emplaustres aquel defora am farina de sizami e am polvera de enses cofitz am album de huou; e aprop pausa sobre lu stopa leon, e no lies le nas am alcuna causa.	 But if an abscess does not form, then you should plaster the area with a mixture of sesame flour and powdered iris, mixed with egg white; and then place a wool cloth over it, and do not touch the nose for any reason.
Mays si so trencats les osses del nas am fractura petita o so conminuitz, lahoras cove que scindas sobre aquels, e extraguas aquels am insturmentz que conveno ad aquels; e aprop cos la scissura, e cura aquela am aquo que encarna e consolida, e am emplastres ad aquo convenientz.	 Here's a line-by-line translation of the given sentence:
E si accideys plagua dedintz le nas, lahoras cove que cures aquela am calguas e administra canulas de plom entro que sia de tot sanat.	 And if a wound occurs inside the nose, then it is necessary to cure that with tongs and administer lead cannulas until it is completely healed.
Capitol .iiii.	 Chapter IV
De restauracio de la mandibula quan es trincada.	 On the restoration of the jaw when it has been broken.
Quan la mandibula dejos es rompuda e la fractura de lu no es am plagua, reguarda lahoras si la fractura es deforas tant solament, e no es trencada en dos e es curvada a las partidas dedintz, lahoras la sua cognicio es leugiera.	 When the jaw has been broken and the fracture is not caused by a wound, consider whether the fracture is only on the outside and not split into two parts, curving inward. In this case, its cure is easy.
E cove donc, si la fractura es en la part dreyta, que tu intrometas le tieu indic senestre en la boca del malaute; e semblantment si la fractura es an la mandibula senestra, lahoras intromet le dit indic de la ma dreyta; e impelleys am aquel la gilbositat de la fractura dedintz am facilitat a las partidas defora, am la tua autra ma de la partida defora del os; am aquel decentment equa aquelam.	 Therefore, if the fracture is on the right side, you should insert your left index finger into the patient's mouth; similarly, if the fracture is on the left jaw, then insert the index finger of your right hand; and with this, push inward the swelling of the fracture to the outer parts with facility, with your other hand from the outside of the bone; with this, you should decentralize it.
E si la fractura de la mandibula ja es separada en doas, lahoras cove que administres extensio de doas partz segon rectitut entro que sia possibla la equacio de lu.	 And if the jaw fracture is already separated into two parts, then it is necessary to apply extension to both parts according to what is straight until their union is possible.
E si accideys conmocio de dentz a disrupcio, lahoras strenh aquelas de las quals speras que romandran am fil de aur o de argent o de ceda; e aprop pausa sobre la mandibula trencada cerot, e aprop pausa sobre lu drap duplicat, e pausa sobre le drap gran stelha decentment fayta, o una pessa de sola engual a la longitut de la mandibula; e aprop lia aquela desus segon que a tu es apparelhada la liadura de lu e que conveneys la applicacio, entro que no es destruida.	 And if there is a dislocation of the teeth, then strengthen those which you expect to remain with a thread of gold or silver or linen; and then place on the broken jaw a piece of wax, and then place on it a double cloth, and place on the large cloth a star-shaped bandage well made, or a sole of leather equal in length to the jaw; and then tie it above according to how you are accustomed to the tying of it and as is suitable for the application, so that it is not displaced.
E comanda al malaute que use de repaus e tranquilitat, e pausa la vianda de lu sorbicios leons.	 And command the patient to rest and be calm, and provide his food in small portions.
E si extimas que ja es alterada la figura en alcuna manieyra, lahoras tu te coyta e deslia aquel al tertz dia; e aprop rectifica aquo que ja es alterat de lu e emplaustra aquel am polvera de moli, am album de huou, o am farina de cisami, pus que tu auras ostat le cerot de lu, e pausa sobre le emplastra lana leon.	 And if you think that the shape has already been altered in some way, then take care of it and remove it on the third day; and then correct what has been altered from him and apply a plaster to him with powder of mills, with egg white, or with cumin flour, after you have removed his bandage, and place wool over the plaster.
E adonc cum sta annex e ajustat aquel emplastre sobre lu, e la disposicio del os no es alterada, layssa aquel, que no le deslies entro que sia sanat e strenh la fractura; quar motas veguadas aquesta fractura es streyta en tres sempmanas.	 And when this plaster is applied and attached to him, and the position of the bone is not altered, leave it there, do not remove it until he is healed, and strengthen the fracture; for many times this fracture is healed in three weeks.
E si autra veguada accida apostema caut, lahoras administra aquo que havem dit motas veguadas en la sedacio de lu entro que sia sanat, e sia remaugut aquel apostema.	 And if another time an abscess appears, then administer the same things that we said many times in his healing until he is healed and the abscess is removed.
E si la fractura es am plagua, lahoras considera si es pessa del os separada o satagias, lahoras tu te subtilia que ostes aquelas satagias am aquo que conveneys ad aquo en la remocio de aquelas dels sturmentz.	 And if the fracture is with a wound, then consider whether it is a piece of bone separated or splinters, then be careful to remove those splinters with the same water that you use for removing those from instruments.
E si le orrifici de la plagua es streyt, lahoras tu le amplifique am le fleubotomi segon la quantitat de la tua necessitat.	 "And if the opening of the wound is narrow, then you should widen it with a fleam (surgical instrument) according to your need.
E aprop quan tu auras ostat aquelas satagias, e de aquelas no sira remaugut re, lahoras tu cos le orrifici de la plagua si es ampla; e sino, pausa sobre aquela un dels emplaustres que conveneysso ad aquo e encarnan aquela, entro que sia sanada.	 "And when you have removed those splinters and nothing remains, then you should cover the opening of the wound if it is large; and if not, place one of the appropriate plasters over it to encourage healing until it is healed.
Capitol .v.	 "Chapter 5
De restauracio de la furcula quan es trinquada.	 "On the restoration of the collarbone when it is broken.
Motas veguadas es trencada la furcula de la partida denant deves le muscle, e aquela fractura es fayta en una de tres manieyras.	 "Very often, the collarbone breaks from its front end near the muscle, and this fracture can occur in one of three ways.
Quar o es trencada, o seperada, o es seperada en doas partz otra que no accidan satagias; e es leugier a la restauracio de lu; o es ayssi que accideysso en lu satagias, e es dificil a restauracio de lu; o es ayssi que la fractura es am plagua.	 "Because it is either broken, separated, or split into two parts without splinters present; and it is easy to restore in this case; or it occurs with splinters present, making restoration difficult; or the break is accompanied by a wound.
