Praefatio.	Foreword.
Et scias, quod Coxa stringitur in quinquaginta diebus, uel additur parum, aut minuitur parum: totum illud est secundum diuersitatem complexionum, et reliquarum dispositionum.	And know that the hip is bound for fifty days, or a little more, or a little less: all of that is according to the diversity of complexions and the remaining dispositions.
¶ De restauratione fracturae Rotulae genu.	On the restoration of a fracture of the kneecap.
Caput XVI.	Head 16.
Scias, quod Rotulae genu raro accidit fractura, sed accidit ei attritio multotiens.	You should know that fracture of the knee joint rarely occurs, but it often happens to him with frequent sprains.
Si uero accidit ei fractura, tunc non nisi aut fissura, aut foramen in partibus suis.	If, indeed, a fracture occurs to him, then it is not unless either a crack or an opening in its parts.
Et est illud cum uulnere, et absque uulnere.	And it is with a wound and without a wound.
Et statur super illud totum cum sensu.	And it stands upon the whole of it with sense.
Et restauratio eius est ita, ut aequetur quod disruptum est ex partibus eius cum digitis, donec aggregetur, et coniungatur secundum quod possibile est ex aequatione et facilitate, et fabricatione.	And its restoration is thus, that it may be equalized what has been disrupted from its parts with fingers, until it aggregates and is joined together as much as possible from equality and facilitation, and formation.
Deinde pone emplastrum ex farina sisami, uel molendini, cum albumine oui: et pone super ipsum astellam rotundam, si indiges illa: et stringe desuper strictura conueniente ad illud.	Then put a plaster made from flour of emmer wheat or millet, with the white of an egg, and put above it a round stave, if you need it; and bind above it a suitable strapping to hold it in place.
Deinde considera omnes dispositiones quas narrauimus in reliquis fracturis: sicut apostema calidum, et similia illi: ita, ut opponas omni accidenti cum eo quod conuenit ei, donec sanetur.	Then consider all the dispositions that we have narrated about other fractures; such as a warm poultice and similar things to it; thus, that you may oppose every accident with what is convenient for it, until it is healed.
¶ De restauratione fracturae Cruris.	On the Restoration of Fractures of the Leg.
Caput XVII.	Head 17.
Scias, quod Cruri sunt duo ossa, quorum unum est grossum, et nominatur nomine Cruris: et alterum subtile, et nominatur Focile.	You should know that there are two bones in the legs, of which one is thick and is named by the name of the Leg; and the other is subtle and is named the Fibula.
Et accidit utrisque ex speciebus fracturae quod accidit duobus ossibus brachii: et propter illud fit restauratio eius, sicut restauratio brachii aequaliter, et operatio est una.	And it happens that both bones of the leg are subject to the same types of fracture as those of the arm; and because of this, its restoration is made in the same way as the restoration of the arm, and the operation is one.
Quod si franguntur duo ossa simul, conuertitur Crus ad omnes partes.	What if both bones are broken at the same time, the Leg is converted to all its parts.
Et si frangitur os subtilius, conuertitur Crus ad anteriorem partem.	And if the subtle bone is broken, the Leg is converted to the anterior part.
Et si frangitur os grossius, inuenis illud inferius: et est ex eis quae non occultantur tibi.	And if the thick bone is broken, you will find it inferior; and it is one of those things that do not hide from you.
Deinde administra extensionem, et aequationem, et ligationem astellarum secundum illud aequaliter.	Then administer extension, and adjustment, and ligature of the stellar bones according to that equality.
Verumtamen oportet, si fractura Cruris est fractura foeda, habens sethagie multa: ut sit extensio minor, et lenior alleuiatione tua.	However, it is necessary, if the fracture of the leg is a foul fracture, having many stitches: so that the extension should be minor, and your alleviation more gentle.
Et in Crure quidem est ex operatione quiddam super brachium: et est, ut quando tu aequas astellas, et comples omnem operationem tuam, tunc accipe duas fascias ex ligno pini, quod administratur in fabricatione solariorum quod ponitur sub tabulis: et fiunt ex spatulis palmae: et elige ex eis quibus est grossitudo parua, et neque sint ex minutis: et sit longitudo earum secundum longitudinem Cruris a genu usque inferius.	And on the leg indeed there is something from the operation above the arm: and it is, when you adjust the stellar bones, and complete all your operation, then take two bandages of pine wood, which are administered in the fabrication of splints that are placed under the tables: and they are made from palm spatulas: and choose from them those that have small thickness, and not be from minute ones: and let their length be according to the length of the leg from the knee down to the bottom.
Deinde inuolue super unamquamque pannum duabus inuolutionibus secundum longitudinem eius.	Then wrap around each bandage with two wrappings according to its length.
Et pone unam partem Cruris a parte una, et alteram a parte altera: et sint ex genu usque inferius pedis.	And place one part of the leg on one side, and the other on the other side: and let them be from the knee down to the foot.
Deinde liga duas fascias in tribus locis ex duabus extremitatibus et medio.	Then tie two bandages in three places, from the two extremities and the middle.
Cum enim strictura prohibetur, Crus declinat ad dextram et sinistram, et stat statione bona.	For when the stricture is prohibited, the leg declines to the right and left, and stands in a good position.
Et iam quidem administretur cunabulum ex ligno secundum longitudinem Cruris, et ponatur in eo Crus, ut conseruet ipsum a motu.	And now indeed the splint is administered from wood according to the length of the leg, and the leg is placed in it, so that it may conserve it from motion.
Et plurimum quidem oportet, ut facias illud in fractura quando cum ea est uulnus proprie.	And it is especially necessary, to do that in the fracture when there is a proper wound with it.
Deinde considera Crus in omni die, et stude cum eo studio ultimo ab apostemate, aut inflatione, aut reliquis aliis.	Then consider the leg every day, and study it with utmost care to prevent aposteme, or inflammation, or other remaining things.
Si ergo accidit aliquid ex illis, tunc oppone ei cum eo quod oportet, usquequo sanetur, si Deus uoluerit.	If therefore something happens from those, then oppose it with what is necessary, until it is healed, if God wills.
De fractura ossium Pedis, et Digitorum.	On the fracture of the bones of the Foot and Toes.
Caput XVIII.	Chapter 18.
Calcaneo quidem non accidit fractura penitus.	Indeed, a fracture does not occur deep in the heel bone.
Ossibus uero Pedis accidit quandoque fractura, et Digitis parum etiam accidit fractura: et non accidit eis nisi attritio in pluribus dispositionibus.	However, a fracture of the foot bones occurs when it does, and a small fracture also occurs in the toes; and it does not occur unless there is bruising in multiple locations.
Quod si accidit ossibus Pedis fractura, et uides illa ossa sublimari super se adinuicem, tunc ponat infirmus Pedem suum super terram praeparatam, sicut ambulans.	If a fracture of the foot bones occurs, and you see those bones protruding above each other, then the patient will place his injured foot on the prepared ground, just like someone walking.
Deinde sta tu, et pone Pedem tuum super illud quod eleuatur ex illis ossibus: postea preme, uel calca eam: et aequa ipsam, donec redeat in locis suis.	Then stand there, and place your foot on what is elevated from those bones; afterwards press, or tread on it; and equalize it, until it returns to its proper places.
Deinde pone emplastrum, et stuppam desuper: et pone sub uentre Pedis tabulam paruam, cui sint duo capita plana.	Then put on a plaster, and apply a bandage over it; and place under the foot a small flat board, which has two flat heads.
Deinde stringe eam cum Pede strictura decenti, postquam tu inuoluis eam cum pannis, et reliquis quibus indiget.	Then bind it with a suitable strap along with the foot, after you have wrapped it with cloths, and other things which it needs.
Cum ergo praetereunt ei tres dies, aut quatuor, tunc solue ligamentum.	When therefore three days or four have passed for him, then loosen the bandage.
Nam tu inuenies ossa aequata, siue sint fracta, aut sint dislocata.	For you will find the bones equalized, whether they were fractured or dislocated.
Operatio ergo in eis est, sicut uides.	The operation is therefore successful, as you see.
Si autem franguntur aliqui digiti, tunc restaura eos, et aequa ipsos secundum quod narraui tibi in restauratione digitorum manus.	But if some toes are broken, then restore them, and equalize them according to what I narrated to you about the restoration of fingers on hands.
Deinde pone digito tuo astellam secundum longitudinem digiti, et sit latior eo parumper: deinde pone sub Pede hanc tabulam quam narraui tibi, et stringe eam strictura decenti.	Then put a splint on your toe according to the length of the toe, and let it be slightly wider; then put under the foot the board that I described to you, and bind it with a suitable strap.
Si uero quod frangitur ex ossibus est duo, aut tria, aut plus, tunc pone super omnem digitum astellam suae quantitatis, inuolutam in panno lini: et stringe tabulam in inferiori Pedis: et sit stans super unum capitum tabulae extra uentrem Pedis, ut teneat retentione bona.	If indeed what is broken from the bones is two, or three, or more, then put a splint of its own quantity on each toe, wrapped in linen cloth: and bind the board to the lower foot; and let it stand on one head of the board outside the belly of the foot, so that it holds with good retention.
Et conuenit tibi, ut non obliuiscaris, quin consideres omnia quae dixi tibi in reliquis fracturis ex accidentibus quae diximus: et oppone omni accidenti cum eo quod oportet.	And it is fitting for you not to forget, that you should consider all the things we have told you about the remaining fractures from the accidents we have mentioned; and oppose every accident with what is suitable.
¶ De fractura Vuluae mulieris, et ossis pectinis, et uirgae uiri.	About the fracture of a woman's pubic bone, and the fracture of the os Pubis, and the fracture of a man's penis.
Caput XIX.	Chapter 19.
Quando frangitur Vulua mulieris, tunc fac eam sedere quadratam.	When the pubic bone of a woman is fractured, then make her sit squarely.
Deinde inclina eam ad partem dorsi ipsius parumper, et teneatur retro.	Then incline her to the same dorsal part, and let it be held back.
Deinde impleat obstetrix Vuluam eius coto, donec impleat eam: et fiat in Vulua ex eo sicut sphera.	Then fill the obstetric instrument with her pubic bone, until it fills it: and let it be made into a sphere in the pubic bone from that.
Deinde concutiatur mulier, et eleua dorsum eius paulatim.	Then the woman is shaken, and her back is raised little by little.
Illud enim cotum egreditur, donec fiat ante portam Vuluae sicut sphera, et os fractum redit.	For that cavity emerges, until it becomes a sphere before the gate of the pubic bone, and the broken bone returns.
Deinde pone puluillum super dorsum eius.	Then put a small pillow on her back.
Quando ergo uult mingere, remoueat cotum cum facilitate, deinde mingat: et reduc ipsum secundum modum, quo intromisisti ipsum in primis: deinde redeat ad puluillum suum primum.	When therefore she wants to urinate, remove the cavity with ease, then let her urinate: and return it according to the method by which you first introduced it; then let it return to its original pillow.
Faciat illud septem diebus, aut circiter, os ipsum enim restauratur.	Let her do that for seven days or around that time, for the bone is indeed restored.
Et si uis, accipe uesicam ouis, et stringe super foramen eius cannulam arundinis, et intromitte uesicam totam in Vuluam eius.	And if you wish, take a bladder of a goat, and tie over the opening of it a reed pipe, and insert the whole bladder into her pubic bone.
Deinde suffla in cannulam cum uirtute, donec infletur uesica intra Vuluam, fractura enim redit.	Then blow into the pipe with strength, until the bladder is inflated inside the pubic bone, for the fracture returns.
Deinde impleatur cum coto, et stet aliquot diebus, secundum quod narrauimus, donec sanetur.	Then it is filled with a cavity, and let it stand for some days, according to what we have narrated, until she is healed.
Et quando frangitur os Pectinis uiri, aut mulieris, tunc administra in restauratione eius, et ipsius aequatione illud quod narrauimus in osse Anchae.	And when the bone of the pelvis of a man or woman is fractured, then administer its restoration, and balance it according to what we have narrated for the ankle bone.
Et non occultatur rectum in his fracturis propinquis, quae parum contingunt, praecipue cui est quiddam studii, uel usus.	And it is not hidden in these fractures that are close together, which touch a little, especially to one who has some knowledge or practice.
Et intellige librum meum istum multum, quoniam fractura ipsa significat tibi in pluribus dispositionibus uiam rectam in restauratione sui, et strictura sui: intellige ergo.	And understand my book, this one much, because the fracture itself shows you the way to restore it in many arrangements, and its constriction: understand therefore.
In Virga autem uiri quando frangitur, accipe guttur anseris: et intromitte uirgam in ipso.	When the twig of a man breaks, take the gullet of a goose: and insert the twig into it itself.
Deinde pone super ipsum inuolutionem ex panno, et inuoluatur, et dimittatur tribus diebus, aut circiter eos, et sanabitur, si Deus uoluerit.	Then put a wrapping of cloth over it, and let it be wrapped, and leave it for three days or around that, and it will heal, if God wills.
¶ De restauratione fracturae ossium, quando est cum uulnere.	Concerning the restoration of a fracture of bones, when it is with an ulcer.
Caput XX.	Chapter 20.
Conuenit ei cui accidit fractura cum uulnere, praecipue si est magnum, sicut os coxae, aut adiutorii, aut simile illi, ut properes, et phlebotomes ipsum statim: si attestantur tibi conditiones phlebotomiae, sicut praemisimus.	It is fitting for one to whom a fracture with an ulcer has occurred, especially if it is large, such as the hip bone, or the adjoining ones, or similar to them, that they be treated promptly, and phlebotomists attend to it immediately: if the conditions of phlebotomy are testified to you, as we have mentioned before.
Quod si uulnus effluit sanguinem, tunc oportet, ut properes ad abscisionem eius, ita ut puluerizes super ipsum zegi tritum: si non est tibi praesens aliud.	When the ulcer bursts forth with blood, then it is necessary to apply a poultice to its excision, so that you may dust it over with powdered zegi: if there is not another remedy present for you.
Deinde incipe restaurare fracturam in illo eodem die: et non postponas illud, si non accidit apostema.	Then begin to restore the fracture on that same day: and do not put it off, unless an abscess occurs.
Si uero accidit apostema calidum, tunc dimitte restaurationem eius usque ad diem nonum, donec sedetur apostema.	If a hot abscess occurs, then postpone the restoration until the ninth day, until the abscess subsides.
Et non appropinques ei in die tertio, et quarto omnino, nam tu faceres ei accidere accidentia mala.	And do not approach it on the third and fourth days at all, lest you cause bad accidents to happen to it.
Si autem os fractum est eminens super cutem detectum: tunc oportet, ut coneris reducere ipsum, et aequare ipsum manibus tuis cum facilitate et extensione parua.	If the broken bone is prominent above the detected wound: then it is necessary to try to reduce it, and adjust it with your hands using gentle and slight extension.
Si autem non praeparatur extensio eius, et ipsius aequatio manibus tuis: tunc reduc ipsum cum isto instrumento.	If the extension of it is not prepared, and its adjustment with your hands: then reduce it with that instrument.
Et est instrumentum quod fit ex ferro, cuius longitudo est quantitas septem digitorum, aut octo: et eius latitudo est secundum quantitatem uulneris.	And it is an instrument made of iron, whose length is the measure of seven fingers, or eight; and its width is according to the size of the wound.
Et propter illud necesse est medico, ut accipiat ex eis tria, aut quatuor secundum quantitatem qua indiget ad illud ex curatione in omni specie fracturae.	And because of that, it is necessary for the physician to receive from them three or four according to the size that he needs for that cure in every kind of fracture.
Et sit rotundum: et sit in eo grossitudo parua, ut non duplicetur apud compressionem super ipsum in hora operationis: et sit acutae extremitatis, cui sit margo in extremitatibus suis.	And let it be round; and let there be a small thickness in it, so that it is not doubled at the time of compression upon it during the hour of operation; and let it have an acute extremity, which has an edge at its extremities.
Et sit superius eius ad grossitudinem ex medietate eius usque ad inferiora.	And let its upper part be in thickness from the middle of it to the lower parts.
Et haec est forma eius.	And this is its form.
Oportet in Hac Operatione, ut ponatur extremitas eius acuta curuata super extremitatem ossis eminentis: et impelle ipsum cum eo uice una, donec quando redit os et aequatur quadam aequatione.	It is necessary in this operation that the acute curved extremity of it be placed over the prominent bone extremity; and push it with one force, until when the bone returns and is equalized by some equalization.
Conare ergo aequare extremitates fracturae adinuicem.	Therefore, make the extremities of the fracture equal to each other.
Quod si extremitates eius fracta est subtilis, et non accipit eam instrumentum accaeptione bona, tunc opotet, ut incidas extremitatem illius ossis, donec instrumentum potestatem habeat eius.	If the fractured extremity is subtle and does not receive the instrument with good reception, then it is necessary to cut into the extremity of that bone, until the instrument has power over it.
Si uero non potes reducere eos cum eo quod narrauimus omnino, tunc incide ipsum cum eo quod conuenit ei ex Incisoriis quae diximus: aut serra ipsum cum una serrarum quocunque modo possibile est tibi.	If indeed you cannot reduce them with what we have narrated altogether, then cut into it with what is convenient for it from the incisions that we have mentioned: or saw it with one of the saws in whatever way possible to you.
Deinde rade illud quod remanet in osse ex asperitate et corticibus minutis.	Then scrape off what remains on the bone from roughness and minute crusts.
Cum ergo reducitur os, et inuenit infirmus post reductionem eius dolorem uehementem laedentem, tunc scias, quod os non rediit ad locum suum naturalem.	When the bone is reduced and finds that it is weak after its reduction and feels a violent, piercing pain, then know that the bone did not return to its natural place.
Fac ergo illud.	Do that.
Nam tu confers infirmo iuuamentum magnum, cum completur restauratio tua quam facis ossi.	For you bring great benefit to the weak, when you complete your restoration, which you do for the bone.
Tunc submerge pannum in uino stiptico, nigro.	Then soak a cloth in styptic wine, black.
Et proprie si est in aestate.	And especially if it is in summer.
Et non ponas super uulnus caerotum, neque aliquid in quo sit oleum: ut non faciat accidere in ipso putredinem et corruptionem.	And do not apply it to ulcerated wounds, nor anything in which there is oil: so that it does not cause decay and corruption.
Deinde administra astellas in hora complementi tui a restauratione ossis.	Then administer the oils at the time of your recovery for the restoration of the bone.
Et dimitte uulnus detectum: ita, ut incidas cum forficibus foramen in inuolutionibus secundum quantitatem uulneris.	And uncover the wound: thus, that you may cut with forceps into the inversions according to the quantity of the wound.
Et caue omni cautela, ne stringas uulnus cum fractura.	And beware with all caution, lest you constrict the wound with a fracture.
Multotiens enim fecerunt istud stolidi medici: et fecerunt accidere super infirmos suos aut mortem, aut corrosionem, aut zuchem, id est, saniem.	For many times indeed have foolish physicians done this: and they have caused to happen to their sick patients either death or decay, or gangrene, that is, putridity.
Et sit strictura tua mollis, lenis, diuersa stricturae fracturarum reliquarum.	And let your bandage be soft, gentle, and diverse in the bandaging of remaining fractures.
Quod si uulnus est malum, aut est uulnus magnum, et times super ipsum quaedam accidentia mala quae narrauimus, et inuenis dolorem in loco suspensum: tunc non oportet, ut ponas super ipsum astellas.	For if the wound is bad, or it is a great wound, and there are certain evil accidents that we have described, and you find pain in the suspended place: then it is not fitting to apply oils to it.
Et fac eis inuolutiones ex pannis duris in loco astellarum, et stringe ipsum cum eis.	And make inversions with hard cloths in the place of the oils, and constrict it with them.
Cum autem est post diem unum, aut dies duos, et uides uulnus iam incipere, ut in eo generetur pus: tunc aufer desuper ipsum pannum quem posuisti super ipsum cum uino.	When, however, it is after one day, or two days, and you see the wound already beginning to generate pus: then remove from above the cloth that you had applied with wine.
Deinde administra licinia, et unguenta cum quibus de consuetudine nostra est, ut medicemur uulnera: sicut unguentum tetrapharmacon, et similia illi.	Then administer the liniments, and ointments with which it is our custom to heal wounds: such as the four-drug ointment, and similar to that.
Et conuenit tibi, ut soluas ligamentum.	And it is fitting for you to loosen the bandage.
Et considera uulnus in omni die mane et uespere, donec consolidetur, et sanetur.	And examine the wound every morning and evening, until it is consolidated and healed.
Et oportet, ut praeparetur membrum taliter, ut currat ex eo pus ad inferiora cum facilitate.	And it is necessary to prepare the limb in such a way that pus flows out of it easily downwards with facility.
Quod si praetereunt uulneri dies multi, et non consolidatur, neque abscinditur pus ab eo: tunc scias, quod illic sunt satagie ossis parua.	If many days have passed over the wounds and they do not consolidate, nor is the pus separated from them: then know that there are small ulcers of the bones.
Quare oportet, ut inquiras uulnus cum tenta.	It is necessary to investigate the wound with a probe.
Quot uero ex illis alsatagie sunt separata, remoue ea, et extrahe ipsa.	Indeed those which are separated from the ulcers, remove them, and extract themselves.
Et quae ex eis sunt non separata, et pungunt membrum, et faciunt accidere dolorem, conare incidere ea, et auferre ea omni modo quo possibile est tibi illud.	And those which are not separated from them, and pierce the membrane, and cause to happen pain, try to cut them out, and remove them in every way that is possible for you.
Quod si accidat uulneri zuchen, aut ekileten, id est, estiomenus, aut species alia corruptionis et putrefactionis: tunc oportet, ut opponas unicuique ex eis cum eo quod conuenit ei ex curatione, cuius praecessit narratio in capitulo suo.	If it happens that the wound becomes infected, or turns foul, that is, becomes putrid, or another kind of corruption and decay: then it is necessary to apply a remedy to each one of them with what is suitable for its cure, whose preceding narration is in its own chapter.
Et ex eo in quo oportet ut stet sermo meus, et cui facias praesentem mentem tuam quando frangitur os, et eminet super membrum, sicut os coxae, et adiutorii, et similia eis ex membris magnis, est, ut non praesumas attractionem eius, multotiens enim accidit ex illo mors, imo dimitte ipsum, donec putrefiat.	And from that in which it is necessary for my speech to stand, and you should have a present mind when the bone is fractured, and it protrudes above the membrane, such as the hip bone, and the assisting ones, and similar ones from the large members, it is, so that you do not assume an attraction of it, for many times it happens from that death, or rather, abandon it, until it putrefies.
Fortasse enim cadet per se post uiginti dies, aut triginta.	Perhaps indeed it will fall off by itself after twenty days, or thirty.
Tunc ergo cura uulnus, si uidetur tibi: et sinon, dimitte ipsum.	Then therefore treat the wound, if it seems to you: and if not, abandon it.
¶ De curatione Nodationis in uestigio fracturae.	On the treatment of swellings in fractures of the vertebrae.
Caput XXI.	Chapter 21.
Multoties accidit haec Nodatio in uestigio sanationis fracturae.	This swelling often occurs in the healing of fractures of the vertebrae.
Praecipue, quae est prope iuncturas: et foedatur ex ea figura membri.	Especially when it is near the joints: and it becomes deformed from the shape of the limb.
Et fortasse prohibet membrum ab operatione sua naturali.	And perhaps it prevents the limb from performing its natural function.
Considera ergo tunc, si nodatio est recens: administra in ea medicinas quae stipticitatem habent, sicut aloe, et olibanum, et myrrha, et sarcocolla, et acacia, et similia eis.	Therefore consider then, if the swelling is recent: administer to it medicines that have drying properties, such as aloe, and frankincense, and myrrh, and sarcocola, and acacia, and similar ones.
Ita, ut accipias ex istis quasdam, aut omnes eas: et confice eas cum uino stiptico, aut cum albumine oui, aut cum aceto: et pone eas super nodationem in stuppa, et stringe eas super ipsam strictura bona.	So, take some of these or all of them and mix them with wine styptic, or with egg white, or with vinegar; and apply them to the wound in a compress, and bind them on with a good bandage.
Et dimitte stricturam, nec soluas eam diebus multis.	And leave the bandage on, without loosening it for many days.
Deinde solue eam, et itera aliam, donec remoueatur nodatio.	Then loosen it, and apply another, until the wound is healed.
Aut stringe super ipsam laminam plumbi decenter.	Or bind on a plate of lead centered over it.
Plumbo enim est proprietas remouendi omne quod timetur ex membris.	For lead has the property of removing every pain that is felt in the limbs.
Si autem nodatio iam in lapidem conuersa est, et stricta est, et festine prouocat necessitas ad auferendum eam: tunc finde super eam ex superiori parte eius, et incide superfluitatem eminentem: aut rade eam cum quibusdam rasoriis, donec remoueatur: et cura ipsam, donec sanetur.	But if the wound has already turned into a hard scab, and is constricted, and a pressing necessity arises to remove it: then apply something over it from above, and cut away the redundant prominence: or shave it off with certain razors, until it is removed: and take care of it, until it is healed.
¶ De curatione quando restauratur, et remanet membrum post illud subtile, non secundum naturam suam.	Concerning the treatment when it is restored, and a subtle member remains after that, not according to its own nature.
Caput XXII.	Chapter 22.
Quando restauratur fractura ossis, et remanet membrum post illud subtile, debile: tunc non fit illud nisi propter caussas multas.	When a bone fracture is restored, and a subtle member remains after that, weak: then it does not become sound unless due to many causes.
Quarum una est, multitudo solutionis ligamenti et ligationis eius non secundum quod oportet: aut propter superfluitatem stricturae ligamentorum, donec prohibeatur nutrimentum currere ad membrum: aut propter multitudinem embrocationis superfluae in non sua hora: aut propter paucitatem sanguinis in corpore infirmi, et debilitatem eius.	Of which one is, the multitude of solutions and bindings not according to what is needed: or due to the excess of constricting bandages, until nourishment is prevented from reaching the member: or due to the multitude of superfluous embrocations at an improper time: or due to the paucity of blood in the weak body, and its debility.
Et curatio illius est, cibare infirmum, et tenerum facere corpus eius, donec multiplicetur sanguis in eo.	And the treatment for that is to nourish the weak person, and to make their body tender, until the blood is multiplied in it.
Et administra balneum.	And administer a bath.
Et intromitte gaudium et laeticiam super eum.	And bring joy and happiness upon him.
Deinde pone picem super membrum: ut attrahat pix ad ipsum nutrimentum multum.	Then apply pitch over the member: so that it attracts much nourishment to itself.
Et assiduet embrocationem eius cum aqua tepida, donec currat nutrimentum, et redeat ad figuram suam naturalem.	And you should repeatedly soften it with warm water, until the nourishment starts to flow, and it returns to its natural shape.
¶ De curatione ossium fractorum quando restaurantur tortuose.	Concerning the treatment of fractured bones when they are restored to their proper alignment.
Caput XXIII.	Chapter 23.
Quando accidit membro iam restaurato post sanationem eius tortuositas, et eminentia ossi fracto, aut nodatio: et foedatur per illud forma membri, uerumtamen membrum non prohibetur ab operatione sua naturali: tunc non oportet ut recipias sermonem eius, qui existimat, ut frangatur membrum denuo.	When a member is already restored after its healing, and the twistedness and prominence of the fractured bone or knot remain, and it is deformed by that shape of the member; yet the member is not prevented from performing its natural operation: then it is not necessary to receive the message of one who thinks that the member will be broken again.
Et iam fuerunt multi stolidorum medicorum et restauratorum, qui fecerunt illud in terra nostra.	And already there have been many foolish doctors and restorers, who have done that in our land.
Et haec quidem operatio est uituperabilis ualde, perducens ad mortem, uel timorem magnum, ut scilicet sit mortalis.	And indeed this operation is utterly detestable, leading to death or great fear, as if it were mortal.
Verum si claudicatio et nodatio sunt recentes: tunc oportet, ut embrocetur cum aqua tepida, in qua decoctae sint herbae mollificantes, sicut folia alteae, et radix eius, et mellilotum, et illis similia.	But if the numbness and knotting are recent: then it is necessary to soften them with warm water, in which are decoctions of herbs that soften, such as leaves of marshmallow, and its root, and melilot, and similar things.
Et fiat ei emplastrum cum emplastro mollificatiuo, sicut dyachilon decenter factum.	And let there be made for him a plaster with a softening plaster, such as a well-made diachylon.
Aut sumatur mucilago radicis alteae, et concutiatur cum adipe gallinae, aut oleo sisamino: et emplastretur cum eo.	Or let there be taken a poultice of marshmallow root, and it should be mixed with the fat of a hen, or sesame oil: and it should be plastered on with that.
Aut sumantur ficus pingues, et terantur cum fimo columbino, et similibus eis quae nominantur ex medicinis diminuentes consolidationem.	Or let there be taken rich figs, and they should be crushed with dove's dung, and similar things which are named from medicines that diminish consolidation.
Et quandoque soluitur nodatio cum fricatione assidua, antiqua, et leni, quae fit cum manibus humidis.	And when the knot is loosened with gentle, prolonged, and gentle friction, which is done with moist hands.
Et administretur motus membri ad omnem partem in horis omnibus.	And movement of the member should be administered to every part at all hours.
Si autem tortuositas iam antecessit, et fortis facta est, et conuersa est in lapidem, et prouocata est necessitas ad curatonem eius cum ferro: tunc oportet, ut secetur superius eius, et soluatur continuatio ossis, et incidatur quod superfluit ex nodatione aut osse cum Incisoriis subtilibus: et administretur facilitas in illo cum sollicitudine et studio.	But if the twistedness has already preceded, and has become strong, and has turned into a stone, and necessity has provoked the need for its treatment with iron: then it is necessary to cut above it, and release the continuity of the bone, and remove what is superfluous from the knot or bone with subtle Incisions: and ease should be administered in that with solicitude and study.
¶ De sermone in Dislocatione.	About the treatment of dislocations.
Caput XXIIII.	Chapter 24.
Dislocatio est exitus alicuius iuncturarum a loco suo.	A dislocation is the exit of a joint from its proper place.
Quare prohibetur a motu suo, et foedatur figura membri.	Because it is prevented from its natural movement, and the shape of the limb is deformed.
Et facit accidere super infirmum dolores, et laesiones uehementes.	And it causes to occur severe pains and vehement injuries on the weakened area.
Quando ergo accidit alicui dislocatio, tunc oportet festinare ad restaurationem eius: neque tardet eam omnino.	When therefore a dislocation occurs, then it is necessary to hasten to its restoration: and not delay it at all.
Nam si tardatur, apostematur locus, et fortasse cum eo reductio dislocationis.	For if it is delayed, the place becomes putrid, and perhaps with that, reduction of the dislocation will be more difficult.
Propter illud ergo non oportet, ut moueatur, neque extendatur in hora apostemationis eius.	Therefore, it is not advisable to move or stretch it during the time of its putrefaction.
Quoniam multotiens facit accidere spasmum, et dolores laedentes.	Because it often causes spasms and lacerating pains.
Verum quando accidit illud, tunc oportet, ut properes ad phlebotomiam infirmi.	But when that happens, then it is necessary to resort to bloodletting of the weakened area.
Deinde dimittatur, donec quiescat apostema.	Then it should be left alone until the putrefaction subsides.
Deinde embrocetur membrum cum aqua calida et oleo.	Then the limb should be anointed with warm water and oil.
Deinde reducatur cum facilitate.	Then it should be reduced with ease.
Et curetur omne membrum cum eo cuius rememoratio ueniet in loco suo.	And the whole limb should be treated with that which will bring its memory back to its proper place.
Ego quidem iam ordinaui capitula dislocationis, etiam secundum quod praecessit in fractura, a superiori parte corporis usque ad inferiorem eius.	I have now arranged the chapters on dislocations, and also according to what has preceded in fracture, from the upper part of the body down to its lower part.
¶ De cura dislocationis Mandibulae inferioris.	About the treatment of dislocation of the lower jawbone.
Caput XXV.	Chapter 25.
Parum dislocantur duae Mandibulae nisi raro.	The two jawbones are rarely dislocated at the same time.
Et dislocatio ambarum fit secundum unum duoru modorum.	And the dislocation of both occurs according to one of two modes.
Aut enim remouentur a locis suis remotione parua, et mollificantur parumper.	Or they are removed from their places with a slight removal, and are softened for a short time.
Aut dislocantur dislocatione integra, completa, donec mollificentur ad partem pectoris, donec currat saliua infirmi, et non possit tenere eam, neque possit claudere os suum, et inuoluatur lingua eius cum sermone.	Or they are dislocated with a complete dislocation, until they are softened towards the chest, until saliva flows from the weakened area, and it cannot hold it, nor can it close its mouth, and its tongue is tangled with speech.
Quando autem dislocatio eius est parua, tunc redit in pluribus dispositionibus per se cum paucitate.	When the dislocation of it is small, then it returns to many dispositions by itself with fewness.
Si uero est dislocatio completa, integra: tunc oportet, ut administretur reductio eius uelociter, et non tardetur penitus: et est, ut teneat minister caput infirmi: et intromittat medicus pollicem manus suae unius in radicem Mandibulae dislocationis inter os eius, si dislocatio est a parte una.	If the dislocation is complete and entire: then it is necessary that the reduction of it be administered quickly, and not delayed at all; and it is as if the servant head of the weak patient holds still, and the physician inserts the thumb of their hand into the root of the mandible of the dislocated jaw, if the dislocation is on one side.
Aut intromittat duos pollices suos simul, si dislocatio est a duabus partibus.	Or he inserts both thumbs simultaneously, if the dislocation is from two sides.
Et reliqui digiti manuum eius sint extra, quibus aequet.	And the remaining fingers of his hands are outside, which are equal.
Et praecipe infirmo, ut mundificet Mandibulas suas, et absoluat eas ad manducandum ad omnem partem.	And instruct the patient to cleanse their jaws, and release them for chewing on all sides.
