Ayssi comensan las paraulas de Albucasim .	The words of Albuquisim begin here.
E es que la partida lenticular es leon e no inscideys alcuna causa, e la partida aguda es de lu en dos latz avantz en longitut, ayssi cum vezes; que la partida lenticular sia ajustada al ciphac am la facia de lu inscident aguda en le os.	**And it is that the lenticular part is lion and does not inscribe any cause, and the acute part is two inches in length on either side before reaching the end of the bone, as times; that the lenticular part be adjusted to the ciphac with the face of the acute part in the bone.**
E aprop percuteys sobre le inscissori de una partida am un petit malhet entro que inscidas tot le os am facilitat ayssi cum es revolvut, e tu sias segur del pannicol que no accida en lu accident que temas en denguna manieyra, e si le medicant14 era le pus fol de totz les homes e le mays ignorant de lor; certament, e si era dorment.	**And then strike with the inscriber on one side with a small hammer until you have inscribed all the bone with ease just as it is revolved, and you are sure of the padding that no accident will happen to you in any way, and if the medicant14 were the most foolish of all men and the most ignorant of their own; certainly, even if he were asleep.**
Lahoras si romania alcuna causa annexa al os del pannicol en alcus locs de os, inscidira aquel de lu am la extremitat del inscissori aquel lenticular, e deliuraria aquel de lu am facilitat, quar es deliurat de lu ses nocument e ses paor.	**And therefore, if there remains any cause annexed to the bone of the padding in some places of the bone, inscribe it with the end of the inscriber that is lenticular, and deliver it with ease, because it is delivered from its trouble and fear.**
E si fractura del os no penetra entro al pannicol, e aquo que es abscidit o es ostat del os es la facia de lu, e roman en lu asperitat e satagias subtils, lahoras cove que razas aquela asperitat e erradiques aquelas satagias am razoris subtils per les quals tu has preparat le nombre, de diversas quantitatz per que sia a tu possible administrar de aquels en tot loc les pus convenientz de lor e le pus dreyt de aquels segon aquo en que te perduzeys la tua operacio aquel os trencat e la figura de lu.	**And if the fracture of the bone does not penetrate into the padding, and what is abscessed or is left behind from the bone is the face of it, and remains in roughness and subtlety, then it is necessary that you smooth out that roughness and radiate those subtleties with razors subtle by which you have prepared the number, of various quantities so that it may be possible to administer those in every place the most convenient for them and the most right according to what has puzzled you your operation on that broken bone and its figure.**
E cove que administres en la tua razio am la qual razes le os al comensament le pus lat de aquels razoris, e aprop usa aprop lu del pus subtil de lu, e no cesses far aquo segon continuitat entro que pervenguas ad aministrar le pus teon e·l pus subtil de totz aquels.	**And it is necessary that you administer in your reason with which you sharpen the bone at the beginning with the most rough of those razors, and then use the most subtle one of them, and do not cease to do so according to continuity until you arrive at administering the most powerful and the most subtle of all.**
Mays en quascuna de las autras fracturas petitas capillars e fractura subtil, cove que administres cura segon aquo que perduseys ad rectificacio de lu.	**But in any of the other small fractures, capillary and subtle fractures, it is necessary that you administer cure according to what has puzzled you for rectification of it.**
E es causa que no es ameguada sobre totz les quals han studi en aquela art.	**And it is a cause that is not fully understood by all those who have studied in that art.**
E stec sobre aquo que nos scriut havem mostrat en grans fracturas.	**And it is based on what we have shown in great fractures.**
E si le pannicol es retangut quan tu erradiques le os, lahoras cove que prenguas drap de li segon la quantitat de la plagua, e submergeys aquel en oli rozat, e pausa aquel sobre le orrifici de la plagua; e aprop pren autre drap doblat o triplicat e submergeys lu en vi e oli rozat e pausa aquel sobre drap prim e fay aquo al pus leugierament que podes sobre aquel, que no graves le ciphac; e aprop administra sobre aquel liament lat, e no strenhas aquel sino per quantitat que tengua la plagua tant solament.	**And if the padding is rectangular when you radiate the bone, then it is necessary that you take a cloth from it according to the quantity of the wound, and submerge it in rosy oil, and pause it over the orifice of the wound; and then take another cloth doubled or tripled and submerge it in vinegar and rosy oil, and pause it over the first cloth and make it as smooth as possible so that you do not injure the ciphac; and then administer a binding bandage over it, and do not tighten it except by the quantity of the wound as much as is necessary.**
E layssa aquel am aquesta cura per un dia o per dos entro que sias segur de apostema caut; e aprop deslia aquel e aprop aministra medicinas am las quals es superflua siccitat, ayssi cum razitz de lin e farina de errs, e polvera de enses e de aristologia, e de semblantz ad aquels.	**And leave it with this cure for one day or two until you are sure of a post-emptive caution; and then remove it and administer medicines with which excessive dryness is superfluous, such as razings of flax and farina of ears, and powder of senses and aristology, and similar things to those.**
E es que tu fassas de aquestas medicinas polvera que sia pulverizada sobre la plagua, ayssi cum son secas; e universalment, administra en aquel tota medicina de proprietat de la qual es que abstergesca e no mordique.	**And it is that you should make a powder of these medicines which is powdered over the wound, just as they are dry; and universally, administer in that all medicine with properties of which one cleanses and does not bite.**
E guarda te segon la tua vertut que la plagua en la tua curacio sia neta; e no sia en lu surdicia de enguent ni autra; ni no layssas agreguar virulencia en lu; quar quan es ajustada sobre le pannicol del cervel, corromp aquel e poyreys aquel, e accideys sobre le malaute aprop aquo malicia maligna.	**And keep yourself according to your virtue that the wound in your cure be clean; and not be in a surdica of enguent or other; nor leave viral inflammation to arise there; for when it is adjusted over the padding of the skull, corrupts that and spoils that, and brings evil upon the patient from nearby malignant malice.**
E accideys en le ciphac del cap, cum de lu es mondificat le os e majorment quan es menspresada la cura de lu, e es negror en la superficia de lu; e donc considera lahoras si accideys al malaute les accidentz que havem ditz, sapias que es parnicios ses tot dopte.	**And evil occurs in the skull of the head, as if the bone is blackened and most especially when the cure is neglected, and there is darkness on the surface; and therefore consider now if evil befalls the patient with the accidents that we have said, know that it is pernicious for all doubt.**
E si no accideys negror sino de la medicina que es pausada desus, e es en vertut de aquela medicina que fassa aquela negror, lahoras cove que tu prenguas de mel una partida e de oli rozat partidas .iii., e am aquels linieys un drap, e aprop pausa aquel sobre le ciphac; e aprop cura aquel am las specias de curacio que conveneys entro que sia sanat.	**And if there is no blackness but from the medicine that is paused above, and it is in virtue of that medicine that makes that blackness, then you should take three parts of honey and three parts of rosy oil.** **And with those lines, make a cloth, and then pause it over the skull; and then cure that with the species of cure that is needed until it is healed.**
Capitol .iii.	It seems we've reached the end of Chapter 3!
De restauracio del nas quan es trincat.	A new chapter!
Sapias que no es trencat del nas sino doas partidas ensemps pus sobiranas, o una de aquelas alcunas veguadas, per so quar en lu has dos osses, quar la partida dejos es cartillaginosa, e no es trencada e no accideys a lu sino atricio e tortuositat e sinuitat.	It seems we're getting into the nitty-gritty of nasal anatomy!
Mays si es trencada la una de las doas partidas de lu, lahoras cove que tu intrometas le dit petit en le sieu nas, e que engualhas aquela fractura dedintz am le tieu dit indic, e am le dit pous defora, entro que retorne le nas segon la sua figura natural.	It seems like we're getting a description of how to treat a broken nose!
E sia fayt aquo per tu am facilitat, e guarda te que no caja per aquela tua operacio sobre le malaute delor.	It seems like we're getting some final advice on how to perform the nasal manipulation technique!
E si la fractura es en la pus sobirana partida del nas, e le dit no perve ad aquela, lahoras cove que sia equat am la extremitat del ray en le qual sia petita grossitut.	It seems like we're getting some more specific guidance on how to treat a broken nose!
E si la fractura es en doas partidas, lahoras tu fay le semblant de aquo.	It seems like we're getting some guidance on how to treat a broken nose with two separate fractures!
E coyta te am restauracio de lu en le primier dia de la fractura, si es possible; e sino, lahoras aprop le vii o·l x deves le repaus del apostema caut.	It seems like we're getting some advice on how to restore the nose (restauracio de lu) after a fracture!
E aprop entromet en la extremitat del nas una meca de drap de li, si la fractura es en una partida, o metz doas calguas, si la fractura es en doas partidas, e sia en la calgua grossitut de tanta quantitat que umpla le trauc del nas.	It seems like we're getting some instructions on how to treat a broken nose!
E diysso alcus dels antics restauradors que las calguas sian enfundudas en boder, e sian permudadas en tot dia, mays no es vist a mi; habantz cove que la meca sia enfunduda en album de huou comfit am polvera de moli; e aprop layssa la qualgua entro que l’os sia fermat e sia endurazida la cartillage.	It seems like we're getting some additional instructions on how to treat a broken nose!
E alcunas veguadas sia entromes en le nas, en loc de calgua, pena de auca pus que es envolopada de drap de li leon; e sia que ja te la fractura del nas pus vehement e que le malaute no sia prohibit de inspiracio.	It seems like we're getting some additional information on how to treat a broken nose!
E aquesta causa no es a tu necessaria; e si voles, fay aquo, e si voles, fay calguas.	It seems like we're getting some final words of advice from the author!
E si accideys autra veguada apostema caut, emplastra le nas am cerot o am coto enfus en vi agre e oli rozat, o am diaquilon.	It seems like we're getting some additional advice on how to treat a broken nose!
Mays si no accideys apostema caut, lahoras cove que emplaustres aquel defora am farina de sizami e am polvera de enses cofitz am album de huou; e aprop pausa sobre lu stopa leon, e no lies le nas am alcuna causa.	It seems like we're getting some advice on how to treat the nose after it has been broken!
Mays si so trencats les osses del nas am fractura petita o so conminuitz, lahoras cove que scindas sobre aquels, e extraguas aquels am insturmentz que conveno ad aquels; e aprop cos la scissura, e cura aquela am aquo que encarna e consolida, e am emplastres ad aquo convenientz.	It seems like we're getting some advice on how to treat a broken nose with a small or comminuted fracture (si so trencats les osses del nas am fractura petita o so conminuitz)!
E si accideys plagua dedintz le nas, lahoras cove que cures aquela am calguas e administra canulas de plom entro que sia de tot sanat.	It seems like we're getting some advice on how to treat a wound inside the nose (si accideys plagua dedintz le nas)!
Capitol .iiii.	It looks like we've reached the end of Chapter 4!
De restauracio de la mandibula quan es trincada.	A new chapter!
Quan la mandibula dejos es rompuda e la fractura de lu no es am plagua, reguarda lahoras si la fractura es deforas tant solament, e no es trencada en dos e es curvada a las partidas dedintz, lahoras la sua cognicio es leugiera.	It seems like we're getting some advice on how to treat a broken jaw (mandibula) when the fracture is not accompanied by a wound (plaga).
E cove donc, si la fractura es en la part dreyta, que tu intrometas le tieu indic senestre en la boca del malaute; e semblantment si la fractura es an la mandibula senestra, lahoras intromet le dit indic de la ma dreyta; e impelleys am aquel la gilbositat de la fractura dedintz am facilitat a las partidas defora, am la tua autra ma de la partida defora del os; am aquel decentment equa aquelam.	It seems like we're getting some specific instructions on how to treat a broken jaw (mandibula) when the fracture is not accompanied by a wound (plaga).
E si la fractura de la mandibula ja es separada en doas, lahoras cove que administres extensio de doas partz segon rectitut entro que sia possibla la equacio de lu.	It seems like we're getting some advice on how to treat a broken jaw (mandibula) when the fracture is more severe and has separated into two parts.
E si accideys conmocio de dentz a disrupcio, lahoras strenh aquelas de las quals speras que romandran am fil de aur o de argent o de ceda; e aprop pausa sobre la mandibula trencada cerot, e aprop pausa sobre lu drap duplicat, e pausa sobre le drap gran stelha decentment fayta, o una pessa de sola engual a la longitut de la mandibula; e aprop lia aquela desus segon que a tu es apparelhada la liadura de lu e que conveneys la applicacio, entro que no es destruida.	It seems like we're getting some advice on how to treat a broken jaw (mandibula) when there is also disruption of the teeth (conmocio de dentz a disrupcio).
E comanda al malaute que use de repaus e tranquilitat, e pausa la vianda de lu sorbicios leons.	It seems like we're getting some advice on how to care for the patient (malaute) after a broken jaw (mandibula).
E si extimas que ja es alterada la figura en alcuna manieyra, lahoras tu te coyta e deslia aquel al tertz dia; e aprop rectifica aquo que ja es alterat de lu e emplaustra aquel am polvera de moli, am album de huou, o am farina de cisami, pus que tu auras ostat le cerot de lu, e pausa sobre le emplastra lana leon.	It seems like we're getting some advice on how to treat the patient's appearance (figur) if it has been altered in some way.
E adonc cum sta annex e ajustat aquel emplastre sobre lu, e la disposicio del os no es alterada, layssa aquel, que no le deslies entro que sia sanat e strenh la fractura; quar motas veguadas aquesta fractura es streyta en tres sempmanas.	It seems like we're getting some advice on how to treat the patient's bone (os) and ensure that it heals properly.
E si autra veguada accida apostema caut, lahoras administra aquo que havem dit motas veguadas en la sedacio de lu entro que sia sanat, e sia remaugut aquel apostema.	It seems like we're getting some advice on how to treat an abscess (apostema) that has developed in the patient.
E si la fractura es am plagua, lahoras considera si es pessa del os separada o satagias, lahoras tu te subtilia que ostes aquelas satagias am aquo que conveneys ad aquo en la remocio de aquelas dels sturmentz.	It seems like we're getting some advice on how to treat a fracture with an open wound (fractura am plagua).
E si le orrifici de la plagua es streyt, lahoras tu le amplifique am le fleubotomi segon la quantitat de la tua necessitat.	It seems like we're getting some advice on how to treat a wound with a narrow opening (le orrifici de la plagua es streyt).
E aprop quan tu auras ostat aquelas satagias, e de aquelas no sira remaugut re, lahoras tu cos le orrifici de la plagua si es ampla; e sino, pausa sobre aquela un dels emplaustres que conveneysso ad aquo e encarnan aquela, entro que sia sanada.	It seems like we're getting some advice on how to treat the wound after removing any debris or foreign material.
Capitol .v.	It looks like we've reached the end of Chapter 5!
De restauracio de la furcula quan es trinquada.	A new chapter!
Motas veguadas es trencada la furcula de la partida denant deves le muscle, e aquela fractura es fayta en una de tres manieyras.	It seems like we're getting some information on how to treat a broken rib (furcula) that is fractured in one of three ways.
Quar o es trencada, o seperada, o es seperada en doas partz otra que no accidan satagias; e es leugier a la restauracio de lu; o es ayssi que accideysso en lu satagias, e es dificil a restauracio de lu; o es ayssi que la fractura es am plagua.	It seems like we're getting some information on how to treat a broken rib (furcula) that is fractured in different ways.
E la operacio en aquela, quan la fractura es ses plagua, es que tu fassas esser present dos ministres, per so que la un tengua le adjutori e siegua la furcula trencada, e l’autre extenda le col ves aquela partida.	It seems like we're getting some information on how to perform an operation (operacio) when the fracture is accompanied by a wound or open sore (plaga).
E aprop enguala la fractura am les tieus ditz entro que sia fayta la forma de lu segon que cove, e no sia en lu eminencia pauca ni concavitat.	It seems like we're getting some information on how to set the fracture (enguala la fractura) so that it heals properly.
E si indigeysses mes de extencio, lahoras cove que pauses dejos le titillic del malaute spera de drap o de lana, e sia la grandesa de lu segon la quantitat de la tua necessitat; e exten e eleva la furcula e coarta la spera am la tua ma entro que enguales la frectura segon que cove.	It seems like we're getting some information on how to apply extension (extencio) to the patient's body.
E si no podes atirar la extremitat de la furcula a las partidas defora, per so quar es pervenguda al preon, lahoras cove que·l malaute sia ressupinat sobre la sua cervitz, e pauses sobre le muscle de lu un coyssi migier en grandeza.	It seems like we're getting some information on how to position the patient's body (malaute) when it's not possible to extend the ribcage (furcula) to its full extent.
E le ministre prema le muscle de lu a las partidas dejos entro que l’os de la furcula sia elevat que es en le preon en sus, e lahoras tu rectifique la fractura e enguala aquela am les tieus ditz.	It seems like we're getting some information on how to assist the patient (ministre) in elevating their ribcage (os de la furcula) when it's blocked by a tumor or other obstruction (preon).
Mays si sentes satagias de la furcula e so maugudas, lahoras cove que fendes sobre aquela e extraguas aquelas satagias am facilitat.	It seems like we're getting some information on how to deal with debris or foreign material (satagias) that has accumulated in the patient's ribcage (furcula).
E si es retenguda en le os, lahoras tu ingenia inscisio de lu am un dels inscissoris les quals has apparelhatz ad aquo, pus que havias pausat dejos la furcula le sturment que serve le ciphac; e es sturment de fust o de ferr del qual aquesta es la forma de lu:	It seems like we're getting some information on how to perform an incision (inscisio) on the patient's ribcage (os) when the debris or foreign material is stuck.
E es semblant a culier del qual aquesta es la concavitat; e sia la sua latitut segon aquo que has necessitat de lu, segon la grandeza del os o la pauqueza de lu.	It seems like we're getting some information on the shape and size of the cutting tool (culier) used to make an incision in the patient's ribcage.
Mays la longitut de lu sia segon que es a tu possible a la operacio; que haja doas extremitatz ayssi cum vezes, e la una extremitat sia ample e l’autre streyta.	It seems like we're getting some information on the shape and size of the cutting tool (culier) used to make an incision in the patient's ribcage.
E si la disrupcio de la plagua la qual has inscidida quan has extraytas la satagia del os es ampla, e yest segur de apostema caut, lahoras tu ajusta las doas labias de la plagua am sutura.	It seems like we're getting some information on how to close a wound (plauga) after removing debris or foreign material from the patient's ribcage.
E si la disrupcio es pauca, o temes apostema caut, lahoras tu uemple la plagua am draps e pulvils segon la quantitat de la scissura de la plagua.	It seems like we're getting some information on how to treat a wound (plauga) after removing debris or foreign material from the patient's ribcage.
E si accideys apostema caut, lahoras infon drap en vi agre e oli rozat e vi, e pausa sobre aquel.	It seems like we're getting some information on how to treat an abscess (apostema) that has formed in the patient's ribcage.
Mays la strictura del os quan es ses plagua e ses seccio, es que pauses emplastre fayt de farina de moli am album de huou, e pausa sobre lu stopa leon, e aprop pausa la spera dejos le titillic de lu, si indigeyssas de aquela, e aprop pren humemate, so es torca la qual teno les Sarrazis , que sia mot longua, e sia latitut de lu de un palm o entorn aquel; e aprop pausa pulvils duplicatz sobre la stopa e l’emplastre; e aprop pren una stela de taula subtil de la qual la latitut d’ela sia de tres ditz e en longitut semblantment; e aprop envolopa aquela en drap, e aprop envolopa aquel drap am la stela en lo loc sobre le loc de la fractura; e aprop pausa humemati ayssi cum es revout, e revol aquela sobre le col de lu e dejos le titillic de lu sa e dejos le titillic de lu malaute, e reduzeys aquela sobre tota partida, e quan vezes que la strictura de la fractura am strictura descent, e es aquo que no es occultat sobre tu.	It seems like we're getting some information on how to treat a fracture (strictura) in the patient's ribcage.
E tot, que no sia mauguda la stelha desobre le os trencat; e per so cove que tu vejas le malaute quascun dia, que quan le liament es mollificat o vezas la stela ja esser remauguda, lahoras tu rectifica aquo e strenh la liadura.	It seems like we're getting some additional information on how to care for the patient's fractured ribcage (os trencat).
E aprop pausa le dormir del malaute sobre le col de lu, e pausa dejos le titillic de lu deves le dormir de lu en la nueyt un petit coyssi; per so que am aquel sia elevat le adjutori de lu del latz de aquel, e donc es elevada la la fractura de la furcula a elevacio del muscle; o sia le bras de lu liat al col de aquel.	It seems like we're getting some information on how to position the patient (malaute) during sleep.
E no deslies le liament si no accideys en le loc prusiment o apostema, entro a xii dias.	It seems like we're getting some information on the duration of the treatment.
E aprop renovelha le emplastre si has vista la facia de lu ad aquo, e ajusta en la strictura e restaura aquel e layssa entro que sia restaurat e sia coagulat la fractura de la furcula.	It seems like we're getting some information on how to update the dressing (emplastre) used to treat the patient's fractured ribcage.
E es strenguda e comfortada segon le mes en xxviii dias, e alcunas veguadas en alcus homes es fayt en mens de temps de aquel.	It seems like we're getting some information on the duration of the healing process.
Capitol .vi.	It seems like we've reached the end of the text. The "Capitol" refers to a chapter or section title, indicating that there are multiple sections or chapters within the text.
De restauracio de fractura de la spalla.	It seems like we've reached the end of the text, and it appears that the title is "De restauracio de fractura de la spalla", which translates to "On the Treatment of Shoulder Fractures".
Spatula tart es trencada en le loc lat de lu e no so trencatz de lu sino les marges.	It seems like we're getting some information on how to treat a fracture in the scapula (tart).
E donc quan es trencat le loc de lu — e es trencat en le mieg loc de lu — e no es conogut sino per tocament, lahoras segon que es la figura de la fractura sforsa te la preparacio de lu e reduzir aquela segon la figura natural en tota manieyra de engen la qual es a tu possible.	It seems like we're getting some information on how to treat a fracture in the scapula (tart) where it's broken at the middle of the bone (mieg loc de lu).
E aprop pausa sobre le loc polvera de moli am album de huou e stopa leon; e aprop pausa pulvil de drap duplicat; e aprop pausa sobre lu stela lada de taula subtil segon la quantitat de la spatula tota o mays un pauc.	It seems like we're getting some information on how to prepare the area for treatment and apply a dressing.
Mays si dejos la stela es concavitat en alcu dels locs de la spatula, lahoras tu enguala aquela concavitat am stopa leon, e aprop pueja la stela segon equalitat.	It seems like we're getting some additional information on how to prepare the area for treatment and apply a dressing.
E aprop strenh desus am humemati longua ab constriccio decent e am fermesa de la stela entro que no sia remauguda del sieu loc.	It seems like we're getting some information on how to apply the dressing and secure it in place.
E considera le liament en quascun dia; e totas veguadas que sia mollificat, lia autra veguada e stren le e equa la stela si es remauguda del sieu loc.	It seems like we're getting some information on how to check and maintain the dressing.
E jagua le malaute sobre le sieu latz sa.	It seems like we're getting some information on how to position the patient.
E la spatula es restaurada en xx dias o en .xxv.	It seems like we're getting some information on the expected recovery time for a fractured scapula (spatula).
E donc quan es complit aquest nombre, lahoras tu dissolveys le liament, e que tu scias ensegurat quar aquela es dels osses dels quals la cominicio no es temuda ni lor dissolucio.	It seems like we're getting some information on how to remove the dressing (liament) once the scapula has fully healed.
E si procezeys del loc del os pessa e pongeys dejos la codena, lahoras tu scindeys sobre lu, e osta le, e fay segon que havem dit en la fractura de la furcula de sadacio de apostema caut si accideys aqui.	It seems like we're getting some information on how to treat a complication that can arise when removing the dressing (codena) after a scapula fracture.
Capitol .vii.	It looks like we've reached the end of the text! The "Capitol" refers to a chapter or section title, indicating that there are multiple sections or chapters within the text.
De restauracio de la fractura del pietz.	It looks like we've reached a new chapter in the text!
Le pietz alcunas veguadas es romput en le mieg loc de lu e aquo tart endeve; mays las extremitatz de lu mot endeve que so ciccadas e comminuidas.	It looks like we're getting some information on the diagnosis and characteristics of fractures of the foot (pietz).
E dels accidentz de lu quan es trencat le mieg de lu es que declina a las partidas dedintz e accideys a lu gran dolor, e dificultat en lo hale, e tos, e fort leu e vomeys sanc; e es declarada en lu cavitat en le os trencat e no es occulta al sentiment.	It looks like we're getting some information on the symptoms and consequences of a fracture in the middle of the foot (delos accidentz de lu quan es trencat le mieg de lu).
E la restauracio de lu es que sia resupinat le malaute sobre le sieu dos, e pausa entre las spallas de lu un coyssi; e aprop prem als muscles de lu, e ajusta las costas de lu am las mas de dos costatz, e subtilia te en la operacio de lu e en la equacio segon tota manieyra que es ad aquo possibla e que conveneys ad aquo, entro que retorne la figura del os segon que cove.	It looks like we're getting some information on the treatment and rehabilitation process for a fracture in the middle of the foot (La restauracio de lu).
E aprop pausa sobre lu emplastre e estopa e pausa desobre astela de taula subtil de sauze o de caligi e de a lor semblantz en levitat, pus que tu envolopas aquela en drap; e aprop subtilia te en lian aquela sobre le os trencat que no sia maugut; e vay am liadura segon retonditat al dors alcunas veguadas, e strenh aquel am strictura decent; e aprop considera la liadura en tota hora, e quan es mollificada strenh aquela.	It looks like we're getting some information on how to apply and secure the dressing (emplastre) over the fracture site.
E si necessitat provoca a desliament de aquela deves corrossio o pruziment, o dolor, o apostema que accideysso en le loc, lahoras tu coyta e deslia aquela e erradica le emplastre e rectifique aquo que accideys per aquo am manieyra de curacio de lu; e aprop reduzeys le emplastre, si vezes ad aquo la facia; e ajusta a lu strictura entro que sia sanat.	It looks like we're getting some information on what to do if complications arise during the treatment of a fracture in the foot.
Capitol .viii.	It looks like we've reached the end of the text! The "Capitol" refers to a chapter or section title, indicating that there are multiple sections or chapters within the text.
De restauracio de las costas quan son trincadas.	It looks like we've reached a new section of the text!
Sapias que fractura de las costas no catz sino en locs grosses que siegon le dos; e de las extremitatz de lor de la partida denant no accideys ad aquelas contricio sino per aquo quar so cartillaginosas.	It looks like we're getting some information on the characteristics of rib fractures!
E cognicio de lu no es amaguada al sentiment deves la inquisicio de lu am les ditz.	It looks like we're getting some information on how to diagnose and examine a patient with a suspected rib fracture!
E la restauracio sia ayssi que enguales la fractura am les ditz segon la manieyra possibla, entro que sia engulhat segon que cove, e aprop emplastre e strenh le os trencat am stela, si indigeys de aquel.	It looks like we're getting some information on how to treat and rehabilitate a patient with a rib fracture!
E si la fractura de las costas es declinant a las partidas dedintz, lahoras accideys al malaute dolor vehement e punctura, ayssi cum punctura que accideys ad aquel que ha pleureci, e per aquo quar le os ponh le velament; e accideys a lu difficultat de hanelit, e tos, e vomit de mot sanc; e aquesta es de dificil curacio.	It looks like we're getting some information on the symptoms and complications that can arise when a rib fracture is severe or complex.
E ja les Antixs so engeniatz en aquela am motz engientz.	It looks like we've reached the end of the text!
E de lor so que diso: cove que pauses viandas del malaute que engendro imflacio e ventositat, per que le ventre sia imflat e sia extendut, e la fractura sia impellida a las partidas defora.	It looks like we've reached the final sentence of the text!
Mays nos avoreyssem aquo per so que no sia causa leugiera a generar apostema caut, si no accideys; e si ja accideys, lahoras ja ajuda ad aquo.	It looks like we've reached the final sentence of the text!
E diyssero alcus de lor que sia pausada desus ventoza e aprop que sucque am fortitut; e es semblant a ratiocinacio, mays empero es temut que la ventoza atire las superfluitatz al loc per la debilitat.	It looks like we've reached the end of the text!
E diyssero alcus de lor: cove que·l loc sia cubert am lana que ja es submersa en oli caut, e sian pausatz pulvils entre las costas entro que sia umplida, que sia la liadura engual quan envolopas aquela segon retonditat; e aprop sia curat le malaute am curacio de pleuresi de vianda e de medicina.	It looks like we've reached the end of the text!
E si causa vehement constrenh le malaute la qual no sufferta, e le os punh le velament am punctura ledent, temem sobre le malaute, lahoras cove que fendam sobre le loc, descubram de la costa trencada, e aprop pausem desobre aquela instrument que conserve le ciphac, la rememoracio del qual es precedida, e que inscidam le os am facilitat, e extraguam aquel.	It looks like we've reached the final sentence of the text!
E aprop que ajustem las doas labias de la plagua, si es gran, am cozidura, e curem aquela am emplastres entro que sia sanada.	It looks like we've finally reached the end of the text!
E si accideys dedintz apostema, lahoras tu coyta e enfon pulvils en oli rozat e pausa sobre le loc, e que sia curat le malaute am aquo que cove a la apostema dedintz.	It looks like we've reached the final sentence of the text!
E sia ressupinat sobre le latz sobre le qual dorm, entro que sia sanat.	It looks like we've finally reached the end of the text!
Capitol .ix.	It looks like we've reached the beginning of a new chapter (Capitol .ix.)!
De restauracio de fractura del spondil del dos e del col.	It looks like we're diving into a new topic: "De restauracio de fractura del spondil del dos e del col" - or, in English, "On the Treatment of Fracture of the Spine and Neck".
Alcunas veguadas endeve fractura als osses del col, e tart endeve a lor atricio, e semblantment als spondils del dos.	It looks like we're starting to get some specific information about the treatment of fractures in the spine and neck (spondil del dos).
E cum aquo accideys ad alcu e voles saber si sara sanat o no, lahoras considera, quar si vezes las sieuas mas ja mollificadas e stupefaytas e mortas e no pot maure aquelas ni extendre ni strenher aquelas e quan constrenges aquelas am les tieus ditz o punges aquelas am agulha e no sent en aquelas dolor, lahoras sapias que no es sanat, e en las mes de disposicios es mortal.	It looks like we're getting to the heart of the matter!
E si mau aquelas e sent en aquelas constriccio am les ditz e punctura, lahoras sapias que la nucha de l’os es salva e que le malaute guereys am curacio.	It looks like we're getting a glimmer of hope!
E si ve als spondils del col le semblant ad aquo e voles saber si sira sanat o no, lahoras considera als pes de lu.	It looks like we're getting some more insight into the diagnosis and treatment of fractures in the spine and neck (spondils del col)!
Lahoras si tu vezes que so ja mollificatz, accideys ad aquels aquo que es accidit en las mas, e aprop quan jatz sobre le sieu dos, yeys ventozitat e egestio ses la sua volontat, e alcunas veguadas es resupinat sobre le sieu dos e vol urinar e no pot, lahoras sapias que es mortal, e adonc no trebales en la curacio de lu.	It looks like we're getting to the crux of the matter!
Mays si no accideys alcuna causa de aquelas, la causa es milhor e pus leugiera.	It looks like we're getting some advice on how to diagnose and treat fractures in the spine or neck!
E la curacio de lu es que te perforses a la sedacio del apostema caut que pauses sobre le spondil atrissat oli rozat sol, o am mugols de huous asatz; pausa sobre aquela aquel alcunas veguadas le dia entro que sia sedat le apostema caut.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck!
E lahoras pausa un dels emplastres confortantz e exsitans, e strenh sobre aquel am liament; e comanda al malaute que use de repaus e de tranquillitat e que no dorme sobre la partida am la qual atroba dolor entro que sia sanat.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck!
E si accideys deves la atricio del os satagias o alcuna causa que ja es seperada de lu, lahoras cove que secces sobre la codena e que ostes aquel os; e aprop ajusta las doas labias de la plagua, am sutura si es gran; e aprop cura aquela am alcu encarnatiu dels enguentz, entro que sia sanat.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck!
Mays si es trencat le derier del os alhoses, e es la fi de la coeta, lahoras cove que tu entrometas le dit pous de la ma senestra en le cul, e que enguales le os trencat am l’autra ma segon que es possible per equacio segonda; e aprop pausa sobre lu emplastre e astelha, si indigeysses de aquels, e aprop strenh aquel.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck!
E si sentes satagias trencadas en lu, lahoras tu fen sobre aquela, e osta aquel, e cura la plagua am la curacio que es precedida entro que sia sanada.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck!
Capitol .x.	It looks like we're moving on to the next chapter (Capitol .x.) of the ancient medical manuscript!
De restauracio de la ancha.	It looks like we're diving into a new topic - "De restauracio de la ancha"!
Les osses de las anchas tart so trencats, e si trencan, lahoras la fractura de lor no es sino communicio en las extremitatz de aquelas e son inscidas en la longitut e declinan a las partidas dedintz; e accideys al malaute dolor en le loc e punctura, e la camba es stupefacta quan es fractura.	It looks like we're discussing the treatment of fractures in the spine or neck (les osses de las anchas tart so trencats)!
E la restauracio de lu es que tu extendas la tua ma sobre aquel entro que sia sobre la fractura qual es la figura de lu.	It looks like we're getting some specific advice on how to treat fractures in the spine or neck (la restauracio de lu)!
