Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E aprop entromet en la extremitat del nas una meca de drap de li, si la fractura es en una partida, o metz doas calguas, si la fractura es en doas partidas, e sia en la calgua grossitut de tanta quantitat que umpla le trauc del nas.	And insert a piece of cloth into the end of the nose, if the fracture is in one part, or place two small pieces, if the fracture is in two parts, and let them fill the nostril completely.
E diysso alcus dels antics restauradors que las calguas sian enfundudas en boder, e sian permudadas en tot dia, mays no es vist a mi; habantz cove que la meca sia enfunduda en album de huou comfit am polvera de moli; e aprop layssa la qualgua entro que l’os sia fermat e sia endurazida la cartillage.	And say to the ancient healers that the pieces should be wrapped in bread, and moved around every day, but not seen by me; having covered the cloth with a piece of honey-sweetened powdered molasses; and later remove it when the bone is set and the cartilage has hardened.
E alcunas veguadas sia entromes en le nas, en loc de calgua, pena de auca pus que es envolopada de drap de li leon; e sia que ja te la fractura del nas pus vehement e que le malaute no sia prohibit de inspiracio.	And some wool should be placed in the nose, instead of water, to prevent it from being suffocated by a cloth that covers the lion's fur; and if the fracture of the nose is very painful, the patient should not be prohibited from breathing.
E aquesta causa no es a tu necessaria; e si voles, fay aquo, e si voles, fay calguas.	This cause is not necessary for you; if you want to do it, do it, and if you want to, make wounds.
E si accideys autra veguada apostema caut, emplastra le nas am cerot o am coto enfus en vi agre e oli rozat, o am diaquilon.	And if another wool causes an abscess, apply the nose with a cerate or a poultice of bread and rose oil, or diachylon.
Mays si no accideys apostema caut, lahoras cove que emplaustres aquel defora am farina de sizami e am polvera de enses cofitz am album de huou; e aprop pausa sobre lu stopa leon, e no lies le nas am alcuna causa.	If an abscess does not occur, then cover the wound with flour of starch and powdered oak bark mixed with egg white; and place your hand over the lion's fur, and do not let the nose be exposed to any cause.
Mays si so trencats les osses del nas am fractura petita o so conminuitz, lahoras cove que scindas sobre aquels, e extraguas aquels am insturmentz que conveno ad aquels; e aprop cos la scissura, e cura aquela am aquo que encarna e consolida, e am emplastres ad aquo convenientz.	If the bones of the nose are broken or crushed due to a small fracture or comminution, then cover them with those, and remove those with instruments that are suitable for those; and place this laceration, and cure it with what envelops and consolidates, and with what ointment is appropriate.
E si accideys plagua dedintz le nas, lahoras cove que cures aquela am calguas e administra canulas de plom entro que sia de tot sanat.	If there is a pain in the nose, then apply warm compresses and administer steam through a nozzle until it is completely healed.
Capitol .iiii.	Chapter 4.
De restauracio de la mandibula quan es trincada.	About the restoration of the jaw when it is dislocated.
Quan la mandibula dejos es rompuda e la fractura de lu no es am plagua, reguarda lahoras si la fractura es deforas tant solament, e no es trencada en dos e es curvada a las partidas dedintz, lahoras la sua cognicio es leugiera.	When the jaw is broken and the fracture does not cause pain, if the fracture is only slightly deformed and not completely broken into two and curved to the parts inside, then it is considered healed.
E cove donc, si la fractura es en la part dreyta, que tu intrometas le tieu indic senestre en la boca del malaute; e semblantment si la fractura es an la mandibula senestra, lahoras intromet le dit indic de la ma dreyta; e impelleys am aquel la gilbositat de la fractura dedintz am facilitat a las partidas defora, am la tua autra ma de la partida defora del os; am aquel decentment equa aquelam.	Therefore, if the fracture is in the middle, then introduce your finger into the patient's mouth on the left side of the jaw; similarly, if the fracture is on the right side, then introduce the same finger into the right side of the patient's mouth; and push it against the deformation of the fracture to facilitate the parts deformed, with your other hand on the other side of the deformed part of the bone; and adjust it accordingly.
E si la fractura de la mandibula ja es separada en doas, lahoras cove que administres extensio de doas partz segon rectitut entro que sia possibla la equacio de lu.	If the fracture of the jaw is already separated into two, then apply traction to the two parts in a straight line until it is possible to realign them.
E si accideys conmocio de dentz a disrupcio, lahoras strenh aquelas de las quals speras que romandran am fil de aur o de argent o de ceda; e aprop pausa sobre la mandibula trencada cerot, e aprop pausa sobre lu drap duplicat, e pausa sobre le drap gran stelha decentment fayta, o una pessa de sola engual a la longitut de la mandibula; e aprop lia aquela desus segon que a tu es apparelhada la liadura de lu e que conveneys la applicacio, entro que no es destruida.	And if the teeth are dislodged and disrupted, then use those that you hope will remain in place, such as gold or silver or cedar; and place them on the broken jaw, and place them on the doubled cloth, and place a large sheet of cloth decently made, or a weight equal to the length of the jaw; and hold it above second that you have equipped the jaw with and that is appropriate for application, until it is not destroyed.
E comanda al malaute que use de repaus e tranquilitat, e pausa la vianda de lu sorbicios leons.	And command the patient to rest and find peace, and place the soup of lions in their mouth.
E si extimas que ja es alterada la figura en alcuna manieyra, lahoras tu te coyta e deslia aquel al tertz dia; e aprop rectifica aquo que ja es alterat de lu e emplaustra aquel am polvera de moli, am album de huou, o am farina de cisami, pus que tu auras ostat le cerot de lu, e pausa sobre le emplastra lana leon.	And if you suspect that the figure has been altered in some way, then take and remove it on the third day; and correct what is already altered from it and apply that with powder of moli, album of hoo, or powder of cinnamon, before you have removed the plaster from it, and place a lion's wool over the application.
E adonc cum sta annex e ajustat aquel emplastre sobre lu, e la disposicio del os no es alterada, layssa aquel, que no le deslies entro que sia sanat e strenh la fractura; quar motas veguadas aquesta fractura es streyta en tres sempmanas.	And then with this annex and adjust that plaster on it, and the disposition of the bone is not altered, leave that, until it is healed and strong the fracture; for this fracture is stretched in three days.
E si autra veguada accida apostema caut, lahoras administra aquo que havem dit motas veguadas en la sedacio de lu entro que sia sanat, e sia remaugut aquel apostema.	And if another complication occurs, such as an abscess that needs to be lanced, then administer the same medication that we have mentioned for other complications during the patient's recovery, and that abscess will remain there.
E si la fractura es am plagua, lahoras considera si es pessa del os separada o satagias, lahoras tu te subtilia que ostes aquelas satagias am aquo que conveneys ad aquo en la remocio de aquelas dels sturmentz.	And if the fracture is severe, consider whether the broken bone is dislocated or not. If it is, then carefully apply that medication that is suitable for removing those from the instruments.
E si le orrifici de la plagua es streyt, lahoras tu le amplifique am le fleubotomi segon la quantitat de la tua necessitat.	And if the orifices of the wound are narrow, then carefully enlarge them with a bodkin according to your need.
E aprop quan tu auras ostat aquelas satagias, e de aquelas no sira remaugut re, lahoras tu cos le orrifici de la plagua si es ampla; e sino, pausa sobre aquela un dels emplaustres que conveneysso ad aquo e encarnan aquela, entro que sia sanada.	And if you have managed to remove those fragments and the wound does not close again, then carefully enlarge the orifices of the wound; otherwise, place one of the appropriate ointments on it and cover it until it is healed.
Capitol .v.	Chapter V.
De restauracio de la furcula quan es trinquada.	Of the restoration of the wishbone when it is broken.
Motas veguadas es trencada la furcula de la partida denant deves le muscle, e aquela fractura es fayta en una de tres manieyras.	Certain complications cause the wishbone to break at the point where it connects with the shoulder muscle, and that fracture occurs in one of three ways.
Quar o es trencada, o seperada, o es seperada en doas partz otra que no accidan satagias; e es leugier a la restauracio de lu; o es ayssi que accideysso en lu satagias, e es dificil a restauracio de lu; o es ayssi que la fractura es am plagua.	When it is broken, or separated, or separated into two parts other than those that are natural; and it is better for its restoration; or it is such that there are accidents in its natural parts, and it is difficult for its restoration; or it is such that the fracture is extensive.
E la operacio en aquela, quan la fractura es ses plagua, es que tu fassas esser present dos ministres, per so que la un tengua le adjutori e siegua la furcula trencada, e l’autre extenda le col ves aquela partida.	And the operation in that case, when the fracture is extensive, is that you make two assistants present, so that one holds the helper and follows the broken clavicle, and the other extends the neck to that part.
E aprop enguala la fractura am les tieus ditz entro que sia fayta la forma de lu segon que cove, e no sia en lu eminencia pauca ni concavitat.	And then align the fracture with the rods called introquets, in the form of a second rib, and not in its eminence or concavity.
E si indigeysses mes de extencio, lahoras cove que pauses dejos le titillic del malaute spera de drap o de lana, e sia la grandesa de lu segon la quantitat de la tua necessitat; e exten e eleva la furcula e coarta la spera am la tua ma entro que enguales la frectura segon que cove.	And if more extension is needed, then cover it with a cloth or wool, and its size according to the quantity of your need; extend and elevate the clavicle and tie the cloth under your hand until the fracture is aligned as desired.
E si no podes atirar la extremitat de la furcula a las partidas defora, per so quar es pervenguda al preon, lahoras cove que·l malaute sia ressupinat sobre la sua cervitz, e pauses sobre le muscle de lu un coyssi migier en grandeza.	If you cannot pull the tip of the wishbone to the parts forward, so that it reaches the prone, then have the patient lie on their back, and place a large cushion under their neck.
E le ministre prema le muscle de lu a las partidas dejos entro que l’os de la furcula sia elevat que es en le preon en sus, e lahoras tu rectifique la fractura e enguala aquela am les tieus ditz.	The assistant then stretches the muscle of the patient under the parts forward until the bone of the wishbone is raised to its position in the prone, and then you correct the fracture and equal it with those called the ties.
Mays si sentes satagias de la furcula e so maugudas, lahoras cove que fendes sobre aquela e extraguas aquelas satagias am facilitat.	However, if you feel tags of the wishbone and their mauvasses, then do so on that and remove those tags to facilitate.
E si es retenguda en le os, lahoras tu ingenia inscisio de lu am un dels inscissoris les quals has apparelhatz ad aquo, pus que havias pausat dejos la furcula le sturment que serve le ciphac; e es sturment de fust o de ferr del qual aquesta es la forma de lu:	And if it is held in the bone, then you invent an incision of it with one of the scissors that you have prepared for this, because you have placed the instrument after the wishbone, which serves the ciphaque; and this instrument is a staff or iron of which this is the form of it:
E es semblant a culier del qual aquesta es la concavitat; e sia la sua latitut segon aquo que has necessitat de lu, segon la grandeza del os o la pauqueza de lu.	And it is similar to a hook of which this is the concavity; and its width according to that which you need from it, according to the size of the bone or the softness of it.
Mays la longitut de lu sia segon que es a tu possible a la operacio; que haja doas extremitatz ayssi cum vezes, e la una extremitat sia ample e l’autre streyta.	The length of it should be second to what is possible in the operation; there should be two extremities, one wide and the other narrow.
E si la disrupcio de la plagua la qual has inscidida quan has extraytas la satagia del os es ampla, e yest segur de apostema caut, lahoras tu ajusta las doas labias de la plagua am sutura.	And if the disruption of the wound that you have incised when you extracted the bone from the thigh is wide, and it is certain of pus, then adjust the two lips of the wound with stitches.
E si la disrupcio es pauca, o temes apostema caut, lahoras tu uemple la plagua am draps e pulvils segon la quantitat de la scissura de la plagua.	And if the disruption is narrow, or you fear pus, then fill the wound with dressings and powders according to the amount of the wound's incision.
E si accideys apostema caut, lahoras infon drap en vi agre e oli rozat e vi, e pausa sobre aquel.	And if pus occurs, then pour in dressing that is warm and oiled and wet, and place it over that.
Mays la strictura del os quan es ses plagua e ses seccio, es que pauses emplastre fayt de farina de moli am album de huou, e pausa sobre lu stopa leon, e aprop pausa la spera dejos le titillic de lu, si indigeyssas de aquela, e aprop pren humemate, so es torca la qual teno les Sarrazis , que sia mot longua, e sia latitut de lu de un palm o entorn aquel; e aprop pausa pulvils duplicatz sobre la stopa e l’emplastre; e aprop pren una stela de taula subtil de la qual la latitut d’ela sia de tres ditz e en longitut semblantment; e aprop envolopa aquela en drap, e aprop envolopa aquel drap am la stela en lo loc sobre le loc de la fractura; e aprop pausa humemati ayssi cum es revout, e revol aquela sobre le col de lu e dejos le titillic de lu sa e dejos le titillic de lu malaute, e reduzeys aquela sobre tota partida, e quan vezes que la strictura de la fractura am strictura descent, e es aquo que no es occultat sobre tu.	May the structure of the bone when it is wounded and cut be that you place an ointment made of flour of wheat and egg white on it, and place it over that. Then place the sphere behind the tissue of the bone, if necessary for that, and then take humid matter, which is the same as that of the Saracens, which should be long and its width of one palm or about that; and then place powder doubled on top of it and the ointment; and then place a thin cloth of the table with the width of which is three fingers and in length similarly; and then wrap that in dressing, and then place that dressing on top of the thin cloth in the location of the fracture; and then place humid matter as it is released, and roll that over the neck of the bone and behind the tissue of the patient, and then reduce that over all parts, and when the structure of the fracture is joined together, and that is what should not be hidden from you.
E tot, que no sia mauguda la stelha desobre le os trencat; e per so cove que tu vejas le malaute quascun dia, que quan le liament es mollificat o vezas la stela ja esser remauguda, lahoras tu rectifica aquo e strenh la liadura.	And even if the bone above the broken bone is not fractured; and so that you can see the patient every day, when the bandage becomes soft or you replace the splint, then you should straighten it again and strengthen the joint.
E aprop pausa le dormir del malaute sobre le col de lu, e pausa dejos le titillic de lu deves le dormir de lu en la nueyt un petit coyssi; per so que am aquel sia elevat le adjutori de lu del latz de aquel, e donc es elevada la la fractura de la furcula a elevacio del muscle; o sia le bras de lu liat al col de aquel.	And then place the patient's pillow on their shoulder, and place another pillow under their arm to support the patient's arm from the side of that person, and thus elevate the fracture of the sternum at the elevation of the muscle; or the arm of the patient is supported by the shoulder of that person.
E no deslies le liament si no accideys en le loc prusiment o apostema, entro a xii dias.	And do not remove the bandage unless there is a wound or abscess in the place within twelve days.
E aprop renovelha le emplastre si has vista la facia de lu ad aquo, e ajusta en la strictura e restaura aquel e layssa entro que sia restaurat e sia coagulat la fractura de la furcula.	And then renew the plaster if you have seen the surface of the patient at that place, adjust it in the stricture and restore it, and leave it until it is restored and the fracture of the sternum has coagulated.
E es strenguda e comfortada segon le mes en xxviii dias, e alcunas veguadas en alcus homes es fayt en mens de temps de aquel.	And it is strengthened and comforted according to the measure in twenty-eight days, and some treatments are made in months of that time in some people.
Capitol .vi.	Chapter 6.
De restauracio de fractura de la spalla.	Of the restoration of a fracture of the shoulder.
Spatula tart es trencada en le loc lat de lu e no so trencatz de lu sino les marges.	A splint is broken at the side of the patient, not broken by the patient but its edges.
E donc quan es trencat le loc de lu — e es trencat en le mieg loc de lu — e no es conogut sino per tocament, lahoras segon que es la figura de la fractura sforsa te la preparacio de lu e reduzir aquela segon la figura natural en tota manieyra de engen la qual es a tu possible.	And when the patient's side is broken - and it is broken in the middle of the patient - and it is not known except by touch, then according to the figure of the fracture, prepare the patient and reduce it according to the natural figure in every possible way of engineering that is possible.
E aprop pausa sobre le loc polvera de moli am album de huou e stopa leon; e aprop pausa pulvil de drap duplicat; e aprop pausa sobre lu stela lada de taula subtil segon la quantitat de la spatula tota o mays un pauc.	And place your hand over the powder of lime and honey; and place pulverized cloth on it; and place a thin layer of table salt according to the quantity of the splint or more than one.
Mays si dejos la stela es concavitat en alcu dels locs de la spatula, lahoras tu enguala aquela concavitat am stopa leon, e aprop pueja la stela segon equalitat.	But if the layer is concave at any of the places of the splint, then level that concavity with honey, and place the layer according to equality.
E aprop strenh desus am humemati longua ab constriccio decent e am fermesa de la stela entro que no sia remauguda del sieu loc.	And apply strength above with blood and a bandage to the construction of the splint until it is not displaced from its place.
E considera le liament en quascun dia; e totas veguadas que sia mollificat, lia autra veguada e stren le e equa la stela si es remauguda del sieu loc.	Consider the bandage in each day; and all the while it is softening, apply another bandage and strengthen it and straighten the limb if it remains in its place.
E jagua le malaute sobre le sieu latz sa.	Place the patient on their left side.
E la spatula es restaurada en xx dias o en .xxv.	The splint is restored in 10 days or in 25 days.
E donc quan es complit aquest nombre, lahoras tu dissolveys le liament, e que tu scias ensegurat quar aquela es dels osses dels quals la cominicio no es temuda ni lor dissolucio.	When this number is completed, then you dissolve the bandage, and you know that it is safe from the bones of which the beginning was not feared nor its dissolution.
E si procezeys del loc del os pessa e pongeys dejos la codena, lahoras tu scindeys sobre lu, e osta le, e fay segon que havem dit en la fractura de la furcula de sadacio de apostema caut si accideys aqui.	If you proceed from the location of the bone and place it under the skin, then you cut on it, hold it, and do as we said in the fracture of the furcula of sadacio of abscess caut if something happens here.
Capitol .vii.	Chapter VII.
De restauracio de la fractura del pietz.	Of the restoration of the fracture of the chest.
Le pietz alcunas veguadas es romput en le mieg loc de lu e aquo tart endeve; mays las extremitatz de lu mot endeve que so ciccadas e comminuidas.	The chest is broken in some places of its middle and that ends badly; but the extremities of it remain unaffected and are not crushed or comminuted.
E dels accidentz de lu quan es trencat le mieg de lu es que declina a las partidas dedintz e accideys a lu gran dolor, e dificultat en lo hale, e tos, e fort leu e vomeys sanc; e es declarada en lu cavitat en le os trencat e no es occulta al sentiment.	And when the patient's knee is broken, it tilts towards the sides and causes great pain, difficulty in breathing, coughing, vomiting, and severe pain; and it is declared in the cavity of the broken bone and is not hidden from sensation.
E la restauracio de lu es que sia resupinat le malaute sobre le sieu dos, e pausa entre las spallas de lu un coyssi; e aprop prem als muscles de lu, e ajusta las costas de lu am las mas de dos costatz, e subtilia te en la operacio de lu e en la equacio segon tota manieyra que es ad aquo possibla e que conveneys ad aquo, entro que retorne la figura del os segon que cove.	And the restoration of it is to place the patient on their back, and place a cushion between their shoulder blades; and apply pressure to the muscles of the knee, and adjust the ribs of the patient to be in line with each other, and gently perform the operation of the knee and its equilibrium according to all possible methods that are appropriate and suitable for it, until the shape of the bone returns as it was.
E aprop pausa sobre lu emplastre e estopa e pausa desobre astela de taula subtil de sauze o de caligi e de a lor semblantz en levitat, pus que tu envolopas aquela en drap; e aprop subtilia te en lian aquela sobre le os trencat que no sia maugut; e vay am liadura segon retonditat al dors alcunas veguadas, e strenh aquel am strictura decent; e aprop considera la liadura en tota hora, e quan es mollificada strenh aquela.	And then place a poultice and bandage over the affected area, and place a soft cloth or a calf's bladder and similar materials on top of it, so that you can wrap it in cloth; and gently perform the operation on the broken bone so that it is not bruised; and apply some pressure to the wound as it becomes less painful, and strengthen the fracture appropriately; and consider the wound throughout the time, and when it becomes soft, strengthen it.
E si necessitat provoca a desliament de aquela deves corrossio o pruziment, o dolor, o apostema que accideysso en le loc, lahoras tu coyta e deslia aquela e erradica le emplastre e rectifique aquo que accideys per aquo am manieyra de curacio de lu; e aprop reduzeys le emplastre, si vezes ad aquo la facia; e ajusta a lu strictura entro que sia sanat.	If necessary, to prevent the dissolution of that part of the corrosion or prolapse, pain, abscess that has occurred in that place, then you should take and remove that one and eradicate the ointment and correct what has happened due to that hand's method of healing for that person; and then return the ointment, if necessary, within the time it takes for them to be healed.
Capitol .viii.	Chapter VIII.
De restauracio de las costas quan son trincadas.	On the restoration of the ribs when they are broken.
Sapias que fractura de las costas no catz sino en locs grosses que siegon le dos; e de las extremitatz de lor de la partida denant no accideys ad aquelas contricio sino per aquo quar so cartillaginosas.	You should know that the fracture of the ribs does not occur in places as small as they are, but only in places where they meet and divide; and the extremities of those parts do not occur in those contractions except for those that are cartilaginous.
E cognicio de lu no es amaguada al sentiment deves la inquisicio de lu am les ditz.	And you should not be deceived by the appearance of that person, but rather by the investigation of that person and the said ones.
E la restauracio sia ayssi que enguales la fractura am les ditz segon la manieyra possibla, entro que sia engulhat segon que cove, e aprop emplastre e strenh le os trencat am stela, si indigeys de aquel.	And the restoration should be as follows: that it equals the fracture according to the possible method, until it is covered by the skin, and then apply ointment and strengthen the broken bone with this one, if necessary.
E si la fractura de las costas es declinant a las partidas dedintz, lahoras accideys al malaute dolor vehement e punctura, ayssi cum punctura que accideys ad aquel que ha pleureci, e per aquo quar le os ponh le velament; e accideys a lu difficultat de hanelit, e tos, e vomit de mot sanc; e aquesta es de dificil curacio.	If the fracture of the ribs is declining towards the parts underneath, then the patient experiences severe pain and puncture, as if with a puncture that occurs in someone who has coughed, and because of this, the bones push the bandage; and they experience difficulty in breathing, coughing, and vomiting of blood; and this is difficult to cure.
E ja les Antixs so engeniatz en aquela am motz engientz.	And the ancients were skilled in that method with great skill.
E de lor so que diso: cove que pauses viandas del malaute que engendro imflacio e ventositat, per que le ventre sia imflat e sia extendut, e la fractura sia impellida a las partidas defora.	And they said: cover the patient's abdomen with something that generates inflation and warmth, so that the stomach is full and extended, and the fracture is pushed towards the parts in front.
Mays nos avoreyssem aquo per so que no sia causa leugiera a generar apostema caut, si no accideys; e si ja accideys, lahoras ja ajuda ad aquo.	We should not do that to avoid causing an abscess, if it does not occur; and if it has already occurred, then we should help with that.
E diyssero alcus de lor que sia pausada desus ventoza e aprop que sucque am fortitut; e es semblant a ratiocinacio, mays empero es temut que la ventoza atire las superfluitatz al loc per la debilitat.	And they said to him that he should be placed above the wound and that something strong should be applied; and this is similar to reasoning, but it is feared that the wound will draw excess fluid to the area due to weakness.
E diyssero alcus de lor: cove que·l loc sia cubert am lana que ja es submersa en oli caut, e sian pausatz pulvils entre las costas entro que sia umplida, que sia la liadura engual quan envolopas aquela segon retonditat; e aprop sia curat le malaute am curacio de pleuresi de vianda e de medicina.	And they say to the patient: cover that place with wool that has already been submerged in heated oil, and place powders between the ribs until it is full, which should be equal to the amount you would use for the second application; and then cure the patient with the care of pleurisy of food and medicine.
E si causa vehement constrenh le malaute la qual no sufferta, e le os punh le velament am punctura ledent, temem sobre le malaute, lahoras cove que fendam sobre le loc, descubram de la costa trencada, e aprop pausem desobre aquela instrument que conserve le ciphac, la rememoracio del qual es precedida, e que inscidam le os am facilitat, e extraguam aquel.	And if the patient experiences severe constraint that they have not suffered before, and the bones puncture the bandage at the puncture site, place it over the patient, then cover the area, reveal the broken rib, and place your hand over the instrument that contains the cyst, the memory of which is preceded, and cut the bones to facilitate its removal.
E aprop que ajustem las doas labias de la plagua, si es gran, am cozidura, e curem aquela am emplastres entro que sia sanada.	And then adjust the lips of the wound, if it is large, with gauze, and cure it with ointments until it is healed.
E si accideys dedintz apostema, lahoras tu coyta e enfon pulvils en oli rozat e pausa sobre le loc, e que sia curat le malaute am aquo que cove a la apostema dedintz.	And if abscesses form in the wound, then you should cover and insert powders into heated oil and place it over the area, and cure the patient with that which covers the abscess formed.
E sia ressupinat sobre le latz sobre le qual dorm, entro que sia sanat.	And let him lie on his left side while he is being treated until he is healed.
Capitol .ix.	Chapter IX.
De restauracio de fractura del spondil del dos e del col.	Of the restoration of a fracture of the sacrum of the back and neck.
Alcunas veguadas endeve fractura als osses del col, e tart endeve a lor atricio, e semblantment als spondils del dos.	Some injuries often lead to fractures in the neck bones and their ligaments, as well as in the sacrum of the back.
E cum aquo accideys ad alcu e voles saber si sara sanat o no, lahoras considera, quar si vezes las sieuas mas ja mollificadas e stupefaytas e mortas e no pot maure aquelas ni extendre ni strenher aquelas e quan constrenges aquelas am les tieus ditz o punges aquelas am agulha e no sent en aquelas dolor, lahoras sapias que no es sanat, e en las mes de disposicios es mortal.	And when this happens to someone and you want to know if they will be healed or not, consider the following: if their bones are already softened, stupefied, and dead and cannot move them, extend them, or strengthen them, and when you press on them with your fingers or prick them with a needle and they do not feel pain in them, then know that they are not healed, and in these conditions, it is mortal.
E si mau aquelas e sent en aquelas constriccio am les ditz e punctura, lahoras sapias que la nucha de l’os es salva e que le malaute guereys am curacio.	And if they feel pain in them when pressed with your fingers or pricked with a needle, then know that the neck of the bone is saved and that the patient will recover.
E si ve als spondils del col le semblant ad aquo e voles saber si sira sanat o no, lahoras considera als pes de lu.	And if you see similar conditions in the neck bones and want to know if they will be healed or not, then consider their feet.
Lahoras si tu vezes que so ja mollificatz, accideys ad aquels aquo que es accidit en las mas, e aprop quan jatz sobre le sieu dos, yeys ventozitat e egestio ses la sua volontat, e alcunas veguadas es resupinat sobre le sieu dos e vol urinar e no pot, lahoras sapias que es mortal, e adonc no trebales en la curacio de lu.	When you see that it has already been softened, if you notice that those things happen in the thighs, and when it is on its back, it becomes stiff and cannot defecate or urinate, and some people lie on their back and want to urinate but cannot, then you know that it is fatal, and therefore do not treat it.
Mays si no accideys alcuna causa de aquelas, la causa es milhor e pus leugiera.	If none of those things happen, the cause is better and less serious.
E la curacio de lu es que te perforses a la sedacio del apostema caut que pauses sobre le spondil atrissat oli rozat sol, o am mugols de huous asatz; pausa sobre aquela aquel alcunas veguadas le dia entro que sia sedat le apostema caut.	The treatment of it is to perforate the abscess that you place on the spine, which is covered with warm oil or a few drops of honey; place some of those people on top of it during the day to sedate the abscess.
E lahoras pausa un dels emplastres confortantz e exsitans, e strenh sobre aquel am liament; e comanda al malaute que use de repaus e de tranquillitat e que no dorme sobre la partida am la qual atroba dolor entro que sia sanat.	And then place one of the comforting and existing plasters on it, and strengthen it with a bandage; command the patient to use rest and tranquility and not to sleep on the part where the pain occurs until it is healed.
E si accideys deves la atricio del os satagias o alcuna causa que ja es seperada de lu, lahoras cove que secces sobre la codena e que ostes aquel os; e aprop ajusta las doas labias de la plagua, am sutura si es gran; e aprop cura aquela am alcu encarnatiu dels enguentz, entro que sia sanat.	And if the tissue of the bone is separated or any other cause that is already separated from it, then cover it with a bandage and put that bone; and adjust the edges of the wound, with stitches if it is large; and cure it with some flesh of the animal's blood, until it is healed.
Mays si es trencat le derier del os alhoses, e es la fi de la coeta, lahoras cove que tu entrometas le dit pous de la ma senestra en le cul, e que enguales le os trencat am l’autra ma segon que es possible per equacio segonda; e aprop pausa sobre lu emplastre e astelha, si indigeysses de aquels, e aprop strenh aquel.	If the back of the leg bones is broken, and it is at the end of the spine, then enter your left hand into the anus, and equalize the broken bones on the other hand as much as possible; and place a bandage and splint on it, if necessary, and strengthen that one.
E si sentes satagias trencadas en lu, lahoras tu fen sobre aquela, e osta aquel, e cura la plagua am la curacio que es precedida entro que sia sanada.	And if you feel shattered bones in it, then perform surgery on that one, and stop that one, and cure the wound with the treatment that precedes until it is healed.
Capitol .x.	Chapter X.
De restauracio de la ancha.	Of the restoration of the womb.
Les osses de las anchas tart so trencats, e si trencan, lahoras la fractura de lor no es sino communicio en las extremitatz de aquelas e son inscidas en la longitut e declinan a las partidas dedintz; e accideys al malaute dolor en le loc e punctura, e la camba es stupefacta quan es fractura.	The bones of the womb are broken, and if they break, the fracture of them is only communication at the ends of those and they are inserted in length and decline to the parts of the bed; and the patient experiences pain in that location and puncture, and the cushion is surprised when the fracture occurs.
E la restauracio de lu es que tu extendas la tua ma sobre aquel entro que sia sobre la fractura qual es la figura de lu.	And the restoration of it is that you extend your hand over that one so that it is above the fracture, which is the figure of it.
E si fractura es en la extremitat de lu tant solament, lahoras tu enguala aquela segon que a tu es apparelhat per equacio engual entro que sia asemblat a la sua figura natural.	And if the fracture is only in the extremity of it, then you should equalize it with the second one that you have at hand for equality, to enter as much as it is assembled to its natural figure.
Mays si la fractura es en le lonc o que ja declina a las partidas dejos, lahoras tu fay jaser le malaute sobre le sieu ventre entro que sia preparada a tu la restauracio de aquela fractura.	But if the fracture is in the long or that already declines to the parts below, then you should make the patient lie on their belly between the time when it is prepared for the restoration of that fracture.
E donc quan auras engualada aquela, pausa sobre lu emplastre, e aprop pausa sobre aquel astela de fust o de codena, e strenh per strictura sobre la qual no temas punctacio de fractura ni remocio de la stelha.	And then when you have equalized it, place your hand on the plaster, and place your other hand on that star of wood or of codeine, and strengthen for stricture on the one that you do not fear puncturing of fracture or removal of the splint.
E enguala la concavitat am aquo que uempla aquela entro que aquela prengua la strictura segon equalitat, e comanda al malaute que dorma sobre le sieu dos o desobre le sieu costat sa.	And equalize the concavity with that which places it inside when it takes the stricture according to equality, and command the patient to lie on their back or on their side.
Mays si accideys apostema caut, lahoras tu cessa de extencio de lu e de la sua restauracio entro que sia sedat le apostema caut, e pausa sobre lu aquo que sede aquel segon que es precedit; e aprop retorna a la restauracio de lu, e strenh aquel ayssi cum cove.	But if abscess occurs, then you should cease from extension of it and its restoration until the abscess is sedated, and place your hand on that which sedates it according to what is preceded; and then return to the restoration of it, and strengthen that which has cover.
E si accideysso en le os satagias o son comminuidas, lahoras tu las tratz.	And if there are broken bones or they are crushed, then you should treat them.
Capitol .xi.	Chapter 11.
De restauracio de la fractura del adjutori.	Of the restoration of the fracture of the arm.
Adjutori es aquo que es entre le coyde entro al cap de la spalla.	Arm is what is between the ribs and the top of the shoulder.
E si es trencat, lahoras la restauracio de lu es en una de doas manieyras, de las quals es la una que tu prenguas fust pla de migiera groceza segon aquesta forma:	And if it is broken, the restoration of it is in one of two ways, one of which is that you grip it at the level of the meaty part of the shoulder according to this form:
E sian liatz en doas extremitatz dos liamentz, e aprop sia suspendut del loc elevat.	And if it is tied in two ends of two bands, and then lifted up from the place.
E segua le malaute sobre una sezela; e aprop gieta fora le sieu bras trencat sobre le fust entro que pervengua al titillic de lu en le mieg loc del qual sia annexa la curvitat del fust.	And the patient should lie on a bed; and then push out the broken arm through the meaty part of the shoulder until it reaches the tip of it in the middle place where the curve of the bone is attached.
E aprop suspen sobre aquel alcuna causa greu, o·l minestre extenda aquel a las partidas dejos; e aprop le metge eque la fractura am las sieuas mas ensemps, entro que la fractura retorne segon que cove.	And then suspended above that some heavy weight, or the servant extends it to the parts behind; and then the doctor should place it at the two ends of the fracture together, until the fracture returns according to its shape.
