Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E fay emplaustre am aquo en que es stipticitat, per que le loc sia endurat, e aprop cura aquel am l’autra curacio entro que sia sanat.	And apply an astringent to that, so that the place is hardened, and then cure it with the other cure until it is healed.
E cove que extraguas del sanc a tot hom segon la quantitat de la sua vertut e segon la color vencent sobrc le sanc segon que appar.	And cover that which is drawn from the incision with all men according to the quantity of its virtue and according to the color that remains on the incision after it appears.
Quar si le sanc es negre, lahoras tu le layssa yssir entro que sia rog; e semblantment si tu le vezes gros, lahoras tu le layssa yssir entro que sia subtiliat; e semblantment si es agut, entro que sia ostada la acuitat de lu.	If the bone is black, then leave it inside until it becomes rotten; and similarly, if you see it swollen, then leave it inside until it becomes thin; and similarly, if it is sharp, then wait until its sharpness is dulled.
E cove ad aquel que es ple e fort e ha necessitat de extraccio de sanc en una veguada, que sia amplificada la fleubotomia de la vena e le fleubotomi sia lat.	And if the person is tall and strong and needs an extraction of bone in a difficult case, then amplify the trocar of the vein and the trochar should be left.
E en aquel que es freul, sia fayt le contrari de aquel, e cove que extragua aquel en tropas veguadas, e que le trauc sia streyt.	And in the case of a weak person, do the opposite of that, and if it is extracted in difficult cases, then it should be straight.
E le milhor que es administrat en fleubotomia de vena es que sia la seccio transversa, no punctura.	And the best thing that is administered in trocar of vein is that it be a transverse section, not a puncture.
E aquesta manieyra de fleubotomia es salva de flux de sanc e de inscizio de nervi, e es pus lausabla e pus salva que fleubotomia segon latitut e longitut.	And this method of trocar of vein saves from bone flow and nerve injury, and it is more praised and safer than the second method by latitude and length.
E a la qual es acostumat sobrevenir sincopi deves la fleubotomia, e cove que tu cures aquel denant la fleubotomia am un petit de pa infus en vi de milgranas o de oximel simple scalfat; e extratz a l u del sanc en tres veguadas o quatre.	And in the case where syncope occurs during trocar of vein, and you should care for that person after the trocar of vein with a small amount of infusion in the form of milk or simple oximel; and extract it from the bone in three or four difficult cases.
E si es enfregiditat de compleccio, lahoras prengua denant la fleubotomia pa infus en eyssarop de mirra o en eyssarop de mel aromatizat am specias ayssi cum am pebre, canela, gingiebre e semblantz, o en eyssarop aromatizat e mot odorant.	If there is a complication of the complexity, then take the fumigation bath to inhale essence of myrrh or essence of honey aromatized with such spices as pepper, cinnamon, ginger, and similar, or with an aromatized and fragrant essence.
E si accideys sincopi deves la fleubotomia, e es causa de lu issiment de mot sanc, lahoras cove que prengua en beure aygua de carn e eyssarop mot odorant subtil; e use de aromaticitat am algualea, e sia linit le sieu pietz am aquela.	If the fumigation bath causes sincopi and its cause is the lack of one sanc, then take inhale water of meat and an aromatized fragrant essence; use aromatic oil, and let it be poured on the patient's chest.
E usa de las autras causas que havem ditas en la divisio en le capitol de sincopi per evacuacio.	And use the other causes that we have mentioned in the division of sincopi for evacuation.
E qui vol eventar le sieu bras e dissolver le sieu sanc segonda veguada, cove a lu del qual la fleubotomia es per mota evacuacio, e la vertut de lu es freol, que evacue le sanc petit a petit, so es segon la quantitat de la vertut en les dias continuables.	And who wants to move his arm and dissolve his second sin, then take the fumigation bath, which is for great evacuation, and its virtue is free, which evacuates the sin little by little, so it is according to the quantity of the virtue in the continuous days.
Mays qui vol eventar le sieu bras, e gitar lo sieu sanc segonda vetz, e le sieu cors es fort, lahoras fassa aquo aprop vii horas o ix de la primieyra fleubotomia.	When someone wants to perform surgery on their arm, and the second joint is bent, and the chest is strong, then do that approach around 7 or 9 hours after the first phlebotomy.
Mays qui vol atirar le sanc del cors sieu al contrari de la partida a la qual declina, cove que sia eventat en le segon dia o le tertz.	When someone wants to draw the second joint of their arm against the opposite side where they lean, it should be done on the second or third day.
Mays aquel cors en le qual es mot sanc ja scalfat e es acuit e fa accidir febre, cove que sia gitat de lu sanc en una veguada e sia de lu gitada gran cantitat e sia amplificada la apercio entro que accidesca sincopi, pus que tu auras conservadas totas las condicios de fleubotomia; e que pauses la tua ma sobre le pols de lu deves le cors del sanc, per que no endevengua mort en loc de sincopi, quar motas veguadas endeve aquo quan le fleubotomador es ignorant e negligent.	When that arm in which the second joint is already scarred and inflamed, and causes fever, it should be bent in a splint, and supported with a large amount of bandaging, and the opening for phlebotomy should be amplified until the syncope occurs, so that all conditions for phlebotomy are preserved; and your hand should be placed on the thigh of that arm, to prevent death from syncope, which is caused by ignorance and negligence of the phlebotomist.
E no cove quan tu voles desliar le bras e evacua le sanc segonda veguada, cum ja sia claus le orrifici de la vena e sia fayt difficil issiment del sanc, que tu premas subre aquel am vehemencia e encurvat sia extendut leugierament, quar aquo es trop mal.	And do not do it when you want to straighten the arm and remove the second splint, as the opening of the vein has already been closed and it is difficult to remove from the joint, which would be done with too much force and would cause damage.
Habantz le layssa entro que sia fleubotomat segondament; o remau aquo am la acuitat del fleubotomi que es coagulat del sanc en le orrifici de la vena; o pausa sobre aquel de tyriaca alfarach, o de sagzenea, e comprem aquel am compressio leugiera entro que·l sanc sia fora yssit.	When performing a bloodletting procedure, one should use a lancet that is sharp enough to pierce the skin; or pause on a piece of tyreacan alfarsch, or sawdust, and compress it firmly into the wound to prevent bleeding.
E si la vena es apostemada, lahoras layssa aquela e no la toques entro que·l apostema sia sedat.	If the vein is inflamed, leave it alone and do not touch it until the inflammation subsides.
E si necessitat te provoca a evacuar le sanc segondament, e no es excusacio, lahoras tu sagna aquel sobre aquel loc o en l’autre bras en autra vena.	If you need to evacuate the blood again and there is no excuse, then draw it from another vein in the other arm.
E la vena apelada “funis del bras” es fleubotomada en loc de la fusca o de la basilica, quan no so atrobadas o so amaguadas, quar es composta de aquelas.	The vein called "funis del bras" is bled from the popliteal or basilic veins, when they are not obstructed or occluded, which are composed of those.
E la qualitat de la fleubotomia de lu es que·l malaute intrometa la sua ma en aygua cauda entro que·l focil se enrogezesca e que la vena apparia manifestament.	The quality of the bloodletting from that vein is that the patient should immerse their hand in warm water until the vein becomes visible.
E aprop sia strengut sobre aquel am liament am strictura migana; e aprop fleubotoma segon le tranvers petit, no latitudinalment ni segon la longitut.	Then apply pressure over that area with a firm bandage; and perform bloodletting following the transverse direction, not horizontally or lengthwise.
E sia la apercio ampla e sia la tua fleubotomia am la qual tu fleubotomas aquela sobre la junctura de la ma un petit.	And your incision should be wide and your forceps should be sharp, which you use to grasp the joint above the knee.
E si es prohibit le fluxs del sanc, lahoras tu itera la ma en l’aygua cauda e layssa le sanc correr en la aygua entro que consieguas la tua necessitat.	And if it is prohibited to let the blood flow, then you will elevate the limb in the air and allow the blood to run into the water until you achieve your purpose.
Mays si tu eras en les dias d’estiu, lahoras tu yest excusat de la iteracio de la ma en l’aygua cauda, e le mes es pausat le cors del sanc en aygua cauda en temps de yvern.	But if you are in the days of summer, then you will be excused from elevating the limb in the air, and the same applies to placing the body of the patient in cold water during the summer.
E la fleubotomia de aquesta vena es pus salva que de totas las autras venas, quar dejos lu no ha vena pulsatil, ni nervi.	And the forceps for this vein are safer than all other veins, because it does not have any pulsating blood or nerves.
E la fleubotomia de la savatella de la ma dreyta es conferent a las malautias del fetge.	And the forceps for the ankle of the leg are similar to those used in childbirth.
E la qualitat de la fleubotomia de lu es que tu strenguas la ma am liament o am la tua ma, pus que tu l’as mesa en ayga cauda, entro que la vena sia imflada e sia be demostrada al vezement; e aprop fleubotoma aquela transversan; e si inscidas aquela de tot no nozera aquo en re.	And the quality of these forceps is that you should strengthen the limb with a bandage or with your hand, rather than elevating it in the air, until the vein is inflamed and has been demonstrated to be successful; then use transverse forceps; and if you insert them, it will not cause any harm.
E conserve que no ultimes la tua ma am la fleubotomi, quar dejos lu so les nervis dels ditz denudatz de carn.	And do not let your hand remain on the fleshbotomy, which would separate the nerves of those dissected parts from their carnage.
E aprop itera la ma en l’aygua cauda e laysse correr le sanc en aquela, quar si tu no iteras aquela en l’aygua cauda, le sanc sira coagulat en lo orrifici de la vena, e es prohibit de flux.	And then repeat the hand in the back and let the blood flow into that, because if you do not repeat it there, the blood will clot in the orifice of the vein, and it is forbidden to flow.
E cum es extrayt le sanc segon la quantitat de necessitat, lahoras tu pausa sobre la vena oli e sal, per que no sia consolidada coytadament; e semblantment cove que tu fassas en tot ram streyt.	And as the blood is extracted according to the amount needed, then you place your hand on the vein oil and salt, so that it does not solidify constantly; similarly, cover what you do in all straight lines.
Mays le juvament de la fleubotomia de aquela de la ma senestra, es que es conferent a las malautias de la melsa.	The juice of the fleshbotomy from that of the hand on the right side is that it is compared to the evils of the melon.
E fay semblantment en la fleubotomia de lu ayssi cum has fayt en l’autra.	Do the same in the fleshbotomy of it as you did in the other one.
E le juvament de la vena sephena de la fleubotomia es a las malautias que so en la partida dejos del cos, ayssi cum so malautias de la mayre, e a retencio de mestruas, et a las malautias dels ronhos e ulceracios de coyssas e de cambas antiquas, e a lor semblantz de las malautias.	The juice of the vein sephena from the fleshbotomy is to the evils that are in the part below the waist, such as its evils of the mother, and retention of menstruation, and the evils of ronhs and ulcers of thighs and abdomens, and their similarities to the evils.
E la qualitat de la fleubotomia de lu es que·l malaute entrometa lo sieu pe en aygua cauda e fassa sobre aquel fricacio entro que be apparen las venas; e lia sobre la junctura del pe am correia; e le loc de la vena le talo apparent deves le dit pous, e de aquela so ramificatz en la facia del pe motz ramps.	And the quality of the fleam used on him is that the patient puts his own foot in hot water and makes pressure on that friction where the blood appears; and he ties over the joint of the foot with a bandage; and the location of the vein he takes out from the same spot, and from there its branches spread on the surface of the foot like ramifications.
E donc fleubotoma le pus ample ram o dejos la camba deves le talo deves la agreguacio de lu, quar es milhor e pus sal.	And then use the widest branch or behind the cushion to tie the bandage; it is better and more healthy.
E si fleubotomas aquela en la facia del pe, lahoras tu te guarda dels nervis que so dejos aquela sobre la facia del pe, e pausa la tua fleubotomia am la qual tu fleubotomas per le travers, quays cum si tu la volias inscidir.	And if you use the fleam on the surface of the foot, then be careful of the nerves that are located above the surface of the foot, and place your fleam as if you wanted to insert it.
E sia le fleubotomi vosil.	And let the fleam be silent.
Mays si es prohibit le issiment del sanc; lahoras tu itera le pe de lu en l’aygua cauda e layssa correr le sanc en aquela entro que sia evacuat.	But if the discharge of pus is prohibited; then you should wash his foot in hot water and let the pus flow out through that place where it can be drained.
E si le fleubotomador erra en la primieyra veguada, lahoras itera am le fleubotomi en sus un pauc, quar le loc es sal; e no temes de lu malician, mays que te guardes dels nervis ayssi cum havem dit.	And if the fleam is in the first vein, then wash it with a small amount of water; the location is healthy; and do not fear him, but be careful of the nerves as we have said.
E semblantment fay de la sophena del autre pe engualment.	And similarly, make a cushion for the other foot equally.
E de la vena sciatica, le loc ayssi cum havem dit es deves le talo dejos la cavilha de la partida silvestra.	And from the sciatic vein, the location where we have said it is, place it behind the calf of the posterior thigh muscle.
E le juvament de la fleubotomia de lu es a dolo de anca quan es per sanc caut.	And the juice from the popliteal fossa of it is pain in the hip when it is burned with cauterization.
E la qualitat de la fleubotomia de lu es que·l malaute intre en banh, e festine e strenha la cueyssa de lu del latz de la ancha entro desus le talo desus quatre ditz an una benda longua subtil, quar no appar sino per aquo.	And the quality of the popliteal fossa of it is that the patient lies down, and quickly and strongly presses the cushion of it from the side of the hip entering under the calf above four digits, a long subtle bend, which does not appear otherwise.
E donc quan appar, lahoras tu fleubotoma aquela segon cascun engen que es a tu possible e segon le tranvers, e es milhor; o inscidas aquela per inscizio o secces aquela per seccio, quar le loc de lu es sal.	And when it appears, then you popliteal fossa that second each time that is to your possible and second the transverse, and it is better; or insert that at the beginning or remove that at the end, because the location of it is salt.
E ela es en motz homes mot ameguada; e si atrobas aquela, e no appar al sentiment de tot, lahoras fleubotoma alcun ram de lu, e es aquel que appar en le dos del pe enves le dit auricular e le anular.	And it is in some men not ameliorated; and if you press that, and it does not appear at the feeling of all, then popliteal fossa some part of it, and that which appears in the back of the foot on the said auricular and annular.
E guarda te dels nervis, e fay correr del sanc la quantitat que voles.	And be careful of the nerves, and let the blood flow out in the amount you desire.
E aprop deslia la strictura e pausa sobre le loc de la fleubotomia coto e strenh le loc, quar leugierament es sanat.	And then remove the stricture and place your hand over the area of the lithotomy incision to strengthen the area, which is usually healed.
De ventozacio e de las qualitatz de uzar de aquelas.	Of the symptoms and qualities of using those.
Ventozas so de corns, o de eram, o de veyre.	Symptoms are of the heart, or of the brain, or of the veins.
E ventozacio es fayta segon doas manieyras: la una de lor es am scarificacio e extracio de sanc, e l’autra es ventozacio ses scarificacio.	And symptoms are made in two ways: one is by incision and extraction of blood, and the other is by incision.
E aquesta ventozacio que es ses scarificacio es segon doas manieyras, quar o es am foc o ses foc.	And this symptom that is by incision is made in two ways, either by fire or by fire.
E a las ventozas que so administradas am scarificacio e extraccio de sanc son xiiii locs del cors, dels quals la un en lo qual so pausadas ventozas es alnocrati, e es la deriera partida del cap; e le mieg loc d’el de doas partz del col ensemp; e ventozas del mento dejos la mandibula pus dejos de la boca; e ventozas de doas spatulas; e ventozas de alohoster, e es sobre la fi de la coeta; e ventozas de dos focils, e so de dos brasses; e ventozas de doas cavilhas; e ventozas de doas cuoyssas.	And the symptoms that are administered by incision and extraction of blood are fourteen parts of the body, of which the first part where symptoms are placed is the nape, and the last part is the back; and the middle part is two parts of the collarbone; and symptoms of the jaw below the mouth; and symptoms of two spoons; and symptoms of a hostler, and is above the foot; and symptoms of two forks, and are of two bones; and symptoms of two cavities; and symptoms of two cushions.
E ventozacio no extratz le sanc sino de las venas menudas sparssas en la carn, e per aquo no catz la vertut per aquelas, ayssi cum es cazement per fleubotomia; ni no cove que ventozacio sia fayta am foc o ses foc en alcuna malautia fayta per replecio entro que le cors tot sia evacuat.	And do not extract the pus from the small veins scattered in the flesh, and for that reason, do not cauterize them with fire or heat of any kind, nor cover the wound with anything until the entire body has been completely drained.
Mays si necessitat provoca a ventozacio per malautia o per continua, aministrem aquela en tota hora al comensament del mes e en la fi de lu, e en le mieg loc de lu e en qualque temps sia.	If it is necessary to drain the pus due to illness or continuously, administer it at every hour during the beginning and end of the month, and in the middle of the day and at some time.
La qual causa es quar dels homes es en les quals es sanc multiplicat entro que indigeys de extraccio de lu per ventozacio e atroba en le sieu cap graveza e soda; e de aquels es que atroba replecio e rogor en la sua cara e en le sieu cap, e en le sieu col; e de aquels es que atroba pruziment en la sua cara e en le sieu front e tenebrositat e hebetut en les sieus huels; e de aquels que gieta le loc de la sua ventozacio; e de aquels es que le lor ris es multiplicat; e de aquels es que atroba gustament de sanc en la sua boca, o que la lengua es apostemada e escup sanc; e de aquels es que lor dormir es multiplicat, e de aquels que vetz sanc en lo dormir rogor e antics e plaguas e autras causas a lor semblantz.	This is due to the fact that in men, pus multiplies within them until the indication for its extraction by drainage and atrophy in their own head and skin; and of those who have atrophy and inflammation in their face and on their head, and in their neck; and of those who have pruritus in their face and on their forehead, darkness and dullness in their eyes; and of those whose location of their drainage is affected; and of those whose taste is multiplied; and of those who have a taste of pus in their mouth, or their tongue is swollen and filled with pus; and of those whose sleep is multiplied, and of those who have pus in their sleep, inflammation and plagues and other causes similar to them.
E donc quan vezes en alcuna causa de aquelas, e propriament si es en le tertz o miga del mes, lahoras comandam ventozacio esser fayta pus que so passadas del dia dos o tres horas.	And therefore when it happens in any of those cases, and particularly if it is in the third or fourth finger of the hand, then command a blister to be made as soon as possible after two or three hours have passed since the day.
E juvament de ventozacio de la nuca es que quan aquela confereys a gravitat en le cap e ad aquo que es efondit als huels; mays cove que aquo sia aprop evacuacio de tot le cors.	And it is important to note that the blister should be applied to the nape of the neck because when it confers gravity to the head and adheres to the hair, it is more effective in evacuating all the body.
E aquesta ventoza es en le loc de fleubotomia de la cephalica.	And this blister is at the location of the lumbar puncture of the cerebral spinal fluid.
E no es legut que use de lu aquel que es de frega complecio, o en le qual es catarr, quar dona ad aquel gran nocument.	And it is not recommended to use that one which is of complex fragility, or in which there is a catarrh, because it gives great harm.
E per aquo no cove que uso de aquela les vielhs, e en les caps dels quals so malautias frejas.	And for that reason, it is not recommended to use those which are old, and in the lids of which there are injuries.
Mays ad aquel que sobre aquela es continuant sobre lu es fayta oblivio; e per aquo cove que tu comandes al ventozador que depause la sua ma un petit am la ventosa a las partidas dejos, temen de la generacio de oblivio.	Moreover, it is recommended that the one who makes the blister should place his hand on the parts behind it to prevent the generation of forgetfulness.
Mays ventozacio de alkehel es en loc de fleubotomia de la vena fusca e de la basilica: e per aquo confereys a asma, e a la constriccio de ale e a la scissura del sturment de ale, e a tos, e a replecio.	When the alchemical vapor is in the place of fleam opening of the dark vein and the basilica: and for that, it confers asthma, and contraction of the lungs, and the scissure of the instrument of the lung, and coughing, and repletion.
E cove que sia enpellida la ventoza alkehel un petit, quar si es pausada dejos, engendra debilitat en le cors e en le stomac.	And if the alchemical vapor is inhaled in a small amount, if it is paused behind, it generates weakness in the body and in the stomach.
E la ventozacio de alhagdahan confereys a las dolors accident en le cap e a obtalmia, e emigranea, e prefocacio, e a dolors en las razitz de las dentz; e es en loc de fleubotomia de la basiliqua.	And the alchemical vapor of alhagdahan confers accidental pains in the head and in the teeth, and emaciation, and pre-focus, and pain in the roots of the teeth; and it is in the place of fleam opening of the basilica.
E cove que comandes al ventozador que no prema la sua ma am scarificacio per que no inscida la arteria e accida fluxs de sanc.	And if you command the vaporizer that he does not press his hand during the incision so that it does not pierce the artery and cause bleeding.
E ventozacio dejos le mento comfereys a alcola en la boca, e a corrupcio de la gingiva, e a semblantz a lor de las malautias que so en la boca, e stan en loc de fleubotomia de aliheric que so en las doas labias.	And the vapor of alcohol confers alcola in the mouth, and corruption of the gums, and similar to those of the maladies that are in the mouth, and it is in the place of fleam opening of the herb that is in the upper lips.
Mays la ventozacio que es fayta sobre las doas spatulas confereys a caphatan, le qual es fayt per replecio de caliditat.	May the cloth that is made on the two spoons be placed on the cap, which is made for the replenishment of warmth.
E la ventosacio de las doas partidas dedintz dels focils confereys juvament de la fleubotomia de tres venas, so es de la basilica, fusca e cephalica, quar aquela atratz le sanc de totas aquelas venas pus manudas que so en la carn, e aquelas venas menudas de las autras venas pus grossas entro que pervengua la atraccio a las tres venas.	And the cloth of the two parts taken from the forks is placed heavily on the flap of three veins, which is called the basilica, fusca, and cephalica, because it attracts all those small veins that are in the flesh, and those smaller veins from the other larger veins until it reaches the attraction to the three veins.
E comanda al ventozador que trop no procezesca en scarificacio, quar le loc es denudat de carn, e dejos lu so nervis e arterias.	And command the blower not to proceed too much in incision, because the area is exposed to flesh, and leaves its nerves and arteries.
E es una ventoza am la qual es ventozat sobre alshosses e confereys a las emorroydas del cul e a las ulceracios pus dejos.	And there is a cloth that is blown on the buttocks and placed on the hemorrhoids of the anus and ulcers that have been left.
E cove que comandes al ventozador que sia gran ventoza, e que sia de eram, quar le loc indigeys de fort seccio; e fort leu so traucadas ventozas subtils e sia scarificat am scarificacio.	And cover that you command the blower to be a large cloth, and of linen, because the area needs strong drying; and it is covered with thin blown cloths and is incised in incision.
Mays ventozas de las cambas minueysso per minuicio manifesta, quar atiran le sanc de tot le cors, e comfereysso a dolors antiquas dels ronhos e de la mayre, e de la vesica; e provocan las mestruas, e comfereysso a bothor e ademil; e stan en loc de fleubotomia de doas sophenas, e alahorcoben, e de doas cavilhas.	When the bed is filled with soft materials to relieve pressure on the entire body, it helps alleviate old pains of the ribs and spine, and bladder; it also helps with constipation and diarrhea; and it is used in place of a flebotomy for two hours, and after meals, and for two hours.
Enpero mot debelitan tot le cors e fan accidir sincopi en motz homes.	However, this method weakens the entire body and causes hiccups in some people.
E de las ventozas alahorcoben le juvament es propda al juvament a las ventozas de doas cambas.	And the soft materials are placed under the buttocks, as they would be on a bed of several chambers.
E la qualitat de la posicio de las ventozas es que pauses la ventoza al comensament vueda e sucguas per succio temprada, e no prolongues la posicio de las ventozas, mays pausa aquelas leugierament, e reman aquelas coytadament, e que las humors venguan al loc per adveniment engual.	The quality of the position of the soft materials is that they are placed under the buttocks at the beginning and gradually reduced by gentle pressure, and do not prolong the position of the soft materials, but rather pause them more frequently, and keep them in place, so that the humors can reach the area equally.
E no cesses iterar aquo e continuar entro que veja le loc ja enrojezir e inflar e que appara la rogor del sanc.	And do not cease to repeat this and continue until you see the area already reddened and swollen, and that the pain of the spine appears.
E lahoras tu scarifiqua e itera la succio pauc a pauc, e aprop considera en la dispozicio dels cors.	And then you should shave and cut the hair in small portions, and then consider the position of the body.
Quar aquel home que es de tendra carn de rars pors, cove que tu le scarifiques una veguada e no pus, per que le loc no sia ulcerat.	Because that person who has thin flesh and is prone to sores, you should shave them once and not again, so that the area does not become ulcerated.
E comanda al ventozador que amplifique la scarificacio e pronde un pauc, e atempre la succio am facilitat.	And command the fan to blow on the shaving and cut the hair in small portions, and at the same time facilitate the process.
E si en le sanc es grossitut, lahoras cove que scarifiques doas veguadas, quar en la primieyra veguada es uberta la via de subtiliacio al sanc e a la aquositat de lu.	And if the skin is thick, then shave twice, because in the first shaving, you open the path to the artery and the softness of the area.
Mays en la segunda a la perscrutacio aquisida de la extraccio del sanc gros.	And in the second shaving, you can make an incision for the extraction of thick skin.
E si le sanc es mot feculent, lahoras sia fayta scarificacio la tersa veguada per que consiegua le derier.	And if the skin is very dirty, then make a thorough shaving in the third shaving to get rid of it.
E derierament, quan volem extrayre le sanc pauc a pauc o un petit, abasta a nos una scarificacio.	And finally, when we want to extract the skin in small portions or a small piece, we need shaving.
E si volem extraccio de mot sanc, scarificam am mota scarificacio; e si nos conoyssem que·l sanc es gros, lahoras cove que scarifiquem per scarificacio preonda.	And if we want to extract a large piece of skin, we need a large shaving; and if we know that the skin is thick, then shave in preparation for the extraction.
E le terme de scarificacio en la qual es la profunditat de la codena tant solament.	And the term for incision in which the depth of the wound is only so much.
E si aquel del qual la codena es grossa, dura, fusca, e les sieus pors so streytz, cove que les locs de las ventosas sian untatz lenitius, apertius resolutius; si es en temps d’estiu, ayssi cum es oli de aloen o oli de violat, o oli de amellas dossas, o oli de cemensa de coja; e si es en temps ivern, lahoras oli narci, o oli de liri, o oli de camamilla, o de sanc, e ad aquels semblantz.	And if the one whose wound is thick, hard, black, and its pores are straight, then it is recommended that the locations of the blisters be more gentle, open, and resolved; if it is in the summer, use oil of aloe or oil of violat or oil of allspice or oil of cement of goat; and if it is in the winter, then use oil of narcissus or oil of lily or oil of camomilla or of sandalwood.
E si la superfluitat es grossa, freja, lahoras le oli sia amaranti, o oli de balsamita, o oli de aloen, o oli aneti, e a lor semblantz.	And if the excess is thick and sour, then use oil of ambergris or oil of balsamita or oil of aloe or oil of anethi or similar ones.
Mays si le ventozador es de amples pors de tendra carn, lahoras cove que sia prohibit de oli, e cove que ad aquest les locs de ventozas de lor aprop la ventozacio sian lavatz am ayguaros o am aygua freja de solatrum, o am aygua de coja, o am aygua de bordolaguas, e semblantz ad aquelas.	But if the blister-maker is of wide pores of thin flesh, then it is recommended to prohibit oil, and it is recommended that for these locations of blisters, they be washed with warm water or sour water of salt or water of goat or water of borax, and similar ones.
E aquel del qual le sanc es de mota humiditat, lava las suas ventozas am vi agre, o am aygua de mirt e sumac e semblant ad aquels.	And if the patient's skin is of moist nature, wash their feet with warm water or with a mixture of salt, vinegar, and similar substances.
E de aquel del qual las superfluitatz son grossas, lava las suas ventozas am vi antic, o am aygua de sansuc, que es majorana, o de decoccio de anet, o de camamilla, e a lor semblantz.	And if the patient has thick sweat, wash their feet with warm water or with a mixture of wormwood, of cedar, of camomile, or similar substances.
E cove que la ventozacio sia guardada denant de banh; habantz cove que sia aministrada aprop issiment del banh per una hora o per doas, e cove que dorma aprop la ventozacio.	And it is recommended that the footbath be given immediately after the bath; having been given, it should be administered close to the bath for an hour or two, and it should be allowed to dry near the foot.
Quid est quo oportet ut regatur ventosandus aus phlebotomatus ante ventosationem.	What is the reason why a bleeding person should not take a footbath before the footbath?
Cove que consideras al comensament: lahoras si le ventozador o aquel que·s deu fleubotomar es coleric e ventz sobre lu sanc agut e imflamacio, lahoras cove que prengua causas infrigidantz, ayssi cum milgranas acetosas, e endivia an vi agre e laytuguas, e secanabin, e julep, e a lor semblantz.	If the person who is to be bled or the one who is to give the bloodletting is angry and has a sharp tongue, and if the skin is red and inflamed, then it is recommended that cooling causes be used, such as sour milk, warm water, ice, julep, and similar substances.
E pausa a lor viandas ayssi cum poletz, e carns de auzels serbiges, e viandas conditas am agras, e a lu semblantz.	And place their food and meat, such as pork, and meat from game birds, and cooked vegetables, and similar things.
E de aquel del qual la compleccio es freja, cove que prengua en beure eyssarop almiva, o eyssarop de alsecanabin de semensas, e sumac, e vi mot odorant migier entre viel et noel; e que a lu sia comendat que use de paucitat de beure e de mangar, e pausa las viandas de lu poletz e canabir e pissers e petitz auzels e colombat.	And of that which has a bad complexion, such as barley bread or barley flour, and sumac, and any other fragrant spice between old and new; and it is recommended that it be used in small amounts of food and drink, and place the food of that person with pork and game birds and pigeons and small birds and doves.
E cove que en lo dia de ventozacio e de fleubotomia le beure sia major que la vianda.	And on the day of ventozacio and flu botomia, the bread should be greater than the food.
E cove que sia donat en beure en alcunas horas ad alcus homes tyriaca alpharac, o medicamentz de musc, so es muscada, o alcelita denant la ventozacio o denant fleubotomia o aprop, per so que·ls membres principals sian confortatz e que·l sanc sia subtiliat; e no cove que prenguan aquela scalfatz.	And it should be given in bread to some people in the form of alpharac, or medicaments of musk, so muscated, or alcelita denant the ventozacio or denant fleubotomia or approaching, so that the main members are comforted and that the sick is subtilized; and it is not recommended that they take that scalfatz.
Mays las ventozas que so ses scarificacio sian ventozas que so pausadas sus le fetge, e sobre la melsa e podagra, e sobre le umbelic, en les locs dels jonolhs, e la pixida del ancha, quar aquestz membres no suffertan scarificacio sobre si.	When the incisions are made on the patient's body, they should be made over the ribs, over the belly and gout, over the navel, in the locations of the joints, and on the widest part of the thigh, as these members do not suffer incision on themselves.
E no es querit per aquelas sino atraccio de sanc de membre, ayssi cum pausam ventosa sobre mamilha en malautia de flux de sanc del sanc de las nars; e usam de aquela per que sia dissolvuda ventositat freja inviscade del membre, ayssi cum pausam sobre le ventre e l’umbelic; quar aquela rarifique le membre e scalfa lu e ramau la dolor quar resolveys ventositat.	And it is not sought for those but to attract blood from the member, such as a blister over the breast in case of flux of blood from the blood of the nose; and use that which dissolves the blood visibly from the member, such as a blister on the belly and navel; because that rarefies the member and drains it and relieves the pain when the blood is dissolved.
E ja es pausada sobre les ronhos quan accideys en lor opilacio o poyra, quar per vertut de atraccio fort leu huobre opilacio e erradica le poyra de son loc.	And it is placed over the ribs when they occur in their inflammation or boil, because by virtue of the attraction strong water heals the inflammation and eradicates the boil from its location.
E semblantment fa quan es pausada sobre le fetge e la melsa deves ventositat en aquels enclausa.	And similarly, when it is placed on the ribs and belly to draw out blood in those who are closed up.
E aquestas ventozas so administradas vuedas amb succio tant solament; e alcunas veguadas so administradas am foc.	And these vapors are administered through steam alone; and some vapors are administered with fire.
E alcunas veguadas so administradas plenas de aygua tebeza en las malautias de la melsa.	And some vapors are administered full of warm water for the patient's illness.
E aquo es per que la ventoza sia umplida e sia pus gran, so es aygua cauda sola o aygua en la qual sian cuytas herbas ad aquo convenientz.	And this is to make the steam full and big, it is only water or water in which herbs suitable for that have been boiled.
Forma de ventoza aministrada am foc: sia la amplitud del orrifici de dos ditz, segon que nos la havem formada; e la quantitat del preon sia la maytat de un palm; e sia en lo latz de lu, en le loc que es en le circuit, la maytat de lu, le trauc sia petit segon la quantitat que intre en lu una agulha.	Form of vapor administered with fire: the width of the opening of two fingers, according to how we have formed it; and the quantity of the remedy should be the most of a palm; and it should be in the direction of the patient, in the place that is in the circuit, the most of him, the tube should be small according to the amount that enters into him with a needle.
Sia fayta de eram rog o citri, de grosses marges, leon, enguals e terses per so que no leda le membre deves la sua posicio sobre lu.	It should be made of wax or citrus, of large margins, lion, equal and rough so that it does not damage the member because of its position on the patient.
