Ayssi comensan las paraulas de Albucasim .	And now begins the words of Albucasis.
E aprop le malaute sia ressupinat sobre le sieu dos e sia pausat dejos le titillic de lu espera de lana que sia engual entre levitat e strictura, e aprop le metge pause le sieu talo sobre la spera, e eleva le cap del muscle am vertut, e atire la ma del malaute per que no sia mauguda a las partidas dejos, e autre ministre tengua le cap del malaute, que no sia maugut a las partidas dejos, quar aquela tantost retorna al sieu loc.	Then have the patient lie on their back and be placed under their neck a pillow that is even between elevation and restriction, and have the doctor place their hand on the spine to elevate the muscle head, and pull the hand of the patient so that it does not hang down, and another servant holds the head of the patient, so that it does not hang down, because at this point it returns to its place.
E si voles, reduzeys aquel segon aquesta manieyra: e es que tu fassas esser prezent un home le qual sia pus lonc que·l malaute, e estia de la part de aquel latz, e entrometa le sieu muscle dejos le titillic del malaute e eleve le titillic de lu a las partidas desus entro que·l malaute sia suspendut en ayre, e autre ministre tire la ma del malaute de las partidas dejos del sieu ventre.	And if you wish, reduce the second in this manner: and it is that you make present a man who is taller than the patient, and stand on the side of the other, and insert their muscle behind the neck of the patient and elevate the neck of the patient to the parts above until the patient is suspended in the air, and another servant pulls the hand of the patient from below their belly.
Mays si le malaute es leugier, lahoras cove que am lu que autre causa sia suspenduda, per so que grave aquel, quar la dislocacio retorna tantost.	If the patient is heavy, then it is necessary to hang something else that may cause suspension, so that the other one does not worsen, because the dislocation returns quickly.
E es reduzit eysament segon autra manieyra: e es que sia ficat en terra un fust lonc le cap del qual sia redon de figura, ayssi cum pilo de mortier, que no sia gros ni subtil, e aprop sia pausat dejos le malaute; pus que so pausatz sobre·l cap del fust draps leons, e·l malaute sia stant segon la longitut del fust, e aprop sia extenduda la ma de lu a las partidas dejos del autra part; e sia extendut le cos de lu del autre part am fortaleza, quar la junctura retorna al sieu loc am velocitat.	And if it is reduced by another method: and it should be placed on the ground a long pole with a round head, as if with a mortar, which is not too thick or too thin, and place it under the patient; then let him lie on the head of the pole with cloths, and the patient should stand according to the length of the pole, and extend his hand to the parts behind the other part; and extend the other parts of the other part with strength, because the joint returns to its place quickly.
E si es dificil reduccio de lu per totas las causas que havem ditas, lahoras usa de aquesta cura: e es que tu prenguas un fust la quantitat del qual sia en le lonc de dos brasses, e latitut de aquel sia de quatre ditz, e la grossetut de lu sia aleujat en le preon del tittilic segon aquesta forma:	And if the reduction of it is difficult for all the causes that we have said, then use this cure: and it is that you take a pole of the length of two arms, and the width of it should be four fingers, and the thickness of it should be thinned at the tip in this form:
E aprop sobre le cap redon sian liatz drap leons per so que·l fust no ledesca le malaute.	And then place a clean cloth on their head to prevent them from descending into madness.
E aprop sia pausat dejos le titillic del malaute, e sia extenduda la ma o le bras sobre·l fust entro a las partidas dejos, e sia liat le fust sobre le adjutori e le bras e la extremitat de la ma.	And then place your hand or arm under the patient's chin, and extend your hand or arm into the parts behind them, and tie their hand, arm, and elbow to the assistant and their hand and arm.
Aprop sia pausat le bras sobre un scalo de scala segon la latitut, e la ma sia extenduda a las partidas dejos, e l’autre cos sia suspendut de l’autre part, quar la junctura intra tantost.	And then place one arm on a ladder according to the latitude, and extend your hand into the parts behind them, and the other thing should be suspended from the other side, as the joint enters soon.
E cum le intrament de lu es complit segon quascuna maniera que es a tu possibla, e lahoras cove que tu pauses dejos le titillic spera de lana de engual quantitat; e aprop pauza emplastre perparat de polvera de moli am enses e album de huou sobre tot le muscle, ayssi quo es revolvut desus, e aprop strenh dejos le titillic am strictura decent; e le liament sia revolvut sobre le emplastre, e la ma de lu sia annectida al col de lu, e sia leyssat, e no sia mauguda la ma de lu per vii dias.	And when the instrument of the patient is completed according to each possible method, and then cover with a wool cloth of equal quantity; and apply prepared plaster of pounded barley flour and albumen on all the muscle, as it is rolled up above, and place a bandage under the chin in a decent manner; and roll up the bandage over the plaster, and the hand of the patient should be attached to the neck of the patient, and let it rest, and do not make the hand of the patient sore for seven days.
E cove que sia pausada la vianda del malaute pauca, entro que·l membre sia confortat, quar es pus leugier a la sanacio de lu.	And it is necessary that the food of the patient be placed on a tray, while the member is being comforted, because it is more convenient for their healing.
E aprop la vianda sia donada major aprop vii o v e sia exercitat un movement; e donc si es fermat e no es mollificat, lahoras ja es sanat.	And then the food should be given more frequently at seven or eight and exercise some movement; if it is stopped and not softened, then it is already healed.
Mays si la junctura es dislocada motas veguadas per humiditat que accideys a lu o per autra causa, lahoras cove que en aquela sia administrat cauteri am tres traucs, segon que denant es dit en le capitol de cauteri.	However, if the joint is dislocated by moisture that happens to it or by another cause, then it is necessary to apply an astringent three times, according to what is said in the chapter on cauteries.
E si tot aysso es fayt e aprop vii dias es desliat le liament e la junctura no es fermada, e le emplastre e la strictura son reduzitz sobre lu alcunas veguadas, e no es fermada e catz e no pot elevar aquel bras a las partidas desus, lahoras sapias que·ls nervis de lu, les quals so al cap del muscle, ja so inscizes o extendutz o mollificatz, e sapia que la junctura nul temps no sira ficada en loc sieu.	And if all this is done and after seven days the ligament and joint are not healed, and the bandage and splint are reduced over them for some time, and it is not healed and catheterized and cannot elevate that arm to the parts above, then know that the nerves of which, being at the top of the muscle, have been severed or stretched or softened, and know that the joint will never be held in place.
De la dislocacio de aquela qu’es fayta deves le pietz e la mamilha o las partidas detras, la reduccio es fayta am impulcio e extencio am las mas, entro que retorne.	Of the dislocation of that which is made of the chest and the breastbone or the parts behind, the reduction is made by impulse and extension to the maximum, until it returns.
E sia administrada en aquela l’autra strictura, e cura aquela entro que sia sanada.	And it should be applied in that other structure, and cure it until it is healed.
E si accideys aprop la sanacio gravitat en le membre e tarditat en le movement de lu, lahoras le malaute uze de banh motas veguadas entro que aquela gravitat sia alleujada e que retorne a la natura de lu primiera.	And if the healing of the member is delayed and the movement of it is slow, then the patient should use bandages wet with warm water until that gravity is reduced and it returns to its original nature.
Capitol .xxvii.	Chapter 27.
De curacio de dislocacio del coyde.	Of the cure of dislocation of the shoulder.
Sapias que la junctura del coyde es dislocada am difficultat e semblantment retorna am difficultat; e aquela es dislocada a totas partidas, e majorment a la partida denant a la partida detras, e la dislocacio de lu no es amaguada a tu quar es cazent dejos le vezement o dejos le tocament segon qualque figura sia dislocat, e quan ajustes le coyde disloguat am le sa, aquo es a tu declarat manifestament, quar la junctura es concavada e no pot doblar le bras, ni tocar am aquel le sieu muscle.	You should know that the shoulder joint is dislocated with difficulty and similarly returns with difficulty; and if it is dislocated at all parts, and especially at the part that is closest to the back, and the dislocation of it is not visible from where you are standing, or from the touch according to any figure it is dislocated, and when you adjust the shoulder dislocated, it does not return to its place, this is a clear manifestation that the joint is concave and cannot bend the arm, nor touch its own muscle.
E cove que·t coytes, e reduzescas la dislocacio tantost denant que vengua a lu apostema caut, quar si ve a lu apostema caut, dificil es la reduccio de lu, e fort leu no es sanat de tot; e majorment quan es a las partidas detras, quar pus mala es de totas las autras specias de dislocacio, e de major dolor, e motas veguadas deyssen am aquela la mort.	And if you cover them, and reduce the dislocation as soon as possible before it arrives at the abscess, for if you see the abscess, reduction is difficult, and not always heals completely; and more so when it is in the parts behind, for it is worse than all the other species of dislocation, and causes greater pain, and more prolonged suffering, which may lead to death.
E la restauracio de lu, quan es aquela que es possibla reduzir, es que la ma de lu sia extenduda am doas mas, e le bras de lu sia expandut, e las mas del metge sian sobre le coyde e dejos lu, e el empellisca la junctura am les pouzes de las suas mas ensemps, o am la razit de la sua palma entro que torne en son loc.	And the restoration of it, when it is possible to reduce it, is that the hand of the patient be extended on both sides, and the arm be expanded, and the hands of the physician be placed on the back of the patient, and he should press the joint towards the palm of his hand until it returns to its place.
Mays si la dislocacio es a las partidas denant, lahoras retorna ayssi que dobla la ma am la sua ma, entro que percuta le coyde am la razit de la sua palma.	But if the dislocation is in the parts behind, then return to where you bend your arm back, and strike the back with the palm of your hand until it returns to its place.
E si la dislocacio no obezeys a la reduccio, lahoras aministra vehement extencio e mot fort.	And if the dislocation does not yield to reduction, then administer strong extension and force.
E es que dos ministres extendan le bras, e tenguan aquel eyssament dos ministres per so que no sia remaugut deves la extencio.	And two assistants should extend the arm, and two other assistants hold it in that position to prevent it from moving during the extension.
E aprop sia revolvut le bras deves tota part, pus que es envolopat drap doblat lonc sobre la ma de lu, o liament.	Then rotate the arm in all directions, as it is wrapped in a folded cloth or bandage on their chest, or on their back.
E quant le metge toca la junctura am la sua ma, unte aquela am alcun oli per so que aquo sia aquelas causas las quals ajudan en lubricitat de la junctura am facilitat; e aprop empellesca la junctura am empulcio vehement entro que retorne.	And when the doctor touches the joint with his hand, apply some oil to it so that it helps in lubricating the joint and facilitating its movement; and then gently push the joint back into place.
E aprop la reduccio de lu cove que sia pausat sobre aquela empastre en le qual sia stipticitat e excequacio am album de huou, e sia extrenhut am strictura descent, e·l bras sia suspendut del col, e sia layssat per alcus dias.	And then place a compress over the wound that is covered with starch and lime, and extend it downwards, and hang the arm from the neck, and let it rest for several days.
E aprop sia desliat; e donc si la junctura es formada en le sieu loc, lahoras tu deslia le liament de lu e layssa aquela.	And then remove the bandage; and if the joint is formed in its proper place, then remove the bandage from it and leave it there.
E si vezas la junctura no be strenher, lahoras tu itera le emplastre e·l liament, e layssa aquela per alcus dias entro que sia extrenhuda; e aprop deslia aquela.	And if you see that the joint is not strong enough, then apply the ointment and bandage again, and leave it there for several days until it is extended; and then remove the bandage.
Mays si accideys a lu gravitat aprop la reduccio de la junctura, e la disposicio de lu es en movement, lahoras aministra humectacio en banh e fricacio subtil, e comprecio, entro que sia aleujat; o pausa sobre la junctura aleliati, so es coyssa de moto grassa; e aprop sia liada, e layssa aquela sobre le os le dia e la nueyt.	If an accident occurs to the gravity near the reduction of the joint, and the position of it is in movement, then administer humidity in baths and gentle friction, and compress, until it is removed; or pause on the joint affected, this is a fatty cushion; and apply, and leave that on the bone and the new.
E aprop osta aquela, e met aquel en banh; e quan suza, lahoras tu fregua la junctura am fricacio temprada, e aprop itera sobre aquela aleliati, so es ronhonal de moto, una veguada, e la segonda, e la .iii.a.,	And then place that in the bath; and when you remove it, then rub the joint with a prepared friction, and apply again on the affected area, this is a moist cloth, a woolen one, and the second, and the third, and the fourth.
am intrament de banh, entro que sia linit.	with a bath instrument, until it is softened.
E si voles, pausa sobre aquela fenda de vaca humida e scalfada am boder e stren sobre aquel; e fay aquo alcunas veguadas, quar aquela es humida e reduzeys a la sua disposicio.	And if you wish, pause on that cowhide wet and scraped with bread and strengthen on that; and do that some times, because that is moist and reduces it to its position.
Capitol .xxviii.	Chapter 28.
De curacio de dislocacio de malassen, so es de la junctura que es entre·l bras e la ma.	Of the cure of dislocation of the shoulder, which is between the arm and the chest.
Malassen de la ma alcunas vetz es deslocada, e la reduccio de la dislocacio de lu es leugiera, e·l contrari es de las autras juncturas, mays empero cove que sia velocitat en la reduccio de lu en la hora en la qual es deslocada, denant que le loc sia apostemat o que accida en lu apostema caut.	Sometimes the shoulder joint is dislocated, and the reduction of this dislocation is difficult, and the opposite is true for other joints, but nevertheless, it is important to have speed in reducing the dislocation at the time when it occurs, so that the joint does not become infected or something happens in the infected joint.
E la reduccio de la dislocacio de lu es que tu pauses la junctura de la ma del malaute sobre una taula e le ministre extenda la ma de aquel, e le metge pause la sua ma o o la sua palma sobre la iminencia de la junctura, e empellisca aquela entro que retorne al sieu loc.	And the reduction of this dislocation is that you place the patient's arm on a table and the assistant extends the patient's arm, and the doctor places his hand or palm on the edge of the joint, and pushes it back into its place.
Mays empero cove que sia considerat si la palma ja es ostada al ventre de la ma, lahoras le malaute pause le dos de la sua ma sobre una taula deves la extencio e la reduccio; e si la dislocacio es precedent deves le dos de la ma, lahoras sia la posicio de la ma de aquel intrinicequement sobre la taula, per so que la ma del metge caja sobre aquela iminencia de la junctura.	However, it should be considered whether the palm is already attached to the patient's arm, then the patient places their arm on a table for extension and reduction; and if the dislocation is preceded by the arm, then the position of the arm of that person should be naturally on the table, so that the doctor's hand can be on the edge of the joint.
E donc si retorna tantost, bon es; e sino, lahoras strenh aquela am empastre cedant le apostema e layssa aquel; e no iteres aquo, quar sino, no soferta ni no podes sobre la reduccio de lu pus que passan a lu dias.	And if it returns soon, good; and if not, then the assistant should apply pressure to the abscess and leave that person; and do not repeat this, because otherwise, there is no suffering or pain on the reduction of the joint except that it passes through the days.
Mays empero la junctura roman segon la sua tortuositat; e no notz al malaute alcuna causa, sino que la ma es mollificada e no pot strenher alcuna causa; lahoras sapias que les nervis son trincatz o trissatz, e lahoras no es engen en lu sino que sia strenhuda am cauteri prop le cazament de lu e fort leu aquo confereys alcuna causa.	When the joint is second in its tortuosity; and the patient does not know any cause, but the muscle is softened and cannot strengthen any cause; then you know that the nerves are trapped or torn, and they are not engaged in it but should be strengthened with a pointed cautery at the base of it and strongly heat that thing.
Donc cum malassem es retornada, lahoras pausa sobre lu empastre le qual havem recomtat, e sia layssat e strenhut per v dias; e aprop sia desliat e sia layssat e la ma de lu sia excercitada.	Therefore, when the patient is returned, place your hand on the area that we have recommended, and let it be released and strengthened for several days; and then remove it and let it be released and the muscle of the patient should be exercised.
Mays si le movement de lu es ostat e accideys en lu alcuna gravitat, lahoras leniys aquela am aygua cauda e am fricacio alcunas veguadas, entro que sia alleujat.	If the movement of it is stopped and it has some gravity in it, then apply that with some warm water and some friction for a few days, until it is alleviated.
Capitol .xxix.	Chapter 29.
De la curacio de dislocacio dels ditz.	Of the cure of the mentioned dislocations.
Alcunas veguadas so dislocatz les ditz a tota partida.	Sometimes these dislocations occur at all parts.
E quan es dislocat alcun dit de aquels al dos de la palma o al ventre de lu, lahoras sten le dit e impelleys la dislocacio de lu am les tieus pouses, entro que retorne.	And when one of these parts is dislocated at the back of the hand or on its belly, then stretch the part and push the dislocation of it towards the fingers, until it returns.
E aprop sostenta le cap del dit, e suspen aquel deves la part a la qual es dislocat, e layssa aquel per dos dias.	And then support the head of the said person, suspend the device to the dislocated part, and leave it for two days.
E aprop suspen aquel e exten aquel entro que dreyt sia engualhat en aquel sieu dia.	And then suspend that one and extend it until it is equal to its previous day.
E quan sira noyt, lia aquel segon aquela narracio, e no cesses desliar aquel en le dia e exercitar am movement, e lia aquel en la noyt; e fay aquo per alcus dias entro que sia streyt.	And when the first is not ready, apply the second according to that description, and do not stop removing it during the day and exercising movement, and at night; and do so for several days until it is straight.
E fay semblant am aquo, si es dislocat al ventre de la ma, e lia aquel ad aquela partida e fay am aquo la tieua primiera operacio, entro que sia sanat.	And do the same with that, if it is dislocated in the abdomen of the patient, and apply it to that part and do the first operation, until it is healed.
E semblantment fay am aquo quan es dislocat a las autres partidas.	And similarly, do the same when it is dislocated in the other parts.
Capitol .xxx.	Chapter XXX.
De la curacio de dislocacio dels spondils del dos.	Of the cure of dislocation of the spine of the back.
Quan accideys ad alcun dels spondils del dos o del col dislocacio complida, e so remaugutz motz spondils de lors locs, lahoras en aquela no es curacio, quar la mort se coyta al malaute.	When an accident occurs to one of the spine of the back or neck dislocation complete, and remains motionless for those spine from that place, then in that case there is no cure, because death approaches the patient.
E senhal de aquo es que la egestio del malaute es fora-eyssida ses voluntat, e no pot retenir aquela; e motas veguadas so mollificatz alcus membres de lu o doas cambas de lu o dos brasses de lu, o un de aquels; o es remaugut un spondil de son loc, quar motas veguadas es remaugut e motas veguadas es fayta la remocio de aquels a quatre partidas.	When that happens, it is under the patient's control to expel that, and they cannot hold it back; and movements soften their members or their thighs or their arms or their chest, or one of those; or it remains a sponge in that place, where movements are made to remove those in four directions.
Donc aquela ja es remauguda a las partidas detras e es nompnada gelbozitat.	So that is now removed to the back parts and is called spongewort.
Mays la curacio de lu es que lahoras consideras si la gelbozitat accidey de puerissia, quar lahoras en aquela no es curacio ni de aquela no es sanacio de tot.	The cure of that is that you should consider whether the spongewort has occurred from impurity, because in that case it is not cured and there is no healing of all.
Mays en aquela que ve per cazement o per percussio o per semblant ad aquels, ja diyssero les Antics las manieras de curacio am sermo prolixs, del qual lo mays retorna am profieyt; mays yeu ja e abreujat de aquel del qual lo pauc escusa del trop de lu, per la mieua propinquitat a la entencio mieua exposicio, am la qual he aquo expausat et format ex instrument divers de aquel am le qual mostrero aquo e espausero aquel.	In that case where it comes through percussion or similar to those, as the ancients said about the methods of cure in that prolix speech, which is most likely to return profit; but I already have and have improved upon that from which few are exempt from the too much of that, because of its proximity to the understanding and exposure, which he has exposed and formed into various instruments of that kind, by which he shows that and explains that.
E dic que en gelbosita que accideys de la partida denant en le pietz, no es engen ni sanacio de aquela; e semblantment en aquela que es fayta a dos latz.	And it is said that in the case of an injury to the chest, there is no cure or healing for that part; and similarly in the case of an injury to the back.
E de aquelas no es curada sino aquela que accideys en le dos propriament am aquo que yeu recomti.	And those are not cured except by the one that happened to the chest properly, that is the one I have recommended.
E es que·l malaute sia extendut sobre la sua cara sobre pug engual prop de paret, e sia extendut dejos lu esturment molh per so que no sia lidit le pietz de lu.	And it is that the patient should be extended on their face, in a position as close to upright as possible, and then stretched out with a wet cloth underneath them so that their chest is not pressed.
E aprop un fust dreyt sia pausat, ficat en la terra en la extremitat del pug entorn le cap de lu, e autra fust en aviro les pes de lu en l’autra extremitat del pueg.	And then a straight stick should be placed underneath them, with their head resting on the ground at the end of the bed near their head, and another stick under their feet at the other end of the bed.
E·l ministre tengua le fust, e no sia fermat en fossa; e autre ministre tengua l’autre segon aquela forma.	And the minister should hold the stick, and not be still in the bed; and another minister should hold the other one according to that form.
E aprop envolopa sobre le cap del malaute e dejos les titillic liamen leon ferm; e exten la extremitat del liamel al fust le qual es deves le cap de lu, e lia aquel en lu; e aprop strenh l’autre liament sobre las ancas de lu les denols de lu, e deves las cambas de lu; e aprop ajusta totz les liamentz e lia aquels en l’autre fust le qual es deves les pes de lu.	And then cover their head with a cloth and place the firm lion's tail on their forehead; and extend the end of the lion's tail to the stick that should be under their head, and tie it there; and then strengthen the other band over their ankles and under their buttocks, and support their abdomen; and then adjust all the bands and tie them to the other stick that should be under their feet.
E aprop le ministre cascu extenda le liament a la partida del fust, e no sian remaugutz les dos fustz e les liamentz dels sieus locs en les quals son ficatz, mays empero no so fermatz ayssi cum havem dit.	And the assistant should extend the bandage to the part of the foot where it was placed, and not leave the two feet and the bandages of their places in which they were placed, but rather not stop there as we have said.
E le metge pause las suas palmas sobre le spondil am fortaleza entro que retorne, o que pause sobre aquela una taula, e aprop que ajuste sobre la taula les sieus pes entro que retorne.	And the doctor should place their hands on the strong spine between the vertebrae as they return, or place one on a table, and then adjust their feet on the table before they return.
Mays si no retorna per aquesta forma, lahoras pren una taula de la qual la latitut o la longitut sia en aviro de tres brassas, e cava en la paret de la qual havem dit que es prop le malaute un loc en le qual intre la extremitat de la taula.	But if they do not return in this way, then take a table that has a width or length of three brasses, and dig in the wall where we said that it should be the patient's place between the end of the table.
E aprop pausa la maytat de la taula sobre le spondilh, e·l metge pause les sieus pes sobre l’autre extremitat, e estrenha be entro que le spondil sia coartat e que retorne al sieu loc.	And then place the other end of the table on the strong spine, and the doctor should place their feet on the other end, and then carefully enter until the spine is covered and they return to their place.
E si tu voles, obre am torn le qual es revolvut am la ma; e es que tu fiques en terra deves le cap del malaute en le derier del pug dos fustz, la longitut dels quals sia d’un bras, e deves le cap de lu en le derier del pug eyssament dos fustz; e sia la longitut que es entre quascun fust un palm, e ja es fayt en quascun fust trauc en le qual corr torn, e quascun sia mot fermat en terra per so que no sia maugut.	And if you want, open the chair that is rolled around the middle; and it is that you should stay on the ground with the patient's head in the back of the chair between two feet, the length of which should be one arm, and the patient's head in the back of the other chair exactly two feet; and the length between each foot should be a palm, and it has been done in each foot where the chair turns, and each should be held firmly on the ground so that it is not damaged.
E sia mes un fust redon en le qual es le torn, e sia revolvut en les dos traucs dels dos fustz.	And there should be a reed in which it is turned, and it should be rolled up in the two thicknesses of the two reeds.
E en la extremitat de lu es un trauc en le qual es format le fust, la longueza del qual es un palm am aquo que es revolvut; e en les dos autres fustz es semblant de aquel.	And at the end of it is a thickness in which the reed is made, the length of which is a palm and a finger, which is rolled up; and in the other two reeds, it is similar to that.
E aprop strenh les liamentz que has streyt en le pietz del malaute en le trau le qual es deves le cap de lu, e les liamentz que has streyts en las coyssas de lu en le torn le qual es deves les pes de lu.	And then strengthen the threads that you have stretched in the chest of the patient in the thickness which is to be put on his head, and the threads that you have stretched in the cushions of him in the roll which is to be put on his feet.
E aprop deves quascun torn e stia un ministre que torssa le torn am la sua ma, e le metge engualhe le spondil segon que havem dit.	And then each roll should have a minister who turns the roll on his hand, and the doctor according to what we have said.
E aquesta es la forma del torn:	And this is the form of the roll:
E aprop pus que le spondil es retornat, e le loc es engualhat, lahoras cove que pauses empastre exciccatiu am album de huou, e aprop estopa; e aprop pause sobre le empastre astela de taula de la qual la latitut sia de tres ditz o enviro aquels, e la longitut de lu sia quantitat que prengua le loc de la gelbositat, e sobre la partida del spondil sa.	And after the spine is returned, and the area is covered, then apply poultice of egg white, and stop; and then place a cloth on top of it, the width of which is three fingers or about those, and the length of it is the amount that took up the area of the swelling, and on the part of the spine, it is.
E aprop sia liat am liament le qual havem dit, e uze le malaute de nutriment subtil entro que sia sanat.	And then use a thin cloth that we have called a bandage to provide nourishment until the patient is healed.
E si roman alcuna iminencia en le loc en la fi de la sanacio, lahoras cove que sian aministradas medicinas que moilifico e liniscan am aministracio de la taula per lonc temps, la qual havem recomtada; e ja es aministrada en aquel loc lamina de plom.	And if there is any imminence in the location at the end of the healing process, then use medicines that are moilific and liniscan for their administration, as recommended; and it is already administered in that location, a sheet of lead.
E alcunas veguadas accideys imminencia en le derier dels spondils del dos, e es cujat per aquela dislocacio; e es aquel os le qual ja imineys per que no cove que sia fayta prosompcio a lu am aquesta medicina, quar fort leu fara a tu accidir mort.	And some veins sometimes occur in the rear of the spine, and it is for that dislocation; and that bone which already immines because it does not want to be performed in that manner, this medicine will surely cause you to die.
Capitol .xxxi.	Chapter 31.
De curacio de anca dislocada.	Of the cure of a dislocated hip.
Sapias que la junctura del ancha e la junctura del muscle no endeve sino dislocacio tant solament, e no accideys ad aquelas aquo que accideys a las autras juncturas de petita remocio e concavitat.	You should know that the joint of the hip and the joint of the muscle only occur in dislocation, and not in those that occur to the other joints with a slight removal and concavity.
E la junctura de la ancha es dislocada segon quatre manieyras, quar es dislocada a las partidas dedintz, o a las partidas defora, o a las partidas denant, o a las partidas detras.	And the joint of the hip is dislocated in four ways, that it is dislocated at the back parts, or at the front parts, or at the inner parts, or at the outer parts.
E majorment es dislocada a las partidas dedintz, e pauc a las partidas denant o a las partidas detras.	And it is more commonly dislocated at the parts of the body in front, and less so at the parts of the body on the sides or at the parts of the body in the back.
E senhal de la dislocacio de lu a las partidas de dintz es quar, quan tu ajustas la camba del malaute sana am la malaute, es pus longua e·l denolh es pus heminent que de la sana, e·l malaute no pot doblar le sieu pe deves le lenguonar, e es le loc que siec le lengonar apostemat de apostema caut, per so que·l cap de la coyssa ja es pervengut aqui.	And from the dislocation of the patient at the parts of the body in front, it is clear that when you adjust the pillow of the healthy person for the sick person, the healthy person's chin is longer and the sick person's nose is shorter than the healthy one, and the sick person cannot bend their knee but must lean on their elbow, and this is the place where the elbow often gets an abscess due to pressure.
E·l senhal de aquel al qual accideys dislocacio es a las partidas defora, es que les accidentz de lu so contraris ad aquest accident.	And the reason why that person who experienced dislocation is at the parts of the body in front is because those accidents of him are opposite to this accident.
E senhal de aquel al qual accideys dislocacio a las partidas denant es quar expan la camba sieua segon compliment, mays empero no dobla aquela ses dolor que es en le denol, e si se perforsa ad anar e no pot sobre aquo a las partidas denant; e la urina de lu es retenguda e l’engonar de lu es apostemat, e deves la ambulacio de lu sobre le talo.	And the reason why that person who experienced dislocation at the parts of the body on the sides is because the pillow on the other side is extended secondarily, but it does not bend towards that pain in the knee, and if it goes to go there and cannot be placed on those parts on the side; and the urine of him is retained and the swelling of him on the side is an abscess, and you must place the ambulation of him over the thigh.
E senhal de aquel al qual accideys dislocacio a las partidas detras es que no expande le denol, ni no puesca doblar aquel denant que doble le engonar, e la camba de lu es pus breva que l’autra, e l’engonar es mollificat, e·l cap de la coyssa es deves aquel loc.	And if the person who experienced dislocation at the back parts cannot expand their shoulder, nor bend the arm that bends the elbow, and the blanket under them is shorter than the other, and the elbow is softened, and the head of the cushion is placed in that place.
Mays reduccio de las specias de aquesta dislocacio es que tu consideras, lahoras, si la dislocacio es vetusta et antiqua, que ja es anticada am le havent aquela aprop tu aministras reduccio de lu e roman segon la sua disposicio, lahoras no es en aquela curacio de tot; e adonc no cove que en aquela sia fayta prosompcio.	The reduction of these species of dislocation is that you consider, therefore, if the dislocation is old and ancient, which has already been treated by someone, then you administer reduction to it according to its arrangement, and it is not in that cure for everything; and therefore do not expect that in that one be made propitious.
Mays en aquel del qual la dislocacio es recent, e es una de las quatre specias de dislocacio, lahoras te coyta ad aquo que volvas la junctura e extendas aquela a las partidas dedintz e a las partidas defora, e mau aquela a la dextra e sinistra, quar fort leu retorna e no indigeys de autra cura.	In that one of whom the dislocation is recent, and is one of the four species of dislocation, then you should do that which turns the joint and extends it to the back parts and front parts, and both to the right and left, which strongly returns and does not require other cure.
Mays, si no retorna en aquesta manieyra, lahoras cove que tu prepares ministre fort e extendas la camba de lu de la partida pus dejos, o am las suas mas, o am liament lo qual es liat sobre la camba desus le denol; e autre ministre extenda la ma de aquel desus enayssi que meta las suas mas dejos les titillics de lu; e aprop strenha am liament leon sobre la razit de la coyssa, e tengua autre ministre ters le extremitat del liament.	Then, if it does not return in this way, you should expect that you prepare a strong cautery and extend the blanket of the part most behind, or at their hands, or at the bandage which is placed over the shoulder; and another minister extends the hand of that above so that their hands are behind the tips of it; and then strongly hold the lion's mane on the edge of the cushion, and another minister cleanses the end of the bandage.
E sia extencio de lu o de la partida dedintz a l’angonar a la partida de la furcula, o de la partida detras a la partida del dos.	And if it is the extension of the patient or the part behind the neck to the part of the sternum, or the part behind the back to the part of the spine.
E sia la extencio de totz aquels en una veguada entro que·l malaute sia elevat am le sieu cos de terra e que romangua pendent.	And if it is the extension of all those in a journey until the patient is raised to his own side and remains hanging.
E aquesta specia de extencio es specia cominal a totas quatre.	This type of extension is special compared to all four.
E donc si la dislocacio retorna am aquo que havem dit, sira bo; e sino, lahoras es necessari a tota specia aquo que dire de la propria curacio.	And if the dislocation returns to that which we have said, it is good; and if not, then it is necessary for all this that we say about the appropriate treatment.
En la reduccio de lu propria, quan es dislocada, e la dislocacio es a las partidas dedintz, cove que·l malaute sia ressupinat sobre le sieu latz sa; e aprop pausa les liamentz sobre la razit de la coyssa en aquel loc le qual entre le cap de la coyssa e·l loc que es dejos le langonar; e aprop exten le liament en sus de la part del angonar a la pus auta partida de la furcula.	In the reduction of his own dislocation, when it is dislocated, and the dislocation is to the parts behind, cover that the patient is supine on his own side; and place your hand on the rim of the cushion in that place which enters the head of the cushion and the place that is left leaning; and extend the band in upwards from the angle to the most other part of the sternum.
E aprop autre ministre fort prengua les brasses de lu, e amerme le loc gros de la coyssa malaute e extenda a las partidas deforo per extencio vehement, quar aquela retorna en le sieu loc.	And another minister strongly grasps the arms of him, and presses the large place of the patient's back and extends to the parts of the front by strong extension, so that it returns to its own place.
E aquesta specia es de pus leugiera curacio am la qual aquest membre es reduzit que las autres specias.	This special treatment is the most effective cure for this member that has been reduced, unlike other treatments.
Mays si es excusat sobre tu e no obezeys al entrament am aquesta specia de curacio de tot, lahoras cove que sian liatz les dos pes del malaute ensemps am liament fort, leugier, sobre amdos les talos e amdos les denols.	However, if you are exempt from this treatment and do not obey its instructions, then tie the two feet of the patient together with a strong rope, looser than others, above the ankles and below the knees.
E sia la longitut de quascun de son par la quantitat de quatre ditz, e sia la camba malaute extenduda mays que l’autre per quantitat de dos ditz.	And let the length of each be equal to four digits, and let the patient's leg be extended more than the other by two digits.
