Praefatio.	Preamble.
Et curetur omne membrum cum eo cuius rememoratio ueniet in loco suo.	And the member should be curbed with that which will bring back its memory to its own place.
Ego quidem iam ordinaui capitula dislocationis, etiam secundum quod praecessit in fractura, a superiori parte corporis usque ad inferiorem eius.	I have already arranged the chapters on dislocations, also as regards what preceded it in fracture, from the upper part of the body to the lower.
¶ De cura dislocationis Mandibulae inferioris.	On the treatment of a dislocation of the lower jaw.
Caput XXV.	Chapter 25
Parum dislocantur duae Mandibulae nisi raro.	The two jaws are rarely dislocated unless by rare chance.
Et dislocatio ambarum fit secundum unum duoru modorum.	And there are two ways in which the jaw-dislocation occurs.
Aut enim remouentur a locis suis remotione parua, et mollificantur parumper.	Or they may move slightly from their places by a slight distance and become slightly loosened.
Aut dislocantur dislocatione integra, completa, donec mollificentur ad partem pectoris, donec currat saliua infirmi, et non possit tenere eam, neque possit claudere os suum, et inuoluatur lingua eius cum sermone.	Or they are dislocated completely and perfectly, until they become loosened to the rib-side, until the tear is drawn out by nursing, and cannot hold it, nor can he close his mouth, and his tongue hangs loose with a lisp.
Quando autem dislocatio eius est parua, tunc redit in pluribus dispositionibus per se cum paucitate.	When, however, the dislocation is slight, then it returns of itself to many positions with little difficulty.
Si uero est dislocatio completa, integra: tunc oportet, ut administretur reductio eius uelociter, et non tardetur penitus: et est, ut teneat minister caput infirmi: et intromittat medicus pollicem manus suae unius in radicem Mandibulae dislocationis inter os eius, si dislocatio est a parte una.	But if the dislocation is complete and perfect: then it is necessary that the reduction thereof should be made quickly, and without delay: and it is as though to hold the head by the side with a bandage: and the doctor should insert the thumb of his hand into the root of the jaw-dislocation between its mouth, if the dislocation is from one side.
Aut intromittat duos pollices suos simul, si dislocatio est a duabus partibus.	Or insert both thumbs at once, if the dislocation is from both sides.
Et reliqui digiti manuum eius sint extra, quibus aequet.	And the other fingers of his hand should be placed outside, with which he will equalize it.
Et praecipe infirmo, ut mundificet Mandibulas suas, et absoluat eas ad manducandum ad omnem partem.	And command the sick person to clean his jaws, and allow them to eat by all means.
Et medicus aequet Mandibulam, et impellat Mandibulam, donec redeat ad locum suum.	And the doctor will equalize the jaw, and push it forward, until it returns to its place.
Quod si difficilis sit reductio eius, praecipue si sunt ambae Mandibulae simul: tunc administra uaporationem cum aqua calida, et oleo, donec fiat facilis reductio ambarum: neque tardes reductionem ambarum omnino, sicut diximus.	That if the reduction thereof is difficult, especially if both jaws are dislocated together: then administer a steam with warm water and oil until the reduction of the jaw-dislocations becomes easy: and do not delay the reduction of the jaw-dislocations in any way, as we have said.
Cum ergo redeunt et aequantur, et clauditur os infirmi, et non mollificantur: tunc pone super eas puluillos pannorum, cum ceroto quod sit factum ex cera: et oleo rosato.	And so, when they have returned and become equal, and the bone has been sutured, and they have not softened: then place on them small towels, with a sponge that is made from wax: and with rose oil.
Deinde ligetur cum facilitate cum ligamentis mollibus.	Then tie it up easily with soft ligaments.
Et sit somnus infirmi super dorsum suum: et caput eius sit stans inter duo puluinaria, ut non moueat ipsum ad dextram et sinistram: neque conetur, uel cogatur masticare aliquid: imo ponatur cibus eius sorbitio lenis, donec quando remouentur dolores, et nodatur Mandibula: tunc comedat quod uult, et administretur illud cum facilitate.	And let the patient lie on his back: and let his head be between two towels so that it does not move to the right or to the left: and let him not sniff or bite anything: but his food should be soft for him to eat, until he has recovered from the pain, and his jaw has been allowed to move: then he should eat what he wants, and give it to him easily.
Non laboret super operationem oris sui apud comestionem et potum, et oscitationem, donec nodetur Mandibula, et sanetur.	Do not cause pain in his mouth during the meal and drinking, and his breathing, until his jaw has healed;
Quod si difficilis fiat reductio duarum Mandibuiarum, quando dislocantur in hora aliqua, et non conuertuntur ad loca sua: tunc multotiens accidunt inde febres, et soda assidua: et fortasse soluitur uenter infirmi, et fortasse uomit choleram puram.	If the reduction of the two jaws becomes difficult when they are displaced at some time, and do not return to their places: then frequent fever occurs from there, and persistent pain: and the stomach may be sore, and pure cholesterol may escape.
Cum ergo uides illud: tunc scias, quia est perditio, et multotiens moritur ille cui accidit illud in decem diebus.	So when you see this: then know that it is a loss, and often he dies who experiences this in ten days.
¶ De reducione dislocationis Furculae, et extremitatis humeri.	Of the reduction of a fracture of the cleaver and the limb of the arm.
Caput XXVI.	Chapter XXVI.
Furcula quidem non dislocatur ex latere intrinseco, propter continuationem suam cum pectore.	The cleaver does not dislocate from its inner side due to its connection with the chest.
Et dislocatur quandoque ad exteriora: et declaratur illud sensui.	And it dislocates when it is pushed outwardly: and gives a sense of movement.
Et restauratio eius est, ut iaceat infirmus super dorsum suum, et extendat brachia sua.	And its restoration is that he lie on his back, and stretch out his arms.
Deinde coarta locum cum palma tua coartatione forti, nam ipsa redibit.	Then wrap the place with your palm firmly, for it will return.
Deinde pone super ipsam emplastrum, et puluillos, et stringe eam.	Then place on it a sponge, and towels, and tighten it.
Extremitates uero eius quae sequuntur cubitum, et continuantur cum eo, non dislocantur, nisi raro.	The extremities of the limbs that follow the bed, and continue with it, do not dislocate unless rarely.
Quod si dislocatur die aliquo: tunc oportet, ut reducatur et aequetur secundum quod diximus, et quod praeparatur tibi.	If it is displaced on one day: then let it be reduced and made equal as we have said, and let you be prepared.
Deinde pone super ipsam emplastrum, et puluillos, et stricturam.	Then put on over it an ointment, and pulli, and a strap.
Et praecipe infirmo, adhaerere tranquillitati et quieti, donec sanetur.	And command the sick to adhere to tranquility and quietness until they are healed.
Et cum hac eadem curatione reducitur extremitas Humeri, quando separatur etiam a loco suo.	And with this same cure the extremity of the humerus is reduced when it is separated from its place also.
¶ De reductione dislocationis Humeri.	De reductione dislocationis humeri:
Caput XXVII.	Chapter XXVII
Scias, quod Humerus non dislocatur, nisi secundum tres modos.	You know that the humerus does not dislocate except in three ways.
Quorum unus est, ut dislocetur ad partem titillici ad inferiora.	Of which one is such that it dislocates towards the side of the tickle directed downward.
Secundus est, ut dislocetur ad partem pectoris.	Of which second is such that it dislocates towards the side of the chest.
Et fortasse dislocatur ad superiorem partem Humeri: et illud fit raro.	And perhaps it dislocates towards the upper part of the humerus, and this happens rarely.
Et non dislocatur ad posteriora, propter spatulam.	And does not dislocate toward the back due to the shape of the spine.
Et non dislocatur ad anteriora, propter neruos.	And does not dislocate toward the front due to the presence of nerves.
Et plurimum quidem dislocatur et egreditur ad inferiora uersus titillicum: praecipue in illis, quorum carnes sunt paucae.	Indeed, it most often dislocates and moves downward toward the side of the tickle: above all, in those whose flesh is thin.
Quoniam egrediur in eis uelociter, et ingreditur uelociter.	Since it moves out of these quickly, and enters them quickly.
In illis autem quorum carnes sunt multae, est econtrario illius, scilicet quia egreditur cum difficultate, et ingreditur cum difficultate.	But in those whose flesh is thick, on the contrary, it moves, namely because it goes out with difficulty and enters with difficulty.
Et fortasse accidit quibusdam hominibus percussio, aut casus, et apostematur Humerus apostemate calido, et putatur propter illud, quia iam dislocatus est.	And perhaps in some people there is a knock or a fall, and the humerus is dislocated by means of heat, and it is thought that because of this it has already been dislocated.
Oportet ergo, ut experiaris illud, donec stes super certitudinem eius, et tunc procedas in curatione eius.	Therefore, let it be so that you test that, until you are certain about its effect, and then proceed to its cure.
Et cognoscitur dislocatio, quando est ad inferiora uersus titillicum: et distinguas inter Humerum dislocatum, et humerum sanum.	And know the dislocation when it is directed downward toward the tickle: and distinguish between a dislocated shoulder and a healthy shoulder.
Nam tu inuenis inter eos diuersitatem manifestam, et inuenis in capite Humeri concauitatem, et sub titillico apud tactum caput humeri quasi ipsum sit ouum: et non potest infirmus reducere manum ad aurem suam, neque mouere eam omnibus motibus.	For you will find a great difference between them, and when the base of the clavicle has come together, and under the tickle near the touch of the head of the humerus it seems to be itself; and the sick cannot reduce their hand to its place, neither can they move it in all its movements.
Et similiter, si dislocatur uersus pectus, aut ad sursum: tunc inuenis manifestum tactum, neque occultatur.	And likewise, if it is dislocated towards the chest or upwards: then the injury is evident to the touch and cannot be hidden.
Et huius quidem dislocationis fit facilis reductio, quando est recens, aut infirmus est puer.	And of this dislocation it is easy to reduce when it is recent or when the boy is weak.
Et reductio eius est, ut eleuet minister manum suam ad superiora.	And its reduction is such that he raises his hand towards the upper part.
Deinde pone tu pollices tuos sub titillico eius, et eleua iuncturam cum fortitudine ad sursum ad locum suum: et minister eleuet manum suam, et extendat eam ad sursum.	Then put your fingers under the tickle of him, and raise the joint with force towards the upper part to its place; and the minister shall lift up his hand, and extend it upwards.
Deinde ponat eam inferius, ipse enim redit uelociter.	Then let him put it down, for he himself will quickly turn it around.
Si autem non redit per illud quod diximus, et sunt a principio quo accidit dislocatio dies multi: tunc oportet, ut balneetur infirmus in aqua calida, et administretur embrocatio quae mollificat et lenit, sicut si decoquantur radices alteae, et foenugraecum, et mellilotum in aqua, et administretur.	But if he does not turn around by that which we have said, and it is a long time since the dislocation occurred: then it should be, that the sick person bathes in warm water, and an emollient is administered which softens and soothes, such as if radishes of aloe, and fenugreek, and mallow are crushed in water, and administered.
Deinde resupinetur infirmus super dorsum suum: et ponatur sub titillico eius sphera et lana, quae sit aequalis inter lenitatem et stricturam.	Then the sick person shall lie on his back: and let a sphere and wool be placed under him, which is equal between the soothing and the tightening.
Deinde ponat medicus calcaneum suum super spheram, et eleuet caput humeri cum uirtute, et attrahat manum infirmi ad inferiora.	Then the doctor shall place his heel on the sphere, and shall draw down the shoulder with force, and shall lift up the hand of the nurse to the lower part.
Et minister alius teneat caput infirmi, ut non moueatur ad inferiora: ipse namque redit statim.	And another minister shall hold the head of the nurse so that she does not move towards the lower parts: for he himself will quickly turn around.
Et si uis, reduc eum secundum modum hunc: et est, ut facias esse praesentem uirum qui sit longior infirmo, et stet a parte lateris, et intromittat humerum suum sub titillico infirmi: et eleuet titillicum eius ad superiora, donec sit infirmus suspensus in aere.	And if you wish, reduce it according to this mode: and it is such, that the longer sick man stand on one side, and his shoulder be brought under the tickle of the nurse: and raise the tickle of her towards the upper part, until the sick person hangs in the air.
Et minister alius trahat manum infirmi ad inferiora uentris eius.	Then another minister shall hold the hand of the nurse towards the lower parts of his leg.
Si autem infirmus est leuis: tunc oportet, ut suspendatur cum eo aliquid aliud, ut grauet ipsum: nam redit dislocatio statim.	But if the sick person is lighter: then it should be, that he is suspended with something else, so that he turns himself around: for the dislocation turns him around immediately.
Et reducitur etiam secundum modum alium: et est, ut figatur in terra lignum longum, cuius caput sit rotundum figura: sicut manica mortarii: quod non sit grossum, neque subtile.	And it is also reduced according to another mode: and that is, so as to be figurated in the earth a long piece of wood, the head whereof is round figure: as the hand of the mortar: which is neither thick nor fine.
Deinde ponatur sub infirmo postquam ponuntur super caput ligni panni lenes: et infirmus sit stans secundum longitudinem ligni.	Then place under the sick one after they have been placed on top of the head of the wood a thin cloth: and the sick one stands according to the length of the wood.
Deinde extendatur manus eius ad inferiora a parte altera, et extendatur corpus eius ab altera parte cum fortitudine: nam iunctura redit ad locum suum cum uelocitate.	Then his hand is extended to the lower part from the other side, and his body is extended from the other side with strength: for the joint returns to its place with speed.
Quod si difficilis sit eius reductio per omnia quae diximus, tunc utere hac cura: et est, ut accipias lignum cuius longitudo sit quantitas duorum brachiorum, et eius latitudo quantitas quatuor digitorum, et grossitudo eius quantitas duorum digitorum: cui sit caput rotundum, ut alleuietur introitus eius in profundum titillici, secundum hanc formam.	That if his reduction is difficult through all that we have said, then use this care: and that is, take a piece of wood the length of two arms, and its width the width of four fingers, and its thickness the width of two fingers: whose head is round, so as to relieve the entrance into the profundity by titillation, according to this form.
Deinde ligentur super caput rotundum panni lenes, ut non laedat lignum infirmum.	Then they are bound on top of the round head with thin cloth, so that it does not hurt the wood.
Deinde ponatur sub titillico infirmi, ut extendatur manus, aut brachium super lignum usque ad inferiora: et ligetur lignum super adiutorium et brachium et extremitatem manus.	Then place under the titillation the sick one, so that his hand or arm extends over the wood to the lower part: and bind the wood on either side of the aid and arm and extremity of the hand.
Deinde ponatur brachium super gradum scalae per latitudinem, et extendatur manus ad inferiora, et dimittatur reliquum corpus suspensum a parte altera.	Then place the arm over the step by the breadth of it, and extend the hand to the lower part, and dismiss the remaining body suspended from the other side.
Iunctura enim ingreditur statim.	For the joint enters immediately.
Cum ergo completur introitus eius secundum quemcunque modum possibile est: tunc oportet, ut ponas sub titillico spheram aequalis quantitatis ex lana.	When therefore the entry is complete according to any possible mode: then you should place under the sphera of equal quantity from wool.
Deinde pone emplastrum praeparatum ex puluere molendini cum olibano, et albumine oui super humerum totum, sicut reuoluitur desuper.	Then place the preparedemplastrum made of molendinum flour and incense, and albumen spread over all the shoulder as it turns upside down.
Deinde stringe sub titillico strictura decenti: et reuoluatur ligamentum super emplastrum desuper: et annectatur manus eius ad collum ipsius, et dimittatur, neque moueatur manus eius septem diebus.	Then tighten under the titillation with a tightening that comes down: and it is relaxed by the joint on the sphera: and he joins his hands to his neck, and dismisses them, and does not move them for seven days.
Et oportet, ut ponatur cibus infirmipaucus, donec confortetur membrum: quoniam est uelocius ad sanationem eius.	It is necessary that food be given to the sick man, until his member is healed; for it is swifter in its recovery.
Deinde ponatur amplior post septem dies, aut quinque, et ex ercitetur cum motu.	Then let him be given more food after seven or five days, and let him be exercised with motion.
Si ergo firmatur et non mollificatur, tunc iam sanatus est.	If he then remains stable and does not become softer, then he is healed.
Si uero iunctura dislocatur multotiens, propter humiditatem quae accidit ei, aut propter caussam aliam: tunc oportet, ut administretur in ea cauterium cum tribus foraminibus, secundum quod praemissum est in capitulo de cauterio.	If, however, the joint dislocates frequently, on account of the moisture that occurs with it, or on account of some other cause: then it is necessary that he should receive a cauterization with three holes, according to what has been stated in the chapter On Cauterization.
Quod si fiat hoc totum, et soluatur ligamentum post septem dies, et non confirmetur iunctura, et reducatur emplastrum et strictura super ipsum aliquotiens, et non firmetur, et cadat, et non possit eleuare ipsum ad superiora: tunc scias, quod nerui eius qui sunt ad caput humeri, iam incisi sunt, aut extensi, aut mollificati: et scias, quod iunctura nunquam figetur in loco suo.	That if this is done entirely, and the ligaments are healed after seven days, and the dislocation does not occur, and the poultice and stricture are applied several times to it, and it does not harden, and it falls, and he cannot raise it up towards the upper arm: then you should know that the nerves which are in the shoulder-blade have been cut, or stretched out, or softened: and you should know that the dislocation never sets in its place.
Dislocationis autem quae fit uersus pectus et mammillam, aut ad posteriora reductio, fit cum impulsione et extensione cum manibus: donec redeat, et administretur in ea reliqua strictura et cura, donec sanetur.	But the dislocation which takes place opposite the breast and the nipple, or towards the rear, takes place with an impulse and extension with the hands; until it has returned, and a remaining stricture and care is received on it, until it is healed.
Quod si accidat post sanationem grauitas in membro, et tarditas in motu eius, tunc utatur infirmus balneo multotiens, donec leniatur illa grauitas, et redeat ad naturam eius primam.	That if anything happens after healing with a weight in the member, and slowness in its motion, then the sick person should often use the bath until that weight is softened, and he returns to his natural state first.
¶ De curatione dislocationis Cubiti.	On the Treatment of Dislocation of the Elbow.
Caput XXVIII.	HEAD XXXIX.
Scias, quod iunctura Cubiti dislocatur cum difficultate, et similiter redit cum difficultate etiam: et ipsa quidem dislocatur ad omnes partes, et praecipue ad anteriorem, aut ad posteriorem.	You should know that the dislocation of the elbow joint occurs with difficulty, and in a similar way it returns with difficulty; and it itself dislocates to all sides, chiefly to the front or to the rear.
Et eius dislocatio non occultatur tibi: quoniam est cadens sub uisu, et sub tactu, secundum quamcunque figuram dislocetur.	And its dislocation is not hidden from you; for it falls under the sense of hearing, and under the sense of feeling, according to whatever figure it dislocates.
Et quando coniungis cubitum dislocatum cum sano, declaratur tibi illud manifeste.	And when you join the broken bed with a healthy one, let that be manifest to thee.
Concauatur enim iunctura, et non potest duplicare brachium, neque tangere cum eo humerum suum.	For the joint will be dislocated, and the arm cannot be doubled, nor can it touch its shoulder.
Et oportet, ut properes, et reducas dislocationem statim, antequam accidat ei apostema calidum.	And you must act promptly to reduce the dislocation before a warm apoplexy occurs.
Nam si accidit ei apostema calidum, difficilis fit eius reductio: et fortasse non sanatur omnino, praecipue quando est ad posteriora.	For if a warm apoplexy has occurred, it is difficult to reduce it; and it is likely that it will not heal at all, especially when it is behind the shoulder.
Est enim deterior omnibus speciebus dislocationis, et uehementioris doloris eis: et multotiens descendit cum ea mors.	For it is worse in every respect to the dislocation, and more painful to that pain; and often dies with her.
Et restauratio eius quando est ex eis quae possibile est reducere, est, ut extendatur manus eius cum duabus manibus: et brachium eius sit expansum, et manus medici sint supra cubitum et sub eo, et ipse impellat iuncturam cum pollicibus manuum suarum simul, aut cum radice palmae suae, donec redeat ad locum suum.	And when her recovery is from those things that can be reduced, let it be that she extends her hand with two hands; and let her arm be stretched out, and her fingers above the bed and below it, and herself push the dislocation with her thumbs of her hands at once, or with the root of her palm, until she comes back to her place.
Aut uero dislocatio est ad anteriora: tunc redit ita, ut duplicet manum cum manu sua, donec percutiat cum radice palmae suae cubitum qui est dislocatus.	Or, on the other hand, the dislocation is to the front; then she returns so that she doubles her hand with her own hand, until she hits against the shoulder which has been dislocated with the root of her palm.
Quod si non obedit dislocatio ad reductionem, tunc administra extensionem uehementem, fortem ualde: et est, ut extendant brachium duo ministri: et teneant ipsum duo ministri etiam, ut non remoueatur apud extensionem.	Which if it does not obey the dislocation to reduction, then administer a painful and strong extension; and let it be that two ministers extend his arm: and let them hold him also so that he does not move when extending.
Deinde reuoluatur brachium ad omnem partem postquam inuoluitur super manum eius pannus duplicatus longus, aut ligamentum latum.	Then the arm turns around to all parts after it has been rolled over her hand with a long, double cloth, or with a wide ligament.
Et quando tangit medicus manu sua iuncturam, inungat ipsam cum oleo: ut sit illud ex eis quae adiuuant in lubricitate iuncturae cum facilitate.	And when the doctor touches the dislocation with his own hand, he should rub it with oil so that it is from those things that help the lubrication of the joint with ease.
Deinde impellat iuncturam impulsione uehementi, donec redeat.	Then push the dislocation with a painful thrust until it comes back.
Et post reductionem eius oportet, ut ponatur super ipsam emplastrum, in quo sit stipticitas, et exiccatio cum albugine oui: et stringatur strictura decenti.	And after reducing her, it should be placed on her a plaster, in which is staphylization and drying with chalk, and it should be strained by tightening as it goes down.
Et suspendatur brachium a collo infirmi: et dimitte diebus aliquot.	And let the arm be suspended from the neck by the nurse; and let it be taken away after some days.
Deinde soluatur.	Then let it be removed.
Si ergo firmatur iunctura in loco suo, tunc solue ligamentum ab ea, et dimitte ipsam.	If then the joint remains firm in its own place, then loosen the ligaments from it, and let it go itself.
Et si uides iuncturam non bene stringi, tunc itera emplastrum, et ligamentum, et dimitte ipsam diebus aliquot, donec stringatur.	And if you see that the joint is not tightly strung, then renew the plaster and the ligament, and let it go after some days until it is tight.
Deinde solue ipsam.	Then let it be removed.
Si autem accidit ei grauitas post reductionem iuncturae, et dispositio sit in motu: tunc administra humectationem in balneatione, et fricationem subtilem, et compressionem, donec liniatur, aut pone super iuncturam iliati, id est, natem arietis pinguem.	If, however, the weight of the patient causes trouble after the joint has been reduced and is in motion: then administer dampening in the bath, and gentle friction, and compression until it heals, or place it on the joint with an iliac poultice, that is, with nettle leaf.
Deinde ligetur, et dimitte ipsam super eam die et nocte.	Then let it be tied up and let it go itself over night and day.
Deinde aufer eam, et intromitte ipsum in balneum.	Then take it off, and let the patient enter the bath.
Cum ergo sudat, tunc frica iuncturam fricatione temperata.	When then he sweats, then rub the joint gently.
Deinde itera super ipsam aleliati uice una, et secunda, et tertia cum introitu balnei, donec leniatur.	Then change it three times with oil while entering the bath until it becomes soft.
Et si uis, pone super ipsam stercus uaccinum, humidum, calefactum cum butyro, et stringe super ipsum.	And if you want, put on top of it a paste made from hay, moist, warmed with butter, and tightly strung over it.
Fac illud aliquotiens.	Make it then after some time.
Ipsa namque lenitur, et redit ad dispositionem suam.	For it heals itself and returns to its own position.
¶ De curatione dislocationis Almahassem.	The treatment of a dislocation by Albucasis.
Caput XXIX.	Chapter XXIX.
Mahassem manus multotiens dislocatur, id est, iunctura quae est inter brachium et manum.	Mahassem often dislocates, that is, the joint which is between the arm and the hand.
Et reductio dislocationis eius est facilis.	And the reduction of his dislocation is easy.
Econtrario reliquarum iuncturarum.	On the contrary, the joints of the other limbs are difficult to reduce.
Verumtamen oportet, ut uelocitas sit in reductione dislocationis eius in hora in qua dislocatur, antequam apostemetur locus: aut accidat in eo apostema calidum.	However, it is necessary that the speed be in the reduction of his dislocation at the hour when he dislocates, before the apposition of the warm: or that it happen to him during a warm apposition.
Et reductio dislocationis in eo est, ut ponas Mahassem manus infirmae super tabulam, et extendat minister manum eius: et ponat medicus palmam suam super eminentiam iuncturae, et impellat eam, donec redeat.	And the reduction of his dislocation is such that he lays the weak hand on a table, and extends the hand of the minister; and lays the doctor's hand on the eminence of the joint, and pushes it back until it comes back into place.
Verumtamen oportet, ut consyderetur, si palma iam recessit ad uentrem manus: tunc ponat infirmus dorsum manus suae super tabulam apud extensionem et reductionem: et si dislocatio est procedens ad dorsum manus, tunc sit positio manus eius intrinsece super tabulam, id est, interior pars manus eius super tabulam ponatur, ut cadat manus medici super ipsam eminentiam iuncturae.	Verumtamen oportet, ut consyderetur, si palma iam recessit ad uentrem manus: tunc ponat infirmus dorsum manus suae super tabulam apud extensionem et reductionem: et si dislocatio est procedens ad dorsum manos, tunc sit positio manos eius intrinsece super tabulam, id est, interior pars manos eius super tabulam ponatur, ut cadat manos medici super ipsam eminentiam iuncturae.
Si ergo redit statim, bonum est: et si non, tunc stringe eam cum emplastro sedante apostema: et dimitte ipsum, neque iteres illud.	Indeed, it should be considered if the palm has already receded to the navel of the hand: then let the sick person place his own back of the hand on the board during extension and reduction: and if dislocation is proceeding towards the back of the hand, then let the person's hand be placed intrinsece on the board, that is, the interior part of his hand over the board, so that the doctor's hand
Nam si non tolerat, neque potes super reductionem eius, postquam praetereunt ei dies, uerumtamen iunctura remanet secundum tortuositatem suam: et non nocet infirmo aliquid, nisi quod mollificatur manus, et non potest stringere aliquid: tunc scias, quod nerui sunt abscissi, aut attriti.	If he cannot (tolerate) or you cannot (perform the reduction) after a few days have passed, then the joint remains according to its tortuosity: and it does not harm the sick person if his hand becomes softened, and he cannot grasp anything: then you should know that the tendons have been cut or rubbed.
Non est ergo ingenium in ea, nisi ut stringatur cum cauterio prope casum eius.	Not at all is there talent  (in it), except that it be grasped with a caustic close to its injury.
Et fortasse non confert illud aliquid.	And perhaps it does not do anything.
Cum ergo non redit Almahassem, tunc pone super ipsum emplastrum, quod narrauimus.	But since Almahessem did not return, then place on him the plaster which we have described.
Deinde stringatur, et dimittatur quinque diebus: postea soluatur et dimittatur, et exercitetur manus.	Then let it be grasped, and let it be left for five days: then let it be loosened and let it be exercised.
Si autem priuatur motus eius, et accidat in ea aliquid grauitatis: tunc leni eam cum aqua calefacta, et fricatione aliquotiens, donec leniatur.	But if its movement is restricted, and something heavy occurs to it: then make it soft with hot water, and sometimes with rubbing, until it becomes soft.
¶ De curatione dislocationis Digitorum.	§ On the treatment of dislocations of the fingers.
Caput XXX.	Haec enim est curatio dislocationis: si
Quando dislocatur ex eis Digitus ad omnem partem, uel ex eis Digitus ad dorsum palmae, aut uentrem eius: tunc extende Digitum, et impelle dislocationem pollicibus tuis, donec redeat.	This is the treatment of dislocation: if a finger comes out completely from its socket, or from the back of the palm, or from its hollow: then extend the finger and push the dislocation with your thumb, until it returns.
Deinde sustenta caput Digiti, et suspende ipsum uersus partem ad quam dislocatur, et dimitte ipsum duobus diebus.	Then support the head of the finger and suspend it opposite the part where it is dislocated, and let it be for two days.
Deinde suspende eum, et extende ipsum, donec aequetur rectus in illo die suo.	Then suspend it and extend it until it has healed in that day of its own accord.
Cum ergo fuerit nox, liga ipsum secundum narrationem ipsam: et non cesses soluere ipsum in die: et exerce eum cum motu: et liga ipsum in nocte.	When the night comes, bind it according to his story: and do not cease to wash it on that day; and exercise it with movement: and bind it at night.
Fac illud diebus aliquot, donec stringatur.	Make it for a few days until it is tight.
Et similiter fac cum eo, si dislocatur ad uentrem manus: et liga eum ad partem ipsam, et fac cum eo operationem tuam primam, donec sanetur.	And do the same with him if he is dislocated at the wrist of the hand: and bind it to the side, and do your first operation with him until he heals.
Et similiter fac cum eo quando dislocatur ad reliquas partes.	And do the same with him when he is dislocated in the other parts.
¶ De curatione dislocationis Spondilium dorsi.	On the treatment of dislocation of the spine.
Caput XXXI.	Chapter XXXI.
Quando accidit alicui Spondilium dorsi, aut colli dislocatio completa, aut remouentur Spondiles multae a locis suis: tunc non est in ea curatio, quoniam mors properat infirmo.	When it happens to anyone that the spine is dislocated, or many of the Vertebrae are removed from their places: then there is no cure for it, because death approaches the weak.
Et signum illius est, quod egestio infirmi egreditur absque uoluntate, neque potest tenere eam: et multotiens mollificantur ex eo quaedam membra eius, aut duo crura eius, aut duo brachia ipsius, aut unum eorum: aut remouetur Spondilis una de loco suo.	And a sign of it is that the weakness walks away from him without desire, and cannot hold itself: and many times the limbs become weak on him, or two legs, or two arms of his, or one of them; or a Vertebrae is removed from its place.
Multotiens enim remouetur, quod multotiens fit remotio earum ad quatuor partes.	For many times the removal is, for many times it happens that they are removed to the four sides.
Illa ergo quae remouetur ad posteriora, nominatur Gibbositas.	That which is removed towards the back is called a hunchback.
Curatio uero eius est, ut consyderes tunc, si Gibbositas accidit a puericia: tunc non est in ea curatio, neque ex ea est sanatio omnino.	But the cure of it is, so consider then, if a hunchback happens to you from childhood: then there is no cure for it, and from it there is no healing at all.
In illa autem quae accidit a casu, aut percussione, aut similibus illis, iam dixerunt antiqui modos curationis sermone prolixo.	But in that which happens from a fall, or a blow, or the like, the ancient men have said long words of the cure of it.
Cuius plurimum non redit cum proficuo.	Whose most does not return with profit.
Ego uero iam abbreuiaui ex illo, cuius parum excusat a multo eius ex propinquitate mea ad intentionem: et expositione mea qua exposui illud, et formaui instrumentum eius diuerso modo ab eo quo ostenderunt illud, et exposuerunt ipsum.	I however have shortened that from it, of which little excuses a great deal of his nearness to me on purpose: and my exposure of it, I formed an instrument out of him in many ways from him by which they showed it to him, and showed him himself.
Dico ergo, quod in gibbositate quae accidit ab anteriori parte, non est ingenium, neque sanatio ex ea.	I therefore say that in the deformity which has occurred from the front part, there is no talent, nor is there cure for it.
Et similiter in illa quae fit ad duo latera etiam.	And likewise in that which was made on both sides.
Et non curatur ex eis, nisi illa quae accidit in dorso proprie, cum eo quod ego narro: et est, ut extendatur infirmus super faciem suam super podium aequale prope parietem: et expandatur sub eo stramentum humidum, ut non laedatur pectus eius.	And it should not be cured from them unless that which happened in the back of its own is told with what I am telling: and it is, so that it extends on its face over a level platform near its wall: and it expands under it a wet cloth, so that its chest does not hurt.
Deinde ponatur lignum rectum fixum in fouea in terra, in extremitate podii, circiter caput eius: et lignum aliud circiter pedes eius in extremitate altera podii: et minister teneat lignum, et sit non firmatum in fouea.	Then a straight wood should be placed in the foot of the bed in the earth, at the end of the foot, around its head: and another wood around its feet at the other end of the foot: and the servant should hold the wood, and it should not be firm in the footboard.
Et minister alter teneat alterum.	And the other servant should hold the other one.
Deinde inuolue super caput infirmi, et sub titillicis eius ligamentum lene, firmum: et extende extremitatem ligamenti ad lignum quod est apud caput eius: et liga ipsum in eo.	Then the nurse should turn over on her head and under her chin with a soft bandage, firm: and she should extend the end of the bandage to the wood that is at her head: and she should tie herself up in it.
Deinde stringe ligamentum aliud supra anchas eius, et supra genua ipsius, et apud cauillas eius.	Then a different bandage should be tied above her armpits, and above her knees, and at the joints of her legs.
Deinde aggrega ligamenta omnia, et liga ea in ligno altero quod est apud pedes eius.	Then all the bandages should be gathered together, and they should tie themselves up in the other wood that is at their feet.
Deinde extendat omnis minister ad partem ligni ligamentum, et non remoueantur duo ligna ex locis suis in quibus sunt fixa: uerumtamen non sint firmata, sicut diximus.	Then the other servant should stretch out to the side of the wood and should not move the two woods from their places, which they are fixed: but they should not be firm, as we have said.
