Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E lahoras usa de stelhas.	And then use stitches.
E es que pauses sobre la fractura aquela stela que sia pus lada e pus fort de las autras stelas; e pausa entre quascuna stela la latitut del dit, e sia la longitut de las stelas segon la trencadura am addicio de tres ditz de tota partida.	And it is that one should place over the fracture a beam that is both wide and strong compared to the other beams; and it should space out between each beam the width of the finger, and the length of the beams according to the break with three parts from the whole length.
E aprop strenh sobre las stelas am la strictura la qual he dita al comensament del capitol.	And then strengthen over the beams with the tightening mentioned at the beginning of this chapter.
E es que la tua strictura sobre le loc de la fractura sia pus streyt.	And it is that the tightening over the fracture site should be more tight.
E quant pus es alonguada la fractura sia la strictura menor.	And the further the fracture is extended, the less the tightening should be.
E donc si vezes le situament de las stelas e la strictura ayssi cum havem dit en la hora en la qual restauras le membre al sieu assituament, lahoras tu fay.	And thus, depending on the position of the beams and the tightening as we have said in the time when you restore the member to its proper place, so you proceed.
E si temes apostema caut, lahoras tu layssa la strictura e las stelas entro al dia vii ayssi cum havem dit.	And if you fear gangrene, leave off the tightness and the strings within on the seventh day as we have said.
E aprop considera le liament en totas partidas per tres dias per so que no accida en le loc pruziment o imflacio; o es prohibida la vianda pervenir al membre per disposicio de superfluitat de strictura; e donc rectifiqua tot aquo segon que havem dit.	And thereafter, consider the dressing in all parts for three days to prevent any further occurrence of pain or inflammation; or restrict the food that reaches the member due to an excessive tightness; and thus rectify everything as we have said.
Mays si tu yest sobre confizanssa que no accida alcuna causa de aquo, lahoras no deslias la liguadura sino aprop tres dias o mays.	If you are certain that nothing further will occur from it, do not loosen the ligature but leave it as is for three days or more.
E sia la sua dormicio del malaute sobre le sieu dos, e las sieuas mas sian sobre le stomac.	And the patient's rest should be on their back, and their hands on their stomach.
E pausa sobre le adjutori cocena plena de lana engualment, e considera en tota hora de la nueyt o del dia que no sia deliada ni dissolta la figura del membre trencat, o que sia le liament mollificat, donc rectifica aquo tot am la tua vertut.	And place a warm compress filled with wool on the affected limb, and consider at all times during the night or day that the bandage not be loosened or dissolved from the broken member, or that the dressing become soft, thus rectify it according to your ability.
E pausa la vianda del malaute segon le orde le qual havem denant mes, enayssi que la vianda sia subtil en le comensament entro que es comensat strenher; e lahoras cove que egrossas la vianda de lu.	And hold the diet of the patient as ordered before, so that the diet is subtle at first and then gradually becomes stronger; and now you will notice that the patient's diet becomes thicker.
Quar de constuma del adjutori e de la camba de lu es que sian strengutz en xl dias; e lahoras cove que sian desliatz e sia administrat banh e sia medicat am enguentz los quals rectifican aquel.	The custom of the assistant and the leg support is that they should be tight for 10 to 12 days; and now you will notice that they become looser and baths should be administered and they should be treated with ointments that correct it.
E si la fractura es layha atrita, lahoras tu no deslies de aquela le liament e las stelhas entro a l dias o entro a dos meses.	And if the fracture is old and infected, you will not loosen that ligament and stitches within one day or two months.
Capitol .xii.	Chapter XII
De restauracio de fractura del bras.	On the restoration of the broken arm.
Bras es compost de dos osses les quals so appelatz dos focils; dels quals la un es petit, e es aquel que siec le dit pous, e l’autre es gran e es aquel le qual es pausat dejos le petit dit, de la partida pus dejus.	The arm is composed of two bones, which are called the forearm and the upper arm; of these, one is smaller, and is what is known as the little finger side, and the other is larger, and is where the little finger joins the upper arm.
E fort leu es trencat le focil major solament, o le petit, e fort leu son trincatz ensemps.	And if the main or minor fissure is cut open, it is usually done at one time, but many small ones are cut together.
E quan es trencat le focil petit desus, lahoras la restauracio de lu es leugiera, e la sanacio de lu es pus leugiera.	And when the small fissure is cut open from above, its restoration is easy, and its healing is much easier.
E quan es trencat le focil de lu dejos la fractura de lu es mala, e la sanacio de lu es dificil.	And when the fissure of the intestine is cut open below, the fracture of it is severe, and its healing is difficult.
E pus mala de aquela es quan son trencatz dos osses essemps.	And the most severe case is when two bones are cut together.
Donc si l’os le qual es trencat es le focil petit desus, lahoras es convenient al metge, deves la restauracio de lu, que pauze petita extencio am facilitat entro que aquel sia engualhat.	Therefore, if the bone that is cut is the small fissure from above, it is appropriate for the doctor to restore it, as its small size facilitates its reattachment before it heals.
Mays si le focil gran es aquo que es trincat, lahoras cove que pause extencio pus vehement.	If the large fissure is what is cut, then it requires greater extension to heal properly.
E si les dos focils so ensemps trincatz, lahoras cove que tu pauses la extritura mot pus fort.	And if the two incisions are together torn, then be sure that you press the extraction most strongly.
E cove que pauses la figura de la ma deves la restauracio de lu e la extencio de lu estenduda sobre un coyssi, e sia le pols de la ma a las partidas desus, pus aut que totz les autres ditz, e le dit auricular sia pus bas dels autres ditz, e le malaute sia cezent sobre una cezela cayrada.	And be sure that you hold the shape of your hand for the restoration of it and the extension of it spread over a cushion, and the wrist of your hand on top of them, more than all the others, and the acuteness of the pain is below all the others, and the patient lies on a carefully prepared bed.
E sia un coyssi denant lu en la altetut o endreyt de lu, per so que·l malaute no encorra trebalh.	And place another cushion in front of him at his height or turn it to the side, so that the illness does not get worse.
E aprop le ministre extenda le bras de la partida pus dejos am la sieua ma o am liament, e autre ministre extenda desus semblantment.	Then the minister extends his free arm below his waist with his hand or according to his ability, and another minister extends above it similarly.
E aprop le metge engualhe le os entro que redugua aquel segon la milhor figura que pot.	Then the doctor aligns the bone inside according to the best shape that he can achieve.
E si en la factura del os so satagias, lahoras te perforsa raduzir tota pessa en le sieu loc am la tua vertut.	And if in the healing of the bone there are delays, you will pierce and reduce all the weight to its place with your virtue.
E si appar en lu satagia separada que punh la codena e no es a tu speransa en la restauracio de lu, lahoras tu fen sobre lu e osta aquela segon la manieyra la qual havem dita desus.	And if there appears a separated condition that affects the bone and it does not respond to your hopes of restoration, then you must end it and hold it in the manner we have mentioned above.
Mays si la fractura es am plagua, yeu ja he fayt ad aquo capitol singular, e donc pren la curacio de aquel.	If the fracture is severe, you have already dealt with this particular case, and so take care of that.
E si accideys apostema caut al comensament de la tua restauracio, lahoras tu lineys un drap am cerot fayt de oli rozat e cera blanca, e sia migier entre specitut e subtilitat, e strenh drap sobre aquel am strictura subtil entro que le apostema sia cedat; e lahoras remau le cerot e pausa emplastre preparat de polvera de moli am clayre de huou, e aprop pausa stelhas; e sia la stela la qual es pauzada sobre aquela fractura pus lada e pus fort.	And if an abscess occurs at the beginning of your restoration, you shall line it with a cloth made of rose oil and white wax, acting with caution between expertise and subtlety, and tighten the cloth over that slight gap until the abscess yields; then remove the plaster and apply a new one prepared from powder of flour mixed with yolk clay, and place more bandages; and let the bandage be the one that is pressed firmly upon that fracture.
E sapias que·l nombre de las stelas del bras so vi en las majors disposicios, o sia la fractura en un focil o en dos focils ensemps.	And you should know that the names of the bones in the arm are seen in the major arrangements, either in a single fracture or in two fragments together.
E aprop pausa la tua strictura sobre le loc de la fractura pus fort e pus vehement, e quan mays sira la extrictura a las partidas desus de la fractura o a las partidas pus bassas de lu, pausa la strictura un pauc pus molh segon que es precedida la rememoracio de lu en le comensament del capitol.	Then apply your pressure over the site of the fracture with greater force and vehemence, and as the tightness around the parts above the fracture or lower parts increases, lessen the pressure slightly according to how the recollection of pain in the beginning of the chapter precedes it.
E les draps que so envolopatz sobre la fractura sian draps mols humitz, e no sian durs ni aspres, e·l fiel am le qual es strenhut sia de li propriament migier entre subtil e gros, ayssi cum havem recomtat.	And the bandages that are wrapped around the fracture should be soft and moist, not hard or rough, and the thread used to secure them should be of medium thickness, as we have recommended.
E considera le membre e·l liament aprop alcus dias.	And consider the member and its ligament after some days.
E si accideys alcuna causa de la qual rectificacio es necessaria, ayssi cum prusiment le qual accideys al membre, e lahoras cove que tu enbroques le membre am aygua cauda entro que cesse aquel pruziment.	And if any cause arises that requires correction, as you perceive a problem in the member, then apply water to the member until the pressure ceases.
E leysses le membre no costreyt entro que repause, e aprop torna la strictura.	And allow the limb to relax until it rests, then gently return the restriction.
E si la extrictura ja es mollificada e l’os ja es remaugut e semblantz ad aquels, lahoras rectifiqua tot aquo am la tua vertut.	And if the restriction is already softened and the bone has returned to its original state, resembling those before, then correct everything with your virtue.
E considera mays si le nutriment es prohibit pervenir al membre per superfluitat de strictura, quar lahoras cove que mollifiques aquel un petit e laysses aquel per alcus dias entro que corra ad aquel le nutriment, e aprop strenh aquel.	And consider whether the nutrition to the limb is prevented from reaching it due to excessive restriction, for then you must soften that a little and allow it for some days until the nutrition flows to it, then gently strengthen it.
Mays si al malaute no accideys alcuna causa de aquelas que havem ditas, lahoras no cove que sia desliat entro aprop xx dias o enviro de aquels.	If the patient does not experience any of the causes we have mentioned, then it is not necessary to loosen it within approximately 2-3 days or around those times.
E aprop sia suspenduda la ma del malaute per la sua vertut de movement agitatius, e fay aquel dormir sobre le sieu dos.	And then the hand of the patient should be suspended by their virtue of active movement, and they should sleep on their back.
E sapias que aquesta fractura es restaurada en xxx dias o en xxxii dias, o fort leu es restaurada en xxviii dias, e tot aquo es segon la disposicio de las compleccios e las disposicios de la vertut.	And you should know that this fracture is healed in 30 days or 33 days, or much sooner in 28 days, and all of this depends on the arrangement of the circumstances and the disposition of the virtue.
Capitol .xiii.	**Chapter XIII**
De restauracio de fractura de la pinche de la ma e dels ditz.	**On the Restoration of Fractures of the Hand and Finger**
Sapias que a la pinche de la ma e als nuzes dels ditz tart endeve fractura, e no accideys a lor sino atricio motas veguadas.	You should know that the hand and fingers often suffer fractures, and these do not heal properly unless the underlying causes are addressed.
E quan accideys a la ma fractura o atrissio, lahoras cove que·l malaute segua cayrat e denant lu lies cezent segon equalitat, e aprop pausa la ma de lu sobre aquela extenduda.	And when a hand or finger experiences fracture or dislocation, you must ensure the patient remains calm and lie them down with the affected limb extended. Then, gently support the hand over the injured area.
E aprop le ministre extenda les osses trencatz e·l metge engualhe aquels entro que sian congongitz am bona congoncio.	Then, the physician should carefully extend the broken bones and align them so they grow together properly.
E lahoras cove que pause emplastre e estopa, si no accideys apostema caut; e aprop pausa stela desus segon la quantitat del loc, e tu ja has envolopada aquela en drap de li.	And then cover with a clean bandage and stoppers, otherwise infection may occur; and lay the sheet over it according to the extent of the area, and you have already wrapped that in linen cloth.
Mays si la trincadura es en las partidas dedintz deves le ventre de la palma, e lahoras fay semblant de spera de drap, e comanda al malaute que strenha aquela am la sua palma trincada; aprop sia strenguda am drap lonc.	If the fracture is in the joints of the fingers, then make a cut on the inside of the palm and make it look like a length of cloth, and command the patient to tighten that part of their fractured finger; then wrap a long strip of cloth around it.
E sia la stelha de cuer am drap en le qual sia levitat, per so que le cuer sia aplicat a la palma; e strenh aquela segon que cove.	And the cloth wrapped around the body should be like a sheet in which it is lifted, so that the body is applied to the palm; and tighten it according to how much it covers.
Mays si la fractura es a las partidas defora, lahoras cove que pauses desus stela e autre estela de la partida dejos en la palma, per so que la ma sia uberta e dreyta; e aprop pausa la strictura, ayssi cum es revolvuda la ma a la rateta entre les ditz am liamentz.	If the fracture is in the external parts, then cover with a sheet and another sheet on the other side of the palm, so that the hand is covered and supported; and tighten the bandage, thus as it is revolved to the right position between the said ligaments.
E si accideys fractura a alcu dels nozes dels ditz, lahoras si es le dit pous, sia engualat segon que cove e aprop sia strenhut am la palma e si·t voles, pausa a lu astela petita dreyta per so que sia elevada la fractura e no sia mauguda.	And if you suffer a fracture in one of the joints of the fingers, then if it is the little finger, it should be wrapped as it is covered and then tightly tied to the palm, and if you wish, place a small right splint beneath it so that the fracture is elevated and not aggravated.
Mays si la fractura es en les autres ditz, ayssi cum en aquel del mieg loc, o en le indic, o en le auricular, o en le anular, lahoras sia engualhat e liat am le dit sa le qual siec aquel; o sian totz liatz segon continuacio, e es milhor; o pausa sobre aquel stela petita, ayssi cum havem dit en le pous.	If the fracture is in other joints, for example in the middle finger, or index, or little finger, or ring finger, then it should be wrapped around the affected finger; or all fingers can be wrapped together according to their sequence, which is better; or a small splint can be placed beneath it, as we have said for the little finger.
E considera, en la tua restauracio, e aprop aquela, la disposicio de apostema caut e oppose — am la tieua operacio — am aquo que cove quan accideys alcuna causa de aquelas, segon que es iterada la narracio de lu.	And consider, in your restoration, and return that person to a safe disposition, with due consideration for the post-operative state—in contrast to what covers when any cause of those occurs, as described in the narrative of it.
Capitol .xiv.	**Chapter XIV**
De restauracio de fractura del os de la coyssa.	On the restoration of a broken hip bone.
Le os de la cueyssa motas veguadas es trencat e es declarat al sentiment segon que es convertit a la partida denant e a la pus sobirana.	The hip bone, being mobile, often breaks and is perceived as pain according to its position in relation to the surrounding areas and the dominant inflammation.
E la restauracio de lu se fa enayssi que·l liament es strenhut sobre la fractura e autre liament dejos la fractura, e le malaute sia prostrat sobre le sieu ventre e sobre la cara.	And the restoration of it is done in this way that the ligament is tightened over the fracture and another ligament is placed around the fracture, and the patient is positioned on their stomach and face down.
E aprop le ministre extenda tot le liament a la sua partida segon la qualitat, quan la fractura es en le mieg loc del os.	Then the physician extends the ligament to its proper position according to quality when the fracture is in the middle part of the bone.
Mays si es propdana a la razitz de la cueyssa, lahoras sia le liament propda al denolh a la partida del pentenilh, per so que la extencio caja en sus, e le autre liament dejos la fractura.	If it is necessary to open the hip joint, then the ligament should be pulled towards the opposite side at the socket of the thigh, allowing the extension to occur, and another ligament placed around the fracture.
E semblantment si la trencadura es propdana al denolh, lahoras sia fayt le liament propda al denol, e sia la extencio a las partidas dejos.	And if the fracture seems to be extensive, then make the proper ligature on it and extend the splint to the affected parts.
E aprop le metge enguale le os am amduas las sieuas mas entro que reduzesca aquel segon la semblansa natural e l’os es conjungit per bona conjunccio; lahoras cove que pauses emplastre e strictura, si no accideys al membre apostema.	Then the doctor should equalize the bones with both hands while returning them to their natural position and joining them with a good connection; he must ensure that he covers the area with bandages and compression, otherwise the member may be affected.
Mays si accideys en lu apostema, lahoras tu layssa aquel per alcus dias entro que l’apostema caut sia cedat, e aprop retorna a la tua curacio.	If it happens in the infected member, then leave it for a few days until the infection subsides, and later return to your treatment.
La strictura de lu sia ayssi fayta: cove que envolopes sobre la fractura una benda dura, e dobla aquela dos o tres veguadas, e remaugua de lu superfluitat; e aprop envolopa la camba entro que pervengua al talo e a la razitz de la cueyssa.	The bandage should be done thus: it must cover the fracture with a hard cloth, and fold it two or three times, removing the excess; then wrap the splint until it reaches the thigh and the root of the bone.
E intromet lonc fiel entre la cueyssa e la camba prop del denol a las partidas dejos, e venguan las extremitatz del fiel de la partida pus sobirana de las doas partz, e aprop revolveys sobre la camba e la cueyssa aquo que superflueys de la benda.	And insert a long strip of cloth between the thigh and leg close to the joint, bringing the ends of the cloth from the joint higher than both parts, then turn over the leg and thigh again removing what is superfluous from the bandage.
E aprop pausa sobre la cueyssa en le loc de aquela fractura astelhas, e pausa de aquelas una stela sobre le os de la camba.	Then place your hand over the thigh at the location of that fracture, and place one stick on the bones of the leg.
E aprop uempli las vacuitatz entre la camba e la cuoyssa am draps mols, per so que sia coagulada la extrictura.	Then fill the space between the thigh and leg with soft cloth to prevent constriction.
E aprop comensa am strictura fort del mieg sobre le loc de la fractura am tres envolucios o quatre, e quant mays tu te alonhas am liament del loc de la fractura, la tua strictura sia menor e pus leugiera e pus molha.	Then begin with a strong constriction around the middle on the location of the fracture using three or four layers, and as you move farther away from the fracture site, your constriction should be less severe and lighter and more flexible.
E aprop exten a doas extremitatz del fiel a las partidas dejos entro que pervengua a la cavilha del pe, e strenh amdoas las extremitatz de las stelhas del autra part per so que·l liament no sia remaugut del sieu loc.	Then extend both ends of the cloth to the joints while it reaches the toe's cavity, and tighten both ends of the sticks from the other side to prevent the ligament from moving from its place.
E aprop leyssa la strectura sobre aquel, don esta ayssi que no accideys al membre corrosio ni apostema caut ni emflacio e semblantz ad aquels; e si accideys alcuna causa de aquelas, adonc cueta te am desliament de lu, e rectifica aquo que accideys tot aprop, segon que havem dit motas veguadas.	And then carefully apply the compression to that area, ensuring it does not cause damage or inflammation to the affected member, and if any cause arises from those, then take care to remove it, rectifying what happens immediately, as we have said before.
Mays si en le os es pessa del os la qual pongua, lahoras cove que tu engualhes aquel segon que a tu es possibla; e sino, fen sobre lu e remau aquel, e cura am aquo del qual es precedida la rememoracio entro que sia sanat.	If there is pain in the bone that causes it to be weak, then cover it as best you can; if not, wrap and treat it, and cure what preceded the recollection until it is healed.
E alcunas veguadas es strenhuda aquesta fractura de la coyssa otra aquo que sian ajustadas a lu stelhas, ayssi cum havem dit en le adjutori e·n le bras.	And in some cases, this fracture of the thigh is so severe that it cannot be adjusted with bindings, as we have said in the aid and support for the leg.
Mays empero en la restauracio de lu en tal manieyra fayta no accideys al malaute claudicacio; e si es restaurada sola, otra aquo que li sia applicada l’autra camba, lahoras es necessari que claudique aquel del qual es tostemps.	However, in the restoration of it in this manner, do not cause the patient to limp; and if it is restored alone, then apply the other leg as necessary, but it is important that the limb that was injured does not limp.
E sapias que la coyssa es strenhuda en xl dias o un pauc mes o un pauc mens, e tot aquo es segon la diversitat de las compleccios e de las autras dispozicios.	And you should know that the condition is severe in 40 days or a month or two, and all of this depends on the variety of complications and other dispositions.
Capitol .xv.	**Chapter XV.**
De restauracio de la fractura de la rodela del denolh.	**On the Restoration of the Broken Rib of the Right Side.**
Sapias que fractura de la rodela del denol tart endeve, mays accideys a lu motas veguadas atrissio.	You should know that the fracture of the rib on the right side often results in a prolonged healing process, frequently accompanied by inflammation and stiffness.
Mays si accideys a lu fractura, lahoras no es sino fissura o trauc en las suas partidas, e aquo es am plagua o ses plagua, e sobre aquo tot es estat am le sentiment.	If it happens that the fracture results in only a crack or break in its parts, then this is considered a minor injury, but it can still be a source of great pain and discomfort, which has been the subject of much discussion.
E la restauracio de lu es enayssi que sia engualat aquo que es romput de las partidas de lu am les ditz entro que sia agreguat e conjongit segon que es possible per equacio e facilitat e fabricacio.	And the restoration is such that it should be equal to what was broken in its parts, and this should be added and connected as much as possible by means of alignment and ease of construction.
E aprop pausa emplastre e pausa sobre aquel stela redonda, si indigeysses de aquela; e strenh desus am strictura ad aquo convenient.	And then apply a plaster and press it onto that round stain, if you need to; tighten around it with a tight bandage as appropriate.
E aprop considera totas las disposicios las quals havem recomtadas en las autras fracturas, ayssi cum es apostema caut e semblant ad aquels enaissi que se oppause a tot accident am aquo que a lu es convenient entro que sia sanat.	And then consider all the dispositions that we have recommended for other fractures, thus taking care and similar to those that oppose any accident that is appropriate for its healing.
Capitol .xvi.	Chapter XVI.
De restauracio de la fractura de la camba.	On the restoration of the broken leg.
Sapias que en la camba so dos osses dels quals la un es gros, e es le nompnat per nom de la camba; e l’autra es subtil, e es nompnat focil.	You know that in the leg there are two bones, of which one is thick and is called the thigh bone; and the other is thin and is called the fibula.
E accideys a quascus de las specias de fractura aquo que accideys als dos osses del bras, e per aquo es fayta restauracio de lu ayssi cum restauracio del bras engualment, e la operacio de lu es una.	And it happens in some cases of fracture that occur to the two bones of the arm, and for this reason restoration is made to them equally as restoration is made to the arm as a whole, and the operation on them is one.
E si so trincatz dos osses ensemps, la camba es convertida a totas partidas.	And if two bones are broken together, the leg is completely shattered.
E si es trinquat le os pus subtil, la camba es convertida a las partidas Denant.	And if the bone of the ankle is broken with a subtle crack, the leg is shattered in front.
E si es trincat le os pus gros, atrobas aquel dejos, e es de aquelas causas que no so a tu ameguadas.	And if the bone of the ankle is broken with a strong crack, you will hear a pop, and it is one of those causes that are not easily healed.
E aprop aministra extencio e equacio e liguacio de las astelas segon aquel engualment.	Then apply extension, compression, and traction to the bones according to that agreement.
Mays empero cove, si la fractura de la camba es laja havent motas satagias, que la extencio sia mendre e pus leugiera, e alleuja am la tua vertut.	However, if the fracture of the leg is clean without displacement, extension should be less and more gentle, and it will be beneficial for your virtue.
E en la camba es alcuna causa de operacio sobre le bras, e es quan tu engualas las stelhas e que comples tota la tieua operacio, lahoras tu prendras pessas de fustz de pi le qual es pausat dejos las cauzas las quals so pausades en solies, e so faytas eyssament de brancas de palma; aligeys de aquelas a las quals es petita groceza, e no sia ges de las manudas, e sia la longuesa de aquelas segon la longuesa de la camba, e del denol entro al pus dejos.	And in the leg is any cause for operation on the arm, and when you align the bones and complete the entire operation, you will take pieces of hard wood where the causes are left alone, and they are made entirely of palm branches; tie them from those to which a slight roughness is required, do not harm the hands, and let the length of those be according to the length of the leg, and from the outside to the deepest part.
E aprop envolopa sobre quascuna drap en doas envolucios segon la longitut de lu, e pausa la una sobre la partida de la camba de la una part e l’autra del autra part, e sian del denol entro al pus bas loc del pe.	And then wrap each leg separately in two layers of cloth according to its length, placing one at the junction of the thigh and the other at the opposite end, ensuring they remain within the base of the foot.
E aprop lias las doas stelhas en tres locs de doas extremitatz e al mieg loc, quar am aquesta strectura la camba es prohibida de clinar a la partida dextra e sinistra, e sta per bona stacio.	Then attach the two splints at three points on each extremity and in the middle position, as this structure prevents the leg from bending at the joints, and it stays in place properly.
E ja es aministrat un brasset de fust segon la longuesa de la camba; e sia pausada en lu la camba per so que conserve aquel de movement.	And now a splint of wood is applied according to the length of the leg, and it is placed over the limb to prevent any movement.
E majorment cove que tu fassas aquo en fractura, e quan am aquela es plagua propriament.	Especially ensure that this is done in the case of a fracture, and when such pain is truly severe.
E aprop considera en quascun jorn la camba e studia am aquel per derier studi, e tu le guardes de apostema e de imflacio o de autres causas semblantz; e cum accideys alcuna causa de aquelas, lahoras opausa te a lu am aquo que cove entro que sia sanat.	And you should consider each leg daily, examining it for any issues, such as dislocation or inflammation, or other similar causes. If a problem arises from one of these, then rest the limb until it is healed.
Capitol .xvii.	Chapter .xvii.
De la fractura del talo e dels osses del pe e dels ditz.	On the fracture of the talus bone and other bones of the foot and toes.
Al talo no accideys fractura de tot; mays als osses del pe accideys fractura alcunas veguadas; e als ditz del pe pauc accideys fractura, e no accideys a lor sino atricio en las mes de disposicio.	The talus bone does not always fracture entirely; sometimes other bones of the foot do, and the toes rarely fracture but may suffer atrophy due to their position.
E si als osses del pe endeve fractura e vezes aquels osses esser elevatz sobre si entre lor, lahoras le malaute pause le sieu pe sobre la terra preparat ayssi cum anant.	And if the bones of the foot do fracture and those bones become dislocated among themselves, then the patient's foot rests on the ground prepared thus as they recover.
E aprop pausa la un pe sobre aquo que es elevat de aquels osses, e aprop calca aquels, e prem, e engualha aquels entro que torno en los locs.	Then place one foot over what is elevated among those bones, and apply pressure to them, and squeeze them until they return to their places.
E aprop pausa emplastre e stopa desus, e pausa dejos le ventre del pe una petita taula a la qual sian dos caps plas.	Then apply a plaster and stop over it, and place the sole of the foot on a small table with two ends.
E aprop strenh aquela am le pe am strectura descent, pus que tu has envolopada aquela am draps e am autres causes de las quals indigeys.	And then stretch the foot gently with a proper structure, since you have wrapped it with bandages and other causes from which it needs relief.
E cum a lu passan tres dias o quatre, lahoras tu deslia le liament, quar tu atrobaras les osses engualatz, o sian trincatz o sian dislocatz, e la operacio en aquels es ayssi co coneysses.	And after three or four days have passed, you will loosen the ligament, as you will find the bones entangled, either broken or dislocated, and the operation on them is as well known to you.
Mays si alcus ditz son trincatz, lahoras restaura aquels, e enguala aquels ayssi cum yeu e recomtat a tu en la restauracio dels ditz de la ma.	But if someone says it is broken, then restore them, entangled as they are with your skill and expertise in the restoration of said parts of the body.
E aprop pausa al dit trincat stela segon la longitut del dit, e sia pus lada de lu un pauc; e aprop dejos le pe aquesta taula la qual e a tu recomtada, e strenh aquela am strictura decent.	And then place the said broken bone gently according to its length, and slightly on one side; and return the foot to this table which is properly adjusted for you, and stretch its structure gently.
Mays si aquo que es trincat dels osses so dos o tres o mays, lahoras tu pausa sobre quascun dit astela de la sua quantitat envolopada en drap leon, e strenh la taula en le pus bas del pe, e sia stant sobre la un dels caps de la taula foro le ventre del pe per que la tengua am bona retencio.	If what is broken of the bones is two or three or more parts, then you should place each finger gently wrapped in a linen bandage, and tighten the table at the bottom of the foot, and stand on one of the table's heads to hold the foot's belly properly.
E es convenient a tu que no oblides que no consideres totas las causas las quals que e ditas a tu en las autras fracturas dels accidentz que havem dit; e opausa te a tot accident am aquo que cove.	And it is convenient for you that you do not forget to consider all the causes which are told to you in the other fractures of the accidents that we have mentioned; and be wary of every accident that could affect it.
Capitol .xviii.	Chapter XVIII
De fractura del conh de la femna e del os del pentenilh e de la vergua del home.	On the fracture of the condyle of the femur, the os of the penis, and the scrotum of the man.
Quan le conh de la femna es trincat, lahoras fay aquela ceser en cezela cayrada, e aprop enclina aquela a la partida del dos un petit, e sia tenguda detras.	When the condyle of the femur is broken, it causes a severe pain in the knee, and you should incline it slightly towards the torso, and hold it behind.
E aprop la matrona umpla le conh de coto, e sia fayt en le conh de lu ayssi cum spera; e aprop la femna sia concutida, e eleva le dos de lu petit a petit, quar tot aquo es fora-getat entro que sia denant la partida del conh ayssi cum spera e l’os trincat retorna.	And the midwife should fill the condyle with something, and it should be done in the condyle of him likewise with hope; and the woman should be cut open, and slowly raise the legs of the child one by one, so that everything is removed until it is before the opening of the condyle with hope, and the broken bone returns.
E aprop pausa pulvils sobre le dos de lu, e quan vol urinar remaugua le coto am facilitat e aprop urine, e reduzeys e retorna aquel segon la manieyra segon la qual mezist aquel al comensament, e aprop retorne al sieu pulvil primier.	And then place poultices on their back, and when they want to urinate, facilitate the flow and collect the urine, then reduce it and return it according to the same manner as before, and return them to their initial position.
E fassa ayssi per vii dias o enviro aquels, quar aquel es restaurat.	And do the same for seven days or around those times, as it is restored.
E si voles, pren una vezica de ovela e strenh sobre le trauc de lu una canula de canavera; e entromet tota la vesica en le conh de lu, e aprop ensuffla en la canula am vertut entro que la vesica sia imflada dedintz le conh, quar la fractura retorna.	And if you wish, take a bladder of sheep and stretch over the patient's body a tube of canvas; then insert the entire bladder into his scrotum, and blow air into the tube until the bladder is inflated within the scrotum, as the rupture returns.
E aprop sia umplida de coto e estia per alcus dias segon que havem recomtat, entro que sia sanat.	Then it should be filled with heat and left for some days according to what we have recommended, until it is healed.
E quan le os del pentenil de home o de femna es trincat, lahoras aministra en la restauracio e agulacio de lu aquo que havem recomtat en l’os del anca.	And when the bone of the thigh of a man or woman is broken, then apply in the restoration and healing of it what we have recommended for the hip bone.
E aquo que es dreyt no es occultat en aquestas fracturas proprinquas e que pauc endeveno, majorment ad aquel al qual es alcun studi e us e enten aquest meu libre mot; quar aquela fractura significa a tu en las majors disposicios via dreyturiera en la restauracio e en la strictura de lu, e donc enten be.	And what is right is not hidden in these nearby fractures that rarely occur, especially for one who has some study and understanding of this my book; for that fracture signifies to you in the best dispositions for treatment and restoration, and therefore understand well.
Mays en la vergua del home quan es trincada, pren guarguamela de auca, e met la vergua en aquela; e aprop pausa sobre lu envolucio de drap, e sia envolopada, e aprop sia layssada per tres dias o enviro aquels, e sia sanada.	If the fracture is in the arm of a man, take a cloth from above and place it on that area; then wrap it with a drape, and have it wrapped up, and leave it for three days or around those times, and it will be healed.
Capitol .xix.	Chapter XIX
De restauracio de fractura dels osses quan es am plagua.	On the Restoration of Bone Fractures When They Are Infected
Convenient es ad aquel al qual accideys fractura am plagua, e majorment si le os es gran ayssi cum es le os de la cuoyssa o de l’adjutori, o semblant ad aquel, que tu te cuoytes e fleubotomes aquel tantost si las condicios de fleubotomia a tu o testifican ayssi cum desus havem dit.	It is convenient for one to whom a fractured bone becomes infected, and especially if the bone is large, such as the bone of the hip or a similar bone, that you cauterize and cut into it immediately if the conditions for flebotomy indicate it, as we have said above.
E si la plagua eflueys sanc, lahoras cove que tu te coytes a la retencio de lu enayssi que tu polverizes sobre lu zegi trissat, si a tu autra causa no es present.	And if the disease exudes pus, then you must hold to its retention as if you were sprinkling ashes over it with a fan, unless another cause is present.
E aprop comensa restaurar la fractura en aquel meteys dia, e no prolongues aquo, si no accideys apostema.	And then it begins to restore the fracture in that member on the third day, and do not prolong this, if you do not risk an abscess.
