Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E curacio de aquo es dar a mengar al malaute e far le cor de lu tendre entro que·l sanc sia multiplicat en lu; e aministra banh; e entromet gaug e leticia sobre lu.	And the cure for this is to restrict food for the patient and make their heart tender while the blood clot multiplies in it; and administer baths; and gently massage it.
E aprop pausa pegua sobre le membre, per so que la pegua atire a lu mot nutriment, o continua embrocacio de lu am aygua tebeza, entro que·l nutriment corr e retorne a la sua figura natural.	And then apply pressure to the member, so that the pressure draws to it the necessary nutrition or continues the warm humidification with water until the nutrition flows and returns to its natural form.
Capitol .xxii.	Chapter XXII.
De curacio dels osses trincatz quan so restauratz tortuozament e prohibeys la operacio de lor de aquo que cove.	On the healing of broken bones when they are restored crookedly and the operation of covering them is forbidden.
Quan accideys al membre ja restaurat aprop la sanacio de lu de tortuositat e eminencia al os trincat e nodacio, e es per aquo fededa de forma del membre, mays empero le membre no es prohibit de la sieua operacio natural, lahora no cove que tu recipias la paraula de aquel que exsistima aquel membre sia de novel trincat.	When it happens to the already restored member, then the healing of its crookedness and deformity of the broken bone and joint is sought, and this is what gives shape to the member; nevertheless, the member is not forbidden from its natural operation, provided that you receive the approval of one who considers that member newly broken.
Mays ja so statz motz fols metges e restauradors les quals han fayt aquo en nostra tera; e aquesta operacio es mot vituperable perduzent a gran temor le senhal de la qual es mortal.	There have indeed been many false doctors and restorers who have done this on our earth, and this operation is most reproachable, losing in great fear the sign of which is mortal.
Mays si claudicacio e nodacio son recentz, lahoras cove que sian enbrocatz am aygua tebeza en la qual so coytas erbas mollificantz, ayssi cum son fuelas de altea e razitz de lu, e mellilot, e semblantz ad aquels; e sia fayt a lu emplastre am emplastre mollificatio ayssi cum dyallaquilon ben fayt; o que sia preza mucillage de razit de altea e sia contucida am gray de gualina o am oli de cirami, e sia emplastrat am aquel; o que sian prezes figuas grassas e sian trissadas am fems de colom, e semblantz ad aquels de las medicinas que son nompnadas amermans consolidacio.	If recent claudication and nodation are present, then it should be treated with a compress soaked in herbal tea containing soothing herbs such as elderflower and ramsone, and also melilot; similar to those used in medicine named "amerans consolidatio".
E alcunas vetz es dissolvuda am assidua fricacio leugiera que sia am las mas humidas, e sia administrat movement del membre a tota partida en totas horas.	And sometimes it is dissolved with frequent gentle friction, particularly on the wettest parts, and the affected member should be moved through all its ranges at regular intervals.
Mays si tortuositat ja es anada denant e es fayta fort e convertida es en peyra e provocada es necessitat a curacio de lu am ferr, lahoras cove que sia le pus desus cecsat e la continuacio del os sia dissolvut, e sia inscidit aquo que superflueys de nodacio de aquel meteys am le os am inscissoris subtils, e sia aministrada facilitat en aquel am sollicitut e studi.	If the deformity has progressed and it is severe and curved, becoming a stone and requiring treatment with iron, then you should see that pus has ceased and the continuation of the bone is dissolved, and it is incised where unnecessary pressure on that part of the body from the bone is relieved, and it is given ease through solicitude and study.
Capitol .xxiii.	Chapter .xxiii.
De sermo en dislocacio.	On the subject of dislocation.
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	Dislocation is the displacement of any joint from its normal position, resulting in a loss of movement and damage to the affected body part, causing severe pain and injury to the patient.
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	Therefore, when a dislocation occurs, it should be reduced as soon as possible, and not delayed, for if it is delayed, the joint becomes stiff and reduction becomes difficult.
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	And for this reason, it should not be moved too much or stretched during the period of stiffness, as it causes muscle spasms and severe pain.
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	If this occurs, you should rest in a splint and immobilize the affected area to prevent further stiffness, then apply hot water and oil to the dislocated joint and gently reduce it.
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	And every part of the body should be treated with this, whose memory will return to its proper place.
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	And you have already arranged the parts of the dislocated joint as previously described in the fracture; from the upper part of the body, it descends to the lower part.
Capitol .xxiiii.	Chapter .XXIIIII.
De curacio de dislocacio de la mandibula dejos.	On the treatment of dislocation of the lower jaw.
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	If both mandibles are dislocated and not treated, the dislocation of both occurs in one of two ways: either they are slightly moved from their places with little force, and a little fluid is discharged; or they are completely dislocated and swollen to such an extent that saliva from the wound cannot drain, and he cannot open his mouth nor close it, and his tongue is wrapped around itself.
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	When the displacement of a joint is slight, it often returns to its proper position on its own without any significant cause.
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	If the displacement is complete and severe, it is necessary to apply gentle reduction of the joint as soon as possible without delay.
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	And the practitioner should have a firm grip on the patient's head, and the doctor inserts his finger into the gap of the dislocated jaw inside the patient's mouth, if the displacement is on one side; or he inserts two fingers together, if the displacement is on both sides, and all other digits are outside, which equalize; and commands the patient to stop moving their jaws and stabilize them until they return to their proper position.
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	And if the reduction is difficult, especially when both jaws are simultaneously dislocated, then apply evaporation with hot water and oil until a gentle reduction of both can be achieved without delay, as we have said before.
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	And so when we return and find them equally engorged, and the opening of the hernia is closed and not softened, then place a layer of cloth over these drape powders, and make it with wax and finely ground oil; and then apply it tightly and easily.
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	And the patient should sleep on their back, with their head between two pillows, so that they do not strain either to the right or left; and do not force them to do anything; having their food cut into small pieces, until the pains are eased and the jaws are relaxed, then let them eat what they wish.
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	And this should be facilitated, and do not work on the opening of the mouth during eating, drinking, or coughing, until the jaw is relaxed and healed.
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	And if it is difficult to reduce the two jaws when they are dislocated at any time and do not return to their proper places, then severe chills and persistent fever occur, and great pain is felt in the patient's belly, and often they vomit clear cholera.
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	And when you see this, you will know it is a loss; you will observe many deaths among those to whom this happens in a few days.
Capitol .xxv.	**Chapter 25**
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	**On the Reduction of a Dislocated Furca and the End of a Muscle**
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	The furca is not dislocated from the thigh inside due to its attachment to the leg; sometimes, however, it is dislocated at the outside joint, and this is evident through sensation.
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	And the restoration of it is that the patient remains on their back and extends their arms.
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	Then tighten the area with your palm using a firm pressure, so that it returns.
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	And then apply pressure over that dressing and poultice and tighten it.
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	The end of the limb that has suffered the injury should not be displaced; it must be reduced and immobilized as we have mentioned, according to what your equipment allows.
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	And then apply pressure over that dressing, poultice, and splint, and order the patient to remain still and at rest until it heals.
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	In this treatment, the cure involves reducing the extremity of the muscle when it is separated from its place.
Capitol .xxvi.	Chapter XXVI.
De la reduccio de la dislocacio del muscle.	On the reduction of muscle dislocation.
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	You should know that muscle displacement occurs in three ways, one of which is when it is displaced at the attachment to the bone on both sides.
E la segonda es que sia dislocat a la partida desus del muscle, e aquo es fayt tart; e no es dislocat a las partidas detras per la spalla; e no es dislocat a las partidas denant per les nervis.	And the second is when it is displaced at the origin of the muscle, and this requires care; it is not displaced at the rear attachments through the shoulder; and it is not displaced at the front attachments by nerves.
E majorment es dislocat e defora eyssit a las partidas dejos deves le titillic, e majorment en aquels dels quals las carns son paucas, leugierament es dislocat; mays en aquels en les quals so motas carns, es eyssit fora am dificultat.	It is most commonly displaced and comes out at the attachment on the sides of the bone, especially in those where there is little flesh, it is slightly displaced; but in those with much muscle, it presents more difficulty.
E fort leu accideys ad alcus homes percussio o cazement, e le muscle de lu es apostemat de apostema caut, e es cujat per aquo que ja sia dislocat.	And many people suffer from accidents due to a blow or fall, and the muscle of him is torn in pieces like a cauterized scar, and it is separated by what has already been displaced.
Adonc cove que tu sproes aquo entro que estias sobre-sertetut de lu, e lahoras procesiscas en la curacio de lu.	Then consider that you enter here when you are overstretched by it, and now you proceed with the treatment of it.
E es conoguda la dislocacio de lu quan es a las partidas dejos deves le titillic; per so que distingescas entre le muscle dislocat e·l muscle sa, quar tu atrobas entre aquels diversitat manifesta; e atrobas en le cap del muscle concavitat e dejos le titillic deves le tocament del cap del muscle ayssi quo un huou, e al malaute no pot redusir la sua ma a la sieua aurelha, ni maure aquela per totz movementz.	And it is known that dislocation occurs when the muscle fibers are torn; so that you can distinguish between the displaced muscle and the intact muscle, as you find great diversity among them; and you find in the head of the muscle a concavity where the pain is felt upon touching the head of the muscle like a needle, and the patient cannot move his hand to its original position nor limit its movements.
Si es dislocat deves le pietz o ensus, e tu lahoras atrobas manifest tocament, e no es amaguat.	If the dislocation is in the foot or ankle and you find clear pain upon touching, it is not hidden.
E de aquesta dislocacio es fayta leugiera reduccio quan es fresca e le malaute es enfant.	And from this dislocation, light reduction is done when it is fresh and the patient is young.
E la reduccio de lu es que·l ministre eleva la ma de lu a las partidas desus; e aprop pause les tieus pouses dejos le titillic de lu, e eleva la junctura am fortaleza en sus al sieu loc, e·l ministre eleva la ma de lu, e extenda aquela en sus; e aprop pausa aquela dejos quar ela retorna leugierament.	And the reduction of it is that the minister raises the patient's hand to its original position; and then he places ties under the pain of it, and raises the joint to its strength in its place, and the minister raises the patient's hand and extends it; and then he holds it there so that it returns gently.
Mays si per aquo que havem dit no retorna, e so del comensament que accidic la dislocacio, motz dias, lahoras cove que·l malaute sia banhat en aygua cauda e sia aministrada enbrocacio que mollifique e liniesca ayssi cum si so coytz razitz de altea, e fenugrec, e melillot en aygua, e sia administrada.	It is not possible to provide a line-by-line translation without the full context and understanding of the medieval language used in this text. The provided sentence appears to be fragmented and contains grammatical structures and vocabulary that are not entirely clear or consistent with any specific modern language.
E aprop le malaute sia ressupinat sobre le sieu dos e sia pausat dejos le titillic de lu espera de lana que sia engual entre levitat e strictura, e aprop le metge pause le sieu talo sobre la spera, e eleva le cap del muscle am vertut, e atire la ma del malaute per que no sia mauguda a las partidas dejos, e autre ministre tengua le cap del malaute, que no sia maugut a las partidas dejos, quar aquela tantost retorna al sieu loc.	And then the patient is made to lie on their back and rest, with the testicles hanging down, waiting for them to be drawn between relaxation and tension; and the doctor places his foot on the expectation, raises the head of the muscle towards the verture (or: vertically), and pulls the patient's testicles so that they are not damaged by the strain, while another assistant holds the patient's testicles, preventing them from being injured by the strain, for at this point they will return to their place.
E si voles, reduzeys aquel segon aquesta manieyra: e es que tu fassas esser prezent un home le qual sia pus lonc que·l malaute, e estia de la part de aquel latz, e entrometa le sieu muscle dejos le titillic del malaute e eleve le titillic de lu a las partidas desus entro que·l malaute sia suspendut en ayre, e autre ministre tire la ma del malaute de las partidas dejos del sieu ventre.	And if you wish, reduce this second in this manner: make sure to have present a man who is taller than the patient, and stand on that side, then insert your muscle between the testicles and lift the testicles up until they are suspended in the air, and another assistant pulls the patient's testicles away from their stomach.
Mays si le malaute es leugier, lahoras cove que am lu que autre causa sia suspenduda, per so que grave aquel, quar la dislocacio retorna tantost.	If the patient is lighter, then be sure to check what other cause might be suspending them, for this will make the dislocation return quickly.
E es reduzit eysament segon autra manieyra: e es que sia ficat en terra un fust lonc le cap del qual sia redon de figura, ayssi cum pilo de mortier, que no sia gros ni subtil, e aprop sia pausat dejos le malaute; pus que so pausatz sobre·l cap del fust draps leons, e·l malaute sia stant segon la longitut del fust, e aprop sia extenduda la ma de lu a las partidas dejos del autra part; e sia extendut le cos de lu del autre part am fortaleza, quar la junctura retorna al sieu loc am velocitat.	And it is reduced in another manner: a long stick is placed on the ground with its head shaped like a mortar, neither too thick nor too thin, and it is positioned beneath the patient; then, drapes are placed over the head of the stick, and the hernia remains according to the length of the stick, and the doctor's hand is extended to the opposite side, and the patient's body part is pulled from the other side with force, so that the joint returns to its place quickly.
E si es dificil reduccio de lu per totas las causas que havem ditas, lahoras usa de aquesta cura: e es que tu prenguas un fust la quantitat del qual sia en le lonc de dos brasses, e latitut de aquel sia de quatre ditz, e la grossetut de lu sia aleujat en le preon del tittilic segon aquesta forma:	If the reduction is difficult due to any of the causes we have mentioned, then use this remedy: take a stick whose length is equal to the distance between two hands (about four digits) and its thickness should be adjusted according to the form of the hernia.
E aprop sobre le cap redon sian liatz drap leons per so que·l fust no ledesca le malaute.	Then, place linen drapes over the head to prevent the stick from causing further harm to the hernia.
E aprop sia pausat dejos le titillic del malaute, e sia extenduda la ma o le bras sobre·l fust entro a las partidas dejos, e sia liat le fust sobre le adjutori e le bras e la extremitat de la ma.	And then it is paused, leaving the patient's thigh open, and the hand or arm is extended over the thigh within the openings, and the thigh is wrapped over the leg and the end of the arm.
Aprop sia pausat le bras sobre un scalo de scala segon la latitut, e la ma sia extenduda a las partidas dejos, e l’autre cos sia suspendut de l’autre part, quar la junctura intra tantost.	It is then paused with the arm over a scale according to its width, and the hand is extended within the openings, and the other part is suspended from the other side, so that the joint can be reached shortly.
E cum le intrament de lu es complit segon quascuna maniera que es a tu possibla, e lahoras cove que tu pauses dejos le titillic spera de lana de engual quantitat; e aprop pauza emplastre perparat de polvera de moli am enses e album de huou sobre tot le muscle, ayssi quo es revolvut desus, e aprop strenh dejos le titillic am strictura decent; e le liament sia revolvut sobre le emplastre, e la ma de lu sia annectida al col de lu, e sia leyssat, e no sia mauguda la ma de lu per vii dias.	And once the instrument is inserted according to any method possible, and you notice that you have left the thread of wool from the needle in place, prepare a plaster with powder from a mill mixed with egg albumen over all the muscle, so it is thoroughly wrapped around, and tighten the thread left hanging at the joint; then wrap the ligature over the plaster, attach your hand to the patient's side, and leave it for seven days.
E cove que sia pausada la vianda del malaute pauca, entro que·l membre sia confortat, quar es pus leugier a la sanacio de lu.	And ensure that the patient's food intake is restricted, as long as the member is supported, for it aids in the healing of the injury.
E aprop la vianda sia donada major aprop vii o v e sia exercitat un movement; e donc si es fermat e no es mollificat, lahoras ja es sanat.	Then gradually increase the food intake and exercise; and if it remains stopped and is not softened, then healing has occurred.
Mays si la junctura es dislocada motas veguadas per humiditat que accideys a lu o per autra causa, lahoras cove que en aquela sia administrat cauteri am tres traucs, segon que denant es dit en le capitol de cauteri.	If the joint is dislocated due to moisture that occurs in it or for another reason, then it should be administered a pointed cautery from three sides, as mentioned in the chapter on cauterization.
E si tot aysso es fayt e aprop vii dias es desliat le liament e la junctura no es fermada, e le emplastre e la strictura son reduzitz sobre lu alcunas veguadas, e no es fermada e catz e no pot elevar aquel bras a las partidas desus, lahoras sapias que·ls nervis de lu, les quals so al cap del muscle, ja so inscizes o extendutz o mollificatz, e sapia que la junctura nul temps no sira ficada en loc sieu.	And if all this is done and after seven days the ligament and joint are not healed, and the bandages and tightness are removed from it some times, but it is not fixed and raised, then you know that the nerves in it, which are at the top of the muscle, are already injured or stretched or softened, and know that the joint will never be fixed in its place.
De la dislocacio de aquela qu’es fayta deves le pietz e la mamilha o las partidas detras, la reduccio es fayta am impulcio e extencio am las mas, entro que retorne.	From the dislocation of that which is caused, you must place the foot and the ankle or the joints behind, reduction is done with pressure and extension with the hands, so that it returns.
E sia administrada en aquela l’autra strictura, e cura aquela entro que sia sanada.	And both these strictures should be treated, and care should be taken until it is healed.
E si accideys aprop la sanacio gravitat en le membre e tarditat en le movement de lu, lahoras le malaute uze de banh motas veguadas entro que aquela gravitat sia alleujada e que retorne a la natura de lu primiera.	And if the healing becomes serious in the member and there is delay in its movement, then the illness uses many baths at intervals until that gravity is alleviated and it returns to its original nature.
Capitol .xxvii.	Chapter XXVII.
De curacio de dislocacio del coyde.	On the cure for dislocation of the hip.
Sapias que la junctura del coyde es dislocada am difficultat e semblantment retorna am difficultat; e aquela es dislocada a totas partidas, e majorment a la partida denant a la partida detras, e la dislocacio de lu no es amaguada a tu quar es cazent dejos le vezement o dejos le tocament segon qualque figura sia dislocat, e quan ajustes le coyde disloguat am le sa, aquo es a tu declarat manifestament, quar la junctura es concavada e no pot doblar le bras, ni tocar am aquel le sieu muscle.	You know that the joint of the hip is dislocated with difficulty and seems to return with difficulty; it is dislocated in all parts, most notably in front of the back part, and the dislocation of it is not concealed by any vestige or touch according to some figure being dislocated, and when you adjust the dislocated hip, it is clearly declared to you, for the joint is concave and cannot bend the arm or touch its muscle.
E cove que·t coytes, e reduzescas la dislocacio tantost denant que vengua a lu apostema caut, quar si ve a lu apostema caut, dificil es la reduccio de lu, e fort leu no es sanat de tot; e majorment quan es a las partidas detras, quar pus mala es de totas las autras specias de dislocacio, e de major dolor, e motas veguadas deyssen am aquela la mort.	And cover them with blankets, reduce the dislocation as soon as it arrives at the safe cautery, for if you see the cautery safe, reduction is difficult and its healing is not complete; especially when it is in the back parts, because it is worse than all other types of dislocation, causes great pain, and many times ends up in death.
E la restauracio de lu, quan es aquela que es possibla reduzir, es que la ma de lu sia extenduda am doas mas, e le bras de lu sia expandut, e las mas del metge sian sobre le coyde e dejos lu, e el empellisca la junctura am les pouzes de las suas mas ensemps, o am la razit de la sua palma entro que torne en son loc.	And the restoration of it, when it is possible to reduce, is that his hand be extended to two others, and his arm be stretched out, and the hands of the physician be on the thigh and beneath him, and he presses the joint with the fingers of his other hand until it returns to its place.
Mays si la dislocacio es a las partidas denant, lahoras retorna ayssi que dobla la ma am la sua ma, entro que percuta le coyde am la razit de la sua palma.	If the dislocation is in the front parts, then return by bending his hand with his other hand, until it strikes the thigh with the base of his palm.
E si la dislocacio no obezeys a la reduccio, lahoras aministra vehement extencio e mot fort.	And if the dislocation does not yield to reduction, then apply violent extension and strong motion.
E es que dos ministres extendan le bras, e tenguan aquel eyssament dos ministres per so que no sia remaugut deves la extencio.	And indeed, two attendants should stretch their arms, and have these two assistants hold this elevation, so that it is not disturbed during the extension.
E aprop sia revolvut le bras deves tota part, pus que es envolopat drap doblat lonc sobre la ma de lu, o liament.	Then carefully turn the patient's arms in all directions, since the sheet or bandage is wrapped long around their hand or ligament.
E quant le metge toca la junctura am la sua ma, unte aquela am alcun oli per so que aquo sia aquelas causas las quals ajudan en lubricitat de la junctura am facilitat; e aprop empellesca la junctura am empulcio vehement entro que retorne.	And when the doctor touches the joint with his hand, he applies some oil to it, which helps cause lubrication of the joint and facilitates its return; then gently push the joint back into place until it returns to its original position.
E aprop la reduccio de lu cove que sia pausat sobre aquela empastre en le qual sia stipticitat e excequacio am album de huou, e sia extrenhut am strictura descent, e·l bras sia suspendut del col, e sia layssat per alcus dias.	Then return the intestine to its cavity, which is placed over the pack in which it is compressed and secured with white bandages, and be careful to relax any tightness, lowering the arm from the collarbone and leaving it for a few days.
E aprop sia desliat; e donc si la junctura es formada en le sieu loc, lahoras tu deslia le liament de lu e layssa aquela.	Then it should be loosened; and thus, if the joint is formed in its place, you loosen the ligament from him and leave it as is.
E si vezas la junctura no be strenher, lahoras tu itera le emplastre e·l liament, e layssa aquela per alcus dias entro que sia extrenhuda; e aprop deslia aquela.	And if you see the joint is not too strained, you will repeat the application of the plaster and liniment, leaving it for some days until it is completely healed; then remove it.
Mays si accideys a lu gravitat aprop la reduccio de la junctura, e la disposicio de lu es en movement, lahoras aministra humectacio en banh e fricacio subtil, e comprecio, entro que sia aleujat; o pausa sobre la junctura aleliati, so es coyssa de moto grassa; e aprop sia liada, e layssa aquela sobre le os le dia e la nueyt.	If due to the gravity of the condition, reduction of the joint is difficult and its disposition is in movement, then administer moisture in a bath and gentle friction, and rest, until it is relieved; or apply heat to the aching joint, if it is a case of stiffened movement; and wrap it up, leaving it on the bone for the day and night.
E aprop osta aquela, e met aquel en banh; e quan suza, lahoras tu fregua la junctura am fricacio temprada, e aprop itera sobre aquela aleliati, so es ronhonal de moto, una veguada, e la segonda, e la .iii.a.,	Then secure that position and immerse the patient in a bath; and when it is dry, rub the joint with gentle friction, repeating the application of heat to the aching joint, if it is stiffened in movement, once, twice, and three times.
am intrament de banh, entro que sia linit.	in the bath, until it is relaxed.
E si voles, pausa sobre aquela fenda de vaca humida e scalfada am boder e stren sobre aquel; e fay aquo alcunas veguadas, quar aquela es humida e reduzeys a la sua disposicio.	And if you wish, place your hand over that moist and scraped split in the leg's flesh, press and hold it there; do this several times, as that part is moist and will return to its proper state.
Capitol .xxviii.	Chapter XXVIII.
De curacio de dislocacio de malassen, so es de la junctura que es entre·l bras e la ma.	On the treatment of dislocation of the shoulder, which is the joint between the arm and hand.
Malassen de la ma alcunas vetz es deslocada, e la reduccio de la dislocacio de lu es leugiera, e·l contrari es de las autras juncturas, mays empero cove que sia velocitat en la reduccio de lu en la hora en la qual es deslocada, denant que le loc sia apostemat o que accida en lu apostema caut.	In some cases, the hand's joint is dislocated and its reduction upon dislocation is easy; conversely, other joints are more difficult to reduce, especially if the location becomes inflamed or develops an abscess after dislocation.
E la reduccio de la dislocacio de lu es que tu pauses la junctura de la ma del malaute sobre una taula e le ministre extenda la ma de aquel, e le metge pause la sua ma o o la sua palma sobre la iminencia de la junctura, e empellisca aquela entro que retorne al sieu loc.	And the reduction of the dislocated joint is that you place the hand's joint from the patient on a table and make them extend their hand, while the physician places his hand or palm over the joint's entrance, and gently pushes it until it returns to its proper location.
Mays empero cove que sia considerat si la palma ja es ostada al ventre de la ma, lahoras le malaute pause le dos de la sua ma sobre una taula deves la extencio e la reduccio; e si la dislocacio es precedent deves le dos de la ma, lahoras sia la posicio de la ma de aquel intrinicequement sobre la taula, per so que la ma del metge caja sobre aquela iminencia de la junctura.	However, it is necessary to consider that if the palm of the hand has already been placed on the patient's stomach, then the patient's illness will cause their back to rest against a table in order to achieve extension and reduction; and if dislocation has occurred before to the back of the hand, then the position of the hand from that moment on should be intrinsically over the table so that the doctor's hand can act upon that proximity of the joint.
E donc si retorna tantost, bon es; e sino, lahoras strenh aquela am empastre cedant le apostema e layssa aquel; e no iteres aquo, quar sino, no soferta ni no podes sobre la reduccio de lu pus que passan a lu dias.	And therefore, if this is done soon, it is good; otherwise, tighten the bandage around them, giving way to the hernia and leaving space for it; and do not focus on this, because otherwise, you will neither suffer nor be able to achieve the reduction of it as days pass.
Mays empero la junctura roman segon la sua tortuositat; e no notz al malaute alcuna causa, sino que la ma es mollificada e no pot strenher alcuna causa; lahoras sapias que les nervis son trincatz o trissatz, e lahoras no es engen en lu sino que sia strenhuda am cauteri prop le cazament de lu e fort leu aquo confereys alcuna causa.	However, the joint should be treated according to its deformity; do not consider the illness as a cause, but rather that the hand becomes softened and cannot grasp any cause; then know that the nerves are torn or stretched, and it is only by heating them over a cautery near their accommodation and making them firm that you can confer any cause.
Donc cum malassem es retornada, lahoras pausa sobre lu empastre le qual havem recomtat, e sia layssat e strenhut per v dias; e aprop sia desliat e sia layssat e la ma de lu sia excercitada.	Therefore, when the illness has returned, place your hand on the poultice which we have prepared and leave it there for several days; then loosen it and place it again, and exercise your hand over it.
Mays si le movement de lu es ostat e accideys en lu alcuna gravitat, lahoras leniys aquela am aygua cauda e am fricacio alcunas veguadas, entro que sia alleujat.	If the movement of it is stopped and some gravity occurs in it, then apply gentle heat and friction a few times, until it is relieved.
Capitol .xxix.	**Chapter 29.**
De la curacio de dislocacio dels ditz.	**On the Treatment of Dislocations**
Alcunas veguadas so dislocatz les ditz a tota partida.	Sometimes the joints are completely dislocated.
E quan es dislocat alcun dit de aquels al dos de la palma o al ventre de lu, lahoras sten le dit e impelleys la dislocacio de lu am les tieus pouses, entro que retorne.	And when a digit is dislocated and taken to the back of the hand or the palm, tighten the digit and push the dislocation back into place with your fingers, until it returns to its position.
E aprop sostenta le cap del dit, e suspen aquel deves la part a la qual es dislocat, e layssa aquel per dos dias.	And then hold the head of the bone, suspend the part that is dislocated, and leave it for two days.
E aprop suspen aquel e exten aquel entro que dreyt sia engualhat en aquel sieu dia.	And then suspend it and stretch it until it is correctly aligned on that very day.
E quan sira noyt, lia aquel segon aquela narracio, e no cesses desliar aquel en le dia e exercitar am movement, e lia aquel en la noyt; e fay aquo per alcus dias entro que sia streyt.	And at night, according to this narrative, continue to stretch it as described during the day and exercise movement, and do this for several days until it is straight.
E fay semblant am aquo, si es dislocat al ventre de la ma, e lia aquel ad aquela partida e fay am aquo la tieua primiera operacio, entro que sia sanat.	And do the same thing, if it is dislocated in the mother's abdomen, hold it as described and perform on it the first surgical operation until it heals.
E semblantment fay am aquo quan es dislocat a las autres partidas.	And do the same thing when it is dislocated in other parts.
Capitol .xxx.	Chapter .xxx.
De la curacio de dislocacio dels spondils del dos.	On the treatment of displaced vertebrae in the back.
Quan accideys ad alcun dels spondils del dos o del col dislocacio complida, e so remaugutz motz spondils de lors locs, lahoras en aquela no es curacio, quar la mort se coyta al malaute.	When any of the vertebrae in the back or neck become dislocated, it is a serious condition that requires immediate attention, as the lack of proper treatment can lead to permanent damage and even death.
