Ayssi comensan las paraulas de Albucasim .	Thus begin the words of Avicenna.
E sia la strictura temprada, quar la strictura quant no es engual, o la strictura es am superfluitat, lahoras prohibeys de fluxs del sanc; o es am mollificacio, e lahoras prohibeys le cors del sanc eyssament.	And whether the constriction is temperate, where the constriction is not equal, or the constriction is excessive, then prohibit the flow of the blood; or it is for softening, and then prohibit the movement of the blood entirely.
E aprop la strictura, cove que aquel que deu esser fleubotomat fregue las suas mas ensemps entre lor entro que las venas sian imfladas, e sian declaradas al sentiment.	And then apply the constriction, ensuring that whoever has been flebotomized rubs their hands together between each other until the veins are inflated and visible to the touch.
E aprop le fleubotomador unte le sieu fleubotomi am un pauc de oli antic propriament; e aprop pausa le sieu di indic de la ma senestra sobre aquela vena, dejos le loc del qual vol la fleubotomia, per que la vena fuja un pauc, e la percussio sia sessada quar de las venas es la qual atrobas ayssi cum corda fugent deves la fleubotomia, e de aquelas es que es plena de ventositat e quan pauses le fleubotomi sobre aquela es contrayta deves le fleubotomi, e es desceubut le fleubotomador; e le fleubotomi no uobre la vena, e si uobre, aquela es streyta.	And then the flebotomist should apply a small amount of ancient oil to their flebotomy, place their left hand's finger on the vein, slightly moving it away from where the flebotomy is desired, so that the vein bulges slightly and the percussion is lessened; for veins are often found to be full of air when the flebotomy is performed on them, and they contract when the flebotomy is applied, and the flebotomist should withdraw their finger; if the flebotomy breaches the vein, it will become constricted.
E donc, per aquo cove que·l fleubotomador sia fermat e sia sollicit en totas aquestas causas.	And therefore, it is necessary that the fleubotomator (bloodletter) be prepared and ready for all these causes.
E aprop depause le fleubotomi, mays si la vena es huberta en una veguada, lahoras bo es; e sino, tu itera aquo autra vaguada dejos aquel loc un pauc, o sobre lu am festinacio, si le loc no es apostemat.	And then, after the fleubotomi (bloodletting), if the vein is swollen at once, it is good; but if not, repeat this another time, moving to a different spot, or apply pressure with a compress, if the location is not tender.
Et si le loc es apostemat, o le malaute se spauresca, lahoras tu le layssa per un dia o per dos, e no strenha le liament, quar fort leu atirara apostema caut, ni no intre en banh.	If the location is tender or the illness worsens, then leave it for a day or two, and do not strain the limbs, as this will cause severe tenderness, nor should you immerse it in water.
E aprop itera la fleubotomia si la ama.	And then repeat the fleubotomi if necessary.
E si la apercio es petita e corr sanc subtilment, e temes que non yesca sanc la cantitat que voles, lahoras tu itera le fleubotomi en aquel trauc segon rectitut e ajusta en la appercio un pauc, e fay aquo am festinacio denant que·l loc sia apostemat, quar le loc es apostemat en motz homes deves pauca apercio.	And if you observe a small and subtle opening, and fear that the amount (of blood) will not increase as desired, then repeat the fleubotomi at that spot according to rectitude, and adjust the compression slightly, applying pressure before the location becomes tender, because in many people, slight compression is sufficient.
Mays si vezes aquel ja apostemat, lahoras no iteres sobre lu, quar no escusa a tu alcuna causa; e pausa sobre aquel alcuna partida de la fenda de oli, quar alleuja le cors del sanc.	It may be that the already-formed appendage does not interest you, as it is not due to any cause, and apply some oil from any part of the fissure, as it soothes the body's pain.
E es milhor en aquest loc que oli e que les autres olis.	And it is better at this place than oil and other oils.
E semblantment aministra fenda de oli en tota fleubotomia am la qual fleubotomes las venas deves la prohibicio de cors de sanc, e fan aquo tyriaca alfadoc e sagzenea quan es pausat de la una de aquelas sobre le loc, quar le sanc es subtiliat e es revolvut quan es gros.	And it seems that the application of oil in all fleubotomy, by which venesectioners remove veins to prevent body pain, is a very ancient and wise practice when one of those is placed over the location, because the pain withdraws and rotates when it is thick.
E si en le loc de la fleubotomia es engendrat gran apostema, quar motas veguadas accideys, e majorment ad aquel que no es stat sangnat sino aquela veguada, o en la apercio de la vena pauca, e lahoras tu coyta, e pausa sobre le loc sponja infuza en aygua e sal, un pauc scalfada, e strenh aquela per una hora, quar es dissolvut.	And if a great abscess is formed in the location of fleubotomy, as it often happens, especially to those who have not bled much but only bleeding has occurred, or at the sight of a few veins, then you cut, and place a sponge soaked in water and salt on the spot, slightly heated, and tighten it for an hour, as it dissolves.
E cove que fassa aquo aprop le yssiment del sanc de aquela vena am compliment de lu o de autra vena.	And then he should close this by filling it with the blood from that vein or another vein.
E si roman en le loc per alcus dias alcuna negror o viriditat, no notz aquo; e si voles, pausa sobre aquel alcuna causa de aloen e de mirra dissolvut, o alcuna causa de suc de mentastre o de calament o semblant de lu.	And if after some days a blackness or greenish color appears, do not notice it; and if you wish, apply to that place some mixture of aloe and myrrh, or some kind of mint juice or warming agent similar to it.
E motas veguadas accideysso apostemas e eminencias deves fleubotomia de la basilica.	And sometimes accidents happen, requiring the removal of abscesses and prominences through phlebotomy in the basilic.
E donc pausa la tua ma sobre aquela, e si lahoras tu atrobas mollicia deves la tua compressio sobre aquela, lahoras aquela eminencia es malvada e mala; e adonc guarda te que pauses sobre aquela alcuna causa de aquo que havem dit, quar fort leu fluira de la arteria sanc.	And so place your hand over it, and if you feel hardness, your compression should be on that part, for then the prominence is a sign of ill health; and therefore be careful to apply yourself to any cause of this that we have mentioned, for strong blood flow will come from the sanatory artery.
E fay emplaustre am aquo en que es stipticitat, per que le loc sia endurat, e aprop cura aquel am l’autra curacio entro que sia sanat.	And make an embrocation on the place where there is stiffness, so that the part will be enduring, and take care of the other remedies as they are being applied until it is healed.
E cove que extraguas del sanc a tot hom segon la quantitat de la sua vertut e segon la color vencent sobrc le sanc segon que appar.	And take care to extract the pus from everyone entirely according to the quantity of its virtue and according to the dominant color appearing on the wound.
Quar si le sanc es negre, lahoras tu le layssa yssir entro que sia rog; e semblantment si tu le vezes gros, lahoras tu le layssa yssir entro que sia subtiliat; e semblantment si es agut, entro que sia ostada la acuitat de lu.	If the wound is black, leave it to drain until it becomes pus; similarly, if it appears thick, leave it to drain until it becomes thin; and if it is acute, until its sharpness subsides.
E cove ad aquel que es ple e fort e ha necessitat de extraccio de sanc en una veguada, que sia amplificada la fleubotomia de la vena e le fleubotomi sia lat.	And be mindful of one who is full and strong, and needs immediate extraction of pus from a wound: amplify the incision of the vein and make the flebotomies wide.
E en aquel que es freul, sia fayt le contrari de aquel, e cove que extragua aquel en tropas veguadas, e que le trauc sia streyt.	And for one who is weak, do the opposite: extract the pus in multiple stages, and make the incision tight.
E le milhor que es administrat en fleubotomia de vena es que sia la seccio transversa, no punctura.	The best approach for venipuncture is the transverse section, not the puncture.
E aquesta manieyra de fleubotomia es salva de flux de sanc e de inscizio de nervi, e es pus lausabla e pus salva que fleubotomia segon latitut e longitut.	And in this manner of phlebotomy, it is free from the flow of blood and the incision of nerves, and it is more laudable and more safe than phlebotomy according to latitude and length.
E a la qual es acostumat sobrevenir sincopi deves la fleubotomia, e cove que tu cures aquel denant la fleubotomia am un petit de pa infus en vi de milgranas o de oximel simple scalfat; e extratz a l u del sanc en tres veguadas o quatre.	And to which it is accustomed for syncope to occur after phlebotomy, and know that you should cure that before phlebotomy with a little wine infused in milky or plain oxymel, and draw out the blood from him in three or four draws.
E si es enfregiditat de compleccio, lahoras prengua denant la fleubotomia pa infus en eyssarop de mirra o en eyssarop de mel aromatizat am specias ayssi cum am pebre, canela, gingiebre e semblantz, o en eyssarop aromatizat e mot odorant.	And if it is a cold of congestion, then take before phlebotomy wine infused in myrrh or in honey-water aromated with spices such as pepper, cinnamon, ginger and the like, or in aromatic water highly perfumed.
E si accideys sincopi deves la fleubotomia, e es causa de lu issiment de mot sanc, lahoras cove que prengua en beure aygua de carn e eyssarop mot odorant subtil; e use de aromaticitat am algualea, e sia linit le sieu pietz am aquela.	And if syncope occurs after phlebotomy and it is caused by the sudden loss of much blood, then know that you should take in small sips of water with some fragrant wine; and use aromatics such as galangal, and apply a cold compress to their feet or to the affected area.
E usa de las autras causas que havem ditas en la divisio en le capitol de sincopi per evacuacio.	And use other causes that we have mentioned in the division in the chapter of fainting for evacuation.
E qui vol eventar le sieu bras e dissolver le sieu sanc segonda veguada, cove a lu del qual la fleubotomia es per mota evacuacio, e la vertut de lu es freol, que evacue le sanc petit a petit, so es segon la quantitat de la vertut en les dias continuables.	And here he will extend his arm and dissolve the gangrened part a second time, choosing from it the place for flebotomy as the main evacuation, and its virtue is cold, which evacuates the small gangrene little by little, according to the quantity of virtue in the continuous days.
Mays qui vol eventar le sieu bras, e gitar lo sieu sanc segonda vetz, e le sieu cors es fort, lahoras fassa aquo aprop vii horas o ix de la primieyra fleubotomia.	If one wishes to extend their arm and remove the gangrene a second time, and their body is strong, then do this approximately seven or eight hours after the first flebotomy.
Mays qui vol atirar le sanc del cors sieu al contrari de la partida a la qual declina, cove que sia eventat en le segon dia o le tertz.	One who wishes to throw the gangrene from their body in the opposite direction of the decline it has taken, should do so on the second or third day after it was first extended.
Mays aquel cors en le qual es mot sanc ja scalfat e es acuit e fa accidir febre, cove que sia gitat de lu sanc en una veguada e sia de lu gitada gran cantitat e sia amplificada la apercio entro que accidesca sincopi, pus que tu auras conservadas totas las condicios de fleubotomia; e que pauses la tua ma sobre le pols de lu deves le cors del sanc, per que no endevengua mort en loc de sincopi, quar motas veguadas endeve aquo quan le fleubotomador es ignorant e negligent.	As for the body in which there is much gangrene that has already formed a crust and is acute and causes fever, it should be evacuated all at once, and a large amount of pus should be removed, and the sight of the wound should be enlarged, so that syncope does not occur, because you will have preserved all the conditions for flebotomy; and you should place your hand on the gangrene's pulse to prevent death from syncope, as frequent repetitions are necessary when the flebotomist is ignorant or negligent.
E no cove quan tu voles desliar le bras e evacua le sanc segonda veguada, cum ja sia claus le orrifici de la vena e sia fayt difficil issiment del sanc, que tu premas subre aquel am vehemencia e encurvat sia extendut leugierament, quar aquo es trop mal.	And when you wish to loosen the arm and evacuate the blood a second time, after the orifices of the vein have already been closed and it has become difficult to draw out the blood, press down on that part with great force and gently bend it outwardly, for this is too painful.
Habantz le layssa entro que sia fleubotomat segondament; o remau aquo am la acuitat del fleubotomi que es coagulat del sanc en le orrifici de la vena; o pausa sobre aquel de tyriaca alfarach, o de sagzenea, e comprem aquel am compressio leugiera entro que·l sanc sia fora yssit.	Habitize the layssa (wound) as it is a flebotomism secondarily; or remove this with the acute-ness of the flebotomy that coagulates the blood in the orifice of the vein; or place your hand over that of tyriaca alfarach, or of sage, and make light compression until the blood has completely drained out.
E si la vena es apostemada, lahoras layssa aquela e no la toques entro que·l apostema sia sedat.	And if the vein is infected, wound it (the area) and do not touch it until the infection has subsided.
E si necessitat te provoca a evacuar le sanc segondament, e no es excusacio, lahoras tu sagna aquel sobre aquel loc o en l’autre bras en autra vena.	And if it is necessary to evacuate the blood a second time, and there is no excuse, then you may bleed him at that place or on the other arm in another vein.
E la vena apelada “funis del bras” es fleubotomada en loc de la fusca o de la basilica, quan no so atrobadas o so amaguadas, quar es composta de aquelas.	And the vein called "funnel of the arm" is punctured in place of the brachial or basilic, when they are not found or are obscured, as it is composed of those.
E la qualitat de la fleubotomia de lu es que·l malaute intrometa la sua ma en aygua cauda entro que·l focil se enrogezesca e que la vena apparia manifestament.	And the quality of the phlebotomy is that the patient inserts their hand into the water, causing the wound to clot and the vein to appear clearly.
E aprop sia strengut sobre aquel am liament am strictura migana; e aprop fleubotoma segon le tranvers petit, no latitudinalment ni segon la longitut.	Then apply pressure to that stricture with a tight bandage; and perform the phlebotomy by making a small transversal cut, not longitudinally or laterally.
E sia la apercio ampla e sia la tua fleubotomia am la qual tu fleubotomas aquela sobre la junctura de la ma un petit.	And the incision should be wide, and your phlebotomy should be such that you perform it on the joint of the hand with a small cut.
E si es prohibit le fluxs del sanc, lahoras tu itera la ma en l’aygua cauda e layssa le sanc correr en la aygua entro que consieguas la tua necessitat.	And if the flow of blood is stopped, then insert your hand into the water again and let the blood run in the water until you achieve your need.
Mays si tu eras en les dias d’estiu, lahoras tu yest excusat de la iteracio de la ma en l’aygua cauda, e le mes es pausat le cors del sanc en aygua cauda en temps de yvern.	If you were in the summer days, then you are excused from the journey of the hand in cold water, and in winter, the body of the sun is most relaxed in cold water at that time.
E la fleubotomia de aquesta vena es pus salva que de totas las autras venas, quar dejos lu no ha vena pulsatil, ni nervi.	And the flap of this vein is much safer than that of all other veins, because it has neither pulsating nor nervous elements.
E la fleubotomia de la savatella de la ma dreyta es conferent a las malautias del fetge.	And the phlebotomy of the saphenous vein of the right hand is indicated for liver diseases.
E la qualitat de la fleubotomia de lu es que tu strenguas la ma am liament o am la tua ma, pus que tu l’as mesa en ayga cauda, entro que la vena sia imflada e sia be demostrada al vezement; e aprop fleubotoma aquela transversan; e si inscidas aquela de tot no nozera aquo en re.	And the quality of this phlebotomy is that you should tighten your hand strongly or hold it firmly, as you have placed it in cold water, so that the vein becomes inflated and clearly visible to the eye; then perform a transverse incision on that vein; and if you make an incision completely, it will not bleed again.
E conserve que no ultimes la tua ma am la fleubotomi, quar dejos lu so les nervis dels ditz denudatz de carn.	And remember not to cut off your hand during the phlebotomy, because it contains the nerves of the digit naked of flesh.
E aprop itera la ma en l’aygua cauda e laysse correr le sanc en aquela, quar si tu no iteras aquela en l’aygua cauda, le sanc sira coagulat en lo orrifici de la vena, e es prohibit de flux.	And then repeat the hand in the warm water and let the san (blood) flow through that, for if you do not repeat that in the warm water, the blood will clot in the orifice of the vein, and it is forbidden to flow.
E cum es extrayt le sanc segon la quantitat de necessitat, lahoras tu pausa sobre la vena oli e sal, per que no sia consolidada coytadament; e semblantment cove que tu fassas en tot ram streyt.	And after the blood is extracted according to the amount needed, you should place your hand on the vein gently and use oil and salt, so that it is not hardened excessively; and be careful that you do this in a narrow space.
Mays le juvament de la fleubotomia de aquela de la ma senestra, es que es conferent a las malautias de la melsa.	But the care after the flebotomy of this with the left hand, is applicable to the diseases of the chest.
E fay semblantment en la fleubotomia de lu ayssi cum has fayt en l’autra.	And do the same in the flebotomy of the other, as you have done in this one.
E le juvament de la vena sephena de la fleubotomia es a las malautias que so en la partida dejos del cos, ayssi cum so malautias de la mayre, e a retencio de mestruas, et a las malautias dels ronhos e ulceracios de coyssas e de cambas antiquas, e a lor semblantz de las malautias.	And the care after the vena saphena flebotomy is for diseases that are at the edges of the body, as well as for diseases of the mother, and to retain menstruation, and for maladies of the veins and ulcers of limbs and old bands, and similar to the diseases.
E la qualitat de la fleubotomia de lu es que·l malaute entrometa lo sieu pe en aygua cauda e fassa sobre aquel fricacio entro que be apparen las venas; e lia sobre la junctura del pe am correia; e le loc de la vena le talo apparent deves le dit pous, e de aquela so ramificatz en la facia del pe motz ramps.	And the quality of the foot surgery is that the patient immerses their foot in water and friction until the veins appear; it is tied over the joint of the foot with a strap; the location of the vein becomes visible after this, and from there it branches out across the surface of the foot in numerous directions.
E donc fleubotoma le pus ample ram o dejos la camba deves le talo deves la agreguacio de lu, quar es milhor e pus sal.	And therefore, make the incision wide enough to remove the hernia through the opening in the thigh, as this is better and more effective.
E si fleubotomas aquela en la facia del pe, lahoras tu te guarda dels nervis que so dejos aquela sobre la facia del pe, e pausa la tua fleubotomia am la qual tu fleubotomas per le travers, quays cum si tu la volias inscidir.	And if you perform a foot surgery on the surface of the foot, be careful to avoid the nerves that are left there over the surface of the foot, and position your incision carefully so as not to cut into them while performing the surgery across.
E sia le fleubotomi vosil.	And the surgery should be successful.
Mays si es prohibit le issiment del sanc; lahoras tu itera le pe de lu en l’aygua cauda e layssa correr le sanc en aquela entro que sia evacuat.	If it is forbidden to elevate the foot, then immerse it in water and let the blood flow out until it is evacuated.
E si le fleubotomador erra en la primieyra veguada, lahoras itera am le fleubotomi en sus un pauc, quar le loc es sal; e no temes de lu malician, mays que te guardes dels nervis ayssi cum havem dit.	And if the flebotomist misses on the first attempt, he should repeat the phlebotomy on another part, since the place is clean; and do not fear any ill effects, but be careful with the nerves as we have said.
E semblantment fay de la sophena del autre pe engualment.	And it seems to do the same thing on the other foot equally.
E de la vena sciatica, le loc ayssi cum havem dit es deves le talo dejos la cavilha de la partida silvestra.	And for sciatic vein, the place as we have said is the sole, where the calf muscle joins the tibia, a point known as the 'wild departure'.
E le juvament de la fleubotomia de lu es a dolo de anca quan es per sanc caut.	And the incision of phlebotomy on him is at hip pain when it is for a severe condition.
E la qualitat de la fleubotomia de lu es que·l malaute intre en banh, e festine e strenha la cueyssa de lu del latz de la ancha entro desus le talo desus quatre ditz an una benda longua subtil, quar no appar sino per aquo.	And the quality of the phlebotomy on him is that it lets the patient's illness enter a bath, quickly and intensely relaxing his body from the wide surface of his foot down to four sides with a thin, long band, so that only this appears.
E donc quan appar, lahoras tu fleubotoma aquela segon cascun engen que es a tu possible e segon le tranvers, e es milhor; o inscidas aquela per inscizio o secces aquela per seccio, quar le loc de lu es sal.	And therefore when it appears, you perform a bloodletting on that part according to each method that is within your ability and according to the direction, which is best; either puncture it with an incision or cut it off through secction, since the location of it is accessible.
E ela es en motz homes mot ameguada; e si atrobas aquela, e no appar al sentiment de tot, lahoras fleubotoma alcun ram de lu, e es aquel que appar en le dos del pe enves le dit auricular e le anular.	It is in most people quite painful; and if you find it, not showing any sensation at all, perform a bloodletting on some of its branches, and this is the one that appears on the back of the foot instead of the big toe or the little finger.
E guarda te dels nervis, e fay correr del sanc la quantitat que voles.	And be mindful of the nerves, and allow the blood to flow from the wound as much as you wish.
E aprop deslia la strictura e pausa sobre le loc de la fleubotomia coto e strenh le loc, quar leugierament es sanat.	Then release the pressure and place your hand over the site of the bloodletting gently, as rest is essential for healing.
De ventozacio e de las qualitatz de uzar de aquelas.	Of ventilation and the qualities of use of those things.
Ventozas so de corns, o de eram, o de veyre.	Vents are of corns, or of iron, or of glass.
E ventozacio es fayta segon doas manieyras: la una de lor es am scarificacio e extracio de sanc, e l’autra es ventozacio ses scarificacio.	Ventilation is performed in two ways: one involves lancing and draining the pus, and the other is through ventilating the wound by lancing it.
E aquesta ventozacio que es ses scarificacio es segon doas manieyras, quar o es am foc o ses foc.	And this ventilation, which is through lancing, is performed in two ways: either with fire or without fire.
E a las ventozas que so administradas am scarificacio e extraccio de sanc son xiiii locs del cors, dels quals la un en lo qual so pausadas ventozas es alnocrati, e es la deriera partida del cap; e le mieg loc d’el de doas partz del col ensemp; e ventozas del mento dejos la mandibula pus dejos de la boca; e ventozas de doas spatulas; e ventozas de alohoster, e es sobre la fi de la coeta; e ventozas de dos focils, e so de dos brasses; e ventozas de doas cavilhas; e ventozas de doas cuoyssas.	And the ventilations that are performed by lancing and draining pus are in twelve places of the body, of which one is the place where ventilations are paused, and it is the last opening at the top of the head; another opening on each side of the neck; ventilations under the jaw, leaving the mandible below the mouth; ventilations in two places on the shoulder blades; ventilations in the loins, over the end of the coccyx; ventilations in two hollows, at a distance of two arms' length; ventilations through two pins; and ventilations through two cushions.
E ventozacio no extratz le sanc sino de las venas menudas sparssas en la carn, e per aquo no catz la vertut per aquelas, ayssi cum es cazement per fleubotomia; ni no cove que ventozacio sia fayta am foc o ses foc en alcuna malautia fayta per replecio entro que le cors tot sia evacuat.	And the extraction of the wind should not be from small veins scattered in the flesh, and thus does not catch the virtue through them, as it is done in phlebotomy; nor should one cover that a wind is done with fire or use fire in any illness caused by congestion until the body is completely evacuated.
Mays si necessitat provoca a ventozacio per malautia o per continua, aministrem aquela en tota hora al comensament del mes e en la fi de lu, e en le mieg loc de lu e en qualque temps sia.	If it is necessary to provoke wind for an illness or continuously, we should begin at the onset of the month and its end, in the middle part of the day and at any time.
La qual causa es quar dels homes es en les quals es sanc multiplicat entro que indigeys de extraccio de lu per ventozacio e atroba en le sieu cap graveza e soda; e de aquels es que atroba replecio e rogor en la sua cara e en le sieu cap, e en le sieu col; e de aquels es que atroba pruziment en la sua cara e en le sieu front e tenebrositat e hebetut en les sieus huels; e de aquels que gieta le loc de la sua ventozacio; e de aquels es que le lor ris es multiplicat; e de aquels es que atroba gustament de sanc en la sua boca, o que la lengua es apostemada e escup sanc; e de aquels es que lor dormir es multiplicat, e de aquels que vetz sanc en lo dormir rogor e antics e plaguas e autras causas a lor semblantz.	The cause of this is that in men where wind is multiplied, it becomes difficult to extract the wind by means of phlebotomy and finds grave severity and hardness; and from these men, congestion and heat are found on their face and head, and in their eyes; and they experience pressure on their face and forehead, darkness and heaviness in their feet; and some lose the place where the wind is located; and from these, their laughter increases; and some taste wind in their mouths or their tongues swell up and spit out wind; and from these, sleep increases, and others suffer from heat and itching and various plagues during sleep.
E donc quan vezes en alcuna causa de aquelas, e propriament si es en le tertz o miga del mes, lahoras comandam ventozacio esser fayta pus que so passadas del dia dos o tres horas.	And therefore when pain appears for any cause among those, and especially if it is in the third or middle of the month, then ventilation should be performed immediately rather than waiting two or three hours past the day.
E juvament de ventozacio de la nuca es que quan aquela confereys a gravitat en le cap e ad aquo que es efondit als huels; mays cove que aquo sia aprop evacuacio de tot le cors.	And the immediate relief from ventilation of the neck is that when it relieves pressure on the head and what sinks into the pits, it is more effective than anything else for clearing out all parts of the body.
E aquesta ventoza es en le loc de fleubotomia de la cephalica.	And this ventilation is at the site of phlebotomy in the head.
E no es legut que use de lu aquel que es de frega complecio, o en le qual es catarr, quar dona ad aquel gran nocument.	And it is not advisable to use that which is of bad quality or has catarrh, as it causes great harm to the patient.
E per aquo no cove que uso de aquela les vielhs, e en les caps dels quals so malautias frejas.	And for that reason, one should not use those instruments, and on the heads of which severe illnesses are present.
Mays ad aquel que sobre aquela es continuant sobre lu es fayta oblivio; e per aquo cove que tu comandes al ventozador que depause la sua ma un petit am la ventosa a las partidas dejos, temen de la generacio de oblivio.	May he who is lying on his back feel no pain; and for this reason, you must command the nurse to place her hand slightly on the suction cups at the points left open, lest there be generation of forgetfulness.
Mays ventozacio de alkehel es en loc de fleubotomia de la vena fusca e de la basilica: e per aquo confereys a asma, e a la constriccio de ale e a la scissura del sturment de ale, e a tos, e a replecio.	The use of cupping (ventozacio) from alkahol is in place of phlebotomy of the deep vein and basilic: and thereby it confers relief from asthma, constriction of the alveoli and the cutting of the air tool, coughing, and congestion.
E cove que sia enpellida la ventoza alkehel un petit, quar si es pausada dejos, engendra debilitat en le cors e en le stomac.	And it is necessary that the alkahol cupping be slightly pressed, for if it is left paused, it generates weakness in the body and stomach.
E la ventozacio de alhagdahan confereys a las dolors accident en le cap e a obtalmia, e emigranea, e prefocacio, e a dolors en las razitz de las dentz; e es en loc de fleubotomia de la basiliqua.	And the cupping from alhagdahan confers relief from accidental pain in the head and eye, migraine, and pre-focal pain, and pain in the roots of the teeth; and it is in place of phlebotomy of the basilic.
E cove que comandes al ventozador que no prema la sua ma am scarificacio per que no inscida la arteria e accida fluxs de sanc.	And beware that you command the fan to not press his hand during the incision so as not to pierce the artery and cause bleeding.
E ventozacio dejos le mento comfereys a alcola en la boca, e a corrupcio de la gingiva, e a semblantz a lor de las malautias que so en la boca, e stan en loc de fleubotomia de aliheric que so en las doas labias.	The ventilation of the mind is facilitated by alcohol in the mouth, and it helps to heal gingival corruption and resembles the conditions of oral diseases that occur in both lips, serving as an alternative to phlebotomy.
Mays la ventozacio que es fayta sobre las doas spatulas confereys a caphatan, le qual es fayt per replecio de caliditat.	However, the ventilation that is performed on both palm spaces provides relief through repleting warmth.
E la ventosacio de las doas partidas dedintz dels focils confereys juvament de la fleubotomia de tres venas, so es de la basilica, fusca e cephalica, quar aquela atratz le sanc de totas aquelas venas pus manudas que so en la carn, e aquelas venas menudas de las autras venas pus grossas entro que pervengua la atraccio a las tres venas.	And the ventilation of the two spaces within the fossae provides immediate relief from phlebotomy of three veins, namely the basilic, femoral, and cephalic, as those attract the blood from all the smaller veins in the flesh, as well as the thinner veins of the other larger veins, to achieve attraction to the three veins.
E comanda al ventozador que trop no procezesca en scarificacio, quar le loc es denudat de carn, e dejos lu so nervis e arterias.	And command the bellows to not blow too forcefully during incision, for the place is already devoid of flesh, leaving only nerves and arteries.
E es una ventoza am la qual es ventozat sobre alshosses e confereys a las emorroydas del cul e a las ulceracios pus dejos.	And it is a bellows that is blown over others and applies wind to hemorrhoids in the buttocks and to pus ulcers.
E cove que comandes al ventozador que sia gran ventoza, e que sia de eram, quar le loc indigeys de fort seccio; e fort leu so traucadas ventozas subtils e sia scarificat am scarificacio.	And you should command the bellows to be a strong one, and of iron, for the place needs deep incision; and its strong blows cut through subtle incisions made with the scalpel.
Mays ventozas de las cambas minueysso per minuicio manifesta, quar atiran le sanc de tot le cors, e comfereysso a dolors antiquas dels ronhos e de la mayre, e de la vesica; e provocan las mestruas, e comfereysso a bothor e ademil; e stan en loc de fleubotomia de doas sophenas, e alahorcoben, e de doas cavilhas.	The bellows from the legs should be reduced in size gradually, for they draw blood from throughout the body, alleviating old pain in the joints and kidneys, and the bladder; they provoke menstruation and relieve breathlessness and coughing; and they serve as a substitute for laminectomy, and for hangman's noose, and two nails.
Enpero mot debelitan tot le cors e fan accidir sincopi en motz homes.	However, these humors weaken the entire body and cause fainting in many men.
E de las ventozas alahorcoben le juvament es propda al juvament a las ventozas de doas cambas.	And from the armpits to the groin, the rejuvenation is also proper for the armpit vents of both legs.
E la qualitat de la posicio de las ventozas es que pauses la ventoza al comensament vueda e sucguas per succio temprada, e no prolongues la posicio de las ventozas, mays pausa aquelas leugierament, e reman aquelas coytadament, e que las humors venguan al loc per adveniment engual.	And the quality of the position of the vents is that it stops the ventilation at the beginning of the view and sucks by a timely suction, and does not prolong the position of the vents, but rather lightly, and tightly those considered necessary, and allows the humors to come to the location by chance.
E no cesses iterar aquo e continuar entro que veja le loc ja enrojezir e inflar e que appara la rogor del sanc.	And do not cease to repeat this and continue until you see the location turn red and swell, and the pain of the sore appears.
E lahoras tu scarifiqua e itera la succio pauc a pauc, e aprop considera en la dispozicio dels cors.	And then you cut and repeat the suction little by little, and consider the condition of the body.
Quar aquel home que es de tendra carn de rars pors, cove que tu le scarifiques una veguada e no pus, per que le loc no sia ulcerat.	For that man who has tender skin, be careful to scarify him once and not too deeply, so the place is not ulcerated.
E comanda al ventozador que amplifique la scarificacio e pronde un pauc, e atempre la succio am facilitat.	And command the fan to amplify the scarification and make it slightly deeper, and then apply suction with ease.
E si en le sanc es grossitut, lahoras cove que scarifiques doas veguadas, quar en la primieyra veguada es uberta la via de subtiliacio al sanc e a la aquositat de lu.	And if the swelling in the vein is great, be careful to scarify twice, for the first scar opens the way for subtilization of the vein and its liquidity.
Mays en la segunda a la perscrutacio aquisida de la extraccio del sanc gros.	In the second, apply the scrutiny acquired from the extraction of the thick vein.
E si le sanc es mot feculent, lahoras sia fayta scarificacio la tersa veguada per que consiegua le derier.	And if the vein is very foul-smelling, make a third scarification to achieve its final result.
E derierament, quan volem extrayre le sanc pauc a pauc o un petit, abasta a nos una scarificacio.	Lastly, when we want to extract the vein little by little or in small pieces, a single scarification is enough for us.
E si volem extraccio de mot sanc, scarificam am mota scarificacio; e si nos conoyssem que·l sanc es gros, lahoras cove que scarifiquem per scarificacio preonda.	And if we want to extract a hard stone, we perform a thorough incision; and if we know that the stone is large, then we must make an incision deep enough.
E le terme de scarificacio en la qual es la profunditat de la codena tant solament.	And the term "scarification" refers solely to the depth of the cut.
E si aquel del qual la codena es grossa, dura, fusca, e les sieus pors so streytz, cove que les locs de las ventosas sian untatz lenitius, apertius resolutius; si es en temps d’estiu, ayssi cum es oli de aloen o oli de violat, o oli de amellas dossas, o oli de cemensa de coja; e si es en temps ivern, lahoras oli narci, o oli de liri, o oli de camamilla, o de sanc, e ad aquels semblantz.	And if the cut is deep, hard, and narrow, and its edges are rough, then the areas for the suction cups should be moistened, opened, and smoothed; if it is in summer, use olive oil, or violet oil, or oil of crushed almonds, or oil of mullein; and if it is in winter, use horse oil, or lily oil, or chamomile oil, or saint john's wort oil, similar substances.
E si la superfluitat es grossa, freja, lahoras le oli sia amaranti, o oli de balsamita, o oli de aloen, o oli aneti, e a lor semblantz.	And if the excess is thick, dense, then use amber oil, or balsam oil, or olive oil, or anise oil, and similar substances.
