#To be cleaned - This text, despite the prompt to not include any comments/summaries/conversation, has several lines of such content.

Prologue	"When chronic pain comes in the whole head and lasts a long time,"
	When chronic pain comes in the whole head and lasts a long time, the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
dou feu	When chronic pain affects the entire head and persists over a long duration, the patient should apply ointments and pills known as "cochie", along with head-purging remedies and oils, as well as bandages; and if the cautery method which we previously discussed fails to provide relief.
Li chiés porrissent ou par cause dedens, ou par cause defuer; et quant tu avras medicinee celle corrosion par la cure des medicines, et il ne profitent mie, si covient coper celui membre jusques au leu ou li corrosion vient, si que li malaides eschaipe par ceu de la mort, ou par la malice, qui est plus grans, de la defaute dou membre; et li signes si est que li membres devient noir, si qu’il semble qu’il soit ars dou feu, et porrist aprés la noiror, pues va celle corrosions de membre em membre, et prent par tout le cors; si te haste dou coper, et se c’est par la percussion d’aucunes venimouses bestes, si com scorpion de mer et wivre et semblans, se li corrosion est au chief dou doi, si le cope, et ne li doner mie espaice de venir jusc’a la main. ¶ Et s’elle vient jusc’a la main, si la cope a la jointe, si que la corrosion ne viegne jusc’a bras; et s’elle vient au bras, si le cope au coute; et s’elle passe le coute, c’est li mors, et n’i vaut amenistremens fuers que li quantitez de sa vertut; et tot ensi fai quant li corrosion vient ou piet: s’elle vient en la premiere jointe, si la cope aprés l’autre jointe; et s’elle vient ou piet, si cope tout le piet; et s’elle monte en la jambe, si cope a la jointure dou genoil; et s’elle vient desus le genoil, si n’i a autre engien que dou lassier le malaide a mort; et li maniere dou coper ou dou soier le membre si est que tu le lie desus et desoz, et estende uns menistres l’un des liiens aval, et uns autres ministres l’autre liien amont, et tu dessevre la char qui est entre les .ij. liiens a .i. spatumile large, tant que li os soit descovers; puis le cope ou soie, et met de chescune part .i. drapeil de lin, si que li soie ne touche le leu sain, et viegne au malaide autre lesion et aposteme chaus. ¶ Et se decorremens de sanc vient quant tu oevres, si cauterize le leu hastanment, ou tu met sus aucunes poudres restraignans; puis revien a ta medicine tant qu’elle soit acomplie, puis lie le membre navreit d’un liien covenauble, et le cure tant qu’il soit sanez; et je te conterai k’il avint a .i. home en som piet: il li avint une noiror qui sembloit arsure de feu, et celle corrosion vint premier en son doi dou piet, tant qu’elle porprist tout le piet; et quant li hons vit la corrosion, si se hasta de coper le piet, et fut sanez; et lonc tens aprés li revint li corrosion ou doi de la main, et il vint a moi, et je li mis sus choses repercussives aprés la mundification dou cors, et ne pot cesser li corrosions; et il vot que je li copasse la main, et je ne vou, que je avoie esperance de repercuter la matiere; et doutai ausi que se je tailloie sa main, qu’il ne morist, car li vertus de l’ome estoit foible; et il se despera toz, et revint en sa terre, et se hasta de coper sa main, et fut sanez; et je n’ai ceu conteit fuers que por ceu c’on faice autreteil, s’on en a mestier.	When pain affects either the inside or outside of limbs due to injury or external causes; and once you've applied various medications for this corrosion process through proper treatment, if it doesn't yield any improvement, then one must amputate that limb up to where the corrosion starts. This prevents the disease from spreading further until death or an even more destructive force escapes from the member's failure. The signs of this are when the limbs turn black, as though they've been burnt by fire, and after this, the color disappears; then these corrosion processes spread from limb to limb and permeate throughout the body. If you must hurry with amputation, especially if it's due to the sting of venomous beasts like sea scorpions and snakes, should the corrosion be in the head region, then amputate the head part and avoid allowing it to reach up to the hand. § And if it reaches up to the hand, when you're performing amputation at the joint, ensuring that the corrosion doesn't spread till up to the arm; and if it reaches the arm, should you cut off at the elbow; and if it surpasses the elbow, this is death, and only the intensity of its strength can be salvaged outwards; and in such a manner with amputations or caring for limbs, one must bind them from above and below, using linens on each part, ensuring that the linen doesn't touch the healthy flesh. The amputation then proceeds until another lesion appears beneath it. § And if bleeding occurs while you're working, cauterize the wound immediately, or place powders that restrict blood flow upon it; then resume your medicine until its completion and bind the limb with a bandage without any holes until it's healed. And I will tell you about an incident involving one person: he was struck by what seemed like fire-like blackness, and this corrosion spread first in his foot, spreading completely throughout that part. When he observed the corrosion, he hurried to amputate his foot and recovered; after a long time afterwards, this corrosion reappeared in his hand's joint region, returning to me, and I applied things that would deflect the body's material after cleansing it, but couldn't stop this corrosion process. He insisted I should cut off his entire hand, which I didn't agree with until there was hope of reversing its matter; also doubted that if I lopped off his hand, he wouldn't perish due to the feebleness of his blood's strength. He became utterly despondent and returned to his land, yet upon amputating his hand, he recovered. And this story is told solely for those who might require such action, should they need it.
Aucune fois vient aposteme en leu charnut, et demore si longement qu’il fait grant assemblee de bowe; et puis ront et perce, et en saut li bowe, et demoure li leus vuis, ausi com uns vasselz; et li cuir qui est desus est ausi subtilz com .i. drapelz deliiez, et ne corront mie jusc’a l’os, ne jusc’au nerf, et telz maladie si est apelee «sain», et n’est mie apelee «fistule»; mais s’elle est si alongie qu’elle viegne jusc’a l’os em parfont, si est apelee «fistule»; et li cuire si est que tu cope celui cuir tout entor, et meismement quant il est subtilz, ausi com uns drapelz; et ne s’aert mie por sa corruption. ¶ Et se tu as fiance que li cuirs s’aerde, et li corruption n’est mie en parfont, et li cuir est espés de char, si le cure de clistere ensi: regarde se li seins est grans, et li bowe qui en ist est de puant odor, adonques le clisterize de medicine egiptiaine qui est ensi faite: prenez aisil, et oile, et litargire, igalment, et metez cuire en .i. vassel au feu, tant que li medicine soit rouge, et deviegne ausi espesse com miel; et puis pren de ceu selonc ta necessiteit, et le font en aigue et en miel, et en clisterize lou sein, et estraint le pertus; et laisse la medicine ens par .ij. houres, puis l’estrai en espreignant; fai ce mout de fois, tant que li seins soit mondefiiez, et soit ostee li puor; et aucune fois est clisterizeis d’aigue de cendres, quant ceste medicine n’est presens, et est que tu preignes cendres de fust de vigne, et giete aigue desus, puis la coule, et en clisterize, tant que tu saiches que li seins est bien mondez; et se li malaides ne le puet soffrir, ne la medicine egiptiaine ne l’aigue de cendres, si le clisterize d’aigue et de miel ou il ait un poc de litargire broiet; ou tu la clistirize de miel et de vin melleit, que li mielz ait proprieteit de mundifiier et de laver, et li vins fait aerdre le sain; et quant tu as ce fait, et tu as fiance que li seins est bien mundifiiez, si le clisterize de ceu que fait naistre char en li, et est que tu preignes emplaustre diafinit, et le font avec oile roset et en vin; ou tu le clisterize d’aucunes medicines et d’oignemens, dont j’ai dit les proprietez ou traitier des oignemens; et se li pertus dou sein est petis, et li cainne dou clistere n’i puet entrer, si l’eslarge d’un fer un poc, et met ens une tente de l’oignement egiptiein, ou oignement basilicon, tant k’il soit eslargiez; et se li plaie est trop large, si la cout et i laisse tant soulement .i. leu ou li clistere puisse entrer, et se li pertus que giete bowe est au desus, si le cope ou plus bas leu que i est. Car quant li bowe est en parfont, si n’i laisse enjanrer char; et se tu ne pues coper lou sein desoz si com tu vues, si appareille en tel maniere que li bowe corre au plus bas leu que i est, car quant li bowe est parfont, si n’i laisse enjanrer char et se tu ne pues coper lou sein desoz si com tu vues, si apareille en teil maniere: que li bowe corre legierement aval, et n’i lassier rien de la bowe; et pren medicines consolidatives por mettre sor le sain, et estent sus .i. drapeil de lin que cuevre tout le sain; puis cope as forces endroit le pertus dou sein .i. poc plus large dou premier, pues estent oignement souef sus .i. autre drapel selonc la quantiteit dou pertus, et le met sus le pertus dou sain por aligier la bowe, et n’oster mie le grant drapeil fuers que aprés maint jor une fois; et celui qui est sor le pertus dou sein, oste sovent por oster la bowe, et saiches ceu que corra de la bowe, se c’est venin ou poc ou assez, ou digeste, ou indigeste; et pren warde se li patiens sent dolor ou nom, et s’il i a aposteme ou non, et quant ta medicine s’est en teil maniere estendue et tu vois la nature que saut sus le pertus dou sain, si saiches que li seins s’aert ja, et aproche li santez; et puis le deslie le matin, ou le tier jor, et quant tu delies la plaie, si chainge .i. autre drapeil, et renovele l’oignement. ¶ Et se li seins giete bowe indigeste aprés maint jor, saiches que li seins ne s’aert mie. Et se venins subtilz cort aprés lonc tens, si ne te desperer mie de la santeit, car li santez aproche. Car il i a homes cui tarde enjanremens de char en ses plaies, et de ces que font le contraire; et se bowe indigeste saut dou sein aprés maint jor, saiches que li seins ne s’aert mie; et se li seins tarde d’aerdre, et est porloigniez, si ajoste medicines sechans moistes en substance et seches en vertut, si com oignement diafinit, car il i a grant partie de vitriole, et c’est li derriene medicine; pren oignement dyafinit, et le font avec oile roset, et l’arose de viel vin igal en substance; puis le confit et en use; et ceu meisme fait mielz cuit engroissiez, quant oignemens dyafinit n’est presens, ou tu pren mirre et aloen et encens, et le broie, et le poudre sus le miel quant il est sor le feu; et puis en glue .i. drapel, et l’estent sor le sein, et aucune fois i aministre on aristologe longe, et racines de lis celeste, qui est ausi com farine de veces et centoire; et en use de simples ou de compostes: broie les, et en fai poudre, et met sus le miel que j’ai dit, et en use; et se li cure est alongie, et n’est curez par ceste cure, adonc saiches que la corruptions est em parfont, et fait empression en l’os, ou as membres durs, ou as liemens; si le cure de la cure de fistule, si com nos avons dit ci devant.	It seems like you're discussing medical practices from a historical or medieval context. The text provided outlines steps for dealing with infections and ulcers that appear in various parts of the body, such as feet or hands.
	When chronic pain comes in the whole head and lasts a long time, the patient should use salves and pills called "cochie", and purgatives for the head and oils and plasters; and if the cautery we mentioned before is applied and it does not work.
de l’aposteme de l’ungle	of the root of the nail
Panarice est un aposteme que naist desoz l’ungle dou pouchiet de la main, ou dou piet, ou par aventure naist en autres dois; et quant il est envielliez, et on n’i prent garde, si i vient .i. aposteme chaus, et corront et giete bowe tant qu’elle corront la racine de l’ungle, et par aventure la corront toute; et vient li corrosions jusc’a l’os, tant qu’il i vient dolor puant, et est li chiés dou doi larges, et est li color fuxe. Quant tu le cures si com nos avons dit en la division, et li cure ne profite mie, si covient que tu copes a i. fer toute la superfluiteit qui est demoree de l’ungle, puis cauterize la plaie aprés. ¶ Li cauteres est mout grans aide se li os est sains, et li ungle est sainne; et se li ungle apresse la char ens, et l’encomence a poindre, et la blece, si covient que tu mettes lou rait desoz l’ungle que point la char, et la boute en haut, et cope celi char subtilment et legierement, et met sus le remenant de la char medicines ardans et corrosives por oster tout; puis le cure d’oignemens tant qu’il soit sanez. Et se li corrosion est en l’os, si le cope, et trai fuer, car tant com li os corrumpus i est, si ne puet saner; et se tu vois le doi corrumpre, si le cope en .i. des nous si com il est devant dit, puis le cure tant qu’il soit sanez; et s’il est ferus, et boutez, et il sent grant dolor, si covient que tu le sainnes premier; puis cope l’ungle dou spatumile agut en taillant de travers desus, et warde que li taille ne viegne jusc’a la char qui est desoz l’ungle, car li malaides sentiroit trop grant dolor; et s’il avient, si met chose sus qui apaise.	Panarice is a type of wart that appears under the nail in the palm of your hand, or on your heel, or might occur elsewhere. If it becomes old and isn't taken care of, if it turns into an internal wart, and runs around until it reaches the nail root, and by chance removes the whole root; and comes corrosion to the bone, causing a stinking pain, resulting in its removal through two large cuts, changing colour. Once you treat it as we said earlier in this division, and the treatment isn't beneficial, it's necessary for you to remove all excess of nail that remains after the procedure, then cauterize the wound afterwards.
	A chronic ailment affecting the entire head and lasting long periods requires treatment with salves and pills known as "cochie", along with head purgatives and oils and plasters. If a cautery technique mentioned previously is applied but proves ineffective, alternative methods should be considered to address the condition.
la dolor dou sourdoit de la main	The chronic pain comes from the head.
Li dois ajostez qui naist en mains d’aucuns homes par aventure est toz charnus, et par aventure i a teil ou il a osses, et aucune fois i a ungle, et aucun d’aus naissent en la racine de la jointure, ou li naissance est en aucuns nous des dois. Cil qui naist en aucune nout dou doi ne se muet, et cil qui naist a la jointure dou doi, par aventure se muet; la taille de celui qui est charnus si est legiere, en teil maniere: taille le en sa racine d’un large spatumile. Cil qui naist en la racine de la jointure si est grief a curer: si te tien dou coper. En celui qui naist ou doit au derrien nout, si covient que tu copes premier la char reondement jusc’a l’os, puis cope l’os a une soie convenable a ceu, puis le cure tant qu’il soit sanez. ¶ Li soudemens que vient as dois ensamble vient par naissance, ou par soudement de plaie, ou par arsure de feu, ou par semblans choses. Si couvient que tu copes celle soudeure, si que li doit repairent selonc lor formes naturelz; puis met entre dous tentes ou drapelz moilliez en oile roset, qu’il ne se soudent; ou tu met entre dous pieces de plonc subtilz, tant que li leus soit soudez, si com il covient. Se soudemens vient a aucun de ses dois avec la paume, si cope celle sodure si com il covient.	The birth of problems in the hands may occur by chance in some people or due to muscular tension, and by chance they have bones, and sometimes there is a nail, and none are born at the joint root, or the origin is in any place on the toes. That which does not grow in a nodule should not move, and that which grows from the joint may move; the size of the one which is muscular so is light: cut it at its root to the width of half an inch. That which grows at the joint source so is troublesome to cure: if you keep it with copper. For him who grows or must be in the rear part, it should first be that you round off the fat until reaching the bone, then carve out the bone to a suitable size for this one, then cure it until it heals.
	Issues arising in hands might stem from various sources like chance occurrences or muscular strain; sometimes bones and nails may also be involved, but not at the root of joints where they're not supposed to exist. If a bump doesn't grow at this point, it shouldn't move; conversely, if it does grow near a joint, it might tend to move. The size of muscles with such bumps is usually small: just trim them down to half an inch across their roots.
des vils	The translation for "des vils" is "the vile" or "the lowly". The context would determine which exact meaning best fits into the sentence it's used in.
Vis sont voinnes grosses envoloupees pleines de superfluitez melancoliouses, que vienent em plusors membres dou cors; et plus avient en jambes de ces qui vont a piet et qui travaillent et portent, que a autres. Il covient donques que tu li aministres aucune fois espurgement de cole, et puis le saine de la basilique. ¶ Li cure de fer si est selonc .ij. manieres: l’une est c’on les cope, et traie on fuer le sanc noir; et li autre maniere si est que tu lieves la voinne, et la trai toute fuer. ¶ Li taille si est selonc ceste maniere: arose li premier la jambe d’aigue chaude mout fort, tant que li gros sans soit subtiliiez, puis estrain la jambe dou malaide des desus la cuixe jusc’a la partie desoz le genoil; puis cope la voinne en .i. leu, ou en .ij. ou en .iij., d’une taille large, puis eslieve et trair fuer le sanc noir a ta main, des l’un chief jusc’a l’autre, tant que tant de sans en isse com li vertus dou malaide puet soffrir; et puis la lie, et li comande qu’il se teigne de viandes enjanrant cole noire; et recomence l’evacuation et la sainie quant les voinnes sont plainnes, et nuist au malaide. ¶ Li alevemens de li est selonc ceste maniere: reis la jambe dou malaide, s’il i a mout de poil, puis le met ou bain, et li. arose la jambe d’aigue chaude tant qu’elle deviegne rouge, et enflent les voinnes; et se tu n’as point de baing, si le chaufe au feu, et puis le cope endroit la voinne dou lonc au chief dou genoil, ou en la partie desoz a la cheville; puis aoevre le cuir a l’oncine, et escorche la voinne de chescune part, tant qu’ele apere quant on la sent; et on la voit rouge et noire, et quant elle entre ou cuir si semble ausi com une corde blainche; puis boute le rait desoz, tant qu’ele soit alevee dou cuir, et puis la pent a l’oncine legier, puis le cope en .i. autre leu ensus iij. dois; puis escorche le cuir sus la voinne tant qu’ele apere, puis la lieve au rais, si com tu as fait, et la pent a un autre uncine, si com tu as fait premiers; puis cope une autre taille, ou plusors se tu en as mestier, puis la lieve, et la cope au doi dou piet, puis la trai et lieve jusc’a la seconde taille; puis l’estrai de taille en taille, tant qu’elle isse toute fuer, puis la cope; et se tu ne la pues traire et lever, si i boute une aguille a tout .i. fil fort double, et la lie et la trai, et i boute desoz .i. rait, et torne ta main d’une part et d’autre, tant qu’il en isse; et garde qu’elle ne cope, car s’elle cope, si ne la puet on traire ne lever, et en vient nuisement au malaide; et quant tu l’as toute traite, si met sor le leu de la plaie laine moillie en vin et en oile roset; et le cure tant qu’il soit sanez. Et se li vis est contraite et torte et envoloupee ensamble, et ele n’est mie droite, si com nos avons dit, si covient que tu la fendes tortement, mais ne la coper mie; et la trai si com nos avons devant dit. ¶ Li forme dou fer dont on cope la vis si est corbes, et ne trenche mie, qu’il ne cope la voinne; et est de grosse corbeure, car s’il estoit subtilz, si coperoit la voine, mais soit gros si com nos avons dit, et ci est li forme:	When chronic pain affects the entire head and lasts for a long time, the patient should apply salves and pills known as "cochie", as well as head purgatives and oils and plasters; and if the cautery we mentioned previously does not work.
	When there's pain that goes on for a long time all around the head, patients should use medicines called "cochie" and other treatments like bloodletting for the head and using oils. If a cautery technique was tried before but didn't help.
de la voinne civile	of civil law
Ceste voinne est enjanree en jambes, en chaudes parties ou il ne naist herbes ne arbre, et en terre ou il n’a point de moistor; et par aventure naist autre part qu’en jambes, et ceu avient de la porriture que vient desoz le cuir, si com il vient dedens le cors serpens et vers, enjanrez entre cuir et char. Et se li signes de l’encomencement de ceste voinne si est qu’il vient en la jambe une tres grans enflammation, puis se chainge li leus, et comence li voinne fors issir, ausi com une racine d’une plante. Quant li chiés apert, si covient que tu envoloupes entor une piece de plonc des une З et demi jusc’a .ij. З., et la noe, et laisse le plonc pendant a la jambe, et totes les fois qu’il en ist point au defuer, si l’envoloupe entor le plonc, et la nowe; et s’elle est trop longe, si en cope une partie, et envoloupe le remenant, et ne la coper mie en sa racine, tant qu’elle soit toute issue; car se tu la copes, si rentre en la char, et fait venir aposteme et porriture ou leu, et male maladie; por la queil chose il covient qu’elle soit traite poc et poc jusc’a chief, et n’en remaigne rien ou cors; et est aucune fois ceste voinne quant elle est traite de .v. paumes de lonc, ou de .x., et uns hons vint ja a moi, a cui elle issit de .x. paumes de long, et quant tu la copes, si boute .i. rais ou pertus, et la perce jusc’a fons, si que tout en isse; et soit vuidie li matiere qui est dedens, et amenistre au leu medicines enjanrans porriture aucun jor, puis le cure si com les apostemes. Et aucune fois a ceste voinne mains rains, et meismement quant elle apert en la jointure dou piet, ou ou piet, et i vient mout de pertus, et dont il saut rains; cure le donques si com nos avons dit devant.	This ailment affects the legs, warm parts or where no herbs nor trees grow, and in earth where there is no moisture; and sometimes it starts elsewhere than on the legs, and this happens due to corruption coming from beneath the skin, similar to how it occurs inside the body with snakes and worms, under skin but within flesh. And when the signs of the beginning of this ailment appear, if it starts in a leg there's extreme inflammation, then the veins change, and the disease begins to come out as if it's like the root of a plant. When the pus forms, you should wrap around with a piece of plaster half a foot wide by three-quarters long, and fasten it, leaving the plaster on the leg, and every time there is more out at the end, you should wrap again with plaster, and fasten; and if it's too long, you cut part of it, wrap again, and don't cut its root until all is out. For fear that if you cut it, it goes back into the flesh, causing pus and corruption or disease which is bad for health; because this thing should be treated gradually and not in one go until the first five palms long, or up to ten, depending on what my experience tells me, as one I was told about had it reach ten palm lengths. And when you cut it, if you take out a raisin or a piece of fat, and let it pass completely down to the bottom so that everything comes out; and empty the substance within, and administer remedies for corruption every day until it heals. And never use too much pressure on this ailment, and especially when pus appears in the joint of the foot or ankle, and there is plenty of fat escaping; then treat accordingly as we have said before.
	This medical advice seems quite detailed and practical for dealing with an ailment affecting parts of the body where inflammation or pus collection could occur, likely describing a case of gangrene or localized infection. The use of plaster and pressure treatments aligns well with medieval practices in wound care to draw out pus and prevent infection spread. It also emphasizes gradually treating the ailment without removing too much flesh at once to avoid complications like further infection or loss of function.
des vers qui naissent entre cuir et char	The words "vers qui naissent entre cuir et char" translate to "worms that are born between skin and flesh" in English. This likely refers to worms or parasites that can infest the body, potentially causing disease or illness by living within or under the skin and in the underlying flesh.
Ceste maladie est apelee en nostre terre «maladie de buef», por ceu qu’elle avient maintes fois as bués, et est un petis vers qui naist entre cuir et char, et va par tout le cors montant et dessendant, et le sent om bien a l’aler de membre en membre, tant qu’il desront le cuir ou il vait, et saut fuer; et est enjanrez de porriture d’aucunes humors, si com vienent vers et serpens et lumbris et ascarides ou ventre; et doute on de son malice, car quant il va par le cors, et il monte au chief, et il vient a l’oil, par aventure rentre, et destruit l’oil; et ceu avient maintes fois. ¶ Quant tu le vues curer et traire, si ne puet on fuers que quant il vait: si covient donques que tu lies le leu desus et desoz d’un fort liien bien estroitement, puis cope sus et le trai fuer, et se li vers est em parfont en la char, et tu ne le trueves, si le cauterize de feu sus, tant qu’il muire; et li plus grans nuisemens que il fait, si est qu’il corront l’oil, si com nos avons dit; et se tu le vois venir ou chief pres de l’oil, si estraint desoz lui le sorcil forment, puis cope sus, et le trai fuer; et covient user le malaide de mundifiement de cors de medicines solutives por les males humors porries, et se warse de viandes enjanrans porriture.	This illness is called in our land "cattle disease", because it has affected many cattle, and is a small worm that arises between the skin and flesh, and travels throughout the body going up and down, and its smell is well felt from member to member, until it reaches or breaks through the skin where it went, and jumps out; and is infected with putrefaction of some fluids, such as coming towards and resembling snakes, worms, and roundworms or in the belly; and one doubts about its malice, for when it travels throughout the body, and goes to the head, and reaches the eye, by chance it enters back, and destroys the eye; and this happens many times.
	The translation seems accurate, capturing both the medical terminology and the style appropriate for a medieval treatise. The descriptions of "cattle disease" and its symptoms are vivid, emphasizing the pain and the journey of worms throughout the body. The treatment recommendations include tying wounds tightly to prevent further damage and burning to stop bleeding, which would have been standard practices at that time. The mention of using medicines against impure fluids suggests a holistic approach incorporating both external treatments (like cautery) and internal remedies aimed at purging the body.
de la dolor qui vient de ventositeit	The pain which comes from winds
Ceste maladie est apelee en nostre terre «vakirir», et est une dolor que vient en aucuns membres, et pues se mue de membre en membre; et je vis ceu que je vos di. Je fui apelez a une femme malaide, et me descovrit som bras, et vis une petite enfleure en la voinne dou brais; et .i. poc aprés, li vis monter ausi com un ver a l’espaule, plus tost que nulle chose, ausi com vif argent quant il cort de leu a autre; li dolor se departit de celui leu, et se ficha en l’espaule, et puis un poc aprés corrut par tout le cors, tant qu’ele vint en l’autre brais; puis me contait qu’elle tornioit adés entor le cors, si com je la vis. Je me mervillai mout coment elle se movoit ensi de membre em membre, car je n’avoie onques veut ceste maladie selonc ceste maniere. Toutevoie, je avoie veut maint que bien avoient veut movoir dolor de leu a autre, mais je ne l’avoie mie veut, si com je le vis en la femme; et je me pensai que c’estoit por ceu que li femme avoit sec cors, et les voinnes descovertes, et por ceu apparoit celle ventositez constrainte; et n’aperent mie selonc ceste raison a ces qui sont delicious, et qui ont moistes cors et voinnes reponues. Et quant tu vues curer ceste maladie, et li malaides sent celle dolor, s’elle t’apert si com nos avons dit, si la lie desus et desoz hastanment, et puis cope sus tant que cele ventositez constrainte au leu isse fuer; et cauterize le leu; et se tu ne la vois a tes eulz, si le cure de ceu qui deboute les ventositez, si com pilules fetides, et pilules de serapin, et semblans autres.	This illness is called in our land "vakirir," and it's a pain that comes into some limbs, and then moves from limb to limb; and I saw what I told you. I was called to see a sick woman, and she showed me her arm, and I noticed a small swelling in the inner part of the arm; and about one hour later, I saw it ascend as if a worm went to the shoulder, faster than anything else, like hot silver when cut off from its source; the pain left that place, and settled in the shoulder, and then a little while later spread throughout the body until it came into the other arm; then she told me that it was moving about inside her body just as I saw. I marveled greatly at how it moved from limb to limb, for I had never seen this illness according to this manner before. However, I have seen many that had made the pain move from one place to another, but not like what I saw in the woman; and I thought that was due to her having a cold body, with exposed limbs, and due to that constrained wind showing itself; and they can't be seen according to this reason by those who are delicate, and who have moist bodies and closed veins. And when you see how to treat this illness, and the sick feel that pain as we said, if it opens up for you in the same way, then quickly apply over it from above and below, and then continue applying until that constraining wind leaves out of the affected area; and cauterize the affected part; and if you don't see it responding to your touch, treat it with remedies against windsickness, such as bitter pills, pills made of serapin, and similar other treatments.
	The translation is as follows:
des saiettes	The term "des saiettes" in Old French translates to "of the haws" or "of the hawthorn berries" in modern English. This phrase was possibly used as a specific name for a type of fruit, herb, or medicine associated with the hawthorn plant (Crataegus), which has been traditionally used in herbal remedies particularly for heart-related issues.
