Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E cum es extrayt le sanc segon la quantitat de necessitat, lahoras tu pausa sobre la vena oli e sal, per que no sia consolidada coytadament; e semblantment cove que tu fassas en tot ram streyt.	And as the blood is extracted according to the amount of need, then you press on the vein with oil and salt, so that it does not become hardened gradually; similarly let it be done throughout the entire branch straight.
Mays le juvament de la fleubotomia de aquela de la ma senestra, es que es conferent a las malautias de la melsa.	The young age of phlebotomy on that of the left hand is suitable for stomach disorders.
E fay semblantment en la fleubotomia de lu ayssi cum has fayt en l’autra.	And do something similar in the bloodletting for him as you have done for the other.
E le juvament de la vena sephena de la fleubotomia es a las malautias que so en la partida dejos del cos, ayssi cum so malautias de la mayre, e a retencio de mestruas, et a las malautias dels ronhos e ulceracios de coyssas e de cambas antiquas, e a lor semblantz de las malautias.	And the youth of the vein at bloodletting is to the diseases in the lower parts of the body, such as abdominal pains, just like abdominal pains during menstruation, and retention of menstrual fluids, and also to the pains in red and inflamed thighs and old chest pains, and their symptoms are similar to these pains.
E la qualitat de la fleubotomia de lu es que·l malaute entrometa lo sieu pe en aygua cauda e fassa sobre aquel fricacio entro que be apparen las venas; e lia sobre la junctura del pe am correia; e le loc de la vena le talo apparent deves le dit pous, e de aquela so ramificatz en la facia del pe motz ramps.	And the quality of his bloodletting is that he will dip his arm into cold water and perform a friction in which veins become visible; and place a metal rod over the chest joint; and locate the apparent bend of the vein, and from there its branches extend into the wet surface of the chest.
E donc fleubotoma le pus ample ram o dejos la camba deves le talo deves la agreguacio de lu, quar es milhor e pus sal.	And so perform bloodletting over a larger area or from one side to the other, placing your hand at the bend of the elbow, which is better and leaves less wound.
E si fleubotomas aquela en la facia del pe, lahoras tu te guarda dels nervis que so dejos aquela sobre la facia del pe, e pausa la tua fleubotomia am la qual tu fleubotomas per le travers, quays cum si tu la volias inscidir.	And if you perform bloodletting on the chest surface, then you protect yourself from the nerves that are there over the chest surface, and place your bloodletting where you bleed through it, as if you wanted to incise it.
E sia le fleubotomi vosil.	And so perform the bloodletting process.
Mays si es prohibit le issiment del sanc; lahoras tu itera le pe de lu en l’aygua cauda e layssa correr le sanc en aquela entro que sia evacuat.	If immersion in the basin is forbidden, then you submerge his foot in hot water and let the blood flow within that space where it is drained.
E si le fleubotomador erra en la primieyra veguada, lahoras itera am le fleubotomi en sus un pauc, quar le loc es sal; e no temes de lu malician, mays que te guardes dels nervis ayssi cum havem dit.	And if the bloodletting instrument misses in the first attempt, then do it again with bloodletting on his other side, where there is a vein; and don't worry about the patient's pain, but take care to avoid the nerves as we have said.
E semblantment fay de la sophena del autre pe engualment.	And similarly do it for the saphenous veins of the other leg in the same manner.
E de la vena sciatica, le loc ayssi cum havem dit es deves le talo dejos la cavilha de la partida silvestra.	And for the sciatic vein, as we said earlier, place your hand on the bend of the lower limb's cavity.
E le juvament de la fleubotomia de lu es a dolo de anca quan es per sanc caut.	And the youth of bloodletting for him is when it involves knee pain due to blood.
E la qualitat de la fleubotomia de lu es que·l malaute intre en banh, e festine e strenha la cueyssa de lu del latz de la ancha entro desus le talo desus quatre ditz an una benda longua subtil, quar no appar sino per aquo.	And the quality of his bloodletting is that the patient enters a bath and rushes to strengthen their thigh under the knee above four fingers along a long delicate bend, which does not appear otherwise.
E donc quan appar, lahoras tu fleubotoma aquela segon cascun engen que es a tu possible e segon le tranvers, e es milhor; o inscidas aquela per inscizio o secces aquela per seccio, quar le loc de lu es sal.	And when it appears, then you perform bloodletting there according to each one's ability and according to the transverse direction, which is better; or cut that with a cut or drain that by drainage, where the place of him is well.
E ela es en motz homes mot ameguada; e si atrobas aquela, e no appar al sentiment de tot, lahoras fleubotoma alcun ram de lu, e es aquel que appar en le dos del pe enves le dit auricular e le anular.	And it is in red men with swollen veins; and if you find that, but it doesn't appear throughout the sensation, then perform bloodletting on some of its branches, and that's which appears behind the heart and the ring finger of the hand.
E guarda te dels nervis, e fay correr del sanc la quantitat que voles.	And watch out for the nerves, let the amount of blood you want flow.
E aprop deslia la strictura e pausa sobre le loc de la fleubotomia coto e strenh le loc, quar leugierament es sanat.	And then relieve the constriction and place your hand on the bloodletting spot to strengthen it, where it is slightly healed.
De ventozacio e de las qualitatz de uzar de aquelas.	Regarding suction and the qualities to use those.
Ventozas so de corns, o de eram, o de veyre.	Suction tools can be made of horns, or from reeds, or from leather.
E ventozacio es fayta segon doas manieyras: la una de lor es am scarificacio e extracio de sanc, e l’autra es ventozacio ses scarificacio.	Suction is performed in two ways: one of them involves incision and blood extraction, and the other involves suction without incision.
E aquesta ventozacio que es ses scarificacio es segon doas manieyras, quar o es am foc o ses foc.	And this suction that follows incision is done in two ways, which either involves fire or avoids the use of fire.
E a las ventozas que so administradas am scarificacio e extraccio de sanc son xiiii locs del cors, dels quals la un en lo qual so pausadas ventozas es alnocrati, e es la deriera partida del cap; e le mieg loc d’el de doas partz del col ensemp; e ventozas del mento dejos la mandibula pus dejos de la boca; e ventozas de doas spatulas; e ventozas de alohoster, e es sobre la fi de la coeta; e ventozas de dos focils, e so de dos brasses; e ventozas de doas cavilhas; e ventozas de doas cuoyssas.	And among the suction tools that are administered with incision and blood extraction, there are fourteen locations in the body. The first is where a suction cup is placed, which corresponds to the anus and represents the final part of the head; the middle location is on the side of both shoulders, spreading across the chest; suction cups under the chin are left near the jawbone further away from the mouth; suction cups of two spoons are used; suction cups of alohoster are placed on the end of the penis; suction cups of two fire pans which are ten inches apart; suction cups of two basins and they are one foot apart; suction cups under the elbows, and suction cups of both thighs.
E ventozacio no extratz le sanc sino de las venas menudas sparssas en la carn, e per aquo no catz la vertut per aquelas, ayssi cum es cazement per fleubotomia; ni no cove que ventozacio sia fayta am foc o ses foc en alcuna malautia fayta per replecio entro que le cors tot sia evacuat.	And suction does not extract blood but from small superficial veins in the flesh, and thus it lacks the virtue of those (bloodletting), like drainage with bloodletting; nor should suction be performed with fire or without fire on any disease where the entire body is drained.
Mays si necessitat provoca a ventozacio per malautia o per continua, aministrem aquela en tota hora al comensament del mes e en la fi de lu, e en le mieg loc de lu e en qualque temps sia.	And if necessity calls for suction due to disease or continuous conditions, administer it at the beginning of the month and at its end, in the middle of him, and at any other time.
La qual causa es quar dels homes es en les quals es sanc multiplicat entro que indigeys de extraccio de lu per ventozacio e atroba en le sieu cap graveza e soda; e de aquels es que atroba replecio e rogor en la sua cara e en le sieu cap, e en le sieu col; e de aquels es que atroba pruziment en la sua cara e en le sieu front e tenebrositat e hebetut en les sieus huels; e de aquels que gieta le loc de la sua ventozacio; e de aquels es que le lor ris es multiplicat; e de aquels es que atroba gustament de sanc en la sua boca, o que la lengua es apostemada e escup sanc; e de aquels es que lor dormir es multiplicat, e de aquels que vetz sanc en lo dormir rogor e antics e plaguas e autras causas a lor semblantz.	This cause is in those men where blood multiplication occurs inside them when they are unable to extract it through suction, and they find their suffering serious and hot; in those who find congestion and discomfort on their face and head; in those who find swelling on their face and head, and on their chest; in those who feel pain on their face and forehead, and darkness and confusion in their breaths; in those who change the location of their suction cup; in those whose laughter is multiplied; in those who feel blood taste in their mouth, or whose tongue is reddened and spits out blood; in those whose sleep is multiplied; and in those who see blood during sleep, along with dizziness, illnesses, and other similar causes.
E donc quan vezes en alcuna causa de aquelas, e propriament si es en le tertz o miga del mes, lahoras comandam ventozacio esser fayta pus que so passadas del dia dos o tres horas.	And when it happens in any of those causes, especially if it's around the third or middle of the month, then command that suction be done soon after passing the day or three hours.
E juvament de ventozacio de la nuca es que quan aquela confereys a gravitat en le cap e ad aquo que es efondit als huels; mays cove que aquo sia aprop evacuacio de tot le cors.	When it comes to the headache caused by the inversion of air in the neck, it is when that displacement occurs towards gravity in the head and towards what settles in the lungs; may this be close to the evacuation of the entire body.
E aquesta ventoza es en le loc de fleubotomia de la cephalica.	This air flow is at the site of venostasis on the cephalic region.
E no es legut que use de lu aquel que es de frega complecio, o en le qual es catarr, quar dona ad aquel gran nocument.	And it's not customary to use that which causes inflammation or is in the state of mucus, which gives great harm to that.
E per aquo no cove que uso de aquela les vielhs, e en les caps dels quals so malautias frejas.	And for this reason it's not proper to use those old remedies, and in the heads where illnesses appear due to coldness.
Mays ad aquel que sobre aquela es continuant sobre lu es fayta oblivio; e per aquo cove que tu comandes al ventozador que depause la sua ma un petit am la ventosa a las partidas dejos, temen de la generacio de oblivio.	It's for those who continue to apply it over there that forgetting is made; and for this reason it's proper that you instruct the person using the suction tool to lift their hand slightly near the site they are applying it to, fearing the generation of forgetting.
Mays ventozacio de alkehel es en loc de fleubotomia de la vena fusca e de la basilica: e per aquo confereys a asma, e a la constriccio de ale e a la scissura del sturment de ale, e a tos, e a replecio.	The suction of alcohol is at the site of venostasis for the dark vein and the basilic: and thus it causes asthma, constriction, and splitting of the lymph nodes, as well as coughing, and filling up.
E cove que sia enpellida la ventoza alkehel un petit, quar si es pausada dejos, engendra debilitat en le cors e en le stomac.	And it's proper for the alcohol suction to be slightly enclosed, if paused this way, it generates weakness in the body and in the stomach.
E la ventozacio de alhagdahan confereys a las dolors accident en le cap e a obtalmia, e emigranea, e prefocacio, e a dolors en las razitz de las dentz; e es en loc de fleubotomia de la basiliqua.	The suction of allagdahan causes headaches in the head and conjunctivitis, migraine, pre-focal points, and toothaches; it is at the site of venostasis for the basilic vein.
E cove que comandes al ventozador que no prema la sua ma am scarificacio per que no inscida la arteria e accida fluxs de sanc.	And it's proper to instruct the person using the suction tool not to press their hand at the point of incision in order that they do not puncture an artery and cause blood flow.
E ventozacio dejos le mento comfereys a alcola en la boca, e a corrupcio de la gingiva, e a semblantz a lor de las malautias que so en la boca, e stan en loc de fleubotomia de aliheric que so en las doas labias.	The suction on the jaw confirms alcohol in the mouth, and corruption of the gum, as well as symptoms that are similar to illnesses that occur in the mouth, they are at the site of venostasis for allic herbs which are found in both cheeks.
Mays la ventozacio que es fayta sobre las doas spatulas confereys a caphatan, le qual es fayt per replecio de caliditat.	The suction that is performed on the two plates confirms catarrh, which is caused by filling with heat.
E la ventosacio de las doas partidas dedintz dels focils confereys juvament de la fleubotomia de tres venas, so es de la basilica, fusca e cephalica, quar aquela atratz le sanc de totas aquelas venas pus manudas que so en la carn, e aquelas venas menudas de las autras venas pus grossas entro que pervengua la atraccio a las tres venas.	The suction of the two inner parts in the lungs confirms youthfulness to the venostasis from the venostasis of three veins, it is of the basilic, dark and cephalic ones; that one draws the blood from all those veins that are close to the flesh, and those small veins of other veins that are larger inside which lead the flow to the three veins.
E comanda al ventozador que trop no procezesca en scarificacio, quar le loc es denudat de carn, e dejos lu so nervis e arterias.	And instruct the person using the suction tool not to proceed with incision, where the area is bare of flesh, and leave the patient's nerves and arteries intact.
E es una ventoza am la qual es ventozat sobre alshosses e confereys a las emorroydas del cul e a las ulceracios pus dejos.	And it's a suction against which is applied on piles, and causes hemorrhoids in the anus and the ulcers that are left.
E cove que comandes al ventozador que sia gran ventoza, e que sia de eram, quar le loc indigeys de fort seccio; e fort leu so traucadas ventozas subtils e sia scarificat am scarificacio.	And it's proper to instruct the person using the suction tool for a large suction, and with reed, where the area requires strong evaporation; and it should apply subtle traumatic suction and be incised in incision.
Mays ventozas de las cambas minueysso per minuicio manifesta, quar atiran le sanc de tot le cors, e comfereysso a dolors antiquas dels ronhos e de la mayre, e de la vesica; e provocan las mestruas, e comfereysso a bothor e ademil; e stan en loc de fleubotomia de doas sophenas, e alahorcoben, e de doas cavilhas.	The suction of the inner parts through clear manifestation draws blood from the entire body, and confirms old pains in the lungs and the liver, and the bladder; they also induce menstruation and cause coughing and congestion. They are at the site of venostasis for two lymph nodes, and tracheobronchial, and bronchial cavities.
Enpero mot debelitan tot le cors e fan accidir sincopi en motz homes.	However, they weaken the entire body and cause fainting in old men.
E de las ventozas alahorcoben le juvament es propda al juvament a las ventozas de doas cambas.	And of the suction for trachea, youth is directed to the youthful suction of the two inner parts.
E la qualitat de la posicio de las ventozas es que pauses la ventoza al comensament vueda e sucguas per succio temprada, e no prolongues la posicio de las ventozas, mays pausa aquelas leugierament, e reman aquelas coytadament, e que las humors venguan al loc per adveniment engual.	And the quality of the position of the suction points is that you place the suction at the beginning view and continue with well-seasoned continuation, do not prolong the position of the suction points, rather pause them slightly, and return those gently, and let the fluids go to the area equally for occurrence.
E no cesses iterar aquo e continuar entro que veja le loc ja enrojezir e inflar e que appara la rogor del sanc.	And do not cease repeating this until you see the place already reddening and swelling, and that redness indicates blood flow.
E lahoras tu scarifiqua e itera la succio pauc a pauc, e aprop considera en la dispozicio dels cors.	And then you incise and continue with the steam little by little, and closely consider in the disposition of the body.
Quar aquel home que es de tendra carn de rars pors, cove que tu le scarifiques una veguada e no pus, per que le loc no sia ulcerat.	That person who has thin flesh and few pores, it's proper to incise once and not more, so the area doesn't become inflamed.
E comanda al ventozador que amplifique la scarificacio e pronde un pauc, e atempre la succio am facilitat.	And instruct the person using the suction tool to expand the incision a little, and always use steam with ease.
E si en le sanc es grossitut, lahoras cove que scarifiques doas veguadas, quar en la primieyra veguada es uberta la via de subtiliacio al sanc e a la aquositat de lu.	And if there is thickening in the blood, it's proper to incise twice, where in the first incision the path for absorption of pus and moisture is opened.
Mays en la segunda a la perscrutacio aquisida de la extraccio del sanc gros.	And in the second one, examine the acquired extraction of thick blood.
E si le sanc es mot feculent, lahoras sia fayta scarificacio la tersa veguada per que consiegua le derier.	And if the blood is moving and viscous, then it's proper to perform incision for the third time in order to obtain the last bit.
E derierament, quan volem extrayre le sanc pauc a pauc o un petit, abasta a nos una scarificacio.	And gradually, when we want to extract a little at a time or just a small amount of blood, up to our limit with an incision.
E si volem extraccio de mot sanc, scarificam am mota scarificacio; e si nos conoyssem que·l sanc es gros, lahoras cove que scarifiquem per scarificacio preonda.	And if we want extraction of moving blood, we make incisions with a strong incision; and if we know that the blood is thick, then it's proper to make incisions through wave-like incision.
E le terme de scarificacio en la qual es la profunditat de la codena tant solament.	And the term for incision is simply until you reach the depth of the vein.
E si aquel del qual la codena es grossa, dura, fusca, e les sieus pors so streytz, cove que les locs de las ventosas sian untatz lenitius, apertius resolutius; si es en temps d’estiu, ayssi cum es oli de aloen o oli de violat, o oli de amellas dossas, o oli de cemensa de coja; e si es en temps ivern, lahoras oli narci, o oli de liri, o oli de camamilla, o de sanc, e ad aquels semblantz.	And if the vein is thick, hard, dark, and its pores are stretched, it's proper that the points for suction be moistened gently, more openly, decisively; in summer time, as well as with oil of aloes or oil of violet, or oil of almond shells, or oil from a cinnamon tree; and if it's during winter time, then use oil of narcissus, or oil of linden, or oil of chamomile, or blood oil, and similar treatments.
E si la superfluitat es grossa, freja, lahoras le oli sia amaranti, o oli de balsamita, o oli de aloen, o oli aneti, e a lor semblantz.	And if the excess is large, stop it, then use oil of turmeric, or balsam oil, or aloes oil, or nutmeg oil, and apply them.
Mays si le ventozador es de amples pors de tendra carn, lahoras cove que sia prohibit de oli, e cove que ad aquest les locs de ventozas de lor aprop la ventozacio sian lavatz am ayguaros o am aygua freja de solatrum, o am aygua de coja, o am aygua de bordolaguas, e semblantz ad aquelas.	If the suctioner has ample pores and is on meat, then it's prohibited to use oil, and you should cover those places with water or hot water from aloe vera, or water from cucumber, or water from mint, and similarly apply them to those areas.
E aquel del qual le sanc es de mota humiditat, lava las suas ventozas am vi agre, o am aygua de mirt e sumac e semblant ad aquels.	And for the one where their dampness is from wet heat, wash his suction areas with vinegar, or water of myrtle and sumac, and similarly apply them to those.
E de aquel del qual las superfluitatz son grossas, lava las suas ventozas am vi antic, o am aygua de sansuc, que es majorana, o de decoccio de anet, o de camamilla, e a lor semblantz.	And for the one where their excesses are large, wash his suction areas with vinegar old, or water of lemon balm, which is marjoram, or from decoction of nutmeg, or of chamomile, and similarly apply them.
E cove que la ventozacio sia guardada denant de banh; habantz cove que sia aministrada aprop issiment del banh per una hora o per doas, e cove que dorma aprop la ventozacio.	And cover the suction so that it is protected from bathing; also cover that it should be given close to the warmth of the bath for an hour or two, and cover that he/she should sleep near the suction.
Quid est quo oportet ut regatur ventosandus aus phlebotomatus ante ventosationem.	What is it that needs to be done in order to regulate the bloodletting before suction?
Cove que consideras al comensament: lahoras si le ventozador o aquel que·s deu fleubotomar es coleric e ventz sobre lu sanc agut e imflamacio, lahoras cove que prengua causas infrigidantz, ayssi cum milgranas acetosas, e endivia an vi agre e laytuguas, e secanabin, e julep, e a lor semblantz.	Consider the meal you are about to eat: if the suctioner or one who is due for bloodletting has a hot temperament with intense redness and inflammation, then take cooling remedies, such as vinegar salads and milk drinks, and quinces, and juleps, and similarly.
E pausa a lor viandas ayssi cum poletz, e carns de auzels serbiges, e viandas conditas am agras, e a lu semblantz.	And for their meals, such as roasted meats, fowl, and seasoned meats with herbs, and similarly for them.
E de aquel del qual la compleccio es freja, cove que prengua en beure eyssarop almiva, o eyssarop de alsecanabin de semensas, e sumac, e vi mot odorant migier entre viel et noel; e que a lu sia comendat que use de paucitat de beure e de mangar, e pausa las viandas de lu poletz e canabir e pissers e petitz auzels e colombat.	And for the one whose complexion is pale, take to drink almond oil baths or almond oil of quinces and spices, as well as vinegar mixed with rose water; and it should be recommended that they consume small quantities of drinking and eating, and avoid foods from fowl, pork, fish, rabbit and pigeons.
E cove que en lo dia de ventozacio e de fleubotomia le beure sia major que la vianda.	And for the day of suction and bloodletting, let their drinking exceed their food intake.
E cove que sia donat en beure en alcunas horas ad alcus homes tyriaca alpharac, o medicamentz de musc, so es muscada, o alcelita denant la ventozacio o denant fleubotomia o aprop, per so que·ls membres principals sian confortatz e que·l sanc sia subtiliat; e no cove que prenguan aquela scalfatz.	And for some hours before certain individuals undergo treatment with tyrian alizarin or musk medicines, such as powdered musk or alum, prior to suction or bloodletting or shortly after, so that their major limbs are comforted and their condition is alleviated; do not have them take that sweat.
Mays las ventozas que so ses scarificacio sian ventozas que so pausadas sus le fetge, e sobre la melsa e podagra, e sobre le umbelic, en les locs dels jonolhs, e la pixida del ancha, quar aquestz membres no suffertan scarificacio sobre si.	Let the suction areas that are from scratching be suctioned on the abdomen, and over gout, and on the umbilicus, in the locations of joints, and the flank, as these limbs do not undergo scratching on themselves.
E no es querit per aquelas sino atraccio de sanc de membre, ayssi cum pausam ventosa sobre mamilha en malautia de flux de sanc del sanc de las nars; e usam de aquela per que sia dissolvuda ventositat freja inviscade del membre, ayssi cum pausam sobre le ventre e l’umbelic; quar aquela rarifique le membre e scalfa lu e ramau la dolor quar resolveys ventositat.	Do not treat those with itching rather than the pain from body ailments, such as suction on the breasts in cases of excess fluid from the body's milk; and use that to dissolve the gaseous constipation within limbs, such as suction on the abdomen and umbilicus; for that hardens the limb and helps to disperse the pain caused by gaseous constipation.
E ja es pausada sobre les ronhos quan accideys en lor opilacio o poyra, quar per vertut de atraccio fort leu huobre opilacio e erradica le poyra de son loc.	And when they occur during pregnancy or in the case of worms, through the force of suction, a person's pregnancy is disrupted and expels the worm from its location.
E semblantment fa quan es pausada sobre le fetge e la melsa deves ventositat en aquels enclausa.	Similarly, when it happens during suction on the abdomen and backside, expelling gaseous constipation in those confined areas.
E aquestas ventozas so administradas vuedas amb succio tant solament; e alcunas veguadas so administradas am foc.	These suction treatments are performed using urine as the only substance; some treatments are given with fire.
E alcunas veguadas so administradas plenas de aygua tebeza en las malautias de la melsa.	And some treatments are filled with hot water in cases of abdominal ailments.
E aquo es per que la ventoza sia umplida e sia pus gran, so es aygua cauda sola o aygua en la qual sian cuytas herbas ad aquo convenientz.	This is done so that the suction is full and there is a large amount of pus, either hot water alone or water in which herbs suitable for this purpose are boiled.
Forma de ventoza aministrada am foc: sia la amplitud del orrifici de dos ditz, segon que nos la havem formada; e la quantitat del preon sia la maytat de un palm; e sia en lo latz de lu, en le loc que es en le circuit, la maytat de lu, le trauc sia petit segon la quantitat que intre en lu una agulha.	The method of administering suction by fire: make the width of the opening as wide as two fingers, according to how we have formed it; the volume of the prong is as much as a palm; and place it in the middle of him/her, at the point where it is located on the circuit, as much as he/she is, let the handle be small according to the amount that enters him/her with one needle.
Sia fayta de eram rog o citri, de grosses marges, leon, enguals e terses per so que no leda le membre deves la sua posicio sobre lu.	Make cuts from elderberry or citrus, with large margins, lion's thorn, and smooth ones, all so that they do not cut the limb to its proper position on him/her.
E sia al mieg de lu vergua transversa de eram o de ferr, on es pausada candela am lo foc.	And in the middle of his/her back is where a crosscut from elderberry or iron is made, which is placed where the candle is lit over the fire.
E ja sia aquesta ventoza gran major de aquela la qual havem recomtat; e la pauca mendre de aquela segon las malautias e la etat de aquel que usa de aquela.	And already this large suction is greater than that one we recommended; and the amount of leaching from it according to abdominal ailments and the condition of the person using it.
E las ventosas dels efantz e extenuatz so autres que las ventozas dels joves e de grosses corssas.	And suction cups for children and those who are exhausted are different from those used by young people and with large cuts.
E la qualitat de pausar aquesta ventoza am foc sobre le membre es que extenda la meca am foc de lenha decentment denant una pauca candela de cera, e pausa aquela sobre le mieg de la vergua transversa en le mieg loc de la ventoza, per que le foc sia accendut enviro la partida dejos per que no sia comburit le cors del malaute.	And the quality of administering this suction over a limb is to extend the heat of firewood in front of a small candle made of wax, and place that over the middle of the transverse cut at the middle part of the suction cup, so that the fire may be lit around her/him without burning the patient's body.
E aprop sia pausada sobre le membre del malaute, e le dit sia sobre le trauc que havem dit, entro que quan tenem las ventozas e non indigem que osten le dit e que yesca la vapor sobre aquel trauc, lahoras la ventoza sira tantost dissolvuda.	And it should be placed over the patient's limb, and the point is on the handle that we said, within which when we have the suction cups and do not observe the point and cause the vapor to rise above that handle, then the suction cup will soon dissolve.
E prop igneys la meca segon la sua manieyra, e itera aquela si indigeyssas de aquela.	And properly ignite the lamp according to their manner, and repeatedly do this until you no longer need it.
Mays en ventosa que es aministrada en la malautia de plauressi, am aygua, en la qual no ha vergua transversa ni trauc, e no es aministrada sino que sia umplida de aygua, e es pausada sobre le membre tant solament.	In the case of wind that is given in pleurisy, it uses water, which has no cross or thrust flow, and it is not administered except when fully filled with water, and it is placed only over a limb.
E aquesta es la forma de lu: E aquesta ventoza quant plus es gran, tant es milhor, per que puya recebre gran quantitat de aygua.	And this is the shape of it: And this windscreen, the larger it is, the better it is, so that it can receive a large quantity of water.
Capitol .xcvii.	Chapter 97.
Sanguissuguas no so administradas en motz membres sino en les membres en les quals non es possible posicio de ventosas, per la parvitat de aquels, ayssi cum le pot e gingiva e semblantz a lor; o en membre denudat de carn, ayssi cum le dit e·l nas e lors semblantz.	Bloodlettings are not administered on moist members but only in those that do not allow the position of suction cups due to their smallness, like the palate and gum tissues which resemble them; or on naked flesh members, like the nose and areas resembling it.
E la qualitat de usar de aquelas que si has trobadas sanguisugas que so en las ayguas dossas de poyredura mundas.	And the quality of using those that you have found, which are in waters of boiled and pure water.
E aprop sian layssadas le dia e la nueyt en aygua dossa entro que sian famolentas, e que no romangua alcuna causa en le ventre de aquelas; e aprop sia evacuat le cors en le comensament am fleubotomia e am ventozas; e aprop fregua le membre del malaute entro que s’enrojezesca; e aprop sian pausadas sobre lu.	And let these rest day and night in boiled water until they cool down, making sure no cause of heat comes into their abdomen; and let the body be evacuated at meal times with phlebotomy and suction cups; and let these be rubbed on the thighs so that you turn red; and let them be placed over the patient.
E cum son umplidas e caso.	And when they are full, and if necessary.
E si es possible succio del loc am ventoza, es mays derier en juvament.	And if it is possible to use the suction cup on this spot with wind, then do so preferably in youth.
E sino, lahoras lava le loc am vi agre e aprop am mota aygua; e sia freguat e expremut.	And if not, then wash the area with hot water and add cold water; and let it be rubbed and squeezed.
E si es prolonguat le cors del sanc aprop le cazement de las sanguissuguas, e es aquo resudan, lahoras tu enfon un drap de li en aygua freja, e pausa aquel de sobre entro que sia abdida la resudacio.	And if the body of the person remains under the influence of the fever close to the area where the bloodlettings are placed, and this results in residue, then immerse a cloth in hot water and wring it out, and place that on top so that the discharge is absorbed.
E si le sanc es multiplicat, lahoras polveriza sobre lu vitriol trissat, o guallas e semblantz a lor de las causas stipticas, entro que·l sanc sia abscidit; o sian pausadas sobre le loc las maytatz de favas excocicadas, e sian layssadas entro que las favas aderescan al loc, e es le sanc abscidit.	And if the fever is multiplied, then sprinkle sulfuric acid or similar agents on it from the causes of stypics, so that the fever will be dried; or place the ashed beans over the area and let them rest so that the beans adhere to the area, until the fever dries.
E cove, si es necessaria, iteracio de sanguissuguas, quan es possible mudar aquelas.	And if necessary, repeat the bloodlettings, whenever it is possible to change those.
E si las sanguissuguas son prohibidas de suspenssio, lahoras sia freguat le loc am sanc recent o fique una agulha en les locs entro que yesca sanc; e aprop sian pausadas, quar aquelas quan sento alcun sanc tantost adarysso.	And if bloodlettings are not allowed to be suspended, then rub the area with recent fever or place a needle in those spots so that the fever starts to come out; and let them be placed, such that when there is any fever it stops immediately.
E quan voles que cajan, polveriza sobre aquelas un pauc de aloen trissat, o sal, o cendre, e cazo tantost.	And when you want them to come out, sprinkle a little of ground aloes, or salt, or ashes over those, and let it happen immediately.
Ayssi comensa lo prolec de la tersa partida: de restauracio.	So begins the section on the restoration treatment: for recovery.
Aquest capitol es motas veguadas necessari en la art de medicina; e es restauracio de fractura e de dislocacio accident en les osses.	This chapter is about necessary interventions in the art of medicine; it's about restoring fractures and accidental displacements in bones.
O, filh, sapiatz que jactan se de aquest capitol les fols metges e les vulguars e aquels que degun temps no reguardero les libres dels Antics ni legiro de aquels una letra.	Oh, child, know that doctors and laymen and those who in time will neglect the works of the ancients or won't read even a letter from them.
E per aquesta causa es fayt que aquesta manieyra dels scients in terra nostra es privat; e yeu no ho e obliat en aquo degun temps be de tot; e no he adhibit aquo que apres, sino per longitut de lectio dels libres dels Antics e studi sobre le entendement de aquels, entro que extrayssi la sciencia de aquels.	And for this reason, this method of the scientists on earth is kept private; and I haven't forgotten about this even after all these years; and I didn't include what I have mentioned merely by reading the works of the ancients or studying their understanding, but rather through a long process of study from those sources where I extracted the science.
E aprop adirigui a experiment e studi en la longitut de la mieua vida.	And direct towards experimenting and studying throughout my life.
E yeu ja he de aquo descrit en aquest capitol tot aquo que conte la mieua sciencia e sobre le qual es passat lo mieu experiment; pus que agui abreujat aquo a vos autres e deliuregui aquo de occupacio de elonguacio; e abreujegui aquo en la fi de abreujacio; et e monstrat aquo en la fi de declaracio; e formegui en aquo motas formas dels sturmentz que so administratz en aquel, cum es fayt per addicio de declaracio, ayssi cum he fayt en dos capitols precedentz.	And I have described in this chapter all of my science and the things that I have experimented with; because I will briefly present this to you others and relieve myself from the occupation of lengthening; and shorten this at the end of shortening; then show this at the end of declaration; and form it into various forms of disturbances that are administered in that, as shown by declaration, as I did in two previous chapters.
Capitol primier.	First Chapter.
Summae et collectiones ex esse fracturae ossium, ex eis quarum praemissio necessaria est, antequam incipiamus rememorationem membrorum fraftorum et diversorum si uniuscuiusque.	Summary and collections from existing fractures in bones, of which a prior mention is necessary before we begin recalling the fracturing limbs and various ones for each.
Cove donc que diguam en le prohemi de aquest capitol las summas del sermo; e les capitols al entendament dels quals en le comensament es forsat le artifexs e a stacio sobre la veritat de aquels; so es vos e aquels que so promptz que sapian o aprenguan aquesta art nobla autres de vos.	Let us therefore say what the summaries of this chapter are about in the preamble, and the chapters that guide the minds of those who start off with their crafts and stand on the truth of these; it is you and those who are eager to know or learn this noble art from you.
E donc dic que quan accideys a alcu fractura o dislocacio o torcio o cazement, lahoras cove que tu te coytes al comensament am fleubotomia o aleyar aquel, o quascu ensemps, si no prohibeys alcuna causa, ayssi cum debelitat de vertut, o es aquel al qual accideys effant, o viel en decrepitat, o es temps de vehement calor, o de vehement freg.	And let us say that when a fracture or dislocation or twist or sprain occurs, then you should immediately take to phlebotomy at the beginning or remove it, or at any time, if no contraindication exists, such as excess of vitality, or where it occurs, or even in decrepitude, or it is the time of strong heat, or strong rubbing.
