Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
Capitol .xxiii.	Chapter XXIII.
De sermo en dislocacio.	On speaking about dislocation.
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	Dislocation is the displacement of any part of its location, so that it becomes prohibited from movement, and distorts the shape of the limb, causing great pain and injuries to fall upon the patient.
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	So when a dislocation occurs, you should immediately force it to be reduced, and not delay reducing it; for if it is delayed, the place becomes stagnant and strength is required to make the reduction of dislocation difficult.
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	And for this reason, it should not be too soft or stretched during the process of stagnation, as it often causes seizures and sharp pains.
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	Perhaps when this happens, you should take the patient's flank, and then leave it so that the lump can rest; and have the limb soaked in warm water and oil, and reduce it with ease.
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	And the entire limb should be treated with what will bring its memory back to its place.
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	And I have already and ordered the chapters of dislocation according to what is preceded in fractures; from the superior part of the body up until the posterior part.
Capitol .xxiiii.	Chapter XXIV.
De curacio de dislocacio de la mandibula dejos.	Regarding the treatment of a dislocated jaw, you do this.
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	So if the two jaws are dislocated and cannot be manipulated; and the total dislocation of both is carried out according to two methods: either they are partially repositioned at their places with a slight movement, and they become soft somewhat; or they are completely dislocated and fully separated, in which case they soften up near the joint part where saliva comes from the patient's mouth and it becomes impossible for them to have that nor can they close their mouth, and the tongue of the patient is enveloped by its own saliva.
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	When the dislocation is slight, then in larger arrangements it returns by itself due to a small cause.
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	If the dislocation is complete and full, then you must provide a minor reduction for it, and do not delay in doing so completely.
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	And if the minister has the head of the patient, then let the doctor place his one hand on the side of the dislocated jaw within the mouth, if the dislocation is from one part; or he should put both his hands simultaneously, if the dislocation is from two parts, and the rest of his instructions are given towards the other ends where they are outside; and command the patient to stop moving his jaws and let them go in any direction; and the doctor aligns the jaw and places the jaw inside until it returns to its place.
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	And if the reduction is difficult for it, especially if both jaws are always dislocated, then administer evaporation with hot water and oil, so that a slight reduction of both occurs and do not delay in reducing both completely as we have said.
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	And when they return and are aligned, and the mouth of the patient is closed and has not become soft, then place on those powders of dry daphne with cerate, and it should be made with melted wax and oil; and let them be applied on facilitating the molasses.
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	And let the patient of the patient sleep on his back, his head between two pillows, so that he does not strain himself at the right or left side; and do not force him to endure any cause out of weakness; have his food be forbibicium lion, so when the pains are relieved and the jaws are numb, then let him relieve as much as he wants.
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	And this should be administered in comfort, and do not work on the opening of the mouth for eating and drinking and breathing until the jaw is numb and healed.
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	And if the reduction of two jaws when they are dislocated for some time and cannot be converted to their original places is difficult, then fevers occur frequently and soda becomes intense, and it strengthens the patient's stomach, and strengthens them and vomits pure colera.
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	And when you do this, then know that it is a loss; and if someone experiences this, they will die within three days.
Capitol .xxv.	Chapter XXV.
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	Regarding the reduction of a dislocated sternal notch and of the end of the muscle.
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	The sternal notch is not dislocated within the chest due to its continuity with the ribs; and sometimes it is dislocated from its origin outside, which is felt.
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	And the restoration of it is that the patient lies on his back and extends his arms.
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	And then forcefully constrict the place with your palm, so that it will return.
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	And then place an ointment and powder on that and strengthen it.
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	The end of that which is connected to the chest does not get dislocated on any day, then you must reduce and align it according to what we have said and according to how your equipment allows.
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	And then place an ointment and powder on that area, and apply it with strapping and rest until it heals.
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	And with this method of treatment is the reduction of the end of the muscle when it is separated from its place.
Capitol .xxvi.	Chapter XXVI.
De la reduccio de la dislocacio del muscle.	Regarding the reduction of a dislocation of the muscle.
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	You should know that the muscle is not dislocated except in three ways, of which one is that it is dislocated at the place of the nipple to the left.
E la segonda es que sia dislocat a la partida desus del muscle, e aquo es fayt tart; e no es dislocat a las partidas detras per la spalla; e no es dislocat a las partidas denant per les nervis.	And the second is that it is dislocated at the top of the muscle, this one is done quickly; and it is not dislocated in the back parts through the shoulder; and it is not dislocated in the front parts by the nerves.
E majorment es dislocat e defora eyssit a las partidas dejos deves le titillic, e majorment en aquels dels quals las carns son paucas, leugierament es dislocat; mays en aquels en les quals so motas carns, es eyssit fora am dificultat.	And it is mostly dislocated and situated outside at the left parts from the nipple, and especially in those where the muscles are few, slightly dislocated; but in those with large muscles, they sit out with difficulty.
E fort leu accideys ad alcus homes percussio o cazement, e le muscle de lu es apostemat de apostema caut, e es cujat per aquo que ja sia dislocat.	And it often happens to some people due to impact or blow, and the muscle of the patient becomes inflamed by a heat blister, and it is dislocated because of this.
Adonc cove que tu sproes aquo entro que estias sobre-sertetut de lu, e lahoras procesiscas en la curacio de lu.	So you should perform this while you are well supported by the patient, and then proceed with treating him.
E es conoguda la dislocacio de lu quan es a las partidas dejos deves le titillic; per so que distingescas entre le muscle dislocat e·l muscle sa, quar tu atrobas entre aquels diversitat manifesta; e atrobas en le cap del muscle concavitat e dejos le titillic deves le tocament del cap del muscle ayssi quo un huou, e al malaute no pot redusir la sua ma a la sieua aurelha, ni maure aquela per totz movementz.	And when you recognize the dislocation of it which is at the left parts from the nipple; then distinguish between the dislocated muscle and the normal muscle, which you find among these various manifestations; and you find in the head of the muscle a concavity and leave the nipple of the muscle's head like one hole, and the patient cannot reduce his hand to his own armpit, nor extend that further with all movements.
Si es dislocat deves le pietz o ensus, e tu lahoras atrobas manifest tocament, e no es amaguat.	If it's dislocated you must move or reposition it, and then you will find it openly manifested, not hidden.
E de aquesta dislocacio es fayta leugiera reduccio quan es fresca e le malaute es enfant.	And with this dislocation, a slight reduction is done when the body is cool and the patient is still in pain.
E la reduccio de lu es que·l ministre eleva la ma de lu a las partidas desus; e aprop pause les tieus pouses dejos le titillic de lu, e eleva la junctura am fortaleza en sus al sieu loc, e·l ministre eleva la ma de lu, e extenda aquela en sus; e aprop pausa aquela dejos quar ela retorna leugierament.	And the reduction is done by raising your hand to his parts above; and place your feet under him so that they stimulate him, and raise the joint with strength in its own place. The minister raises your hand and extends it towards him; then he stops that so gently returns slightly.
Mays si per aquo que havem dit no retorna, e so del comensament que accidic la dislocacio, motz dias, lahoras cove que·l malaute sia banhat en aygua cauda e sia aministrada enbrocacio que mollifique e liniesca ayssi cum si so coytz razitz de altea, e fenugrec, e melillot en aygua, e sia administrada.	If it is that after what we have said it does not return, and because of the eating habits that cause dislocation, for several days then soak the patient in hot water and give them a salve to soothe and moisturize so as if they were herbs of high altitude such as fenugreek and mint, in water, and give it to them.
E aprop le malaute sia ressupinat sobre le sieu dos e sia pausat dejos le titillic de lu espera de lana que sia engual entre levitat e strictura, e aprop le metge pause le sieu talo sobre la spera, e eleva le cap del muscle am vertut, e atire la ma del malaute per que no sia mauguda a las partidas dejos, e autre ministre tengua le cap del malaute, que no sia maugut a las partidas dejos, quar aquela tantost retorna al sieu loc.	And the patient is to be laid down on his back and placed with their feet stimulated by you wait for the wool that has equal weight between levity and constraint. And the doctor places his arm over the spot, raises the muscle's head in strength, pulls the hand of the patient so it doesn't hurt the parts below, and another minister holds the head of the patient, so it doesn't get hurt by the parts below; then that almost returns to its place.
E si voles, reduzeys aquel segon aquesta manieyra: e es que tu fassas esser prezent un home le qual sia pus lonc que·l malaute, e estia de la part de aquel latz, e entrometa le sieu muscle dejos le titillic del malaute e eleve le titillic de lu a las partidas desus entro que·l malaute sia suspendut en ayre, e autre ministre tire la ma del malaute de las partidas dejos del sieu ventre.	And if you wish, reduce that second this way: and make to be present a man who is longer than the patient, and he stands on his side of that later, and he inserts his muscle under your stimulating hand of the patient and raises the stimulation above him among where the patient is suspended in air, and another minister pulls the hand of the patient from the parts below of their belly.
Mays si le malaute es leugier, lahoras cove que am lu que autre causa sia suspenduda, per so que grave aquel, quar la dislocacio retorna tantost.	If the patient is slight, then make sure that what causes it to be suspended elsewhere, because of its gravity in this case, where dislocation returns almost immediately.
E es reduzit eysament segon autra manieyra: e es que sia ficat en terra un fust lonc le cap del qual sia redon de figura, ayssi cum pilo de mortier, que no sia gros ni subtil, e aprop sia pausat dejos le malaute; pus que so pausatz sobre·l cap del fust draps leons, e·l malaute sia stant segon la longitut del fust, e aprop sia extenduda la ma de lu a las partidas dejos del autra part; e sia extendut le cos de lu del autre part am fortaleza, quar la junctura retorna al sieu loc am velocitat.	And if reduced internally according to another method: and place in the ground a long pole with its end round like a mortar's pestle, not thick nor thin, and have the patient lie down next to the end of the rod, covering it with linen. The patient stands according to the length of the pole, and extend their hand at the parts below on the other side; then extend their body from the other side with strength, so that the joint returns to its place quickly.
E si es dificil reduccio de lu per totas las causas que havem ditas, lahoras usa de aquesta cura: e es que tu prenguas un fust la quantitat del qual sia en le lonc de dos brasses, e latitut de aquel sia de quatre ditz, e la grossetut de lu sia aleujat en le preon del tittilic segon aquesta forma:	And if it's difficult to reduce you due to all the causes we've mentioned, then use this cure: and take a pole of which the length is that of two arms, and its width should be four digits, and the thickness of it should be soft like a nipple according to this form:
E aprop sobre le cap redon sian liatz drap leons per so que·l fust no ledesca le malaute.	And then cover the round end with linen so that the pole doesn't hurt the patient.
E aprop sia pausat dejos le titillic del malaute, e sia extenduda la ma o le bras sobre·l fust entro a las partidas dejos, e sia liat le fust sobre le adjutori e le bras e la extremitat de la ma.	And then have the patient lie down with their nipple area covered by linen, and extend their hand or arm over the pole in between the parts below, and cover the pole on the support and the arm and the end of the hand.
Aprop sia pausat le bras sobre un scalo de scala segon la latitut, e la ma sia extenduda a las partidas dejos, e l’autre cos sia suspendut de l’autre part, quar la junctura intra tantost.	And have the arm lay on a ladder according to its width, and the hand extends in between the parts below, while the rest of the body hangs from the other side, so that the joint returns almost immediately.
E cum le intrament de lu es complit segon quascuna maniera que es a tu possibla, e lahoras cove que tu pauses dejos le titillic spera de lana de engual quantitat; e aprop pauza emplastre perparat de polvera de moli am enses e album de huou sobre tot le muscle, ayssi quo es revolvut desus, e aprop strenh dejos le titillic am strictura decent; e le liament sia revolvut sobre le emplastre, e la ma de lu sia annectida al col de lu, e sia leyssat, e no sia mauguda la ma de lu per vii dias.	And when the treatment of the patient is completed according to any method that is possible for you, then make sure you place under his stimulation a wool waiting cloth of equal quantity; and have an ointment prepared from moly powder mixed with albumin of egg spread over the entire muscle area, so as it's stirred above, and strengthen the stimulation part in constraint moderately; and let the mixture be spread on the ointment, and the hand of the patient is attached to his neck, and left undisturbed, making sure not to hurt the hand of the patient for seven days.
E cove que sia pausada la vianda del malaute pauca, entro que·l membre sia confortat, quar es pus leugier a la sanacio de lu.	And make sure that the food of the patient is limited for some time, while the member is comforted, which makes it easier to heal him.
E aprop la vianda sia donada major aprop vii o v e sia exercitat un movement; e donc si es fermat e no es mollificat, lahoras ja es sanat.	And have the food given more to about seven or five times and exercise is done with movements. And if it's closed and not softened, then he is already healed.
Mays si la junctura es dislocada motas veguadas per humiditat que accideys a lu o per autra causa, lahoras cove que en aquela sia administrat cauteri am tres traucs, segon que denant es dit en le capitol de cauteri.	If the joint is dislocated due to moisture that affects him or for another reason, then make sure to apply a cautery at three locations, according to what was said in the section on cautery in this treatise.
E si tot aysso es fayt e aprop vii dias es desliat le liament e la junctura no es fermada, e le emplastre e la strictura son reduzitz sobre lu alcunas veguadas, e no es fermada e catz e no pot elevar aquel bras a las partidas desus, lahoras sapias que·ls nervis de lu, les quals so al cap del muscle, ja so inscizes o extendutz o mollificatz, e sapia que la junctura nul temps no sira ficada en loc sieu.	And if all this is done and after seven days the ligament and joint are released but not closed, and the plaster and constraint are reduced over him for some times, but it isn't closed or bound and he can't lift that arm above his parts, then you will realize that the nerves of him, which are at the tip of the muscle, are already cut or stretched or softened, and you'll understand that the joint will never be properly fixed in its place.
De la dislocacio de aquela qu’es fayta deves le pietz e la mamilha o las partidas detras, la reduccio es fayta am impulcio e extencio am las mas, entro que retorne.	And regarding the dislocation of that which is caused from the foot or the breast or behind the parts, the reduction is done with pressure and extension towards the muscles, so it returns.
E sia administrada en aquela l’autra strictura, e cura aquela entro que sia sanada.	And another constraint should be applied there, and treat that until it is healed.
E si accideys aprop la sanacio gravitat en le membre e tarditat en le movement de lu, lahoras le malaute uze de banh motas veguadas entro que aquela gravitat sia alleujada e que retorne a la natura de lu primiera.	And if there is heavy healing in the limb and late recovery of his movements, then the patient uses hot baths until that heaviness is alleviated and returns to its original nature.
Capitol .xxvii.	When joint pain is caused by cold humors that infiltrate each part of the body, and pain occurs in the feet, it is customarily called gout by doctors.
De curacio de dislocacio del coyde.	On the treatment of dislocation of the shoulder.
Sapias que la junctura del coyde es dislocada am difficultat e semblantment retorna am difficultat; e aquela es dislocada a totas partidas, e majorment a la partida denant a la partida detras, e la dislocacio de lu no es amaguada a tu quar es cazent dejos le vezement o dejos le tocament segon qualque figura sia dislocat, e quan ajustes le coyde disloguat am le sa, aquo es a tu declarat manifestament, quar la junctura es concavada e no pot doblar le bras, ni tocar am aquel le sieu muscle.	Know that the shoulder joint is dislocated with difficulty and similarly returns with difficulty; when it is dislocated in all directions, but especially towards the front and back. The dislocation of it cannot be concealed from you whether you feel its movement or touch it according to any figure it may be dislocated. And when you adjust the dislocated shoulder to its place, this is openly declared by you, for the joint is concave and cannot bend the arm nor touch at all with that its muscle.
E cove que·t coytes, e reduzescas la dislocacio tantost denant que vengua a lu apostema caut, quar si ve a lu apostema caut, dificil es la reduccio de lu, e fort leu no es sanat de tot; e majorment quan es a las partidas detras, quar pus mala es de totas las autras specias de dislocacio, e de major dolor, e motas veguadas deyssen am aquela la mort.	And know that with the shoulder bones, reduce the dislocation as soon as it reaches its pit point. If it reaches the pit point, reducing it becomes difficult, and strength is not completely restored; especially when it's towards the back, which is worse than all other types of dislocation, and causing pain, deaths are often brought by that.
E la restauracio de lu, quan es aquela que es possibla reduzir, es que la ma de lu sia extenduda am doas mas, e le bras de lu sia expandut, e las mas del metge sian sobre le coyde e dejos lu, e el empellisca la junctura am les pouzes de las suas mas ensemps, o am la razit de la sua palma entro que torne en son loc.	And the restoration of it, when this is possible to reduce, is that your hand be extended towards both sides, and your arm be extended, and the doctor's hands are on the shoulder, and you leave it there. And you press the joint against the heels of his hands in turn, or against the base of his palm inside which he turns back into its place.
Mays si la dislocacio es a las partidas denant, lahoras retorna ayssi que dobla la ma am la sua ma, entro que percuta le coyde am la razit de la sua palma.	If the dislocation is towards the front parts, then returns thus that bends his hand to his hand, striking the shoulder inside his palm base.
E si la dislocacio no obezeys a la reduccio, lahoras aministra vehement extencio e mot fort.	And if the dislocation does not yield to reduction, then administer strong extension and hard force.
E es que dos ministres extendan le bras, e tenguan aquel eyssament dos ministres per so que no sia remaugut deves la extencio.	And that is why two ministers extend their arms, and have this support from two ministers so that it does not exceed the extension.
E aprop sia revolvut le bras deves tota part, pus que es envolopat drap doblat lonc sobre la ma de lu, o liament.	And then have his arm turned around entirely, because it is enveloped in a folded long cloth or blanket.
E quant le metge toca la junctura am la sua ma, unte aquela am alcun oli per so que aquo sia aquelas causas las quals ajudan en lubricitat de la junctura am facilitat; e aprop empellesca la junctura am empulcio vehement entro que retorne.	And when the doctor touches the joint with his hand, apply oil to it so that these causes help in the lubrication of the joint making it easier; and then press the joint firmly from inside until it returns.
E aprop la reduccio de lu cove que sia pausat sobre aquela empastre en le qual sia stipticitat e excequacio am album de huou, e sia extrenhut am strictura descent, e·l bras sia suspendut del col, e sia layssat per alcus dias.	And the restoration of it is that it be placed on that bed with stiffness and mobility in the album of hog oil, and be extended in the straightness of the limb, and his arm be hung from the neck, and left for a few days.
E aprop sia desliat; e donc si la junctura es formada en le sieu loc, lahoras tu deslia le liament de lu e layssa aquela.	And then let it be freed; and therefore if the joint is formed in its place, then you free this muscle from him and leave that.
E si vezas la junctura no be strenher, lahoras tu itera le emplastre e·l liament, e layssa aquela per alcus dias entro que sia extrenhuda; e aprop deslia aquela.	And if you see the joint is not strengthened, then you reapply the plaster and this muscle, and leave that for a few days until it is extended; and then release that.
Mays si accideys a lu gravitat aprop la reduccio de la junctura, e la disposicio de lu es en movement, lahoras aministra humectacio en banh e fricacio subtil, e comprecio, entro que sia aleujat; o pausa sobre la junctura aleliati, so es coyssa de moto grassa; e aprop sia liada, e layssa aquela sobre le os le dia e la nueyt.	And if it happens to you that gravity interferes with the reduction of the joint, and his position is in motion, then apply moisturizing in bath and subtle friction, or compressing, while it is rubbed; or place over the joint, on this greasy part of movement; and then tie it up, and leave him on the bone day and night.
E aprop osta aquela, e met aquel en banh; e quan suza, lahoras tu fregua la junctura am fricacio temprada, e aprop itera sobre aquela aleliati, so es ronhonal de moto, una veguada, e la segonda, e la .iii.a.,	And then keep him there, and place him in the bath; and when he is clean, then you rub the joint with tempered friction, and then reapply this oily part of movement over him once, and then again, and thirdly.
corrupcio ja es pervenguda sobre le denolam intrament de banh, entro que sia linit.	Corruption has already spread within the stomach's cavity, inside its limits.
E si voles, pausa sobre aquela fenda de vaca humida e scalfada am boder e stren sobre aquel; e fay aquo alcunas veguadas, quar aquela es humida e reduzeys a la sua disposicio.	And if you wish, place over that wet and scraped hole in the flesh and press on it; and do this several times, where that is moist and reduces to its position.
Capitol .xxviii.	Chapter XXVIII
De curacio de dislocacio de malassen, so es de la junctura que es entre·l bras e la ma.	On the treatment of dislocation of the elbow, which is the joint between the arm and the hand.
Malassen de la ma alcunas vetz es deslocada, e la reduccio de la dislocacio de lu es leugiera, e·l contrari es de las autras juncturas, mays empero cove que sia velocitat en la reduccio de lu en la hora en la qual es deslocada, denant que le loc sia apostemat o que accida en lu apostema caut.	Elbow of the hand is sometimes dislocated, and the reduction of this dislocation is easy, its opposite applies to other joints, but however it must be fast in the reduction when it is dislocated before the point becomes stuck or when a pit point occurs.
E la reduccio de la dislocacio de lu es que tu pauses la junctura de la ma del malaute sobre una taula e le ministre extenda la ma de aquel, e le metge pause la sua ma o o la sua palma sobre la iminencia de la junctura, e empellisca aquela entro que retorne al sieu loc.	And the reduction of this dislocation is that you hold the elbow joint of the hand on a table and have one minister extend his hand, and the doctor pauses his hand or palm over the edge of the joint, and press that until it returns to its place.
Mays empero cove que sia considerat si la palma ja es ostada al ventre de la ma, lahoras le malaute pause le dos de la sua ma sobre una taula deves la extencio e la reduccio; e si la dislocacio es precedent deves le dos de la ma, lahoras sia la posicio de la ma de aquel intrinicequement sobre la taula, per so que la ma del metge caja sobre aquela iminencia de la junctura.	And however it must be considered if the palm has already been placed in the belly of the hand, then the patient lays both hands on a table with extension and reduction; and if the dislocation is previous, then the position of the hand of him inherently on the table, so that the doctor's hand falls over that edge of the joint.
E donc si retorna tantost, bon es; e sino, lahoras strenh aquela am empastre cedant le apostema e layssa aquel; e no iteres aquo, quar sino, no soferta ni no podes sobre la reduccio de lu pus que passan a lu dias.	And if it returns quickly, it's good; and otherwise, then strengthen that with plaster over the pit point and leave him; and do not repeat this, because otherwise you can neither bear nor control the reduction of it as days pass.
Mays empero la junctura roman segon la sua tortuositat; e no notz al malaute alcuna causa, sino que la ma es mollificada e no pot strenher alcuna causa; lahoras sapias que les nervis son trincatz o trissatz, e lahoras no es engen en lu sino que sia strenhuda am cauteri prop le cazament de lu e fort leu aquo confereys alcuna causa.	And however the joint is adjusted according to its tortuosity; and you don't notice any cause in the patient, but that the hand is softened and cannot strengthen any cause; then know that the nerves are cut or torn, and there's no use in him except for the reduction with a cautery around it and strength you confer some cause.
Donc cum malassem es retornada, lahoras pausa sobre lu empastre le qual havem recomtat, e sia layssat e strenhut per v dias; e aprop sia desliat e sia layssat e la ma de lu sia excercitada.	And once the elbow has returned, then place upon that plaster which we have used, and leave him strengthened for several days; and then let it be released and left and the hand of him exercised.
Mays si le movement de lu es ostat e accideys en lu alcuna gravitat, lahoras leniys aquela am aygua cauda e am fricacio alcunas veguadas, entro que sia alleujat.	If the patient's movements are still restricted and occur with some gravity, then moisten that area with water and perform a few friction movements, during which they feel better.
Capitol .xxix.	Chapter XXIX.
De la curacio de dislocacio dels ditz.	On the treatment of dislocation of the fingers.
Alcunas veguadas so dislocatz les ditz a tota partida.	Some movements cause dislocation of the fingers in all directions.
E quan es dislocat alcun dit de aquels al dos de la palma o al ventre de lu, lahoras sten le dit e impelleys la dislocacio de lu am les tieus pouses, entro que retorne.	And when any finger is dislocated towards the two of the palm or towards the belly of the patient, then you move the finger and push back the dislocation with your thumbs, until it returns.
E aprop sostenta le cap del dit, e suspen aquel deves la part a la qual es dislocat, e layssa aquel per dos dias.	And place your hand on top of the finger, hang that part from which it is dislocated, and leave it for two days.
E aprop suspen aquel e exten aquel entro que dreyt sia engualhat en aquel sieu dia.	And suspend that (part), extend that until its length is equal to that one day.
E quan sira noyt, lia aquel segon aquela narracio, e no cesses desliar aquel en le dia e exercitar am movement, e lia aquel en la noyt; e fay aquo per alcus dias entro que sia streyt.	And when it heals at night, continue this according to that narration, and do not cease to slide that (part) during the day and exercise with movements, and continue this at night; and do this for several days until it is straightened.
E fay semblant am aquo, si es dislocat al ventre de la ma, e lia aquel ad aquela partida e fay am aquo la tieua primiera operacio, entro que sia sanat.	And do the same as if it is dislocated in the belly of the hand, and leave that towards that part, perform your first operation on this, until it heals.
E semblantment fay am aquo quan es dislocat a las autres partidas.	And similarly do this when it is dislocated in other parts.
Capitol .xxx.	Chapter XXX.
De la curacio de dislocacio dels spondils del dos.	On the treatment of dislocation of the hips on both sides.
Quan accideys ad alcun dels spondils del dos o del col dislocacio complida, e so remaugutz motz spondils de lors locs, lahoras en aquela no es curacio, quar la mort se coyta al malaute.	When it happens to any of the hips on both sides or the neck that a complete dislocation occurs, and if there is much bruising in those areas, then there is no cure for this, as death follows the patient.
E senhal de aquo es que la egestio del malaute es fora-eyssida ses voluntat, e no pot retenir aquela; e motas veguadas so mollificatz alcus membres de lu o doas cambas de lu o dos brasses de lu, o un de aquels; o es remaugut un spondil de son loc, quar motas veguadas es remaugut e motas veguadas es fayta la remocio de aquels a quatre partidas.	And the sign of this is that the evacuation of the patient is outside against his will, and he cannot retain it; or some friction movements soften certain parts of him or two of his legs or both arms, or one of these; or if you rub a hip in its place, then rubbing movements cause the removal of those to four directions.
Donc aquela ja es remauguda a las partidas detras e es nompnada gelbozitat.	So it has been rubbed towards the parts behind and it is called glibness.
Mays la curacio de lu es que lahoras consideras si la gelbozitat accidey de puerissia, quar lahoras en aquela no es curacio ni de aquela no es sanacio de tot.	And the treatment of this is that you then consider whether the glibness occurs in infancy, so there is no cure for it and there is no healing of the whole.
Mays en aquela que ve per cazement o per percussio o per semblant ad aquels, ja diyssero les Antics las manieras de curacio am sermo prolixs, del qual lo mays retorna am profieyt; mays yeu ja e abreujat de aquel del qual lo pauc escusa del trop de lu, per la mieua propinquitat a la entencio mieua exposicio, am la qual he aquo expausat et format ex instrument divers de aquel am le qual mostrero aquo e espausero aquel.	And in those that come by fracture or impact or similar to them, the ancient ways of treatment were said to be long-winded, for which the main point returns to profitability; but I have made it brief from the one that many excuse too much of him, based on my familiarity with his middle exposition, about which I have elaborated and structured this using various tools from him where I show this and expand upon that.
E dic que en gelbosita que accideys de la partida denant en le pietz, no es engen ni sanacio de aquela; e semblantment en aquela que es fayta a dos latz.	And it is said that glibness occurring in the front part of the foot doesn't heal or cure that; similarly for the one that happens between the two legs.
E de aquelas no es curada sino aquela que accideys en le dos propriament am aquo que yeu recomti.	And only those are cured that occur in both properly as I have mentioned.
E es que·l malaute sia extendut sobre la sua cara sobre pug engual prop de paret, e sia extendut dejos lu esturment molh per so que no sia lidit le pietz de lu.	And that the patient should be laid out on his face with his arms extended close to his sides, and have his legs submerged in water so that they don't get cold.
E aprop un fust dreyt sia pausat, ficat en la terra en la extremitat del pug entorn le cap de lu, e autra fust en aviro les pes de lu en l’autra extremitat del pueg.	And place a straight staff in the middle, standing it on the ground near the elbow joint around his head, and another staff at an angle supporting his feet at the other end of the leg.
E·l ministre tengua le fust, e no sia fermat en fossa; e autre ministre tengua l’autre segon aquela forma.	And let the attendant hold the staff, and do not let it be too loose in a pit; and another attendant holds the other according to that manner.
E aprop envolopa sobre le cap del malaute e dejos les titillic liamen leon ferm; e exten la extremitat del liamel al fust le qual es deves le cap de lu, e lia aquel en lu; e aprop strenh l’autre liament sobre las ancas de lu les denols de lu, e deves las cambas de lu; e aprop ajusta totz les liamentz e lia aquels en l’autre fust le qual es deves les pes de lu.	And wrap around the patient's head and tie on a lion skin tightly; extend the end of the skin to the staff which should be under his head, and lay it there; and tighten the other skin on his buttocks with his legs, and place them in the second staff which is under his feet; and adjust all the skins and lay those there.
