Ayssi comensan las paraulas de Albucasim .	Albucasim begins his words.
E aprop pausa emplastre e stopa desus, e pausa dejos le ventre del pe una petita taula a la qual sian dos caps plas.	And then place plaster and cover it, and place a small table under the belly of the foot on which there are two padded heads.
E aprop strenh aquela am le pe am strectura descent, pus que tu has envolopada aquela am draps e am autres causes de las quals indigeys.	And then strengthen that area of the foot with its structure descending, since you have enveloped that with cloths and for other reasons as well.
E cum a lu passan tres dias o quatre, lahoras tu deslia le liament, quar tu atrobaras les osses engualatz, o sian trincatz o sian dislocatz, e la operacio en aquels es ayssi co coneysses.	And as it passes three or four days, then you loosen the ligament, which you will find that the bones are equalized, they are broken or dislocated, and the operation in those is like what you know.
Mays si alcus ditz son trincatz, lahoras restaura aquels, e enguala aquels ayssi cum yeu e recomtat a tu en la restauracio dels ditz de la ma.	And if some fingers are broken, then restore those, and equalize them like I have recommended to you in the restoration of fingers of the hand.
E aprop pausa al dit trincat stela segon la longitut del dit, e sia pus lada de lu un pauc; e aprop dejos le pe aquesta taula la qual e a tu recomtada, e strenh aquela am strictura decent.	And place the broken finger with a star according to the length of the finger, and make it slightly higher than this surface which I have recommended to you, and strengthen that area with its descending structure.
Mays si aquo que es trincat dels osses so dos o tres o mays, lahoras tu pausa sobre quascun dit astela de la sua quantitat envolopada en drap leon, e strenh la taula en le pus bas del pe, e sia stant sobre la un dels caps de la taula foro le ventre del pe per que la tengua am bona retencio.	And if what is broken of the bones are two or three or more, then place on each finger a star of its quantity enveloped in lion cloth, and strengthen the table at the lowest part of the belly, and stand on one of the heads of the table through the belly so that the tongue has good retention.
E es convenient a tu que no oblides que no consideres totas las causas las quals que e ditas a tu en las autras fracturas dels accidentz que havem dit; e opausa te a tot accident am aquo que cove.	And it is convenient for you not to forget that you do not consider all the causes which I have mentioned to you in the other fractures of accidents that we have discussed; and keep yourself ready for every accident so that what goes into it can be healed.
Capitol .xviii.	Chapter XVIII.
De fractura del conh de la femna e del os del pentenilh e de la vergua del home.	On the fracture of the thigh bone, and bones of the knee, and of the spine of man.
Quan le conh de la femna es trincat, lahoras fay aquela ceser en cezela cayrada, e aprop enclina aquela a la partida del dos un petit, e sia tenguda detras.	When the thigh bone is broken, then make it rest on its slope, and then incline that slightly towards the side of one, and have it held behind.
E aprop la matrona umpla le conh de coto, e sia fayt en le conh de lu ayssi cum spera; e aprop la femna sia concutida, e eleva le dos de lu petit a petit, quar tot aquo es fora-getat entro que sia denant la partida del conh ayssi cum spera e l’os trincat retorna.	And then the midwife raises the thigh bone to the knee, and do this in the thigh bone as it is expected; and the woman should be bent down, and lift the two of her child gradually, so that all of this occurs forward like how it's expected and the broken bone returns.
E aprop pausa pulvils sobre le dos de lu, e quan vol urinar remaugua le coto am facilitat e aprop urine, e reduzeys e retorna aquel segon la manieyra segon la qual mezist aquel al comensament, e aprop retorne al sieu pulvil primier.	And then place powders on her back, and when she wants to urinate, relax the knee so that it's easier for her, and let her urine out, and return this according to the method by which you mixed this at the beginning, and then return to her original powder.
E fassa ayssi per vii dias o enviro aquels, quar aquel es restaurat.	And do this for seven days or approximately that duration, until it is restored.
E si voles, pren una vezica de ovela e strenh sobre le trauc de lu una canula de canavera; e entromet tota la vesica en le conh de lu, e aprop ensuffla en la canula am vertut entro que la vesica sia imflada dedintz le conh, quar la fractura retorna.	And if you wish, take an animal's bladder and place it over her thigh with a tube of aloe; and insert the entire bladder into her thigh, and then blow through the tube with force so that the bladder is inflated inside the thigh, which returns the fracture.
E aprop sia umplida de coto e estia per alcus dias segon que havem recomtat, entro que sia sanat.	And then it should be filled with knee and stay for several days as we have recommended, until it is healed.
E quan le os del pentenil de home o de femna es trincat, lahoras aministra en la restauracio e agulacio de lu aquo que havem recomtat en l’os del anca.	And when the bone of the knee of man or woman is broken, then administer in its restoration and adjustment what we have recommended about the bone of the hip.
E aquo que es dreyt no es occultat en aquestas fracturas proprinquas e que pauc endeveno, majorment ad aquel al qual es alcun studi e us e enten aquest meu libre mot; quar aquela fractura significa a tu en las majors disposicios via dreyturiera en la restauracio e en la strictura de lu, e donc enten be.	And what is straight does not get concealed in these nearby fractures that rarely happen, especially with those who have some knowledge and understand my free advice; for this fracture means to you in the main roads of navigation in its restoration and adjustment, so understand well.
Mays en la vergua del home quan es trincada, pren guarguamela de auca, e met la vergua en aquela; e aprop pausa sobre lu envolucio de drap, e sia envolopada, e aprop sia layssada per tres dias o enviro aquels, e sia sanada.	When in the groin area of the man when it is scratched, grasp it with your hand and place the groin there; then press on the patient's abdominal cavity wrapping, making sure to wrap it completely, and let it rest for three days or around that time, allowing it to heal.
Capitol .xix.	Chapter XVII.
De restauracio de fractura dels osses quan es am plagua.	On the restoration of bone fractures when they are infected.
Convenient es ad aquel al qual accideys fractura am plagua, e majorment si le os es gran ayssi cum es le os de la cuoyssa o de l’adjutori, o semblant ad aquel, que tu te cuoytes e fleubotomes aquel tantost si las condicios de fleubotomia a tu o testifican ayssi cum desus havem dit.	It is convenient for the one who suffers from bone fractures infected, and especially if the bone is large such as the femur or the humerus, or similar to those, you should care for them and use suction instruments on them immediately if the conditions of suction therapy suit you just like we have described.
E si la plagua eflueys sanc, lahoras cove que tu te coytes a la retencio de lu enayssi que tu polverizes sobre lu zegi trissat, si a tu autra causa no es present.	And if the infection begins to flow out, then you should take care of him as needed, applying powder over the reddened area that is affected by inflammation if there is no other cause presented.
E aprop comensa restaurar la fractura en aquel meteys dia, e no prolongues aquo, si no accideys apostema.	And then begin to restore the fracture on that day, and do not prolong this, if it does not cause abscess formation.
Mays si accideys apostema caut, lahoras tu layssa la restauracio de lu entro al ix dia, entro que sia cedat le apostema, e no apropinques a lu en le tertz dia e·l iiii de tot, quar tu faras accidir mals accidentz.	If an abscess occurs, then you should let the restoration of him happen within nine days, until the abscess discharges, and do not approach him on the third day and fourth in total, where you will cause bad accidents.
Mays si le os trencat es eminent sobre la codena descubert, lahoras cove que te perforses reduzir aquel e engualar aquel am las tuas mas am facilitat e am pauca extencio.	If the broken bone is prominent above the exposed cavity, then you should take care to reduce it and equalize it with your own hands in a way that facilitates this and limits excessive movement.
Mays si extencio no es a tu preparada e la equacio de lu am las tieuas mas, lahoras tu reduzeys aquel am las tuas mas am aquest sturment; e es sturment le qual es fayt de ferr, la longitut del qual es de vii ditz o de viii e la latitut del qual es segon la quantitat de la plagua; e per aquo es necessari al metge que prengua de aquels tres o quatre segon la quantitat que indigeys ad aquo en la curacio en tota specia de fractura.	If the extension is not to your preparation and the equilibrium of him with your hands, then you should reduce it with your hands using this instrument; this instrument made of iron, its length being seven or eight dits and its width according to the size of the infection; and for this reason, every doctor needs three or four of these according to the amount that he needs in treatment in all types of fracture.
E sia redon, e sia en lu pauca groceza per so que no sia doblat deves la comprecio sobre aquel en la hora de la operacio.	And if it is soft, and with a slight hardness for fear that it might fold during the operation, you should compress over it during surgery.
E sia de aguda extremitat al qual sia marge en las sieuas extremitatz; e sia le desus de lu a grossetut tendent, e de la maytat de lu entro a las partidas.	And if it has an acute extremity with a margin in all its extremities; and let the normal size of him expand outwardly and towards the parts internally.
E aquesta es la forma de lu:	And this is his form:
E es nompnat en grec “labre volentz atelarem”, so es paleta pauca.	It is called in Greek "voluntz atelarem" (or "willing hernia"), so it is a small palette.
Per que cove que sia pausada la extremitat de lu acuda elevada sobre la extremitat del os eminent.	So you should allow the extremity of him to be raised above the prominent part of the bone when it is paused.
E inpelleys aquel en una veguada entro que retorne le os, e sia engualat am alcuna equacio.	And push that in a groove until the bone returns, and equalize it with some equilibrium.
E donc esforsa te engualar las extremitatz de la fractura entre lor, e si la extremitat de lu trencada es subtil, e no pren aquela le sturment per bona axcepcio, lahoras cove que tu inscidas la extremitat de aquel os entro que l’insturment haja poder de aquo.	And so, try to equalize the ends of the fracture among them, and if the broken end is subtle and does not take that instrument well for access, then you should insert the end of his bone into a place where the instrument can reach this.
Mays si no podes reduzir le os de tot am aquo que havem recomtat, lahoras enscideys aquel am aquo que coveneys a lu dels inscizoris les quals havem ditz; o serra aquel am una de las serras en qualque manieyra sia a tu possible.	If you cannot reduce the bone of all as we have advised, then cut it with that which suits him among the scalpel instruments which we said; or cut it with one of the saws in any way that is possible for you.
E aprop ratz aquel que roman en le os de asperitat e de scorsas menudas.	And then carefully remove what sticks out in the bone from roughness and small remnants.
E cum le os es reduzit, e aprop la reduccio le malaute atroba dolor vehement ledent, lahoras sapias que le os no es retornat al sieu loc natural; e adonc fay aquo quar tu confereyses al malaute gran juvament.	And when the bone is reduced, and upon the reduction the patient feels intense pain, then know that the bone has not returned to its natural place; and from this you should give him rest for the patient.
Cum es complida la tua restauracio la qual fas al os, e lahoras submergeys drap en vi stiptic negre, e propriament si es en estiu, e no pauses sobre la plagua cerot ni autre causa en la qual sia oli, per so que no fassa en lu accidir poyredura e corropcio.	When your restoration to the bone is completed, then immerse cloth in a black antiphlegmatic ointment, and especially during summer, do not apply wadding or any other cause over the infection if it contains oil, so that it does not cause him to develop inflammation and putrefaction.
E aprop aministra stelas en la hora del tieu compliment de la restauracio de l’os, e layssa la plagua descuberta enayssi que inscidas le trauc am forfexs e uses de envolucios segon la quantitat de la plagua.	And then apply powders during the completion of your restoration to the bone, and leave the infection exposed so that you can scrape it with scalpel blades and use bandages according to the size of the infection.
E guarda te am tota cautela que no strenhas la plagua am la fractura, quar motas veguadas an fayt aquo les fols metges, e fero accidir sobre les sieus malautes mort o malautia corrodent o zuthement, so es sania.	And take all caution that you do not damage the infection on the fracture, for what doctors have done in this way causes them to die or the patient's body or bones to corrode or severely suffer, it is health.
E si la tieua strictura leugiera, molli, diversa de la strictura de las autras fracturas.	And if your narrowing is slight, soft, different from the constriction of other fractures.
E si la plagua es gran o es plagua mala, e temes sobre aquel alcus accidentz mals les quals havem recomtatz, e atrobas dolor en le loc, lahoras no cove que pauses sobre aquel astelas, mays fay ad aquel envolucio de draps durs en loc de stelas e strenh lu am aquelas.	And if the infection is large or a bad infection, and you fear certain bad accidents that we have mentioned, and you feel pain in the place, then do not take care to apply powders over this, but use hard bandage cloths instead of powders and support him with these.
E cum aprop un dia o dos vezes ja la plagua comensar, que en lu sia engendrat brac, lahoras tu osta desus le drap le qual havias pausat sobre aquel am vi, e aprop aministra calguas, enguentz am les quals de nostra constuma es que mediquem las plaguas, ayssi cum enguentz tetrafarmacon e semblantz ad aquel.	And as soon as the infection starts to develop in him after one or two days, then remove the cloth that you had placed over it with vinegar, and from our usual remedies provide ointments for infections, such as tetrathrefarm and similar.
E conveneys a tu que deslias le liament e considera la plagua en quascun dia mati e vespre entro que sia consolidada e fermada, e cove que·l membre sia preparat en tal manieyra que la poyredura corra de lu a las partidas dejos am facilitat.	And it is advisable for you to loosen the bandage and consider the infection each day in the morning and evening until it is consolidated and solidified, and know that the inflammation should flow from him towards the remaining parts with ease.
si a la plagua passan motz dias, e no es consolidada ni es abscindit de lu le brac, lahoras sapias que aqui so satagias de las petitas per que cove enquieras la plagua am tenta.	If the infection lasts for several days and is not consolidated or removed by him of the powder, then know that here are the small ones that you should apply ointment over as long as the infection persists.
E de aquelas satagias aquelas que so separadas remau e extratz, aquelas que de lor no so separadas e pongen le membre e fan accidir dolor, perforsa te a inscidir aquelas segon que a tu aquo es possibla.	And from those joints that are separated and removed, those that are not separated and put the member and cause pain, you must carefully remove them according to which it is possible for you.
E si accideys a la plagua zuchem o eluchen, so es stiomenios, o autra specia de corrupcio e de putrefaccio, lahoras cove que pauses a quada un de aquels am aquo que conveneys a lu de la curacio del qual es precedida narracio en le sieu capitol.	And if it happens that it is black or greenish, then it's inflammation, or another kind of corruption and putrefaction. In this case, you should carefully consider which one among those suits the treatment method for the condition that will be preceded by a detailed explanation in its chapter.
E de aquo en le qual cove que stia lo mieu sermo e tu fassas present la tua pessa: quan os gros es trincat, emineys sobre le membre ayssi cum le os de la coyssa e del ajutori e semblantz ad aquels dels membres grans, e que no presumas atraccio de lu, ni la extraccio de lu quar motas veguadas accideys per aquo la mort; habantz layssa aquel entro que poyresca, quar fort leu cayra per si aprop xx dias o .xxx.; e lahoras cura la plagua si a tu es vist, e si no layssa aquela.	And when it comes to the place where there's the most smell, show your patient: when the bone is cracked, press over the limb like the bones of the knee and helper, resembling those of large limbs. Don't assume damage from this, nor the removal of the blisters that form due to this would lead to death; lay it softly in that place where it can stay, which will gradually reduce itself by its own after about 20 or 30 days. And then treat the wound if you see it, and if not, leave that one alone.
Capitol .xx.	Chapter 20.
De la curacio de nodacio que accideys en le vestigi de alcuna fractura.	Regarding the treatment of gangrene that occurs in the aftermath of any fracture.
Motas veguadas accideys aquesta nodacio en le vestigi de sanacio de fractura, e majorment que es prop de las juncturas, e es orrasada per lu la figura del membre; e fort leu prohibeys le membre de la sua operacio natural.	These blisters occur in this gangrene in the aftermath of healing from a fracture, especially near the joints, and are characterized by the swelling figure of the limb; forcefully prohibiting movement of the limb from its natural operation.
Adonc considera si la nodacio es recent e aministra en aquela medicinas que han stipticat ayssi co es aloen, e enses, e mira, e sercacollo, e acrassia, e semblantz ad aquels; enayssi que prenguas de aquela alcunas o totas, e comfesiys aquelas am vi stiptic, o am album de huou, o am vi agre, e pausa aquela sobre la nodacio en estopa, e constringeys aquelas sobre lu per bona constriccio.	Then consider if the gangrene is recent and administer medicines that have a stanching effect such as aloes, onions, garlic, and others, which resemble these. You should take some or all of them, and check if they are effective in stopping bleeding, or if they help with whitening blood from sweat, or if they promote healing, and place this over the gangrene on a poultice, and ensure proper constriction on it for good compression.
E leyssa extrictura que no deslies aquela per motz dias; e aprop deslia aquela e itera autra, entro que sia remauguda la nodacio; o strenh sobre aquela lamina de plom descentment, quar plom ha proprietat de remaure tot aquo que es imflat en les membres.	And leave the constriction without removing it for a few days; then gradually remove it and repeat with another one until the gangrene recedes. Or weigh over that piece of lead descending, as lead has the property to reduce whatever inflates in limbs.
Mays si nodacio ja es en peyra convertida e streyta es e nessessitat provoca a ostar aquela coytadament, e lahoras scindeys aquela per la partida pus sobirana de lu, e inscideys la superfluitat e eminent, o ratz aquela am alcus rezoris entro que sia remauguda; e cura aquel entro que sia sanat.	If the gangrene has already turned hard and been removed, then if necessary make a small incision in it from above, and remove the excess or pus inside. Or fill that with some herbs until it recedes; and treat it until it heals.
Capitol .xxi.	Chapter 21.
De restauracio de fractura quan es restaurada e aprop aquo roman le membre subtil e freul no segon la sieua natura.	Regarding the restoration of fractures when it is restored, and here we discuss about adjusting the limb subtly rather than according to its natural state.
Quan fractura de os es restaurada, e aprop aquo roman le membre subtil e freul, lahoras aquo no es fayt sino per motas causas: de las quals la una es multitut de solucio del liament e de la liguacio de lu fayta no segon que cove; o per superfluitat de strictura dels liamentz entro que·l nutriment sia prohibit correr al membre; o per multitut de embrocaccio superflua; o per movement superfluent no en la sua hora; o per pauquesa de sanc en le cors del malaute e per debelitat de lu.	When a bone fracture is restored, and here we adjust the subtle limb and its tension not according to their natural state, these are only reasons for doing so: from which one is an abundance of joint fluid and ligament adjustment made not as it should be. Or due to excess constriction within the ligaments where nutrition can no longer flow in the limb; or due to an abundance of superfluous ointment; or due to excessive unnecessary movement; or due to weakness in the patient's body and debility from it.
E curacio de aquo es dar a mengar al malaute e far le cor de lu tendre entro que·l sanc sia multiplicat en lu; e aministra banh; e entromet gaug e leticia sobre lu.	And the treatment for this is to give nourishment to the patient and make their blood flow inside where their strength is multiplied in them; and take baths; and apply warmth and joy upon them.
E aprop pausa pegua sobre le membre, per so que la pegua atire a lu mot nutriment, o continua embrocacio de lu am aygua tebeza, entro que·l nutriment corr e retorne a la sua figura natural.	And place wax over the limb, because the wax draws nutrients to it or continues ointment of your oil with hot water, so that nutrition flows and returns to its natural shape.
Capitol .xxii.	Chapter 22.
De curacio dels osses trincatz quan so restauratz tortuozament e prohibeys la operacio de lor de aquo que cove.	Regarding the treatment of cracked bones when they are restored in a twisted manner and you prohibit their operation based on what is observed.
Quan accideys al membre ja restaurat aprop la sanacio de lu de tortuositat e eminencia al os trincat e nodacio, e es per aquo fededa de forma del membre, mays empero le membre no es prohibit de la sieua operacio natural, lahora no cove que tu recipias la paraula de aquel que exsistima aquel membre sia de novel trincat.	When it happens that the limb has been restored around its healing of tortuosity and swelling in the cracked bone with gangrene, indeed so that the shape of the limb is fed, however, nonetheless the limb does not prohibit its natural operation. Therefore, you must accept the word of him who says that this limb was newly broken.
Mays ja so statz motz fols metges e restauradors les quals han fayt aquo en nostra tera; e aquesta operacio es mot vituperable perduzent a gran temor le senhal de la qual es mortal.	Just as there are many old medical and restorative practices which have done this in our land, and this operation is highly criticized leading to great fear of its sign which indicates death.
Mays si claudicacio e nodacio son recentz, lahoras cove que sian enbrocatz am aygua tebeza en la qual so coytas erbas mollificantz, ayssi cum son fuelas de altea e razitz de lu, e mellilot, e semblantz ad aquels; e sia fayt a lu emplastre am emplastre mollificatio ayssi cum dyallaquilon ben fayt; o que sia preza mucillage de razit de altea e sia contucida am gray de gualina o am oli de cirami, e sia emplastrat am aquel; o que sian prezes figuas grassas e sian trissadas am fems de colom, e semblantz ad aquels de las medicinas que son nompnadas amermans consolidacio.	And if limpness and gangrene are recent, then it must be treated with hot water in which are boiled soothing herbs such as vervains and grasses of the mountain, or wild thyme, and similar; this is done by applying a poultice soaked in a mollifying preparation like almond milk; or it can be treated with mucilage from the roots of the mountain and wrapped with gauze or oil from camphor, and then covered with that; or figs can be pressed and tied with colom's dung, and similar to those named consolidating medicines.
E alcunas vetz es dissolvuda am assidua fricacio leugiera que sia am las mas humidas, e sia administrat movement del membre a tota partida en totas horas.	And some times they are dissolved with gentle continuous rubbing on the wettest parts, and movements of the limb are administered throughout its entire body at all hours.
Mays si tortuositat ja es anada denant e es fayta fort e convertida es en peyra e provocada es necessitat a curacio de lu am ferr, lahoras cove que sia le pus desus cecsat e la continuacio del os sia dissolvut, e sia inscidit aquo que superflueys de nodacio de aquel meteys am le os am inscissoris subtils, e sia aministrada facilitat en aquel am sollicitut e studi.	And if tortuosity has already advanced and is forcibly hardened turning into hard parts, causing there to be the necessity for treatment with iron, then it must be that pus above is drained and the continuity of the bone is dissolved, and that is done by removing excess gangrene from that metal using fine incisions, and administration is made easier in this situation with diligence and study.
Capitol .xxiii.	Chapter 23.
De sermo en dislocacio.	When joint pain occurs due to cold fluids penetrating each part of the body, especially when it manifests in the feet, doctors typically refer to this condition as gout.
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	Dislocation is the displacement of some joints in their place, making movement impossible and causing the limb's figure to deform. This results in pain and significant injuries for the patient.
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	So when a dislocation occurs, you must immediately puncture and reduce it as quickly as possible. If the reduction is delayed, the location gets stuck, making it difficult to perform the reduction of dislocation.
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	And when dealing with it, ensure that neither the patient is in pain nor stretched during the immobilization process, as forced movements can cause cramps and severe pain.
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	When this happens, you should take care to apply the flambouyant (a method of treatment) on the patient's leg and ensure that it is left in place to allow the abscess to rest; then, the limb should be bandaged with cold water and oil, and quickly reduced for ease.
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	And the entire limb is treated according to what was recalled about it in its original place.
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	And I have already arranged the chapters on dislocation according to how they are preceded by fractures; from the upper part of the body up to the lower part.
Capitol .xxiiii.	Chapter XXIV.
De curacio de dislocacio de la mandibula dejos.	On the treatment of dislocation of the jaw, here it goes.
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	So when the two jaws are dislocated and if there is a twist; and treatment of both occurs according to one of two methods: either they are partially reduced back to their places with minor movement, made soft somewhat; or they are completely dislocated and fully so, within which they become soft in the joint part where saliva from the patient flows out and cannot have that nor can close their mouth, and the tongue of them is enveloped by its own saliva.
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	When the dislocation is minor, then within major positions it returns by itself with little cause.
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	When the dislocation is complete and full, then it must be administered a gentle reduction for that, and not delayed entirely.
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	And let the attendant hold the head of the patient, and have the doctor place his hand on the side of one of their joints in the direction of the jaw dislocation within the mouth, if the dislocation is from one part; or insert both hands at once, if the dislocation is from two parts, and the rest of their instructions be outside those among which are equal; and command the patient to cease moving their jaws and let them go towards every part; and the doctor equalizes the jaw and places it back into its place.
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	And if the reduction is difficult, especially when both jaws are always dislocated, then administer diaphoresis with cold water and oil, so a slight reduction of both takes place and do not delay the total reduction of both, as we have said.
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	And once they return and are equalized, when the mouth of the patient is closed and it isn't softened, then place over those powders of lard on a cloth, and let it be made with wax and oil rubbed; then have them treated with soft massages.
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	And let the patient sleep on their back, with their head between two pillows, so as not to bend it towards either side; do not force them to eat anything forcefully for any reason; have their food be forbidden meat until such time that their pains are softened and their jaws are no longer tender; then allow them to eat whatever they desire.
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	And let this be administered with ease, and do not exert yourself about the opening of the mouth for eating, drinking, and rest, until the jaw is relieved and healed.
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	And if the reduction of two jaws when they are dislocated in some time and have not been converted to their original places is difficult, then convulsions and frequent heat occur, and forcefully you make the stomach of the patient upset, and forcefully there arises a colic vomiting.
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	And when you do this, know that it is disastrous; and convulsions cause death in the person who experiences this within three days.
Capitol .xxv.	Chapter XXV.
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	On the treatment of dislocation of the sternum and extremity of the muscle, here it goes.
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	The sternum is not dislocated within the chest due to its continuation with the bones; and sometimes it gets dislocated outward from its place, which is acknowledged by feeling.
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	And restoring it is that the patient lie on their back and extend their arms.
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	And apply your palm to the spot with firm pressure, which will cause it to return.
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	And place an ointment and powder on that area, and strengthen it there.
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	And the extremity that touches it and is continuous with it, isn't dislocated in any day; then you should reduce and equalize it according to what we have said and according to your equipment.
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	And place an ointment and powder on that area, and apply a bandage, and have the patient remain in bed with rest until it heals.
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	And with this treatment, reduce the extremity of the muscle when it is separated from its place.
Capitol .xxvi.	When joint pain is caused by cold humors that infiltrate each part of the body, and pain occurs in the feet, it is customarily called gout by doctors.
De la reduccio de la dislocacio del muscle.	From the reduction of the dislocation of the muscle.
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	Know that the muscle is not dislocated in only three ways, of which one is when it is dislocated at the insertion of the tendons to the insertion on them.
E la segonda es que sia dislocat a la partida desus del muscle, e aquo es fayt tart; e no es dislocat a las partidas detras per la spalla; e no es dislocat a las partidas denant per les nervis.	And the second is when it is dislocated at the top of the muscle, and this is done with traction; and it is not dislocated at the rear parts by the shoulder; and it is not dislocated at the front parts by nerves.
E majorment es dislocat e defora eyssit a las partidas dejos deves le titillic, e majorment en aquels dels quals las carns son paucas, leugierament es dislocat; mays en aquels en les quals so motas carns, es eyssit fora am dificultat.	And mostly it is dislocated and sticks out from the bottom parts of the insertion on the tendons, and mostly in those with few muscles, slightly it's dislocated; more in those with many muscles, they stick out out with difficulty.
E fort leu accideys ad alcus homes percussio o cazement, e le muscle de lu es apostemat de apostema caut, e es cujat per aquo que ja sia dislocat.	And often such injuries occur due to blows or impacts, and the muscle of him has a boil caused by heat from the cautery, and it is freed because already being dislocated.
Adonc cove que tu sproes aquo entro que estias sobre-sertetut de lu, e lahoras procesiscas en la curacio de lu.	Then know that you should work on this while he is over-heated, and then proceed in the treatment of him.
E es conoguda la dislocacio de lu quan es a las partidas dejos deves le titillic; per so que distingescas entre le muscle dislocat e·l muscle sa, quar tu atrobas entre aquels diversitat manifesta; e atrobas en le cap del muscle concavitat e dejos le titillic deves le tocament del cap del muscle ayssi quo un huou, e al malaute no pot redusir la sua ma a la sieua aurelha, ni maure aquela per totz movementz.	And it is known that the dislocation is when it's at the bottom parts of the insertion on the tendons; thus you distinguish between the dislocated muscle and the intact muscle, which you find among those with obvious differences; you find in the tip of the muscle a concavity and place the tendon on the top surface of the muscle as in one's hand, and for him under no circumstance can his hand reach its armpit, nor can it be moved further by all sorts of movements.
Si es dislocat deves le pietz o ensus, e tu lahoras atrobas manifest tocament, e no es amaguat.	If it's dislocated from the foot or near it, then you immediately find a clear indication of touch, and it is not hidden.
E de aquesta dislocacio es fayta leugiera reduccio quan es fresca e le malaute es enfant.	And for this dislocation, a slight reduction is done when it's cool and the patient is young.
E la reduccio de lu es que·l ministre eleva la ma de lu a las partidas desus; e aprop pause les tieus pouses dejos le titillic de lu, e eleva la junctura am fortaleza en sus al sieu loc, e·l ministre eleva la ma de lu, e extenda aquela en sus; e aprop pausa aquela dejos quar ela retorna leugierament.	And the reduction of him is that the minister raises his hand to the top parts on him; and place your feet under the tendon of him, and lift the joint with strength at its own place, and the minister raises his hand of him, and extends that towards it; and place that there so that it returns slightly.
