Ayssi comensan las paraulas de Albucasim .	Aysa learns words from Albuquerque.
Mays en la vergua del home quan es trincada, pren guarguamela de auca, e met la vergua en aquela; e aprop pausa sobre lu envolucio de drap, e sia envolopada, e aprop sia layssada per tres dias o enviro aquels, e sia sanada.	In the home's garden where it is pruned, take an eggplant seedling, and place the stem in that soil; then cover it with planting fabric, and wrap it around so it is completely covered, and leave it like this for three days or weeks, until it has healed.
Capitol .xix.	Chapter XIX of "Capitol" by Suzanne Collins is a part of the dystopian series, The Hunger Games. In this chapter, Katniss Everdeen continues to navigate through her challenging experience in the Capitol after being rescued from the Quarter Quell arena.
De restauracio de fractura dels osses quan es am plagua.	Bone healing at the site of a fracture when it is immobilized.
Convenient es ad aquel al qual accideys fractura am plagua, e majorment si le os es gran ayssi cum es le os de la cuoyssa o de l’adjutori, o semblant ad aquel, que tu te cuoytes e fleubotomes aquel tantost si las condicios de fleubotomia a tu o testifican ayssi cum desus havem dit.	It is adviseback to that which occurs in cases of broken bone, especially if the bone is large as it is with the cow's or assistant's bones, or similar to what you call, that syringes should be used immediately if your conditions require surgery as we have previously mentioned.
E si la plagua eflueys sanc, lahoras cove que tu te coytes a la retencio de lu enayssi que tu polverizes sobre lu zegi trissat, si a tu autra causa no es present.	If the storm clouds gather and you seek refuge in my shelter where I provide warmth against them, as long as there is no other reason for your presence.
E aprop comensa restaurar la fractura en aquel meteys dia, e no prolongues aquo, si no accideys apostema.	Person A: Hey there! I heard you're planning to repair that wound today. Just be sure not to leave it open for too long or else an infection might occur.
Mays si accideys apostema caut, lahoras tu layssa la restauracio de lu entro al ix dia, entro que sia cedat le apostema, e no apropinques a lu en le tertz dia e·l iiii de tot, quar tu faras accidir mals accidentz.	Mays decides to treat the abscess quickly; within eight days you should restore it completely, as the abscess needs to drain by then and do not approach it on the third day or after four in total, for this may cause further complications.
Mays si le os trencat es eminent sobre la codena descubert, lahoras cove que te perforses reduzir aquel e engualar aquel am las tuas mas am facilitat e am pauca extencio.	When the broken bone protrudes through the skin, it is called an open fracture. In such cases, you should immediately seek medical attention to reduce the risk of infection and ensure proper treatment. The sooner you get care, the easier and quicker your recovery will be.
Mays si extencio no es a tu preparada e la equacio de lu am las tieuas mas, lahoras tu reduzeys aquel am las tuas mas am aquest sturment; e es sturment le qual es fayt de ferr, la longitut del qual es de vii ditz o de viii e la latitut del qual es segon la quantitat de la plagua; e per aquo es necessari al metge que prengua de aquels tres o quatre segon la quantitat que indigeys ad aquo en la curacio en tota specia de fractura.	May's stretching is not suitable for your condition and balance of health, as it increases the risk in those cases where you are most concerned; instead, I recommend using this support which is made of iron, its length being about seven or eight inches and its width according to the amount of padding required. Thus, it becomes necessary for a doctor to choose among three or four such supports based on what your fracture treatment requires in terms of specifications.
E sia redon, e sia en lu pauca groceza per so que no sia doblat deves la comprecio sobre aquel en la hora de la operacio.	In case of any delay or disruption, F is responsible for informing G promptly and providing a reasonable explanation before the scheduled operation time.
E sia de aguda extremitat al qual sia marge en las sieuas extremitatz; e sia le desus de lu a grossetut tendent, e de la maytat de lu entro a las partidas.	The territory in question shall be bounded by its extreme limits as delineated on the attached maps; and it should extend to such depths or widths where applicable, taking into account the largest dimensions within said divisions.
E aquesta es la forma de lu:	En esta es la forma del inglés:
E es nompnat en grec “labre volentz atelarem”, so es paleta pauca.	It appears that you've written a phrase in Greek which says, "λάβρη βουλεντ καθιλέμπω," but it seems to be incorrect or nonsensical as it doesn't form any coherent meaning in Greek.
Per que cove que sia pausada la extremitat de lu acuda elevada sobre la extremitat del os eminent.	The tendon at the end of the raised limb is paused over the tip of the prominent bone.
E inpelleys aquel en una veguada entro que retorne le os, e sia engualat am alcuna equacio.	Certain types of engines operate within a cycle where gases expand and compress at certain intervals. They are balanced through some form of equation.
E donc esforsa te engualar las extremitatz de la fractura entre lor, e si la extremitat de lu trencada es subtil, e no pren aquela le sturment per bona axcepcio, lahoras cove que tu inscidas la extremitat de aquel os entro que l’insturment haja poder de aquo.	Then you must compare the ends of the fracture between them, and if the transected end is too delicate, and does not accept that instrument well for good alignment, then you should insert the end into the bone that the instrument has the power to grip onto.
Mays si no podes reduzir le os de tot am aquo que havem recomtat, lahoras enscideys aquel am aquo que coveneys a lu dels inscizoris les quals havem ditz; o serra aquel am una de las serras en qualque manieyra sia a tu possible.	If you cannot reduce all the losses to water that have been repeated, then at least avoid those risks associated with which we have mentioned to you from ignorant sources; or cut it by one of the mountains in any way you can.
E aprop ratz aquel que roman en le os de asperitat e de scorsas menudas.	A prop of the rat that roams in the vast fields and small corners.
E cum le os es reduzit, e aprop la reduccio le malaute atroba dolor vehement ledent, lahoras sapias que le os no es retornat al sieu loc natural; e adonc fay aquo quar tu confereyses al malaute gran juvament.	When the bone is broken and I place it in reduction, immediately the intense pain subsides, as if hours had passed before it returns to its original position; hence, here'amo provides great relief from the severe suffering.
Cum es complida la tua restauracio la qual fas al os, e lahoras submergeys drap en vi stiptic negre, e propriament si es en estiu, e no pauses sobre la plagua cerot ni autre causa en la qual sia oli, per so que no fassa en lu accidir poyredura e corropcio.	The completion of the restoration you have performed on your skin caused periodic submersions in a clear black substance, and more specifically during the summer season; do not expose it to seawater or any other cause that may lead to irritation and corrosion.
E aprop aministra stelas en la hora del tieu compliment de la restauracio de l’os, e layssa la plagua descuberta enayssi que inscidas le trauc am forfexs e uses de envolucios segon la quantitat de la plagua.	In the procedure of bone grafting, special care should be taken when handling and preparing tissue samples during the restoration process. Ensure that any excess material is cut using appropriate surgical instruments according to the amount of tissue involved.
E guarda te am tota cautela que no strenhas la plagua am la fractura, quar motas veguadas an fayt aquo les fols metges, e fero accidir sobre les sieus malautes mort o malautia corrodent o zuthement, so es sania.	Carefully watch over the wound to prevent it from getting infected, since dust particles have fallen on your surgical instruments and unfortunate events may occur causing death or severe illness to your patients. It is important for their health.
E si la tieua strictura leugiera, molli, diversa de la strictura de las autras fracturas.	If the treatment of a fibular fracture is different from other types of fractures, it would involve stricter measures due to its unique anatomical position and function in weight-bearamo. This could include immobilization with a cast or splint, possible surgery if the fracture is severe or displaced, physiotherapy for rehabilitation, and ensuring proper nutrition for bone healing.
E si la plagua es gran o es plagua mala, e temes sobre aquel alcus accidentz mals les quals havem recomtatz, e atrobas dolor en le loc, lahoras no cove que pauses sobre aquel astelas, mays fay ad aquel envolucio de draps durs en loc de stelas e strenh lu am aquelas.	Is the plague great or is it a bad plaster? And you fear those accidental injuries of which we have reported to you, and you feel pain in that place, for hours now you do not want to rest on top of that pillow, but rather go under that enveloping tough sheet over a bed of stones.
E cum aprop un dia o dos vezes ja la plagua comensar, que en lu sia engendrat brac, lahoras tu osta desus le drap le qual havias pausat sobre aquel am vi, e aprop aministra calguas, enguentz am les quals de nostra constuma es que mediquem las plaguas, ayssi cum enguentz tetrafarmacon e semblantz ad aquel.	On the day or two after the storm is to begin, when it has already started brewing in the sky and its clouds are gathering overhead, be prepared with warm clothes and some provisions as we often do during such weather events; just like those which include essential medicines and supplies that one would need.
E conveneys a tu que deslias le liament e considera la plagua en quascun dia mati e vespre entro que sia consolidada e fermada, e cove que·l membre sia preparat en tal manieyra que la poyredura corra de lu a las partidas dejos am facilitat.	The members should be dressed in such a manner that the padding runs from top to bottom with ease and comfort, ensnaring the limb at all times during day or evening until it is fully consolidated and immobilized; hence ensure proper preparation for this method.
si a la plagua passan motz dias, e no es consolidada ni es abscindit de lu le brac, lahoras sapias que aqui so satagias de las petitas per que cove enquieras la plagua am tenta.	If it rains for several days and the soil is not consolidated or detached from its base, be aware that here you may face challenges with erosion if you attempt to cross a river in such conditions.
E de aquelas satagias aquelas que so separadas remau e extratz, aquelas que de lor no so separadas e pongen le membre e fan accidir dolor, perforsa te a inscidir aquelas segon que a tu aquo es possibla.	Of those injuries that have been separated from other lesions, which are not separate themselves and cause pain by affecting the limb; proceed to incise them as is possible at your discret [assistant stopped here, likely due to an error in text generation or a misinterpretation of the instruction].
E si accideys a la plagua zuchem o eluchen, so es stiomenios, o autra specia de corrupcio e de putrefaccio, lahoras cove que pauses a quada un de aquels am aquo que conveneys a lu de la curacio del qual es precedida narracio en le sieu capitol.	In this passage from Dante's "Purgatorio," the speaker explains how sins of greed or gluttony, such as hoarding more than necessary for one's needs, will be cleansed by a storm of rain and wind until they are thoroughly washed away. This punishment is a consequence of excessive desire for material goods and demonstrates divine justice in Dante'amo poema.
E de aquo en le qual cove que stia lo mieu sermo e tu fassas present la tua pessa: quan os gros es trincat, emineys sobre le membre ayssi cum le os de la coyssa e del ajutori e semblantz ad aquels dels membres grans, e que no presumas atraccio de lu, ni la extraccio de lu quar motas veguadas accideys per aquo la mort; habantz layssa aquel entro que poyresca, quar fort leu cayra per si aprop xx dias o .xxx.; e lahoras cura la plagua si a tu es vist, e si no layssa aquela.	In the water where my speech stands and you now present your piece: when thine arms are raised, let them hover over thy limbs as if they were the bones of a skeleton and its joints; appear to others as those of large members, yet do not assume attachment or detachment from it too often lest many times one might fall into death through this; keeping within that which could break easily for strong impact may cause harm in 20 days or 30. At the time of the feast, come to the church, and if you see her there, greet her; but if not, let it be.
Capitol .xx.	Capital XX.
De la curacio de nodacio que accideys en le vestigi de alcuna fractura.	The healing process that occurs in the vicinity of any bone fracture.
Motas veguadas accideys aquesta nodacio en le vestigi de sanacio de fractura, e majorment que es prop de las juncturas, e es orrasada per lu la figura del membre; e fort leu prohibeys le membre de la sua operacio natural.	These repeated injuries worsen this condition in the remains of bone healing, especially near the joints, and it becomes filled with a lump-like structure of the limb; and greatly restricts the member's natural function.
Adonc considera si la nodacio es recent e aministra en aquela medicinas que han stipticat ayssi co es aloen, e enses, e mira, e sercacollo, e acrassia, e semblantz ad aquels; enayssi que prenguas de aquela alcunas o totas, e comfesiys aquelas am vi stiptic, o am album de huou, o am vi agre, e pausa aquela sobre la nodacio en estopa, e constringeys aquelas sobre lu per bona constriccio.	Adonc (Then), he considers if the wound is recent and severe in order to administer certain medicines such as aloe, balm of Gilead, mirabolans, asses ointment, acrasia, and similar ones for those who have consumed any or all of these. Also, I prescribe them a remedy using the same substances but mixed with white wine or vinegard to stop the wound in gauze, and then bind it firmly over the wound.
E leyssa extrictura que no deslies aquela per motz dias; e aprop deslia aquela e itera autra, entro que sia remauguda la nodacio; o strenh sobre aquela lamina de plom descentment, quar plom ha proprietat de remaure tot aquo que es imflat en les membres.	The removal of a splinter that has not been out in more than two days should be done carefully; if possible, remove the same one again until it is fully removed and does not cause pain or discomfort any longer. Alternatively, you can press down on the affected area with a sheet of plastic (such as plastic wrap), because plastic has properties to keep anything impressed in the body members.
Mays si nodacio ja es en peyra convertida e streyta es e nessessitat provoca a ostar aquela coytadament, e lahoras scindeys aquela per la partida pus sobirana de lu, e inscideys la superfluitat e eminent, o ratz aquela am alcus rezoris entro que sia remauguda; e cura aquel entro que sia sanat.	Mays shall not be compelled to change his place of residence and move against his will, nor shall he have to endure excessive or disproportioned burdens, as long as these do not affect the higher authority's domain; only if it is necessary within that territory which has been redeemed. And for such matters where sanctuary may be granted.
Capitol .xxi.	Title: Capital XXI (21)
De restauracio de fractura quan es restaurada e aprop aquo roman le membre subtil e freul no segon la sieua natura.	During the healing of a bone fracture, it is restored to its original shape and function in accordance with its natural structure.
Quan fractura de os es restaurada, e aprop aquo roman le membre subtil e freul, lahoras aquo no es fayt sino per motas causas: de las quals la una es multitut de solucio del liament e de la liguacio de lu fayta no segon que cove; o per superfluitat de strictura dels liamentz entro que·l nutriment sia prohibit correr al membre; o per multitut de embrocaccio superflua; o per movement superfluent no en la sua hora; o per pauquesa de sanc en le cors del malaute e per debelitat de lu.	When a bone is fractured, and the proper blood flow to the affected limb is not provided soon afterward for various reasons - among which one is excessive swelling of the lymamoi (inflammation) and vascular ligature that was done incorrectly; or due to an overabundance of stricture in the sutures preventing nutrition from reaching the limb; or due to superfluous compression; or due to excessive movement at an inappropriate time; or due to a lack of blood supply within the body of the malaise and weakness of it.
E curacio de aquo es dar a mengar al malaute e far le cor de lu tendre entro que·l sanc sia multiplicat en lu; e aministra banh; e entromet gaug e leticia sobre lu.	The cure of water is to soothe the illness and make your tender heart within which the wound may multiply, and brings healing baths; and enters laughter and joy over you.
E aprop pausa pegua sobre le membre, per so que la pegua atire a lu mot nutriment, o continua embrocacio de lu am aygua tebeza, entro que·l nutriment corr e retorne a la sua figura natural.	The absorption process occurs in the intestine, so that the substance can be properly digested and to prevent further dilution of the already present water from gastric secretions; thus allowing the nutrient to pass through correctly and return to its original form.
Capitol .xxii.	Chapter XXII.
De curacio dels osses trincatz quan so restauratz tortuozament e prohibeys la operacio de lor de aquo que cove.	The restoration of fractured bones and the prohibition of their operation in water that heals.
Quan accideys al membre ja restaurat aprop la sanacio de lu de tortuositat e eminencia al os trincat e nodacio, e es per aquo fededa de forma del membre, mays empero le membre no es prohibit de la sieua operacio natural, lahora no cove que tu recipias la paraula de aquel que exsistima aquel membre sia de novel trincat.	Quan the fracture and restoration of your bone are performed with proper care regarding its curvature and prominence, it will be naturally shaped in a functional form; however, you should not expect that this procedure alone will completely restore the original strength and shape of the affected limb. It is important to consult with the doctor who belpsure that your bone heals properly and regains its functionality.
Mays ja so statz motz fols metges e restauradors les quals han fayt aquo en nostra tera; e aquesta operacio es mot vituperable perduzent a gran temor le senhal de la qual es mortal.	Mays and so they build farms, markets, butchers, restaurants which have been created in our land; this operation is shamefully causing great fear for the symbol that it threatens to destroy.
Mays si claudicacio e nodacio son recentz, lahoras cove que sian enbrocatz am aygua tebeza en la qual so coytas erbas mollificantz, ayssi cum son fuelas de altea e razitz de lu, e mellilot, e semblantz ad aquels; e sia fayt a lu emplastre am emplastre mollificatio ayssi cum dyallaquilon ben fayt; o que sia preza mucillage de razit de altea e sia contucida am gray de gualina o am oli de cirami, e sia emplastrat am aquel; o que sian prezes figuas grassas e sian trissadas am fems de colom, e semblantz ad aquels de las medicinas que son nompnadas amermans consolidacio.	Mays's claudication and anemia are recent discoveries; they often occur due to excessive water consumption with herbs such as yarrow, similar to stinging nettles, mallows, and semblances of those mentioned earlier; his remedy involves a mixture made by emulsifying them into a paste much like a diaper rash ointer; or that it consists of the mucilage from the seeds of yarrow with its application being as such in the form of an ointment; or that they are fatty figs, which have been crushed and mixed with cologne oil, resembling some of the medicines previously mentioned for relief.
E alcunas vetz es dissolvuda am assidua fricacio leugiera que sia am las mas humidas, e sia administrat movement del membre a tota partida en totas horas.	Some veins are frequently exposed to rigorous friction and should be treated with gentle movements applied throughout the entire limb at all times.
Mays si tortuositat ja es anada denant e es fayta fort e convertida es en peyra e provocada es necessitat a curacio de lu am ferr, lahoras cove que sia le pus desus cecsat e la continuacio del os sia dissolvut, e sia inscidit aquo que superflueys de nodacio de aquel meteys am le os am inscissoris subtils, e sia aministrada facilitat en aquel am sollicitut e studi.	Mays' tortuousness and its subsequent formation into a rock have led to the need for surgical intervention of his hip, so that he may be relieved from severe pain, as well as preventing the continuous dissolution of bone due to excessive pressure on subtle fractures in the affected area. The procedure has been provided with ease and care by highly skilled and dedicated surgeaderes.
Capitol .xxiii.	Chapter XXIII
De sermo en dislocacio.	The topic is about conversation and displacement.
Dislocacio es eyssiment de alcuna de las juncturas del sieu loc, per que es prohibida de movement, e es orrezada la figura del membre, e fa venir sobre le malaute dolors e lesios grans.	A dislocation is a displacement of one of the joints in the body, preventing it from moving and causing severe pain and damage to the tissues.
Donc quan accideys ad alcu dislocacio, lahoras cove tantost perforsar que sia reduzit, e no tarde aquela reduzir, quar si es tardada, le loc es apostemat e fort leu am aquo es fayta dificil la reduccio de dislocaccio.	When a joint is dislocated, it should be promptly reduced as soon as possible, and not delayed because if it's late, the area becomes swollen and much harder to perform the reduction of dislocation due to excessive water accumulation in that area.
E per aysso no cove que sia maugut ni stendut en la hora de la apostemacio, quar motas veguadas fa venir spasme e dolors ledentz.	The use of antibiotics without proper prescription and adherence can lead to ineffective treatment or even worsening symptoms such as muscle stiffness and pain during an inflammation episode, among others.
Mays quan aquo accideys, lahoras cove que tu te coytes a la flaubotomia del malaute, e aprop sia layssat entro que repause le apostema; e aprop le membre sia embrocat am aygua cauda e oli, e aprop sia reduzit am facilitat.	Mays quan aquo accideys, lahoras cove che tu te coytes a la flaubotomia del malattie, ed apri son layssat en que repause l'apostema; ed apri son membre ch'embrocà am agüa cauda e oli, ed apri sia reduzit am facilitat.
E tot membre sia curat am aquo del qual la rememoracio vindra en son loc.	Every member shall be entitled to a fair share of the water from which the source arises.
E yeu ja e ordenatz les capitols de dislocacio segon que es precedit en fractura; de la partida del cos pus sobirana entro a la partida pus dejos.	The capitals of the affected territories are moved according to what has been stipulated in case of a division; from the superior portion upwards, into the lower portion below.
Capitol .xxiiii.	Chapter XXIV. In the heart of Washington D. C., the United States Capitol stands as a symbol of democracy and governance, its iconic dome visible from all corners of the city. Within its hallowed walls, history is made every day as legislators meet to shape the future of their nation.
De curacio de dislocacio de la mandibula dejos.	Treatment of the lower jaw dislocation injury.
So dislocadas las doas mandibulas si no tart; e la dislocacio de amdos es fayta segon una de dos manieyras: que o son remaugudas de lurs locs per pauca remocio, e so mollificadas un petit; o so dislocadas per entiera dislocacio e complida, entro que sian mollificadas a la partida de la junctura entro que corro saliva del malaute e que no puesca tenir aquela ni puesca claure la sua boca, e la lengua de lu sia envolopada en sa paraula.	Dislocated jaws if not treated; and the dislocation of both is done in one of two ways: either they are slightly displaired from their location due to minimal movement, and then mildly relaxed; or they are completely dislocated through full dislocation, within which they are initially mildly relaxed at the joint between them where saliva from malocclusion prevents it, and that cannot open its mouth nor can its tongue be wrapped around its speech.
Mays quan la dislocacio de lu es pauca, lahoras en las majors disposicios retorna per si an pauca causa.	The displacement of his leg is minor, so the time spent in major surgery returns to him with minimal cause.
Mays si la dislocacio es entiera e complida, lahoras cove que sia administrada reduccio de lu leugierament, e no sia tardada de tot.	When a displacement occurs due to an accident or injury, it must be fully and properly addressed; hence, you should seek medical attention promptly without delaying unnecessarily.
E es que·l ministre tengua le cap del malaute, e entrometa lo metge le dit pous de la una sieua ma en la razit de la dislocacio de la mandibula dedintz la boca de lu, si la dislocacio es de la una part; o que entrometa les sieus dos pouzes ensemps, si la dislocacio es de doas partz, e les autres ditz de las mas de lu sian defora am les quals enguale; e comanda al malaute que cesse las suas mandibulas e absolva aquelas anar de quascuna partida; e le metge engualhe la mandibula e enpellisca la mandibula entro que retorne al sieu loc.	E is that the minister must touch the affected area, and interpose his finger between one tooth of the patient's lower jaw on the side of the dislocation if it is only partially displaced; or he should interpose both fingers simultaneously in case of a complete displacement, and all other methods are equally effective. He then commands the malady to cease and absolves those teeth from any position as they return to their original place. The physician aligns the mandible and pushes it back until it resumes its proper location.
E si dificil es la reducio de lu, e majorment si amdos las mandibulas so essemps dislocadas, lahoras aministra evoporacio am aygua cauda e oli, entro que sia fayta leugiera la reduccio de amdos e no tardes la reduccio de amdos de tot, ayssi quo havem dit.	Reducing a hernia is difficult, especially if both the mandibles are dislocated; thus, it's necessary to administer some water and oil in order to facilitate easy reduction of both sides, as mentioned earlier.
E donc cum retornam e so engualadas, e es clausa la boca del malaute e no es mollificada, lahoras pausa sobre aquelas polvils de drap am cerot, e sia fayt de cera e oli rozat; e aprop sia liat am facilitat am liamens mols.	And so they returned and were equal in their misery, with the mouth of grief closed but not comforted, moments paused over those dusty rags dyed red, made of wax and rose oil; and it should be tied around easily to alleviate much pain.
E sia le dormir del malaute sobre le sieu dos, e·l cap de lu sia stant entre dos aurelhes, per so que no maugue aquel a la partida dreyta ni a la sinistra; e no li fassas per forsa masteguar alcuna causa; habans la sieua vianda sia forbicio leon, entro que quan las dolors sian remaugudas e las mandibulas so nozadas, lahoras maugue aquo que vol.	E shall lie in pain from a severe sickness, with his head between two pillows, to ensure that he does not turn either right or left; and you must not force him for any cause; during his meal, let the lion'nibble be present, so when pains increase and jaws become numb, he may eat as much as he wishes.
E aquo sia aministrat am facilita, e no trebalhe sobre la apercio de la boca deves la comestio e beure e ocitatio, entro que la mandibula sia nozada e sanada.	The water intake should be easy and it is not required to open the mouth for drinking and eating or coughing as long as the jawbone has been fractured and healed.
E si es dificil la reduccio de duas mandibulas quan so dislocadas en alcuna hora e no so convertidas als lors locs, lahoras motas veguadas accideysso febres e soda assidua, e fort leu es alerguat le ventre del malaute, e fort leu e vomeys colera pura.	When a dislocated jaw is difficult to reduce and cannot be fixed in its proper place at any time, there may arise frequent fevers and persistent sores, accompanied by severe pain from the affected area, along with pure vomiting due to cholera.
E quan tu vezes aquo, lahoras sapias que es perdicio; e motas veguadas mor aquel al qual accideys aquo en x dias.	Once upon a time, there was an old man who knew the value of water more than anyone else in his village. He had seen its scarcity and understood how precious it was. In just one day, he would collect rainwater, storing every drop to use for days when drought struck their land.
Capitol .xxv.	Capital twenty-five. This refers to the Roman numeral representation for the number 25 (XXV). In a legislative context, it could potentially denote the title of a particular chapter or section within legal documents, statutes, or regulations that pertains to matters related to Capitol building security, maintenance, operations, or events.
De reduccio de la dislocacio de la furcula e de la extremitat del muscle.	The reduction of the sternoclavicular joint dislocation and distal end of the muscle injury.
Furcula no es dislocada del latz dedintz per la sua continuacio am le pietz; e alcunas veguadas es dislocada a la partida defora, e aquo es declarat al sentiment.	The furculum (wishbone) is not dislocated from the left shoulder due to its continuous attachment to the breast; however, in some cases it may become dislocated at departure and this has been reported before.
E la restauracio de lu es que·l malaute jagua sobre le sieu dos e extenda les sieus brasses.	The restoration of Lu involves the disease casting a shadow over his body and extending its tendr^ils.
E aprop coarta le loc am la tua palma am fort coartacio, quar ela retornara.	An apple that is squeezed by the lock with your palm will return to its original shape.
E aprop pausa sobre aquela emplastre e pulvils e strenh aquela.	Please apply that paste, powder, and strength to it.
Mays la extremitat de aquel que siec le coyde e·s continuat am aquel, no es dislocada en alcun dia; lahoras cove que sia reduzida e engualhada segon que havem dit e segon que es a tu aparelhat.	The extreme point of that which is cut off and continuous with it shall not be displaunted at any time; the hours cover so that it may be reduced and leveled according to what has been said, and according to how you have prepared it.
E aprop pausa sobre aquela emplastre, e pulvils, e extrictura, e comanda al malaute adherir a trenquilitat e a repaus entro que sia sanat.	He takes the paste in hand and applies it gently to the wound, along with powders and ointments, instructing him to maintain tranquility and rest until healed.
E am aquesta meteyssa curacio es reduzida la extremita del muscle quan es separada del sieu loc.	The treatment of this type of injury reduces the affected limb when it is separated from its original location.
Capitol .xxvi.	In English, "Capitol" is typically referred to as "CXXVI". However, this appears to be an error or confusion with the Roman numeral system. The correct representation of "26" in Roman numerals should indeed be "XXVI", not "CXXVII."
De la reduccio de la dislocacio del muscle.	Reduction of the shoulder joint dislocation.
Sapias que·l muscle no es dislocat sino segon tres manieras, de las quals es la una que sia dislocat a la partida del titillic a la partida dejos.	The translation is as follows: "You should know that the muscle can be displaced in three ways, of which one is displaced from its original position to its neighboring position."
E la segonda es que sia dislocat a la partida desus del muscle, e aquo es fayt tart; e no es dislocat a las partidas detras per la spalla; e no es dislocat a las partidas denant per les nervis.	The second rule is that it must be displaced above the joint, and not below; and it should not be displaced behind for the shoulder; nor displaculed in front of the nerves.
E majorment es dislocat e defora eyssit a las partidas dejos deves le titillic, e majorment en aquels dels quals las carns son paucas, leugierament es dislocat; mays en aquels en les quals so motas carns, es eyssit fora am dificultat.	The majority of cases involve displacement and removal from the designated areas due to lack of space. This occurs mainly in those with fewer body fat percentages, as it is easier to remove them; however, in those with higher amounts of adipose tissue, it becomes more difficult to remove them.
E fort leu accideys ad alcus homes percussio o cazement, e le muscle de lu es apostemat de apostema caut, e es cujat per aquo que ja sia dislocat.	The loud noise from the construction near the lake caused stress to the residents of the nearby houses, and as a result, they experienced headaches due to the noise pollution. Furthermore, one resident had his jaw misaligned after an accident involving water.
Adonc cove que tu sproes aquo entro que estias sobre-sertetut de lu, e lahoras procesiscas en la curacio de lu.	I ask that you keep your promise within reach of me and proceed at times with the care of it.
E es conoguda la dislocacio de lu quan es a las partidas dejos deves le titillic; per so que distingescas entre le muscle dislocat e·l muscle sa, quar tu atrobas entre aquels diversitat manifesta; e atrobas en le cap del muscle concavitat e dejos le titillic deves le tocament del cap del muscle ayssi quo un huou, e al malaute no pot redusir la sua ma a la sieua aurelha, ni maure aquela per totz movementz.	E is the dislocation of the upper end from its usual position; therefore, you must distinguish between the dislocated muscle and the muscle sack, because there are visible differences between those two; and touching at the concave end on top of the muscular bag as if with a thumb, in which case the pain cannot be reduced to its original place, nor can it move that way during all movements.
Si es dislocat deves le pietz o ensus, e tu lahoras atrobas manifest tocament, e no es amaguat.	If it is moved from its original place and you notice a change in texture or color, and it has not been damaged, then it's likely the work of vandalism.
E de aquesta dislocacio es fayta leugiera reduccio quan es fresca e le malaute es enfant.	D of this displacement is made mistakenly reduced when it's fresh and the illness is young.
E la reduccio de lu es que·l ministre eleva la ma de lu a las partidas desus; e aprop pause les tieus pouses dejos le titillic de lu, e eleva la junctura am fortaleza en sus al sieu loc, e·l ministre eleva la ma de lu, e extenda aquela en sus; e aprop pausa aquela dejos quar ela retorna leugierament.	The expansion of the fortress is that the minister lifts the wall above existing sections and raises his own adjacent towers atop them, thereby strengthening their position in their location; the minister also expands this section further outwards, and it extends beyond such that it returns significantly.
Mays si per aquo que havem dit no retorna, e so del comensament que accidic la dislocacio, motz dias, lahoras cove que·l malaute sia banhat en aygua cauda e sia aministrada enbrocacio que mollifique e liniesca ayssi cum si so coytz razitz de altea, e fenugrec, e melillot en aygua, e sia administrada.	According to Mays, if you have been told to return home and not eat until the dislocation occurs, wait for a few days or hours depending on how severe the pain is; then drink plenty of water and take a soothing herbal bath with ingredients like aloe vera. You can also use flaxseed in water, fennel seeds, fenugreek, and melilotus (sweet clover) infused in water for relief.
E aprop le malaute sia ressupinat sobre le sieu dos e sia pausat dejos le titillic de lu espera de lana que sia engual entre levitat e strictura, e aprop le metge pause le sieu talo sobre la spera, e eleva le cap del muscle am vertut, e atire la ma del malaute per que no sia mauguda a las partidas dejos, e autre ministre tengua le cap del malaute, que no sia maugut a las partidas dejos, quar aquela tantost retorna al sieu loc.	The illness spreads across his back and becomes worried about the threat of death that may happen in it, so he turns over on his side and feels for any signs of swelling or rigidity. He then asks a doctor to examine his spine with their hands, lifting up the muscle cap at the back, and tossing aside the illness so it doesn't harm the nerves below, while also checking that there are no other issues present in those areas as they may return quickly to its original place.
E si voles, reduzeys aquel segon aquesta manieyra: e es que tu fassas esser prezent un home le qual sia pus lonc que·l malaute, e estia de la part de aquel latz, e entrometa le sieu muscle dejos le titillic del malaute e eleve le titillic de lu a las partidas desus entro que·l malaute sia suspendut en ayre, e autre ministre tire la ma del malaute de las partidas dejos del sieu ventre.	If you wish to do so following this method: present yourself as a man who is much longer than the wart, and stand on the side of that wart. Insert your muscle just below the tip of the wart and elevate the wart's point upwards towards the parts above where the wart is suspended in air; another person then pulls off the wart from those areas above your abdomen.
Mays si le malaute es leugier, lahoras cove que am lu que autre causa sia suspenduda, per so que grave aquel, quar la dislocacio retorna tantost.	If the disease is liar-like and recurs often because of another cause being sustained, then it becomes a serious condition as the displacement returns quickly.
